state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_CT,enrollmetric,pp_stloc_raw_CT,pp_fed_raw_CT,pp_total_raw_CT,schoolstloc_raw_CT,schoolfed_raw_CT,schooltot_raw_CT,pp_total_norm_NERDS,site_tot_raw_CT,pp_site_private_raw_CT,pp_cent_private_raw_CT,ppsitestloc_operational_CT,ppcentstloc_operational_CT,pptotstloc_operational_CT,schoolstloc_operational_CT,schooltot_operational_CT,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
CT,2018-2019,1320011,1325111,South Windsor School District,Timothy Edwards School,904170,904170,7300202130100.0,90417000827,981.0,06-08,3.0,981,October Count Day,17739,250,18012,17401959,245250,17647209,21261.03341,15749060,0,23,15829,1933,17762,17424522,17669772,1,0,1,0,0,0,0
CT,2018-2019,1310011,1311511,Southington School District,Derynoski Elementary School,904230,904230,7300202030100.0,90423000829,535.0,KG-05,2.0,535,October Count Day,13766,482,14262,7364810,257870,7622680,17224.91528,6856724,14,0,12336,1444,13780,7372300,7630170,1,0,1,0,0,0,0
CT,2018-2019,1310011,1311311,Southington School District,Flanders Elementary School,904230,904230,7300202030100.0,90423000830,286.0,KG-05,2.0,286,October Count Day,13345,482,13841,3816670,137852,3954522,16803.91528,3545085,14,0,11915,1444,13359,3820674,3958526,1,0,1,0,0,0,0
CT,2018-2019,1310011,1310211,Southington School District,Hatton Elementary School,904230,904230,7300202030100.0,90423000831,321.0,KG-05,2.0,321,October Count Day,17803,623,18439,5714763,199983,5914746,21401.91528,5454857,14,0,16373,1444,17817,5719257,5919240,1,0,1,0,0,0,0
CT,2018-2019,1310011,1315311,Southington School District,John F. Kennedy Middle School,904230,904230,7300202030100.0,90423000832,764.0,06-08,3.0,764,October Count Day,15523,244,15842,11859572,186416,12045988,18804.91528,10998127,74,0,14153,1444,15597,11916108,12102524,1,0,1,0,0,0,0
CT,2018-2019,1310011,1315111,Southington School District,Joseph A. Depaolo Middle School,904230,904230,7300202030100.0,90423000833,741.0,06-08,3.0,741,October Count Day,15412,244,15731,11420292,180804,11601096,18693.91528,10585213,75,0,14043,1444,15487,11475867,11656671,1,0,1,0,0,0,0
CT,2018-2019,1310011,1310611,Southington School District,Oshana Elementary School,904230,904230,7300202030100.0,90423000836,265.0,KG-05,2.0,265,October Count Day,13799,244,14057,3656735,64660,3721395,17019.91528,3341813,14,0,12369,1444,13813,3660445,3725105,1,0,1,0,0,0,0
CT,2018-2019,1310011,1310711,Southington School District,South End Elementary School,904230,904230,7300202030100.0,90423000837,233.0,KG-05,2.0,233,October Count Day,13869,244,14127,3231477,56852,3288329,17089.91528,2954631,14,0,12439,1444,13883,3234739,3291591,1,0,1,0,0,0,0
CT,2018-2019,1310011,1316211,Southington School District,Southington High School,904230,904230,7300202030100.0,90423000838,1970.0,09-12,4.0,1970,October Count Day,15376,275,15666,30290720,541750,30832470,18628.91528,28013514,15,0,13947,1444,15391,30320270,30862020,1,0,1,0,0,0,0
CT,2018-2019,1310011,1312111,Southington School District,Southington Public Schools Preschool Program,904230,904230,7300202030100.0,90423001804,19.0,PK-PK,1.0,19,October Count Day,3590,244,3848,68210,4636,72846,6810.915276,45631,14,0,2160,1444,3604,68476,73112,1,0,1,0,0,1,0
CT,2018-2019,1310011,1312011,Southington School District,Southington Public Schools Preschool Program at Hatton School,904230,904230,7300202030100.0,90423001808,70.0,PK-PK,1.0,70,October Count Day,4578,244,4835,320460,17080,337540,7797.915276,237253,14,0,3148,1444,4592,321440,338520,1,0,1,0,0,1,0
CT,2018-2019,1310011,1310811,Southington School District,Strong Elementary School,904230,904230,7300202030100.0,90423000839,281.0,KG-05,2.0,281,October Count Day,15580,482,16076,4377980,135442,4513422,19038.91528,4111114,14,0,14150,1444,15594,4381914,4517356,1,0,1,0,0,0,0
CT,2018-2019,1310011,1310911,Southington School District,Thalberg Elementary School,904230,904230,7300202030100.0,90423000840,446.0,KG-05,2.0,446,October Count Day,12579,482,13075,5610234,214972,5825206,16037.91528,5186631,14,0,11149,1444,12593,5616478,5831450,1,0,1,0,0,0,0
CT,2018-2019,1310011,1311411,Southington School District,Urbin T. Kelley School,904230,904230,7300202030100.0,90423000841,291.0,PK-05,2.0,291,October Count Day,15884,244,16141,4622244,71004,4693248,19103.91528,4276355,14,0,14454,1444,15898,4626318,4697322,1,0,1,0,0,0,0
CT,2018-2019,1330011,1330111,Sprague School District,Sayles School,904260,904260,7300601630100.0,90426000842,313.0,PK-08,3.0,313,October Count Day,13038,702,13781,4080894,219726,4300620,16251.86262,3392149,42,0,10136,2944,13080,4094040,4313766,1,0,1,0,0,0,0
CT,2018-2019,1340011,1340611,Stafford School District,Stafford Elementary School,904290,904290,7300700930100.0,90429001503,470.0,02-05,2.0,470,October Count Day,17935,297,18240,8429450,139590,8569040,21571.732,5982671,3,5,12435,5508,17943,8433210,8572800,1,0,1,0,0,0,0
CT,2018-2019,1340011,1346111,Stafford School District,Stafford High School,904290,904290,7300700930100.0,90429000845,383.0,09-12,4.0,384,October Count Day,19084,291,19441,7328256,111744,7440000,22772.732,5349452,61,5,13642,5508,19150,7353600,7465344,1,0,1,0,0,0,0
CT,2018-2019,1340011,1345211,Stafford School District,Stafford Middle School,904290,904290,7300700930100.0,90429000061,349.0,06-08,3.0,349,October Count Day,16798,254,17057,5862502,88646,5951148,20388.732,4029597,0,5,11295,5508,16803,5864247,5952893,1,0,1,0,0,0,0
CT,2018-2019,1340011,1340311,Stafford School District,Staffordville School,904290,904290,7300700930100.0,90429000847,147.0,PK-01,1.0,147,October Count Day,17628,254,17888,2591316,37338,2628654,21219.732,1819527,1,5,12126,5508,17634,2592198,2629536,1,0,1,0,0,0,0
CT,2018-2019,1340011,1340411,Stafford School District,West Stafford School,904290,904290,7300700930100.0,90429000848,144.0,PK-01,1.0,144,October Count Day,17869,2371,20403,2573136,341424,2914560,23734.732,2144516,159,5,12525,5508,18033,2596752,2938176,1,0,1,0,0,0,0
CT,2018-2019,2820013,2826013,Stamford Academy District,Stamford Academy,900031,900031,,90003101405,152.0,09-12,4.0,152,October Count Day,16290,1796,21962,2476080,272992,2749072,,2877188,1060,2818,17221,2947,20168,3065536,3338528,1,0,1,0,0,1,1
CT,2018-2019,2960013,2960113,Stamford Charter School for Excellence District,Stamford Charter School for Excellence,900220,900220,,90022001807,339.0,PK-05,2.0,339,October Count Day,10688,502,11189,3623232,170178,3793410,,3657418,0,0,10287,401,10688,3623232,3793410,1,0,1,0,0,1,1
CT,2018-2019,1350011,1355611,Stamford School District,Cloonan School,904320,904320,7200100630100.0,90432000851,632.0,06-08,3.0,632,October Count Day,17341,281,17949,10959512,177592,11137104,22330.66102,9333406,325,1,14488,3179,17667,11165544,11343136,1,0,1,0,0,0,0
CT,2018-2019,1350011,1352011,Stamford School District,Davenport Ridge School,904320,904320,7200100630100.0,90432000852,626.0,PK-05,2.0,626,October Count Day,16159,659,16965,10115534,412534,10528068,21346.66102,8629116,146,1,13127,3179,16306,10207556,10620090,1,0,1,0,0,0,0
CT,2018-2019,1350011,1355311,Stamford School District,Dolan School,904320,904320,7200100630100.0,90432000853,604.0,06-08,3.0,604,October Count Day,16384,396,16839,9895936,239184,10135120,21220.66102,8249509,57,1,13263,3179,16442,9930968,10170152,1,0,1,0,0,0,0
CT,2018-2019,1350011,1352211,Stamford School District,Hart School,904320,904320,7200100630100.0,90432000167,612.0,KG-05,2.0,612,October Count Day,16950,567,17622,10373400,347004,10720404,22003.66102,8837934,103,1,13875,3179,17054,10437048,10784052,1,0,1,0,0,0,0
CT,2018-2019,1350011,1351211,Stamford School District,Julia A. Stark School,904320,904320,7200100630100.0,90432000858,600.0,KG-05,2.0,600,October Count Day,16120,1333,17531,9672000,799800,10471800,21912.66102,8610373,76,1,13018,3179,16197,9718200,10518000,1,0,1,0,0,0,0
CT,2018-2019,1350011,1350511,Stamford School District,K. T. Murphy School,904320,904320,7200100630100.0,90432000859,501.0,PK-05,2.0,501,October Count Day,17458,642,18327,8746458,321642,9068100,22708.66102,7588575,225,1,14505,3179,17684,8859684,9181326,1,0,1,0,0,0,0
CT,2018-2019,1350011,1350611,Stamford School District,Newfield School,904320,904320,7200100630100.0,90432000860,524.0,KG-05,2.0,524,October Count Day,19144,975,20170,10031456,510900,10542356,24551.66102,8902695,50,1,16016,3179,19195,10058180,10569080,1,0,1,0,0,0,0
CT,2018-2019,1350011,1351811,Stamford School District,Northeast School,904320,904320,7200100630100.0,90432000861,618.0,KG-05,2.0,618,October Count Day,18808,728,19646,11623344,449904,12073248,24027.66102,10175413,108,1,15738,3179,18917,11690706,12140610,1,0,1,0,0,0,0
CT,2018-2019,1350011,1355811,Stamford School District,Rippowam Middle School,904320,904320,7200100630100.0,90432001353,751.0,06-08,3.0,751,October Count Day,18198,624,18882,13666698,468624,14135322,23263.66102,11791690,58,1,15078,3179,18257,13711007,14179631,1,0,1,0,0,0,0
CT,2018-2019,1350011,1350811,Stamford School District,Rogers International School,904320,904320,7200100630100.0,90432000864,810.0,KG-08,3.0,810,October Count Day,16240,527,16818,13154400,426870,13581270,21199.66102,11046455,50,1,13112,3179,16291,13195710,13622580,1,0,1,0,0,0,0
CT,2018-2019,1350011,1350911,Stamford School District,Roxbury School,904320,904320,7200100630100.0,90432000865,571.0,PK-05,2.0,571,October Count Day,17771,1407,19275,10147241,803397,10950638,23656.66102,9190020,96,1,14689,3179,17868,10202628,11006025,1,0,1,0,0,0,0
CT,2018-2019,1350011,1355711,Stamford School District,Scofield Middle School,904320,904320,7200100630100.0,90432000009,646.0,06-08,3.0,646,October Count Day,16560,297,16910,10697760,191862,10889622,21291.66102,8868981,51,1,13433,3179,16612,10731352,10923214,1,0,1,0,0,0,0
CT,2018-2019,1350011,1351111,Stamford School District,Springdale School,904320,904320,7200100630100.0,90432000866,575.0,KG-05,2.0,575,October Count Day,16156,691,16897,9289700,397325,9687025,21278.66102,7886770,48,1,13026,3179,16205,9317875,9715200,1,0,1,0,0,0,0
CT,2018-2019,1350011,1356111,Stamford School District,Stamford High School,904320,904320,7200100630100.0,90432000867,1743.0,09-12,4.0,1743,October Count Day,18092,382,18552,31534356,665826,32200182,22933.66102,26792136,76,1,14990,3179,18169,31668567,32334393,1,0,1,0,0,0,0
CT,2018-2019,1350011,1352111,Stamford School District,Stillmeadow School,904320,904320,7200100630100.0,90432000868,636.0,KG-05,2.0,636,October Count Day,17504,584,18134,11132544,371424,11503968,22515.66102,9510418,45,1,14371,3179,17550,11161800,11533224,1,0,1,0,0,0,0
CT,2018-2019,1350011,1350711,Stamford School District,Strawberry Hill an ext. of Rogers International,904320,904320,7200100630100.0,90432001916,436.0,KG-04,2.0,436,October Count Day,16070,347,16460,7006520,151292,7157812,20841.66102,5789993,41,1,12933,3179,16112,7024832,7176124,1,0,1,0,0,0,0
CT,2018-2019,1350011,1356411,Stamford School District,"The Academy of Information, Technology & Engineering",904320,904320,7200100630100.0,90432001468,638.0,09-12,4.0,638,October Count Day,19600,404,20062,12504800,257752,12762552,24443.66102,10770163,56,1,16478,3179,19657,12541166,12798918,1,0,1,0,0,0,0
CT,2018-2019,1350011,1351911,Stamford School District,Toquam Magnet School,904320,904320,7200100630100.0,90432000008,637.0,KG-05,2.0,637,October Count Day,17192,594,17891,10951304,378378,11329682,22272.66102,9370245,102,1,14116,3179,17295,11016915,11395293,1,0,1,0,0,0,0
CT,2018-2019,1350011,1355511,Stamford School District,Turn of River School,904320,904320,7200100630100.0,90432000870,653.0,06-08,3.0,653,October Count Day,18177,352,18584,11869581,229856,12099437,22965.66102,10058421,54,1,15053,3179,18232,11905496,12135352,1,0,1,0,0,0,0
CT,2018-2019,1350011,1356311,Stamford School District,Westhill High School,904320,904320,7200100630100.0,90432000871,2127.0,09-12,4.0,2127,October Count Day,16691,439,17177,35501757,933753,36435510,21558.66102,29771282,46,1,13559,3179,16738,35601726,36535479,1,0,1,0,0,0,0
CT,2018-2019,1350011,1351411,Stamford School District,Westover School,904320,904320,7200100630100.0,90432000872,685.0,KG-05,2.0,685,October Count Day,17215,349,17605,11792275,239065,12031340,21986.66102,9880879,39,1,14076,3179,17255,11819675,12058740,1,0,1,0,0,0,0
CT,2018-2019,1360011,1360311,Sterling School District,Sterling Community School,904350,904350,7300801230100.0,90435001491,361.0,PK-08,3.0,361,October Count Day,16209,346,16555,5851449,124906,5976355,18556.7867,5002335,0,0,13511,2698,16209,5851449,5976355,1,0,1,0,0,0,0
CT,2018-2019,1370011,1370511,Stonington School District,Deans Mill School,904380,904380,7300601730100.0,90438000876,378.0,PK-05,2.0,378,October Count Day,17399,706,18105,6576822,266868,6843690,20811.30868,5843225,0,0,14798,2601,17399,6576822,6843690,1,0,1,0,0,0,0
CT,2018-2019,1370011,1375111,Stonington School District,Pawcatuck Middle School,904380,904380,7300601730100.0,90438000879,,,,282,October Count Day,19334,743,20077,5452188,209526,5661714,22783.30868,4915281,0,0,16733,2601,19334,5452188,5661714,1,0,1,0,0,0,0
CT,2018-2019,1370011,1370111,Stonington School District,Stonington BOE Pre-School,904380,904380,7300601730100.0,90438001637,,,,26,October Count Day,8758,284,9042,227708,7384,235092,11748.30868,166282,0,0,6157,2601,8758,227708,235092,1,0,1,0,0,1,0
CT,2018-2019,1370011,1376111,Stonington School District,Stonington High School,904380,904380,7300601730100.0,90438000881,664.0,09-12,4.0,664,October Count Day,19125,91,19215,12699000,60424,12759424,21921.30868,11001506,0,0,16524,2601,19125,12699000,12759424,1,0,1,0,0,0,0
CT,2018-2019,1370011,1370211,Stonington School District,Stonington HS PreK,904380,904380,7300601730100.0,90438001635,,,,26,October Count Day,8758,284,9042,227708,7384,235092,11748.30868,166282,0,0,6157,2601,8758,227708,235092,1,0,1,0,0,1,0
CT,2018-2019,1370011,1375211,Stonington School District,Stonington Middle School,904380,904380,7300601730100.0,90438000877,351.0,06-08,3.0,351,October Count Day,18804,753,19556,6600204,264303,6864507,22262.30868,5935402,0,0,16203,2601,18804,6600204,6864507,1,0,1,0,0,0,0
CT,2018-2019,1370011,1370411,Stonington School District,West Broad Street School,904380,904380,7300601730100.0,90438000882,,,,111,October Count Day,18455,706,19161,2048505,78366,2126871,21867.30868,1833077,0,0,15854,2601,18455,2048505,2126871,1,0,1,0,0,0,0
CT,2018-2019,1370011,1370611,Stonington School District,West Vine Street School,904380,904380,7300601730100.0,90438000883,183.0,PK-05,2.0,183,October Count Day,18243,709,18952,3338469,129747,3468216,21658.30868,2983839,0,0,15642,2601,18243,3338469,3468216,1,0,1,0,0,0,0
CT,2018-2019,1380011,1386211,Stratford School District,Bunnell High School,904440,904440,7300101530100.0,90444000885,1046.0,09-12,4.0,1046,October Count Day,17283,459,17750,18078018,480114,18558132,20826.91038,15039949,0,9,14379,2913,17292,18087432,18567546,1,0,1,0,0,0,0
CT,2018-2019,1380011,1380311,Stratford School District,Chapel School,904440,904440,7300101530100.0,90444000887,344.0,KG-06,2.0,344,October Count Day,16059,459,16527,5524296,157896,5682192,19603.91038,4525365,0,9,13155,2913,16068,5527392,5685288,1,0,1,0,0,0,0
CT,2018-2019,1380011,1385211,Stratford School District,David Wooster Middle School,904440,904440,7300101530100.0,90444000900,524.0,07-08,3.0,524,October Count Day,16362,459,16830,8573688,240516,8814204,19906.91038,7052159,0,9,13458,2913,16371,8578404,8818920,1,0,1,0,0,0,0
CT,2018-2019,1380011,1381311,Stratford School District,Eli Whitney School,904440,904440,7300101530100.0,90444000898,516.0,KG-06,2.0,516,October Count Day,16347,459,16815,8435052,236844,8671896,19891.91038,6936844,0,9,13443,2913,16356,8439696,8676540,1,0,1,0,0,0,0
CT,2018-2019,1380011,1380411,Stratford School District,Franklin School,904440,904440,7300101530100.0,90444000889,324.0,PK-06,2.0,324,October Count Day,15707,459,16175,5089068,148716,5237784,19251.91038,4148116,0,9,12803,2913,15716,5091984,5240700,1,0,1,0,0,0,0
CT,2018-2019,1380011,1385311,Stratford School District,Harry B. Flood Middle School,904440,904440,7300101530100.0,90444000888,568.0,07-08,3.0,568,October Count Day,16808,459,17276,9546944,260712,9807656,20352.91038,7897338,0,9,13904,2913,16817,9552056,9812768,1,0,1,0,0,0,0
CT,2018-2019,1380011,1380811,Stratford School District,Lordship School,904440,904440,7300101530100.0,90444000893,303.0,KG-06,2.0,303,October Count Day,14796,459,15264,4483188,139077,4622265,18340.91038,3603251,0,9,11892,2913,14805,4485915,4624992,1,0,1,0,0,0,0
CT,2018-2019,1380011,1380911,Stratford School District,Nichols School,904440,904440,7300101530100.0,90444000894,448.0,KG-06,2.0,448,October Count Day,15528,459,15996,6956544,205632,7162176,19072.91038,5655711,0,9,12624,2913,15537,6960576,7166208,1,0,1,0,0,0,0
CT,2018-2019,1380011,1381011,Stratford School District,Second Hill Lane School,904440,904440,7300101530100.0,90444000895,465.0,PK-06,2.0,465,October Count Day,15910,459,16378,7398150,213435,7611585,19454.91038,6047840,0,9,13006,2913,15919,7402335,7615770,1,0,1,0,0,0,0
CT,2018-2019,1380011,1381511,Stratford School District,Stratford Academy - Johnson House,904440,904440,7300101530100.0,90444000892,472.0,02-06,2.0,472,October Count Day,16227,459,16695,7659144,216648,7875792,19771.91038,6288535,0,9,13323,2913,16236,7663392,7880040,1,0,1,0,0,0,0
CT,2018-2019,1380011,1382211,Stratford School District,Stratford Academy - Victoria Soto School,904440,904440,7300101530100.0,90444001805,263.0,PK-01,1.0,263,October Count Day,16457,459,16925,4328191,120717,4448908,20001.91038,3564551,0,9,13553,2913,16466,4330558,4451275,1,0,1,0,0,0,0
CT,2018-2019,1380011,1386111,Stratford School District,Stratford High School,904440,904440,7300101530100.0,90444000897,973.0,09-12,4.0,973,October Count Day,17740,459,18208,17261020,446607,17707627,21284.91038,14435889,0,9,14836,2913,17749,17269777,17716384,1,0,1,0,0,0,0
CT,2018-2019,1380011,1381411,Stratford School District,Wilcoxson School,904440,904440,7300101530100.0,90444000899,381.0,KG-06,2.0,381,October Count Day,16556,459,17024,6307836,174879,6482715,20100.91038,5201506,0,9,13652,2913,16565,6311265,6486144,1,0,1,0,0,0,0
CT,2018-2019,1390011,1390411,Suffield School District,A. Ward Spaulding School,904470,904470,7300202230100.0,90447000903,430.0,PK-02,2.0,430,October Count Day,15401,998,16415,6622430,429140,7051570,19046.10351,6032486,16,0,13052,2365,15417,6629310,7058450,1,0,1,0,0,0,0
CT,2018-2019,1390011,1390311,Suffield School District,McAlister Intermediate School,904470,904470,7300202230100.0,90447001394,419.0,03-05,2.0,419,October Count Day,15470,216,15741,6481930,90504,6572434,18372.10351,5595551,55,0,13160,2365,15525,6504975,6595479,1,0,1,0,0,0,0
CT,2018-2019,1390011,1396111,Suffield School District,Suffield High School,904470,904470,7300202230100.0,90447000904,810.0,09-12,4.0,810,October Count Day,16453,240,16701,13326930,194400,13521330,19332.10351,11594758,8,0,14096,2365,16461,13333410,13527810,1,0,1,0,0,0,0
CT,2018-2019,1390011,1395111,Suffield School District,Suffield Middle School,904470,904470,7300202230100.0,90447000902,476.0,06-08,3.0,476,October Count Day,18180,205,18398,8653680,97580,8751260,21029.10351,7621758,13,0,15828,2365,18193,8659868,8757448,1,0,1,0,0,0,0
CT,2018-2019,2690013,2696113,The Bridge Academy District,The Bridge Academy,900015,900015,,90001500809,281.0,07-12,4.0,281,October Count Day,12536,542,13544,3522616,152302,3674918,14437.53025,3747212,432,35,12794,209,13003,3653843,3806145,1,0,1,0,0,0,0
CT,2018-2019,9020022,9026122,The Gilbert School District,The Gilbert School,905372,905372,,90537201222,510.0,07-12,4.0,511,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
CT,2018-2019,9030022,9036122,The Woodstock Academy District,The Woodstock Academy,905373,905373,,90537311223,1098.0,09-12,4.0,1098,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,1
CT,2018-2019,1400011,1400111,Thomaston School District,Black Rock School,904500,904500,7300302030100.0,90450000906,280.0,PK-03,2.0,280,October Count Day,15673,640,16315,4388440,179200,4567640,19175.45089,3392129,2,0,11476,4199,15675,4389000,4568200,1,0,1,0,0,0,0
CT,2018-2019,1400011,1400211,Thomaston School District,Thomaston Center School,904500,904500,7300302030100.0,90450001117,189.0,04-06,2.0,189,October Count Day,17903,487,18412,3383667,92043,3475710,21272.45089,2685966,22,0,13726,4199,17925,3387825,3479868,1,0,1,0,0,0,0
CT,2018-2019,1400011,1406211,Thomaston School District,Thomaston High School,904500,904500,7300302030100.0,90450000908,361.0,07-12,4.0,361,October Count Day,18847,282,19152,6803767,101802,6905569,22012.45089,5397715,22,0,14670,4199,18869,6811709,6913511,1,0,1,0,0,0,0
CT,2018-2019,1410011,1410111,Thompson School District,Mary R. Fisher Elementary School,904530,904530,7300801330100.0,90453000909,416.0,PK-04,2.0,416,October Count Day,17108,849,18013,7116928,353184,7470112,21346.05183,5229533,12,44,11722,5442,17164,7140224,7493408,1,0,1,0,0,0,0
CT,2018-2019,1410011,1415111,Thompson School District,Thompson Middle School,904530,904530,7300801330100.0,90453000910,323.0,05-08,3.0,323,October Count Day,17239,346,17634,5568197,111758,5679955,20967.05183,3938112,5,44,11846,5442,17288,5584024,5695782,1,0,1,0,0,0,0
CT,2018-2019,1410011,1416111,Thompson School District,Tourtellotte Memorial High School,904530,904530,7300801330100.0,90453000911,245.0,09-12,4.0,245,October Count Day,20525,333,20904,5028625,81585,5110210,24237.05183,3788156,2,44,15129,5442,20571,5039895,5121480,1,0,1,0,0,0,0
CT,2018-2019,1420011,1420111,Tolland School District,Birch Grove Primary School,904560,904560,7300701030100.0,90456000948,476.0,PK-02,2.0,476,October Count Day,15677,358,16053,7462252,170408,7632660,19560.2652,5158744,0,19,10487,5209,15696,7471296,7641704,1,0,1,0,0,0,0
CT,2018-2019,1420011,1426111,Tolland School District,Tolland High School,904560,904560,7300701030100.0,90456000914,801.0,09-12,4.0,801,October Count Day,15167,185,15370,12148767,148185,12296952,18877.2652,8134025,0,19,9977,5209,15186,12163986,12312171,1,0,1,0,0,0,0
CT,2018-2019,1420011,1420211,Tolland School District,Tolland Intermediate School,904560,904560,7300701030100.0,90456000913,512.0,03-05,2.0,512,October Count Day,16580,222,16821,8488960,113664,8602624,20328.2652,5941915,0,19,11390,5209,16599,8498688,8612352,1,0,1,0,0,0,0
CT,2018-2019,1420011,1425111,Tolland School District,Tolland Middle School,904560,904560,7300701030100.0,90456000915,570.0,06-08,3.0,570,October Count Day,17090,218,17387,9741300,124260,9865560,20894.2652,6937804,61,19,11961,5209,17170,9786900,9911160,1,0,1,0,0,0,0
CT,2018-2019,1430011,1430211,Torrington School District,Forbes School,904590,904590,7200300330100.0,90459000917,362.0,03-05,2.0,362,October Count Day,17155,717,17944,6210110,259554,6469664,21787.9818,5202391,5,67,13840,3387,17227,6236174,6495728,1,0,1,0,0,0,0
CT,2018-2019,1430011,1430811,Torrington School District,Southwest School,904590,904590,7200300330100.0,90459000922,297.0,04-05,2.0,297,October Count Day,16512,715,17298,4904064,212355,5116419,21141.9818,4076573,5,67,13197,3387,16584,4925448,5137803,1,0,1,0,0,0,0
CT,2018-2019,1430011,1430911,Torrington School District,Torringford School,904590,904590,7200300330100.0,90459000923,658.0,PK-03,2.0,658,October Count Day,17226,716,18013,11334708,471128,11805836,21856.9818,9501911,5,67,13911,3387,17298,11382084,11853212,1,0,1,0,0,0,0
CT,2018-2019,1430011,1436111,Torrington School District,Torrington High School,904590,904590,7200300330100.0,90459000924,853.0,09-12,4.0,853,October Count Day,18418,791,19319,15710554,674723,16385277,23162.9818,13431810,44,67,15142,3387,18529,15805237,16479960,1,0,1,0,0,0,0
CT,2018-2019,1430011,1435111,Torrington School District,Torrington Middle School,904590,904590,7200300330100.0,90459000925,985.0,06-08,3.0,985,October Count Day,16707,716,17495,16456395,705260,17161655,21338.9818,13713463,5,67,13392,3387,16779,16527315,17232575,1,0,1,0,0,0,0
CT,2018-2019,1430011,1431311,Torrington School District,Vogel-Wetmore School,904590,904590,7200300330100.0,90459001211,595.0,KG-03,2.0,595,October Count Day,16761,720,17553,9972795,428400,10401195,21396.9818,8318417,5,67,13446,3387,16833,10015635,10444035,1,0,1,0,0,0,0
CT,2018-2019,2780013,2785113,Trailblazers Academy District,Trailblazers Academy,900023,900023,,90002300965,,,,127,October Count Day,22206,1948,33672,2820162,247396,3067558,,3663078,5045,4473,27251,4473,31724,4028948,4276344,1,0,1,0,0,1,1
CT,2018-2019,1440011,1440111,Trumbull School District,Booth Hill School,904620,904620,7300101630100.0,90462000927,475.0,KG-05,2.0,475,October Count Day,15261,266,15539,7248975,126350,7375325,19263.87191,5813370,1,12,11979,3295,15274,7255150,7381500,1,0,1,0,0,0,0
CT,2018-2019,1440011,1440811,Trumbull School District,Daniels Farm School,904620,904620,7300101630100.0,90462000929,501.0,KG-05,2.0,501,October Count Day,15237,266,15516,7633737,133266,7767003,19240.87191,6119872,1,12,11955,3295,15250,7640250,7773516,1,0,1,0,0,0,0
CT,2018-2019,1440011,1441011,Trumbull School District,Frenchtown Elementary School,904620,904620,7300101630100.0,90462001469,492.0,KG-05,2.0,492,October Count Day,15358,266,15636,7556136,130872,7687008,19360.87191,6069242,1,12,12076,3295,15371,7562532,7693404,1,0,1,0,0,0,0
CT,2018-2019,1440011,1445211,Trumbull School District,Hillcrest Middle School,904620,904620,7300101630100.0,90462000930,725.0,06-08,3.0,725,October Count Day,16184,266,16462,11733400,192850,11926250,20186.87191,9542257,1,12,12902,3295,16197,11742825,11935675,1,0,1,0,0,0,0
CT,2018-2019,1440011,1440411,Trumbull School District,Jane Ryan School,904620,904620,7300101630100.0,90462000931,397.0,KG-05,2.0,397,October Count Day,16164,266,16443,6417108,105602,6522710,20167.87191,5217538,1,12,12882,3295,16177,6422269,6527871,1,0,1,0,0,0,0
CT,2018-2019,1440011,1445111,Trumbull School District,Madison Middle School,904620,904620,7300101630100.0,90462000933,833.0,06-08,3.0,833,October Count Day,15966,266,16244,13299678,221578,13521256,19968.87191,10782369,1,12,12684,3295,15979,13310507,13532085,1,0,1,0,0,0,0
CT,2018-2019,1440011,1440311,Trumbull School District,Middlebrook School,904620,904620,7300101630100.0,90462000934,501.0,KG-05,2.0,501,October Count Day,15645,266,15923,7838145,133266,7971411,19647.87191,6323927,1,12,12363,3295,15658,7844658,7977924,1,0,1,0,0,0,0
CT,2018-2019,1440011,1440911,Trumbull School District,Tashua School,904620,904620,7300101630100.0,90462000936,424.0,KG-05,2.0,424,October Count Day,15263,266,15541,6471512,112784,6584296,19265.87191,5190087,1,12,11981,3295,15276,6477024,6589808,1,0,1,0,0,0,0
CT,2018-2019,1440011,1446111,Trumbull School District,Trumbull High School,904620,904620,7300101630100.0,90462000937,2104.0,09-12,4.0,2104,October Count Day,17052,286,17350,35877408,601744,36479152,21074.87191,29561020,1,12,13770,3295,17065,35904760,36506504,1,0,1,0,0,0,0
CT,2018-2019,1450011,1450111,Union School District,Union School,904650,904650,7300701130100.0,90465000938,52.0,PK-08,3.0,52,October Count Day,29262,710,30009,1521624,36920,1558544,34902.38462,1059806,37,0,19671,9628,29299,1523548,1560468,1,0,1,0,0,0,0
CT,2018-2019,1460011,1461411,Vernon School District,Center Road School,904680,904680,7300701230100.0,90468000939,484.0,PK-05,2.0,484,October Count Day,17101,136,17329,8276884,65824,8342708,20529.13038,6160404,0,92,12677,4516,17193,8321412,8387236,1,0,1,0,0,0,0
