state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_AR,enrollmetric,pp_stloc_raw_AR,pp_fed_raw_AR,pp_total_raw_AR,schoolstloc_raw_AR,schoolfed_raw_AR,schooltot_raw_AR,pp_total_norm_NERDS,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
AR,2018-2019,7203000,7203022,FAYETTEVILLE SCHOOL DISTRICT,Holcomb Elementary School,506120.0,506120.0,4507200300000.0,50612000229,624.0,PK-04,2.0,621,Four Quarter ADA,8355.7693,868.2976,9224.0673828125,5189793.0366,539302.1932,5729095,9005.023255,0,0,1,1,1,0,0
AR,2018-2019,7203000,7203025,FAYETTEVILLE SCHOOL DISTRICT,Holt Middle School,506120.0,506120.0,4507200300000.0,50612000863,494.0,05-06,2.0,493,Four Quarter ADA,9523.273,1920.4578,11443.73046875,4695188.937,946829.1334,5642018,11158.95315,0,0,1,1,1,0,0
AR,2018-2019,7203000,7203015,FAYETTEVILLE SCHOOL DISTRICT,Leverett Elementary School,506120.0,506120.0,4507200300000.0,50612000323,301.0,PK-04,2.0,303,Four Quarter ADA,9376.4817,2560.2425,11936.724609375,2847879.4093,777611.6862,3625491,11637.34775,0,0,1,1,1,0,0
AR,2018-2019,7203000,7203024,FAYETTEVILLE SCHOOL DISTRICT,McNair Middle School,506120.0,506120.0,4507200300000.0,50612000856,803.0,05-06,2.0,784,Four Quarter ADA,7738.4226,1039.6327,8778.0556640625,6067197.8206,815108.8893,6882306.5,8572.219744,0,0,1,1,1,0,0
AR,2018-2019,7203000,7203027,FAYETTEVILLE SCHOOL DISTRICT,Owl Creek School,506120.0,506120.0,4507200300000.0,50612001213,920.0,PK-06,2.0,917,Four Quarter ADA,8848.2826,2259.6365,11107.9189453125,8119023.2722,2073401.3807,10192425,10833.08637,0,0,1,1,1,0,0
AR,2018-2019,7203000,7203018,FAYETTEVILLE SCHOOL DISTRICT,Ramay Junior High School,506120.0,506120.0,4507200300000.0,50612000324,640.0,07-08,3.0,643,Four Quarter ADA,9737.8112,2357.6071,12095.41796875,6267853.4462,1517500.7306,7785354,11791.34156,0,0,1,1,1,0,0
AR,2018-2019,7203000,7203016,FAYETTEVILLE SCHOOL DISTRICT,Root Elementary School,506120.0,506120.0,4507200300000.0,50612000325,417.0,KG-04,2.0,420,Four Quarter ADA,9117.9804,1195.4584,10313.4384765625,3829594.6231,502098.1431,4331693,10062.13367,0,0,1,1,1,0,0
AR,2018-2019,7203000,7203023,FAYETTEVILLE SCHOOL DISTRICT,Vandergriff Elementary School,506120.0,506120.0,4507200300000.0,50612000231,673.0,KG-04,2.0,631,Four Quarter ADA,8097.5786,945.5132,9043.091796875,5112791.1812,596994.738,5709786,8829.407087,0,0,1,1,1,0,0
AR,2018-2019,7203000,7203017,FAYETTEVILLE SCHOOL DISTRICT,Washington Elementary School,506120.0,506120.0,4507200300000.0,50612000326,324.0,KG-04,2.0,330,Four Quarter ADA,9083.3977,1730.5917,10813.9892578125,3005396.1228,572595.6186,3577991.75,10547.86112,0,0,1,1,1,0,0
AR,2018-2019,7203000,7203019,FAYETTEVILLE SCHOOL DISTRICT,Woodland Junior High School,506120.0,506120.0,4507200300000.0,50612000327,745.0,07-08,3.0,735,Four Quarter ADA,9555.9663,1609.0314,11164.998046875,7030006.8299,1183710.9435,8213718,10888.47513,0,0,1,1,1,0,0
AR,2018-2019,4501000,4501001,FLIPPIN SCHOOL DISTRICT,Flippin Elementary School,506150.0,506150.0,4504500100000.0,50615000330,404.0,PK-04,2.0,333,Four Quarter ADA,7619.2621,2748.1472,10367.4091796875,2539659.2584,916014.8776,3455674.25,10452.67896,0,0,1,1,1,0,0
AR,2018-2019,4501000,4501002,FLIPPIN SCHOOL DISTRICT,Flippin High School,506150.0,506150.0,4504500100000.0,50615000331,238.0,09-12,4.0,231,Four Quarter ADA,9358.8187,1156.0109,10514.830078125,2163283.9557,267211.0522,2430495,10595.73413,0,0,1,1,1,0,0
AR,2018-2019,4501000,4501003,FLIPPIN SCHOOL DISTRICT,Flippin Middle School,506150.0,506150.0,4504500100000.0,50615000277,300.0,05-08,3.0,294,Four Quarter ADA,7445.529,1548.6737,8994.203125,2192064.8658,455950.5802,2648015.5,9120.139084,0,0,1,1,1,0,0
AR,2018-2019,2002000,2002008,FORDYCE SCHOOL DISTRICT,Fordyce Elementary Schools,506210.0,506210.0,4502000300000.0,50621001230,468.0,PK-06,2.0,448,Four Quarter ADA,8785.9782,4854.156,13640.1337890625,3940511.2281,2177088.9578,6117600,13747.9592,0,0,1,1,1,0,0
AR,2018-2019,2002000,2002007,FORDYCE SCHOOL DISTRICT,Fordyce High School,506210.0,506210.0,4502000300000.0,50621000335,319.0,07-12,4.0,309,Four Quarter ADA,11368.0353,639.9669,12008.001953125,3522073.5519,198276.1722,3720349.75,12164.16138,0,0,1,1,1,0,0
AR,2018-2019,4102000,4102010,FOREMAN SCHOOL DISTRICT,Foreman High School,506240.0,506240.0,4504100200000.0,50624000338,250.0,07-12,4.0,247,Four Quarter ADA,9237.1921,822.9118,10060.103515625,2284681.5915,203534.9627,2488216.5,10143.66713,0,0,1,1,1,0,0
AR,2018-2019,4102000,4102008,FOREMAN SCHOOL DISTRICT,Oscar Hamilton Elementary Sch,506240.0,506240.0,4504100200000.0,50624000337,276.0,KG-06,2.0,270,Four Quarter ADA,7006.7441,1256.4633,8263.20703125,1896004.0285,339995.2173,2235999.25,8399.984011,0,0,1,1,1,0,0
AR,2018-2019,6201000,6201003,FORREST CITY SCHOOL DISTRICT,Central Elementary School,506270.0,506270.0,4506200100000.0,50627001425,892.0,PK-02,2.0,541,Four Quarter ADA,7881.6122,6678.7961,14560.408203125,4270115.2507,3618451.2277,7888566.5,14589.72478,0,0,1,1,1,1,0
AR,2018-2019,6201000,6201011,FORREST CITY SCHOOL DISTRICT,Forrest City High School,506270.0,506270.0,4506200100000.0,50627000344,653.0,09-12,4.0,643,Four Quarter ADA,10563.2685,2973.229,13536.4970703125,6801632.9771,1914446.4849,8716079,13596.13579,0,0,1,1,1,0,0
AR,2018-2019,6201000,6201010,FORREST CITY SCHOOL DISTRICT,Forrest City Jr. High,506270.0,506270.0,4506200100000.0,50627000345,273.0,07-08,3.0,275,Four Quarter ADA,11742.0932,5777.065,17519.158203125,3237286.2748,1592732.4667,4830018.5,17460.85424,0,0,1,1,1,0,0
AR,2018-2019,6201000,6201016,FORREST CITY SCHOOL DISTRICT,Lincoln Academy,506270.0,506270.0,4506200100000.0,50627001185,192.0,06-06,2.0,191,Four Quarter ADA,5970.3791,2505.6196,8475.9990234375,1141105.5502,478893.6127,1619999.125,8685.499521,0,0,1,1,1,0,0
AR,2018-2019,6201000,6201014,FORREST CITY SCHOOL DISTRICT,Stewart Elementary School,506270.0,506270.0,4506200100000.0,50627000350,521.0,03-05,2.0,515,Four Quarter ADA,7592.2704,2582.4867,10174.7568359375,3911674.6972,1330543.738,5242218.5,10333.95026,0,0,1,1,1,0,0
AR,2018-2019,6601000,6601014,FORT SMITH SCHOOL DISTRICT,Albert Pike Elementary School,506330.0,506330.0,4506600100000.0,50633000370,529.0,PK-06,2.0,480,Four Quarter ADA,7953.2145,2155.6624,10108.876953125,3818439.9561,1034961.095,4853401,10205.49859,0,0,1,1,1,0,0
AR,2018-2019,6601000,6601001,FORT SMITH SCHOOL DISTRICT,Ballman Elementary School,506330.0,506330.0,4506600100000.0,50633000351,352.0,PK-06,2.0,310,Four Quarter ADA,8761.2872,2342.205,11103.4921875,2717843.4985,726576.6571,3444420.25,11170.65925,0,0,1,1,1,0,0
AR,2018-2019,6601000,6601002,FORT SMITH SCHOOL DISTRICT,Barling Elementary School,506330.0,506330.0,4506600100000.0,50633000352,390.0,PK-06,2.0,352,Four Quarter ADA,8422.055,1952.4679,10374.5224609375,2966969.6489,687826.5315,3654796.25,10463.27726,0,0,1,1,1,0,0
AR,2018-2019,6601000,6601003,FORT SMITH SCHOOL DISTRICT,Beard Elementary School,506330.0,506330.0,4506600100000.0,50633000353,387.0,PK-06,2.0,372,Four Quarter ADA,8311.6048,1866.6009,10178.2060546875,3095416.6169,695161.4903,3790578,10272.77458,0,0,1,1,1,0,0
AR,2018-2019,6601000,6601005,FORT SMITH SCHOOL DISTRICT,Belle Point Alternative Center,506330.0,506330.0,4506600100000.0,50633000354,53.0,07-12,4.0,66,Four Quarter ADA,20918.7204,12350.2723,33268.9921875,1398880.4365,825889.6325,2224770,32679.7493,0,0,1,1,1,1,0
AR,2018-2019,6601000,6601006,FORT SMITH SCHOOL DISTRICT,Bonneville Elementary School,506330.0,506330.0,4506600100000.0,50633000355,362.0,PK-06,2.0,335,Four Quarter ADA,7540.6801,1543.7095,9084.3896484375,2526864.8928,517293.5726,3044158.5,9211.350494,0,0,1,1,1,0,0
AR,2018-2019,6601000,6601007,FORT SMITH SCHOOL DISTRICT,Carnall Elementary School,506330.0,506330.0,4506600100000.0,50633000356,285.0,PK-06,2.0,247,Four Quarter ADA,8674.5442,4641.2209,13315.7646484375,2147830.1805,1149173.2716,3297003.5,13317.4174,0,0,1,1,1,0,0
AR,2018-2019,6601000,6601008,FORT SMITH SCHOOL DISTRICT,Cavanaugh Elementary School,506330.0,506330.0,4506600100000.0,50633000357,372.0,PK-06,2.0,355,Four Quarter ADA,7449.4263,1962.7355,9412.162109375,2647234.8658,697479.4418,3344714.25,9529.416289,0,0,1,1,1,0,0
AR,2018-2019,6601000,6601022,FORT SMITH SCHOOL DISTRICT,Dora Kimmons Jr. High School,506330.0,506330.0,4506600100000.0,50633000365,787.0,07-09,3.0,783,Four Quarter ADA,8772.503,1945.2043,10717.70703125,6871838.0148,1523753.1136,8395591,10796.29875,0,0,1,1,1,0,0
AR,2018-2019,6601000,6601031,FORT SMITH SCHOOL DISTRICT,Elmer H. Cook Elementary School,506330.0,506330.0,4506600100000.0,50633000359,579.0,PK-06,2.0,540,Four Quarter ADA,7392.4926,1495.5852,8888.078125,3997726.5973,808785.5027,4806512,9020.852547,0,0,1,1,1,0,0
AR,2018-2019,6601000,6601033,FORT SMITH SCHOOL DISTRICT,Euper Lane Elementary School,506330.0,506330.0,4506600100000.0,50633001358,510.0,PK-06,2.0,485,Four Quarter ADA,7090.116,3541.6711,10631.787109375,3439345.9929,1718030.0301,5157376,10712.92327,0,0,1,1,1,0,0
AR,2018-2019,6601000,6601010,FORT SMITH SCHOOL DISTRICT,Fairview Elementary School,506330.0,506330.0,4506600100000.0,50633000363,556.0,PK-06,2.0,510,Four Quarter ADA,8109.8293,1894.3893,10004.21875,4138878.7948,966807.9862,5105687,10103.93974,0,0,1,1,1,0,0
AR,2018-2019,6601000,6601030,FORT SMITH SCHOOL DISTRICT,Harry C. Morrison Elementary School,506330.0,506330.0,4506600100000.0,50633000366,367.0,PK-06,2.0,307,Four Quarter ADA,7852.1919,2603.345,10455.537109375,2418238.9377,801751.9648,3219991,10541.89274,0,0,1,1,1,0,0
AR,2018-2019,6601000,6601011,FORT SMITH SCHOOL DISTRICT,Howard Elementary School,506330.0,506330.0,4506600100000.0,50633000364,383.0,PK-06,2.0,338,Four Quarter ADA,8001.5868,2206.662,10208.2490234375,2705980.2171,746249.9635,3452230.25,10301.92785,0,0,1,1,1,0,0
AR,2018-2019,6601000,6601029,FORT SMITH SCHOOL DISTRICT,John P. Woods Elementary School,506330.0,506330.0,4506600100000.0,50633000378,595.0,PK-06,2.0,571,Four Quarter ADA,6862.6519,1387.3084,8249.9599609375,3920535.0134,792549.4853,4713084.5,8401.631639,0,0,1,1,1,0,0
AR,2018-2019,6601000,6601020,FORT SMITH SCHOOL DISTRICT,L. A. Chaffin Jr. High School,506330.0,506330.0,4506600100000.0,50633000358,839.0,07-09,3.0,825,Four Quarter ADA,8611.5001,1432.3794,10043.8798828125,7112063.121,1182973.1059,8295036,10142.42635,0,0,1,1,1,0,0
AR,2018-2019,6601000,6601024,FORT SMITH SCHOOL DISTRICT,Northside High School,506330.0,506330.0,4506600100000.0,50633000367,1691.0,10-12,4.0,1674,Four Quarter ADA,9367.8729,1910.6985,11278.5712890625,15684425.4106,3199040.8946,18883466,11340.55356,0,0,1,1,1,0,0
AR,2018-2019,6601000,6601023,FORT SMITH SCHOOL DISTRICT,Ramsey Junior High School,506330.0,506330.0,4506600100000.0,50633000371,888.0,07-09,3.0,885,Four Quarter ADA,8724.3513,1885.406,10609.7568359375,7723018.8084,1669009.6159,9392028,10691.5454,0,0,1,1,1,0,0
AR,2018-2019,6601000,6601012,FORT SMITH SCHOOL DISTRICT,Raymond F. Orr Elem. School,506330.0,506330.0,4506600100000.0,50633000368,396.0,PK-06,2.0,353,Four Quarter ADA,7747.2993,3215.3533,10962.65234375,2742136.2137,1138065.8367,3880202,11033.99025,0,0,1,1,1,0,0
AR,2018-2019,6601000,6601025,FORT SMITH SCHOOL DISTRICT,Southside High School,506330.0,506330.0,4506600100000.0,50633000373,,10-12,4.0,1427,Four Quarter ADA,10682.6923,1591.257,12273.94921875,15248298.3111,2271333.9805,17519632,12306.45433,0,0,1,1,1,0,0
AR,2018-2019,6601000,6601016,FORT SMITH SCHOOL DISTRICT,Spradling Elementary School,506330.0,506330.0,4506600100000.0,50633000374,410.0,PK-06,2.0,390,Four Quarter ADA,7852.7864,2089.5532,9942.33984375,3068786.2473,816575.4152,3885361.75,10043.89332,0,0,1,1,1,0,0
AR,2018-2019,6601000,6601017,FORT SMITH SCHOOL DISTRICT,Sunnymede Elementary School,506330.0,506330.0,4506600100000.0,50633000375,611.0,PK-06,2.0,610,Four Quarter ADA,7237.1894,1539.6503,8776.83984375,4420725.5636,940471.684,5361197,8912.908481,0,0,1,1,1,0,0
AR,2018-2019,6601000,6601018,FORT SMITH SCHOOL DISTRICT,Sutton Elementary School,506330.0,506330.0,4506600100000.0,50633000376,534.0,PK-06,2.0,495,Four Quarter ADA,8126.3381,2397.2384,10523.576171875,4022720.6346,1186687.0884,5209407.5,10607.91689,0,0,1,1,1,0,0
AR,2018-2019,6601000,6601032,FORT SMITH SCHOOL DISTRICT,Tilles Elementary School,506330.0,506330.0,4506600100000.0,50633001251,410.0,PK-06,2.0,361,Four Quarter ADA,8000.1298,3354.2745,11354.404296875,2894723.6557,1213692.5087,4108416.25,11414.14084,0,0,1,1,1,0,0
AR,2018-2019,6601000,6601019,FORT SMITH SCHOOL DISTRICT,Trusty Elementary School,506330.0,506330.0,4506600100000.0,50633000377,345.0,KG-06,2.0,339,Four Quarter ADA,7729.6444,1508.2732,9237.91796875,2624940.7392,512200.5186,3137141.25,9360.332221,0,0,1,1,1,0,0
AR,2018-2019,6601000,6601021,FORT SMITH SCHOOL DISTRICT,William O. Darby Jr. High Sch.,506330.0,506330.0,4506600100000.0,50633000360,628.0,07-09,3.0,617,Four Quarter ADA,10387.1344,2373.3102,12760.4443359375,6417452.7907,1466295.3131,7883748,12778.54236,0,0,1,1,1,0,0
AR,2018-2019,4603000,4603009,FOUKE SCHOOL DISTRICT,Fouke Elementary School,506360.0,506360.0,4504600300000.0,50636000379,585.0,PK-05,2.0,497,Four Quarter ADA,8415.1377,2103.7214,10518.859375,4183642.2127,1045879.2,5229521.5,10637.23817,0,0,1,1,1,0,0
AR,2018-2019,4603000,4603010,FOUKE SCHOOL DISTRICT,Fouke High School,506360.0,506360.0,4504600300000.0,50636000380,331.0,09-12,4.0,324,Four Quarter ADA,11263.2449,762.8422,12026.0869140625,3653914.3318,247473.9695,3901388.25,12099.83061,0,0,1,1,1,0,0
AR,2018-2019,4603000,4603011,FOUKE SCHOOL DISTRICT,Paulette Smith Middle School,506360.0,506360.0,4504600300000.0,50636000299,262.0,06-08,3.0,259,Four Quarter ADA,8786.479,568.1718,9354.650390625,2283566.5454,147665.3105,2431231.75,9507.50611,0,0,1,1,1,0,0
AR,2018-2019,2602000,2602703,FOUNTAIN LAKE SCHOOL DISTRICT,Fountain Lake Charter High School,506420.0,506420.0,4502600200000.0,50642000384,458.0,09-12,4.0,454,Four Quarter ADA,10150.2389,867.7764,11018.015625,4608291.7648,393977.62,5002269.5,11113.0068,0,0,1,1,1,0,0
AR,2018-2019,2602000,2602005,FOUNTAIN LAKE SCHOOL DISTRICT,Fountain Lake Elementary,506420.0,506420.0,4502600200000.0,50642000383,545.0,PK-04,2.0,508,Four Quarter ADA,7894.6501,2419.6997,10314.349609375,4011719.4649,1229586.6733,5241306,10430.17917,0,0,1,1,1,0,0
AR,2018-2019,2602000,2602702,FOUNTAIN LAKE SCHOOL DISTRICT,Fountain Lake Middle School Cobra Digital Prep Academy,506420.0,506420.0,4502600200000.0,50642001605,411.0,05-08,3.0,410,Four Quarter ADA,7823.8603,1066.7704,8890.630859375,3208133.0603,437423.6368,3645556.75,9048.622482,0,0,1,1,1,0,0
AR,2018-2019,6061700,6061701,FRIENDSHIP ASPIRE ACADEMY LITTLE ROCK,FRIENDSHIP ASPIRE ELEMENTARY ACADEMY LITTLE ROCK,500424.0,500424.0,,50042401681,,KG-01,1.0,NRD,Four Quarter ADA,NRD,NRD,NRD,NRD,NRD,NRD,,0,0,1,1,1,1,0
AR,2018-2019,6061700,6061702,FRIENDSHIP ASPIRE ACADEMY LITTLE ROCK,FRIENDSHIP ASPIRE MIDDLE ACADEMY LITTLE ROCK,500424.0,500424.0,,50042401683,,06-08,3.0,NRD,Four Quarter ADA,NRD,NRD,NRD,NRD,NRD,NRD,,0,0,1,1,1,1,0
AR,2018-2019,3544700,3544701,FRIENDSHIP ASPIRE ACADEMY PINE BLUFF,Friendship Aspire Academy,500423.0,500423.0,,50042301657,112.0,KG-02,2.0,111,Four Quarter ADA,12200.0309,1210.3386,13410.369140625,1361674.77,135088.8,1496763.625,13015.28195,0,0,1,1,1,0,0
AR,2018-2019,6640700,6640703,FUTURE SCHOOL OF FORT SMITH,Future School of Fort Smith,500418.0,500418.0,,50041801627,225.0,10-12,4.0,219,Four Quarter ADA,8243.0166,447.581,8690.59765625,1806106.45,98068.34,1904174.75,8428.167477,0,0,1,1,1,0,0
AR,2018-2019,4602000,4602007,GENOA CENTRAL SCHOOL DISTRICT,Gary E. Cobb Middle School,504110.0,504110.0,4504600200000.0,50411000286,377.0,05-08,3.0,378,Four Quarter ADA,7013.7555,1045.1015,8058.85693359375,2655491.5825,395687.8957,3051179.5,8186.378351,0,0,1,1,1,0,0
AR,2018-2019,4602000,4602005,GENOA CENTRAL SCHOOL DISTRICT,Genoa Central Elem. School,504110.0,504110.0,4504600200000.0,50411000151,442.0,KG-04,2.0,439,Four Quarter ADA,6481.5733,902.867,7384.4404296875,2846087.8506,396452.9455,3242540.75,7531.934043,0,0,1,1,1,0,0
AR,2018-2019,4602000,4602006,GENOA CENTRAL SCHOOL DISTRICT,Genoa Central High School,504110.0,504110.0,4504600200000.0,50411000152,357.0,09-12,4.0,354,Four Quarter ADA,8630.246,702.1788,9332.4248046875,3055879.9368,248634.1888,3304514.25,9422.230736,0,0,1,1,1,0,0
AR,2018-2019,403000,403703,GENTRY SCHOOL DISTRICT,Gentry High School Conversion Charter,506540.0,506540.0,4500400400000.0,50654000390,449.0,09-12,4.0,446,Four Quarter ADA,10858.9904,847.4128,11706.4033203125,4853009.7764,378718.7025,5231728.5,11804.75202,0,0,1,1,1,0,0
AR,2018-2019,403000,403013,GENTRY SCHOOL DISTRICT,Gentry Intermediate School,506540.0,506540.0,4500400400000.0,50654000389,322.0,03-05,2.0,323,Four Quarter ADA,7188.6702,2054.8268,9243.4970703125,2326169.1116,664917.7653,2991087,9414.782369,0,0,1,1,1,0,0
AR,2018-2019,403000,403015,GENTRY SCHOOL DISTRICT,Gentry Middle School,506540.0,506540.0,4500400400000.0,50654001231,343.0,06-08,3.0,351,Four Quarter ADA,7480.4993,1482.3083,8962.8076171875,2626097.4693,520377.8618,3146475.25,9142.405264,0,0,1,1,1,0,0
AR,2018-2019,403000,403016,GENTRY SCHOOL DISTRICT,Gentry Primary School,506540.0,506540.0,4500400400000.0,50654000791,328.0,KG-02,2.0,324,Four Quarter ADA,8249.9898,1277.8345,9527.82421875,2681125.3727,415277.4304,3096402.75,9690.689442,0,0,1,1,1,0,0
AR,2018-2019,3002000,3002007,GLEN ROSE SCHOOL DISTRICT,Glen Rose Elementary School,506630.0,506630.0,4503000200000.0,50663000397,404.0,PK-04,2.0,370,Four Quarter ADA,7114.0256,2372.1521,9486.177734375,2633312.7327,878070.8252,3511383.5,9588.813395,0,0,1,1,1,0,0
AR,2018-2019,3002000,3002009,GLEN ROSE SCHOOL DISTRICT,Glen Rose High School,506630.0,506630.0,4503000200000.0,50663000398,312.0,09-12,4.0,307,Four Quarter ADA,10513.3822,677.6673,11191.0498046875,3228816.9684,208121.7547,3436938.75,11243.19732,0,0,1,1,1,0,0
AR,2018-2019,3002000,3002010,GLEN ROSE SCHOOL DISTRICT,Glen Rose Middle School,506630.0,506630.0,4503000200000.0,50663000982,345.0,05-08,3.0,342,Four Quarter ADA,6686.6134,353.1653,7039.77880859375,2291283.199,121018.1801,2412301.5,7214.862219,0,0,1,1,1,0,0
AR,2018-2019,4708000,4708028,GOSNELL SCHOOL DISTRICT,Gosnell Elementary School,500029.0,500029.0,4504700800000.0,50002901275,687.0,KG-06,2.0,676,Four Quarter ADA,7923.141,1374.7655,9297.90625,5362185.3091,930407.1637,6292592.5,9435.931857,0,0,1,1,1,0,0
AR,2018-2019,4708000,4708031,GOSNELL SCHOOL DISTRICT,Gosnell High School,500029.0,500029.0,4504700800000.0,50002901277,589.0,07-12,4.0,584,Four Quarter ADA,9418.9448,930.7183,10349.6630859375,5501247.8709,543597.2163,6044845,10456.54193,0,0,1,1,1,0,0
AR,2018-2019,6052700,6052703,GRADUATE ARKANSAS SCHOOL,Siatech High Charter,500407.0,500407.0,,50040701539,125.0,09-12,4.0,135,Four Quarter ADA,9541.5846,1528.0479,11069.6328125,1289824.2,206560.36,1496384.5,10738.83138,0,0,1,1,1,0,0
AR,2018-2019,404000,404023,GRAVETTE SCHOOL DISTRICT,Glenn Duffy Elementary School,506840.0,506840.0,4500400500000.0,50684000413,475.0,PK-02,2.0,419,Four Quarter ADA,8121.7966,2317.5404,10439.3369140625,3409275.6592,972830.8095,4382106.5,10536.88054,0,0,1,1,1,0,0
AR,2018-2019,404000,404022,GRAVETTE SCHOOL DISTRICT,Gravette High School,506840.0,506840.0,4500400500000.0,50684000414,573.0,09-12,4.0,557,Four Quarter ADA,9175.8359,787.9652,9963.80078125,5114901.2676,439236.7122,5554138,10075.42695,0,0,1,1,1,0,0
AR,2018-2019,404000,404024,GRAVETTE SCHOOL DISTRICT,Gravette Middle School,506840.0,506840.0,4500400500000.0,50684001394,441.0,06-08,3.0,443,Four Quarter ADA,7938.7479,1175.2967,9114.044921875,3519025.9541,520976.3235,4040002.25,9250.835795,0,0,1,1,1,0,0
AR,2018-2019,404000,404025,GRAVETTE SCHOOL DISTRICT,Gravette Upper Elementary,506840.0,506840.0,4500400500000.0,50684000406,448.0,03-05,2.0,443,Four Quarter ADA,6935.8868,1606.8272,8542.7138671875,3078705.5691,713239.3948,3791945,8696.42416,0,0,1,1,1,0,0
AR,2018-2019,803000,803011,GREEN FOREST SCHOOL DISTRICT,Green Forest Elementary School,506870.0,506870.0,4500800400000.0,50687000415,452.0,PK-03,2.0,421,Four Quarter ADA,7509.3418,2047.7914,9557.1328125,3165961.4186,863355.1062,4029316.5,9689.691863,0,0,1,1,1,0,0
AR,2018-2019,803000,803012,GREEN FOREST SCHOOL DISTRICT,Green Forest High School,506870.0,506870.0,4500800400000.0,50687000416,390.0,09-12,4.0,390,Four Quarter ADA,10579.2995,1004.4934,11583.79296875,4136425.3508,392749.2465,4529174.5,11656.33443,0,0,1,1,1,0,0
AR,2018-2019,803000,803013,GREEN FOREST SCHOOL DISTRICT,Green Forest Intermed School,506870.0,506870.0,4500800400000.0,50687000546,521.0,04-08,3.0,529,Four Quarter ADA,7459.4563,1299.1265,8758.5830078125,3946470.3506,687310.6974,4633781,8914.790342,0,0,1,1,1,0,0
AR,2018-2019,2303000,2303016,GREENBRIER SCHOOL DISTRICT,Greenbrier Eastside Elementary,506900.0,506900.0,4502300300000.0,50690000417,428.0,PK-05,2.0,386,Four Quarter ADA,7441.3012,1961.8984,9403.19921875,2876223.0214,758315.9347,3634539,9508.167328,0,0,1,1,1,0,0
AR,2018-2019,2303000,2303017,GREENBRIER SCHOOL DISTRICT,Greenbrier High School,506900.0,506900.0,4502300300000.0,50690000418,802.0,10-12,4.0,787,Four Quarter ADA,8875.2092,612.1755,9487.384765625,6986317.9378,481887.533,7468205.5,9589.859801,0,0,1,1,1,0,0
AR,2018-2019,2303000,2303020,GREENBRIER SCHOOL DISTRICT,Greenbrier Junior High School,506900.0,506900.0,4502300300000.0,50690000270,539.0,08-09,3.0,537,Four Quarter ADA,7429.0258,695.309,8124.3349609375,3995608.1216,373963.2186,4369571.5,8267.175404,0,0,1,1,1,0,0
AR,2018-2019,2303000,2303018,GREENBRIER SCHOOL DISTRICT,Greenbrier Middle School,506900.0,506900.0,4502300300000.0,50690001359,562.0,06-07,3.0,556,Four Quarter ADA,6913.9718,1638.3611,8552.3330078125,3850476.7886,912423.6325,4762900.5,8682.498701,0,0,1,1,1,0,0
AR,2018-2019,2303000,2303023,GREENBRIER SCHOOL DISTRICT,Greenbrier Springhill Elementary School,506900.0,506900.0,4502300300000.0,50690001623,450.0,KG-05,2.0,446,Four Quarter ADA,7053.9872,1128.0992,8182.08642578125,3151582.5441,504012.4885,3655595,8323.216615,0,0,1,1,1,0,0
AR,2018-2019,2303000,2303019,GREENBRIER SCHOOL DISTRICT,Greenbrier Westside Elementary,506900.0,506900.0,4502300300000.0,50690001429,436.0,PK-05,2.0,414,Four Quarter ADA,7137.9668,1293.3123,8431.279296875,2958579.1024,536058.3704,3494637.5,8565.029879,0,0,1,1,1,0,0
