state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_NV,enrollmetric,pp_stloc_raw_NV,pp_fed_raw_NV,pp_total_raw_NV,schoolstloc_raw_NV,schoolfed_raw_NV,schooltot_raw_NV,pp_total_norm_NERDS,pp_perfed_raw_NV,pp_nonperfed_raw_NV,pp_perstloc_raw_NV,pp_nonperstloc_raw_NV,pp_personnel_raw_NV,pp_nonpersonnel_raw_NV,pp_instruction_raw_NV,pp_noninstruction_raw_NV,pp_nonperson_instruction_fed_raw_NV,pp_nonperson_instruction_stloc_raw_NV,pp_nonperson_instructionsupport_fed_raw_NV,pp_nonperson_instructionsupport_stloc_raw_NV,pp_nonperson_leadership_fed_raw_NV,pp_nonperson_leadership_stloc_raw_NV,pp_nonperson_operations_fed_raw_NV,pp_nonperson_operations_stloc_raw_NV,pp_person_instruction_fed_raw_NV,pp_person_instruction_stloc_raw_NV,pp_person_instructionsupport_fed_raw_NV,pp_person_instructionsupport_stloc_raw_NV,pp_person_leadership_fed_raw_NV,pp_person_leadership_stloc_raw_NV,pp_person_operations_fed_raw_NV,pp_person_operations_stloc_raw_NV,pp_total_nonperson_instructionsupport_raw_NV,pp_total_nonperson_leadership_raw_NV,pp_total_nonperson_operations_raw_NV,pp_total_person_instructionsupport_raw_NV,pp_total_person_leadership_raw_NV,pp_total_person_operations_raw_NV,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
NV,2018-2019,16,16317,Washoe,Cold Springs Middle School,3200480,3200480,29501600100000.0,320048000673.0,993.0,05-08,3.0,993,Student Count,7474.98,176.579999999999,7651.56,7422655.14,175343.939999999,7597999.08,8468.462613,144.23,32.35,6589.5,885.479999999999,6733.73,917.829999999999,3963.1,212.98,24.18,188.8,5.46,145.95,0,3.06,2.71,547.67,89.34,3873.76,53.19,970.3,0,600.96,1.7,1144.48,151.41,3.06,550.38,1023.49,600.96,1146.18,1,0,1,1,0,0,0
NV,2018-2019,16,16318,Washoe,Coral Academy Charter School (Elementary),3200480,3200480,29501600100000.0,320048000682.0,514.0,KG-04,2.0,514,Student Count,5530.42,50.69,5581.11,2842635.88,26054.66,2868690.54,6398.012613,0,50.69,4484.95,1045.47,4484.95,1096.16,3786.43,160.37,0,160.37,50.69,25.04,0,30.13,0,829.93,0,3786.43,0,121.55,0,571,0,5.97,75.7299999999999,30.13,829.93,121.55,571,5.97,1,0,1,1,0,0,0
NV,2018-2019,16,16320,Washoe,Coral Academy Charter School (High School),3200480,3200480,29501600100000.0,320048000880.0,572.0,05-08,3.0,572,Student Count,4810.48,52.29,4862.76999999999,2751594.55999999,29909.88,2781504.44,5679.672613,0,52.29,3134.51,1675.97,3134.51,1728.26,2659.26,360.83,0,360.83,52.29,278.64,0,30.24,0,1006.26,0,2659.26,0,206.48,0,268.77,0,0,330.93,30.24,1006.26,206.48,268.77,0,1,0,1,1,0,0,0
NV,2018-2019,16,16312,Washoe,Coral Academy Charter School (Middle School),3200480,3200480,29501600100000.0,320048000525.0,295.0,09-12,4.0,295,Student Count,12273.49,0,12273.49,3620679.55,0,3620679.55,13090.39261,0,0,8968.19,3305.3,8968.19,3305.3,6899.09,302.43,0,302.43,0,244.42,0,108.44,0,2650.01,0,6899.09,0,577.92,0,1195.36,0,295.82,244.42,108.44,2650.01,577.92,1195.36,295.82,1,0,1,1,0,0,0
NV,2018-2019,16,16609,Washoe,Damonte Ranch High School,3200480,3200480,29501600100000.0,320048000602.0,1813.0,09-12,4.0,1813,Student Count,7301.76,208.789999999999,7510.55,13238090.88,378536.269999999,13616627.15,8327.452613,188.289999999999,20.5,6386.54,915.22,6574.83,935.72,3927.76,285.349999999999,0.82,284.53,12.75,152.49,0,2.46,6.93,475.74,133.23,3794.53,53.36,1003.16,0,538.75,1.7,1050.1,165.24,2.46,482.67,1056.52,538.75,1051.8,1,0,1,1,0,0,0
NV,2018-2019,16,16303,Washoe,Darrell C Swope Middle School,3200480,3200480,29501600100000.0,320048000206.0,765.0,06-08,3.0,765,Student Count,7587.7,129.079999999999,7716.78,5804590.5,98746.1999999999,5903336.7,8533.682613,113.63,15.45,6918.33,669.37,7031.96,684.819999999999,4388.07,136.41,0.68,135.73,6.03,143.9,0,8.11,8.74,381.63,73.97,4314.1,37.96,992.32,0,617.56,1.7,994.35,149.93,8.11,390.37,1030.28,617.56,996.05,1,0,1,1,0,0,0
NV,2018-2019,16,16268,Washoe,Desert Heights Elementary School,3200480,3200480,29501600100000.0,320048000426.0,507.0,PK-06,2.0,507,Student Count,10630.73,1943.33,12574.06,5389780.10999999,985268.31,6375048.42,13390.96261,1620.65,322.68,9278.45,1352.28,10899.1,1674.96,6800.55,364.27,141.44,222.83,151.7,181.69,0,0.06,29.54,947.7,1018.97,5781.58,497.78,1574.37,102.2,607.02,1.7,1315.48,333.39,0.06,977.24,2072.14999999999,709.22,1317.18,1,0,1,1,0,0,0
NV,2018-2019,16,16321,Washoe,DESERT SKIES MIDDLE SCHOOL,3200480,3200480,29501600100000.0,320048000932.0,,06-08,3.0,NRD,Student Count,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,1,0,1,0
NV,2018-2019,16,16272,Washoe,Donner Springs Elementary School,3200480,3200480,29501600100000.0,320048000452.0,616.0,PK-06,2.0,616,Student Count,8449.31,1083.55,9532.85999999999,5204774.96,667466.799999999,5872241.75999999,10349.76261,918.579999999999,164.97,7596.66,852.65,8515.24,1017.62,5556.12,257.83,63.19,194.64,74.97,119.24,0,0.32,26.81,538.45,632.68,4923.44,282.91,1184.9,1.29,440.09,1.7,1048.23,194.209999999999,0.32,565.26,1467.81,441.38,1049.93,1,0,1,1,0,0,0
NV,2018-2019,16,16231,Washoe,Dorothy Lemelson STEM Academy Eementary School,3200480,3200480,29501600100000.0,320048000834.0,379.0,PK-06,2.0,379,Student Count,11795.16,1046.38,12841.54,4470365.64,396578.02,4866943.66,13658.44261,819,227.38,10356.1799999999,1438.98,11175.1799999999,1666.36,7198.29,453.47,100.04,353.43,96.86,311.49,0,0.06,30.48,774,444.4,6753.89,198.47,1713,174.43,895.32,1.7,993.97,408.35,0.06,804.48,1911.47,1069.75,995.67,1,0,1,1,0,0,0
NV,2018-2019,16,16212,Washoe,Double Diamond Elementary School,3200480,3200480,29501600100000.0,320048000559.0,868.0,PK-05,2.0,868,Student Count,7694.23999999999,155.99,7850.22999999999,6678600.31999999,135399.32,6813999.63999999,8667.132613,129.8,26.19,7128.62999999999,565.61,7258.42999999999,591.8,5256.42,180.34,16.87,163.47,6.63,80.4,0,0.36,2.69,321.38,81.93,5174.49,46.17,911.24,0,458.04,1.7,584.86,87.03,0.36,324.07,957.41,458.04,586.56,1,0,1,1,0,0,0
NV,2018-2019,16,16304,Washoe,E Otis Vaughn Middle School,3200480,3200480,29501600100000.0,320048000207.0,602.0,07-08,3.0,602,Student Count,8581.92,1003.75,9585.67,5166315.84,604257.5,5770573.34,10402.57261,868.72,135.03,7548.24,1033.68,8416.96,1168.71,5026.82,325.9,63.69,262.21,50.62,182.97,0,3.14,20.72,585.36,548.28,4478.54,317.47,1301.7,1.27,622.21,1.7,1145.79,233.59,3.14,606.08,1619.17,623.48,1147.49,1,0,1,1,0,0,0
NV,2018-2019,16,16501,Washoe,Earl Wooster High School,3200480,3200480,29501600100000.0,320048000208.0,1624.0,09-12,4.0,1624,Student Count,8097.29999999999,564.91,8662.21,13150015.2,917413.84,14067429.04,9479.112613,526.3,38.61,7180.45999999999,916.84,7706.75999999999,955.45,4901.69,304.53,2.83,301.7,27.86,151.86,0,11.43,7.92,451.85,389.72,4511.97,134.88,1081.86,0,638.15,1.7,948.48,179.72,11.43,459.77,1216.73999999999,638.15,950.18,1,0,1,1,0,0,0
NV,2018-2019,16,16202,Washoe,Echo Loder Elementary School,3200480,3200480,29501600100000.0,320048000209.0,542.0,PK-06,2.0,542,Student Count,9090.92,933.2,10024.12,4927278.64,505794.4,5433073.04,10841.02261,750.28,182.92,7736.17999999999,1354.74,8486.46,1537.66,5726.34,462.14,107.22,354.92,49.98,192.82,0,0.06,25.72,806.94,404.38,5321.96,239.24,1057.19,104.96,578.61,1.7,778.42,242.799999999999,0.06,832.66,1296.43,683.57,780.12,1,0,1,1,0,0,0
NV,2018-2019,16,16505,Washoe,Edward C Reed High School,3200480,3200480,29501600100000.0,320048000210.0,2093.0,09-12,4.0,2093,Student Count,7035.99,308.58,7344.57,14726327.07,645857.94,15372185.01,8161.472613,285.87,22.71,6160.23,875.76,6446.09999999999,898.47,4019.66,359.659999999999,1.2,358.46,13.98,166.96,0,6.84,7.53,343.5,193.53,3826.13,90.64,1047.5,0,480.27,1.7,806.33,180.94,6.84,351.03,1138.14,480.27,808.03,1,0,1,1,0,0,0
NV,2018-2019,16,16302,Washoe,Edward L Pine Middle School,3200480,3200480,29501600100000.0,320048000211.0,1003.0,06-08,3.0,1003,Student Count,8000.39,174.329999999999,8174.72,8024391.17,174852.99,8199244.16,8991.622613,165.12,9.21,7190.64,809.749999999999,7355.76,818.96,4602.05,145.209999999999,1.32,143.89,5.2,161.15,0,2.9,2.69,501.81,118,4484.05,45.42,1119.27,0,606.8,1.7,980.52,166.35,2.9,504.5,1164.69,606.8,982.22,1,0,1,1,0,0,0
NV,2018-2019,16,16258,Washoe,Edwin S Dodson Elementary School,3200480,3200480,29501600100000.0,320048000316.0,433.0,PK-06,2.0,433,Student Count,9048.12,973.78,10021.9,3917835.96,421646.74,4339482.7,10838.80261,767.29,206.489999999999,8104.56999999999,943.55,8871.86,1150.04,5784.44,412.549999999999,130.67,281.88,55.03,156.61,0,0.06,20.79,505,560.25,5224.19,151.51,1136.66,53.83,766.86,1.7,976.86,211.64,0.06,525.79,1288.17,820.69,978.56,1,0,1,1,0,0,0
NV,2018-2019,16,16257,Washoe,Elizabeth Lenz Elementary School,3200480,3200480,29501600100000.0,320048000317.0,467.0,PK-06,2.0,467,Student Count,8822.6,378.95,9201.55,4120154.2,176969.65,4297123.85,10018.45261,361.06,17.89,8138.65,683.95,8499.71,701.84,5841.2,228.58,8.72,219.86,6.48,107.48,0,0.06,2.69,356.55,292.43,5548.77,66.93,1118.27,0,520.58,1.7,951.03,113.96,0.06,359.24,1185.2,520.58,952.73,1,0,1,1,0,0,0
NV,2018-2019,16,16203,Washoe,Elmcrest Elementary School,3200480,3200480,29501600100000.0,320048000212.0,376.0,PK-06,2.0,376,Student Count,10290.19,1313.7,11603.89,3869111.44,493951.2,4363062.64,12420.79261,1092.67,221.029999999999,9051.76999999999,1238.41999999999,10144.44,1459.44999999999,6785.13,329.44,103.55,225.89,87.28,273.07,0,3.31,30.2,736.15,928.08,5857.05,161.62,1407.07,1.27,620.89,1.7,1166.76,360.35,3.31,766.35,1568.69,622.16,1168.46,1,0,1,1,0,0,0
NV,2018-2019,16,16610,Washoe,enCompass Academy,3200480,3200480,29501600100000.0,320048000603.0,103.0,09-12,4.0,103,Student Count,7332.97,2359.81,9692.78,755295.91,243060.43,998356.34,10509.68261,1656.06,703.75,5618.09,1714.87999999999,7274.15,2418.63,4645.78,314.81,0,314.81,703.75,84.82,0,12.91,0,1302.34,928.55,3717.23,727.51,616.98,0,1283.88,0,0,788.569999999999,12.91,1302.34,1344.49,1283.88,0,1,0,1,1,0,0,0
NV,2018-2019,16,16275,Washoe,Ester Bennett Elementary,3200480,3200480,29501600100000.0,320048000481.0,523.0,PK-06,2.0,523,Student Count,10161.3,1119.66,11280.96,5314359.89999999,585582.18,5899942.07999999,12097.86261,947.07,172.59,8752.68999999999,1408.61,9699.76,1581.2,6205.1,472.63,110.15,362.48,41.35,188.4,0,5.48,21.09,852.25,634.39,5570.71,197.62,1373.66,113.36,569,1.7,1239.32,229.75,5.48,873.34,1571.28,682.36,1241.02,1,0,1,1,0,0,0
NV,2018-2019,16,16223,Washoe,Florence Drake Elementary School,3200480,3200480,29501600100000.0,320048000214.0,279.0,PK-06,2.0,279,Student Count,11135.5299999999,1148.94,12284.47,3106812.86999999,320554.26,3427367.13,13101.37261,1039.45,109.49,10080.38,1055.14999999999,11119.83,1164.63999999999,7318.06,227.899999999999,55.36,172.54,33.48,140.78,0,0.06,20.65,741.77,864.68,6453.38,171.8,1661.68,1.27,870.7,1.7,1094.62,174.26,0.06,762.42,1833.48,871.97,1096.32,1,0,1,1,0,0,0
NV,2018-2019,16,16305,Washoe,Fred W Traner Middle School,3200480,3200480,29501600100000.0,320048000215.0,781.0,06-08,3.0,781,Student Count,8444.64,738.319999999999,9182.96,6595263.84,576627.919999999,7171891.76,9999.862613,624.16,114.16,7161.73,1282.90999999999,7785.89,1397.07,4493.89,512.1,69.59,442.51,23.92,189.1,0,2.1,20.65,649.2,321,4172.89,267.18,1357.03,34.28,656.97,1.7,974.84,213.019999999999,2.1,669.85,1624.21,691.25,976.54,1,0,1,1,0,0,0
NV,2018-2019,16,16509,Washoe,Galena High School,3200480,3200480,29501600100000.0,320048000257.0,1455.0,09-12,4.0,1455,Student Count,7818.82,188.57,8007.38999999999,11376383.1,274369.35,11650752.45,8824.292613,167.44,21.13,6713.09,1105.72999999999,6880.53,1126.85999999999,3912.66,424.75,1.12,423.63,13.35,184.71,0,3.86,6.66,493.53,115.67,3796.99,50.07,1116.91,0,642.05,1.7,1157.14,198.06,3.86,500.19,1166.98,642.05,1158.84,1,0,1,1,0,0,0
NV,2018-2019,16,16306,Washoe,George L Dilworth Middle School,3200480,3200480,29501600100000.0,320048000216.0,712.0,06-08,3.0,712,Student Count,7753.58,760.05,8513.63,5520548.96,541155.6,6061704.56,9330.532613,641.61,118.44,6818.44,935.14,7460.05,1053.58,4656.6,292.46,58.14,234.32,39.62,143.97,0,4.35,20.68,552.5,428.58,4228.02,210.06,1070.95,1.27,635.51,1.7,883.96,183.59,4.35,573.18,1281.01,636.78,885.66,1,0,1,1,0,0,0
NV,2018-2019,16,16264,Washoe,George Westergard Elementary School,3200480,3200480,29501600100000.0,320048000368.0,633.0,PK-05,2.0,633,Student Count,7369.12,158.37,7527.49,4664652.96,100248.21,4764901.17,8344.392613,150.209999999999,8.16,6806.12,563,6956.33,571.16,4844.09,155.64,0.79,154.85,4.68,84.34,0,1,2.69,322.81,103.09,4741,45.42,925.57,0,400.18,1.7,739.37,89.02,1,325.5,970.99,400.18,741.07,1,0,1,1,0,0,0
NV,2018-2019,16,16601,Washoe,Gerlach K-12,3200480,3200480,29501600100000.0,320048000217.0,31.0,PK-12,4.0,31,Student Count,18734.26,618.87,19353.13,580762.06,19184.97,599947.03,20170.03261,595.61,23.2599999999999,14469.1,4265.16,15064.71,4288.42,10138.25,750.47,0.83,749.64,19.25,180.35,0,0.06,3.18,3335.11,482.32,9655.93,111.59,713.08,0,573.15,1.7,3526.94,199.6,0.06,3338.29,824.67,573.15,3528.64,1,0,1,1,0,0,0
NV,2018-2019,16,16204,Washoe,Glenn Duncan Elementary School,3200480,3200480,29501600100000.0,320048000218.0,411.0,PK-05,2.0,411,Student Count,10646.62,1399.01,12045.63,4375760.82,574993.11,4950753.93,12862.53261,1044.85,354.16,9310.84,1335.78,10355.69,1689.94,6886.89,539.65,194.34,345.31,130.16,153.51,0,0.06,29.66,836.9,649.08,6237.81,184.27,1432.44,209.8,628.91,1.7,1011.68,283.669999999999,0.06,866.56,1616.71,838.71,1013.38,1,0,1,1,0,0,0
NV,2018-2019,16,16205,Washoe,Grace Warner Elementary School,3200480,3200480,29501600100000.0,320048000219.0,400.0,PK-06,2.0,400,Student Count,9492.08,1002.88,10494.96,3796832,401152,4197984,11311.86261,802.589999999999,200.29,8311.49,1180.59,9114.08,1380.87999999999,5592.37,327.83,118.75,209.08,60.35,237.38,0,3.28,21.19,730.85,472.31,5120.06,327.28,1461.51,1.3,526.91,1.7,1203.01,297.73,3.28,752.04,1788.79,528.209999999999,1204.71,1,0,1,1,0,0,0
NV,2018-2019,16,16224,Washoe,Greenbrae Elementary School,3200480,3200480,29501600100000.0,320048000220.0,368.0,PK-06,2.0,368,Student Count,9903.73,875.6,10779.33,3644572.63999999,322220.8,3966793.44,11596.23261,731.49,144.11,8556.05,1347.68,9287.54,1491.79,6004.95,455.76,75.19,380.57,38.93,141.47,0,3.45,29.99,822.19,348.94,5656.01,127.5,1220.58,253.35,709.75,1.7,969.71,180.4,3.45,852.18,1348.08,963.1,971.41,1,0,1,1,0,0,0
NV,2018-2019,16,16262,Washoe,Hidden Valley Elementary School,3200480,3200480,29501600100000.0,320048000366.0,401.0,PK-06,2.0,401,Student Count,9867.69,876.04,10743.73,3956943.69,351292.04,4308235.72999999,11560.63261,844.11,31.93,8789.73,1077.96,9633.84,1109.89,5698.35,275.19,21.74,253.45,7.25,137.91,0,2.06,2.94,684.54,763.3,4935.05,79.11,1985.61,0,596.37,1.7,1272.7,145.16,2.06,687.48,2064.72,596.37,1274.4,1,0,1,1,0,0,0
NV,2018-2019,16,16282,Washoe,High Desert Montessori Charter School,3200480,3200480,29501600100000.0,320048000561.0,420.0,PK-08,3.0,420,Student Count,5534.20999999999,107.38,5641.58999999999,2324368.19999999,45099.6,2369467.8,6458.492613,62.61,44.7699999999999,4624.03,910.18,4686.63999999999,954.95,3189.79,138.76,0.12,138.64,44.65,307.54,0,59.32,0,404.68,62.61,3127.18,0,490.69,0,942.32,0,63.84,352.19,59.32,404.68,490.69,942.32,63.84,1,0,1,1,0,0,0
NV,2018-2019,16,16230,Washoe,Huffaker Elementary School,3200480,3200480,29501600100000.0,320048000222.0,481.0,PK-06,2.0,481,Student Count,8461.97,478.05,8940.01999999999,4070207.57,229942.05,4300149.61999999,9756.922613,430.3,47.7499999999999,7727.93,734.04,8158.23,781.79,5294.61,227.1,34.41,192.69,10.62,109.01,0,2.46,2.72,429.88,322.16,4972.45,106.44,1324.81,0,506.15,1.7,924.52,119.63,2.46,432.6,1431.25,506.15,926.22,1,0,1,1,0,0,0
NV,2018-2019,16,16206,Washoe,Hunter Lake Elementary School,3200480,3200480,29501600100000.0,320048000223.0,366.0,PK-06,2.0,366,Student Count,8069.33,142.82,8212.15,2953374.78,52272.1199999999,3005646.9,9029.052613,110.96,31.86,7246.77,822.56,7357.73,854.42,4491.33,233.39,3.96,229.43,25.21,98.88,0,0.06,2.69,494.19,19.92,4471.41,89.34,1215.27,0,629.08,1.7,931.01,124.09,0.06,496.88,1304.61,629.08,932.71,1,0,1,1,0,0,0
NV,2018-2019,16,16604,Washoe,I Can Do Anything Charter High School,3200480,3200480,29501600100000.0,320048000482.0,,,,194,Student Count,5229.15,85.62,5314.77,1014455.1,16610.28,1031065.38,6131.672613,79.58,6.04,3749.87,1479.28,3829.45,1485.32,2610.04,28.46,0,28.46,6.04,114.96,0,3.71,0,1332.15,79.58,2530.46,0,757.99,0,461.42,0,0,121,3.71,1332.15,757.99,461.42,0,1,0,1,1,0,0,0
NV,2018-2019,16,16251,Washoe,Incline Elementary School,3200480,3200480,29501600100000.0,320048000224.0,315.0,PK-05,2.0,315,Student Count,11041.4799999999,469.2,11510.6799999999,3478066.19999999,147798,3625864.19999999,12327.58261,445.94,23.26,9966.74999999999,1074.72999999999,10412.6899999999,1097.98999999999,6762.29999999999,253.13,9.22,243.91,11.3,129.62,0,0.34,2.74,700.86,374.9,6387.4,69.34,1396.57,0,737.06,1.7,1445.72,140.92,0.34,703.6,1465.90999999999,737.06,1447.42,1,0,1,1,0,0,0
NV,2018-2019,16,16602,Washoe,Incline High School,3200480,3200480,29501600100000.0,320048000225.0,302.0,09-12,4.0,302,Student Count,15598.71,184.829999999999,15783.54,4710810.42,55818.6599999999,4766629.08,16600.44261,166.66,18.17,14194.85,1403.86,14361.51,1422.03,8196.18,250.34,0.99,249.35,11.91,176.89,0,11.36,5.27,966.26,107.69,8088.49,57.27,1898.37,0,1873.45,1.7,2334.54,188.799999999999,11.36,971.53,1955.63999999999,1873.45,2336.24,1,0,1,1,0,0,0
NV,2018-2019,16,16309,Washoe,Incline Middle School,3200480,3200480,29501600100000.0,320048000318.0,231.0,06-08,3.0,231,Student Count,11510.24,380.78,11891.02,2658865.44,87960.18,2746825.62,12707.92261,369.52,11.26,10426.87,1083.37,10796.39,1094.62999999999,5616.26,145.27,1.53,143.74,7,165.55,0,5.55,2.73,768.53,305.01,5311.25,62.81,1860.7,0,1374.86,1.7,1880.06,172.55,5.55,771.26,1923.51,1374.86,1881.76,1,0,1,1,0,0,0
NV,2018-2019,16,16510,Washoe,Innovations High School,3200480,3200480,29501600100000.0,320048000869.0,107.0,09-12,4.0,107,Student Count,24632.17,638.32,25270.4899999999,2635642.19,68300.24,2703942.42999999,26087.39261,265.619999999999,372.7,22713.4899999999,1918.67999999999,22979.1099999999,2291.37999999999,13402.9399999999,749.27,27.05,722.22,324.74,487.9,0,23.06,20.91,685.5,67.05,13335.89,195.59,2119.3,1.28,5409.9,1.7,1848.4,812.64,23.06,706.41,2314.89,5411.17999999999,1850.1,1,0,1,1,0,0,0
NV,2018-2019,16,16259,Washoe,Jerry Whitehead Elementary School,3200480,3200480,29501600100000.0,320048000336.0,530.0,PK-06,2.0,530,Student Count,7395.53,191.89,7587.42,3919630.9,101701.7,4021332.6,8404.322613,173.529999999999,18.36,6824.18,571.349999999999,6997.71,589.709999999999,4828.06,144.13,9.88,134.25,5.75,92.99,0,0.06,2.73,344.05,112.13,4715.93,59.7,1008.24,0,462.24,1.7,637.77,98.74,0.06,346.78,1067.94,462.24,639.47,1,0,1,1,0,0,0
NV,2018-2019,16,16241,Washoe,Jesse Hall Elementary School,3200480,3200480,29501600100000.0,320048000723.0,620.0,PK-06,2.0,620,Student Count,7622.17,93.09,7715.26,4725745.4,57715.8,4783461.2,8532.162613,81.05,12.04,6811.58,810.589999999999,6892.63,822.63,4587.57,184.24,4,180.24,4.96,189.95,0,0.06,3.08,440.34,19.59,4567.98,59.76,969.52,0,375.25,1.7,898.83,194.91,0.06,443.419999999999,1029.28,375.25,900.53,1,0,1,1,0,0,0
NV,2018-2019,16,16207,Washoe,Jessie Beck Elementary School,3200480,3200480,29501600100000.0,320048000226.0,572.0,PK-06,2.0,572,Student Count,7620.78,79.54,7700.32,4359086.16,45496.88,4404583.04,8517.222613,69.01,10.53,7037.71,583.07,7106.72,593.6,4976.99,175.769999999999,1.89,173.88,5.96,83.71,0,4.11,2.68,321.37,15.51,4961.48,51.8,936.77,0,412.06,1.7,727.4,89.6699999999999,4.11,324.05,988.569999999999,412.06,729.1,1,0,1,1,0,0,0
NV,2018-2019,16,16244,Washoe,JOHN BOHACH ELEMENTARY SCHOOL,3200480,3200480,29501600100000.0,320048000942.0,,,0.0,NRD,Student Count,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,1,0,1,0
NV,2018-2019,16,16225,Washoe,Kate M Smith Elementary School,3200480,3200480,29501600100000.0,320048000227.0,308.0,PK-05,2.0,308,Student Count,10854.8699999999,1197.64,12052.5099999999,3343299.95999999,368873.12,3712173.07999999,12869.41261,810.42,387.22,9445.02999999999,1409.84,10255.45,1797.06,6623.74,697.42,308.29,389.13,58.29,232.89,0,0.06,20.64,787.76,641.29,5982.45,166.16,1484.22,1.27,1062.06,1.7,916.3,291.18,0.06,808.4,1650.38,1063.33,918,1,0,1,1,0,0,0
NV,2018-2019,16,16239,Washoe,Katherine Dunn Elementary School,3200480,3200480,29501600100000.0,320048000319.0,563.0,PK-06,2.0,563,Student Count,7697.87999999999,602.37,8300.25,4333906.43999999,339134.31,4673040.75,9117.152613,466.67,135.7,6956.34999999999,741.53,7423.01999999999,877.23,4801.91,269.06,82.68,186.38,32.17,126.59,0,0.06,20.85,428.5,192.63,4609.28,159.21,1138.28,113.13,506.71,1.7,702.08,158.76,0.06,449.35,1297.49,619.839999999999,703.78,1,0,1,1,0,0,0
NV,2018-2019,16,16315,Washoe,Kendyl Depoali Middle School,3200480,3200480,29501600100000.0,320048000678.0,1278.0,06-08,3.0,1278,Student Count,6975.15,229.19,7204.33999999999,8914241.7,292904.82,9207146.52,8021.242613,197.85,31.34,6258.09999999999,717.05,6455.94999999999,748.39,3971.52999999999,160.09,17.8,142.29,6.63,112.47,0,3.63,6.91,458.66,144.33,3827.2,51.82,922.28,0,480.86,1.7,1027.76,119.1,3.63,465.57,974.1,480.86,1029.46,1,0,1,1,0,0,0
NV,2018-2019,16,16902,Washoe,Kendyl Depoali Preschool,3200480,3200480,29501600100000.0,320048000838.0,29.0,PK-KG,1.0,29,Student Count,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,1,0,1,0
NV,2018-2019,16,16232,Washoe,Lemmon Valley Elementary School,3200480,3200480,29501600100000.0,320048000228.0,601.0,PK-05,2.0,601,Student Count,8293.27,779.54,9072.81,4984255.27,468503.54,5452758.81,9889.712613,625.81,153.73,7419.98,873.29,8045.79,1027.02,5126.79,326.48,96.95,229.53,35.91,122.94,0,0.06,20.87,520.76,325.74,4801.05,188.19,1107.26,110.18,504.93,1.7,1006.74,158.85,0.06,541.63,1295.45,615.11,1008.44,1,0,1,1,0,0,0
NV,2018-2019,16,16226,Washoe,Lena Juniper Elementary School,3200480,3200480,29501600100000.0,320048000229.0,548.0,PK-06,2.0,548,Student Count,8107.57999999999,294.69,8402.26999999999,4442953.84,161490.12,4604443.95999999,9219.172613,256.85,37.8399999999999,7320.3,787.28,7577.15,825.12,5437.61,254.8,26.22,228.58,8.94,132.75,0,0.06,2.68,425.89,191.53,5246.08,63.62,1008.94,0,374.71,1.7,690.57,141.69,0.06,428.57,1072.56,374.71,692.27,1,0,1,1,0,0,0
NV,2018-2019,16,16208,Washoe,Libby C Booth Elementary School,3200480,3200480,29501600100000.0,320048000230.0,420.0,PK-06,2.0,420,Student Count,10531.17,1553.18,12084.35,4423091.4,652335.6,5075427,12901.25261,1423.34,129.84,9006.76999999999,1524.39999999999,10430.1099999999,1654.23999999999,6737.55999999999,369.02,51.45,317.57,49.06,329.78,0,0.06,29.33,876.99,866.24,5871.32,270.93,1390.45,284.47,560.73,1.7,1184.27,378.84,0.06,906.32,1661.38,845.2,1185.97,1,0,1,1,0,0,0
NV,2018-2019,16,16227,Washoe,Lincoln Park Elementary School,3200480,3200480,29501600100000.0,320048000231.0,370.0,PK-06,2.0,370,Student Count,9687.58,994.76,10682.34,3584404.6,368061.2,3952465.8,11499.24261,686.55,308.21,8137.34,1550.24,8823.89,1858.45,5535.2,686.03,205.27,480.76,81.79,227.17,0,3.53,21.15,838.78,490.44,5044.76,193.11,1283.15,1.3,636.67,1.7,1172.76,308.96,3.53,859.93,1476.26,637.969999999999,1174.46,1,0,1,1,0,0,0
