state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_KY,enrollmetric,pp_stloc_raw_KY,pp_fed_raw_KY,pp_total_raw_KY,schoolstloc_raw_KY,schoolfed_raw_KY,schooltot_raw_KY,pp_total_norm_NERDS,pp_total_operational_KY,ppperstloc_raw_KY,ppperfed_raw_KY,ppnonperstloc_raw_KY,ppnonperfed_raw_KY,pppersonnel_raw_KY,ppnonpersonnel_raw_KY,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
KY,2018-2019,98492,30,Pikeville Independent,Pikeville High School,2104830,2104830,18509800200000.0,210483001214,545.0,07-12,4.0,549,October Count Day,22513,691,22475,12359637,379359,12338775,,23204,18832,482,3681,209,19314,3890,1,0,1,0,0,1,1
KY,2018-2019,7493,11,Pineville Independent,Cumberland Technical College,2104860,2104860,18500700400000.0,210486002149,,UG-UG,0.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,1
KY,2018-2019,7493,905,Pineville Independent,Cumberland Valley Health Tech Center,2104860,2104860,18500700400000.0,210486002089,,UG-UG,0.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,1
KY,2018-2019,7493,30,Pineville Independent,Pineville Independent School,2104860,2104860,18500700400000.0,210486002393,599.0,PK-12,4.0,548,October Count Day,9254,1058,11755,5071192,579784,6441740,,10312,7439,721,1814,337,8160,2151,1,0,1,0,0,0,1
KY,2018-2019,99495,10,Powell County,Bowen Elementary School,2104890,2104890,18509900100000.0,210489001217,233.0,PK-05,2.0,200,October Count Day,10973,1900,12672,2194600,380000,2534400,13506.6778585791,12873,9046,1356,1927,476,10402,2403,1,0,1,0,0,0,0
KY,2018-2019,99495,20,Powell County,Clay City Elementary School,2104890,2104890,18509900100000.0,210489001219,461.0,PK-05,2.0,431,October Count Day,9191,1709,10867,3961321,736579,4683677,11533.6778585791,10900,7689,1433,1502,208,9122,1710,1,0,1,0,0,0,0
KY,2018-2019,99495,12,Powell County,Powell County Academy,2104890,2104890,18509900100000.0,210489002360,15.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
KY,2018-2019,99495,40,Powell County,Powell County High School,2104890,2104890,18509900100000.0,210489001220,674.0,09-12,4.0,634,October Count Day,6830,1209,8091,4330220,766506,5129694,8672.6778585791,8039,4836,894,1994,247,5730,2241,1,0,1,0,0,0,0
KY,2018-2019,99495,15,Powell County,Powell County Middle School,2104890,2104890,18509900100000.0,210489001218,547.0,06-08,3.0,549,October Count Day,7993,1424,9421,4388157,781776,5172129,10050.6778585791,9417,6378,931,1615,425,7309,2040,1,0,1,0,0,0,0
KY,2018-2019,99495,60,Powell County,Stanton Elementary School,2104890,2104890,18509900100000.0,210489001221,366.0,PK-05,2.0,333,October Count Day,8742,1409,10419,2911086,469197,3469527,10784.6778585791,10151,7114,1061,1628,280,8175,1908,1,0,1,0,0,0,0
KY,2018-2019,100501,70,Pulaski County,Burnside Elementary School,2104950,2104950,18510000200000.0,210495001225,423.0,PK-05,2.0,387,October Count Day,10938,1272,12934,4233006,492264,5005458,10706.3904188003,12210,9347,1137,1591,135,10484,1726,1,0,1,0,0,0,0
KY,2018-2019,100501,180,Pulaski County,Eubank Elementary School,2104950,2104950,18510000200000.0,210495001227,338.0,PK-05,2.0,317,October Count Day,11869,876,13469,3762473,277692,4269673,11241.3904188003,12745,10259,792,1610,84,11051,1694,1,0,1,0,0,0,0
KY,2018-2019,100501,99,Pulaski County,Memorial Education Center,2104950,2104950,18510000200000.0,210495002065,242.0,PK-PK,1.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
KY,2018-2019,100501,280,Pulaski County,Nancy Elementary School,2104950,2104950,18510000200000.0,210495001231,398.0,PK-05,2.0,388,October Count Day,10464,903,12091,4060032,350364,4691308,9863.39041880038,11367,8939,701,1525,202,9640,1727,1,0,1,0,0,0,0
KY,2018-2019,100501,560,Pulaski County,Northern Elementary School,2104950,2104950,18510000200000.0,210495001238,454.0,PK-05,2.0,424,October Count Day,11587,742,13053,4912888,314608,5534472,10825.3904188003,12329,10082,649,1505,93,10731,1598,1,0,1,0,0,0,0
KY,2018-2019,100501,395,Pulaski County,Northern Middle School,2104950,2104950,18510000200000.0,210495001573,876.0,06-08,3.0,866,October Count Day,9160,509,10393,7932560,440794,9000338,8165.39041880038,9669,7778,436,1382,74,8214,1456,1,0,1,0,0,0,0
KY,2018-2019,100501,420,Pulaski County,Oak Hill Elementary School,2104950,2104950,18510000200000.0,210495000779,516.0,KG-05,2.0,516,October Count Day,10115,956,11794,5219340,493296,6085704,9567.39041880038,11071,8731,904,1383,51,9635,1434,1,0,1,0,0,0,0
KY,2018-2019,100501,380,Pulaski County,Pulaski County High School,2104950,2104950,18510000200000.0,210495001233,1203.0,09-12,4.0,1191,October Count Day,10327,654,11706,12299457,778914,13941846,9477.39041880038,10981,8792,525,1536,130,9317,1666,1,0,1,0,0,0,0
KY,2018-2019,100501,71,Pulaski County,Pulaski Day Treatment~Eagle Academy,2104950,2104950,18510000200000.0,210495001554,48.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
KY,2018-2019,100501,385,Pulaski County,Pulaski Elementary School,2104950,2104950,18510000200000.0,210495001234,601.0,KG-05,2.0,610,October Count Day,10775,822,12321,6572750,501420,7515810,10093.3904188003,11597,9222,604,1553,218,9826,1771,1,0,1,0,0,0,0
KY,2018-2019,100501,440,Pulaski County,Shopville Elementary School,2104950,2104950,18510000200000.0,210495001235,356.0,PK-05,2.0,325,October Count Day,10975,765,12464,3566875,248625,4050800,10236.3904188003,11740,9507,710,1468,55,10217,1523,1,0,1,0,0,0,0
KY,2018-2019,100501,570,Pulaski County,Southern Elementary School,2104950,2104950,18510000200000.0,210495001464,693.0,KG-05,2.0,682,October Count Day,10190,890,11805,6949580,606980,8051010,9576.39041880038,11080,8784,767,1406,123,9551,1529,1,0,1,0,0,0,0
KY,2018-2019,100501,390,Pulaski County,Southern Middle School,2104950,2104950,18510000200000.0,210495001572,1063.0,06-08,3.0,1070,October Count Day,8674,612,10011,9281180,654840,10711770,7782.39041880038,9286,7315,532,1359,80,7847,1439,1,0,1,0,0,0,0
KY,2018-2019,100501,400,Pulaski County,Southwestern High School,2104950,2104950,18510000200000.0,210495000506,1287.0,09-12,4.0,1268,October Count Day,9978,707,11408,12652104,896476,14465344,9181.39041880038,10685,8461,624,1516,83,9085,1599,1,0,1,0,0,0,0
KY,2018-2019,45502,10,Raceland-Worthington Independent,Campbell Elementary School,2104980,2104980,18504500300000.0,210498001239,361.0,PK-03,2.0,273,October Count Day,10020,789,20195,2735460,215397,5513235,,10809,8069,765,1951,24,8834,1975,1,0,1,0,0,1,1
KY,2018-2019,45502,20,Raceland-Worthington Independent,Raceland-Worthington High School,2104980,2104980,18504500300000.0,210498001240,478.0,07-12,4.0,467,October Count Day,9991,150,19543,4665797,70050,9126581,,10141,8251,132,1112,19,8383,1131,1,0,1,0,0,1,1
KY,2018-2019,45502,30,Raceland-Worthington Independent,Raceland-Worthington Middle School,2104980,2104980,18504500300000.0,210498001241,227.0,04-06,2.0,226,October Count Day,8841,508,18750,1998066,114808,4237500,,9349,7397,488,1458,21,7885,1479,1,0,1,0,0,1,1
KY,2018-2019,45502,160,Raceland-Worthington Independent,Raceland-Worthington Schools Campus A,2104980,2104980,18504500300000.0,210498001465,29.0,07-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,1
KY,2018-2019,45502,11,Raceland-Worthington Independent,Raceland-Worthington Schools Campus B,2104980,2104980,18504500300000.0,210498002015,14.0,KG-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,1
KY,2018-2019,101505,10,Robertson County,Robertson County School,2105040,2105040,18510100100000.0,210504001246,455.0,PK-12,4.0,393,October Count Day,12574,652,21765,4941582,256236,8553645,,13226,8694,592,3880,50,9286,3930,1,0,1,0,0,1,1
KY,2018-2019,102511,20,Rockcastle County,Brodhead Elementary School,2105070,2105070,18510200200000.0,210507001249,437.0,PK-05,2.0,393,October Count Day,1727,1869,11099,678711,734517,4361907,2324.12967222253,3596,10394,1466,1375,403,11860,1778,1,0,1,0,0,0,0
KY,2018-2019,102511,170,Rockcastle County,Mt. Vernon Elementary,2105070,2105070,18510200200000.0,210507001251,639.0,PK-05,2.0,567,October Count Day,1565,1703,11897,887355,965601,6745599,1996.12967222253,3268,10362,1375,1152,329,11737,1481,1,0,1,0,0,0,0
KY,2018-2019,102511,22,Rockcastle County,Rockcastle Academy for Academic Achievement,2105070,2105070,18510200200000.0,210507001906,13.0,07-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
KY,2018-2019,102511,310,Rockcastle County,Rockcastle County High School,2105070,2105070,18510200200000.0,210507001252,839.0,09-12,4.0,823,October Count Day,1092,1194,13524,898716,982662,11130252,1014.12967222253,2286,9880,926,1262,268,10806,1530,1,0,1,0,0,0,0
KY,2018-2019,102511,100,Rockcastle County,Rockcastle County Middle School,2105070,2105070,18510200200000.0,210507000782,624.0,06-08,3.0,623,October Count Day,1181,1310,10533,735763,816130,6562059,1219.12967222253,2491,9821,899,1329,411,10720,1740,1,0,1,0,0,0,0
KY,2018-2019,102511,320,Rockcastle County,Roundstone Elementary School,2105070,2105070,18510200200000.0,210507001253,273.0,PK-05,2.0,245,October Count Day,2004,2142,12402,490980,524790,3038490,2874.12967222253,4146,10643,1728,1343,414,12371,1757,1,0,1,0,0,0,0
KY,2018-2019,103515,132,Rowan County,Bluegrass Discovery Academy High,2105100,2105100,18510300100000.0,210510002342,20.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,1
KY,2018-2019,103515,133,Rowan County,Bluegrass Discovery Academy Middle,2105100,2105100,18510300100000.0,210510002336,13.0,06-08,3.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,1
KY,2018-2019,103515,40,Rowan County,Clearfield Elementary School,2105100,2105100,18510300100000.0,210510001254,330.0,KG-05,2.0,330,October Count Day,16350,1717,18299,5395500,566610,6038670,,18067,13691,1585,2734,133,15276,2867,1,0,1,0,0,0,1
KY,2018-2019,103515,43,Rowan County,McBrayer Elementary School,2105100,2105100,18510300100000.0,210510002016,523.0,KG-05,2.0,523,October Count Day,16608,1321,18108,8685984,690883,9470484,,17929,13739,1194,2943,126,14933,3069,1,0,1,0,0,0,1
KY,2018-2019,103515,130,Rowan County,Morehead Youth Development Center,2105100,2105100,18510300100000.0,210510001258,6.0,07-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,1
KY,2018-2019,103515,250,Rowan County,Rodburn Elementary School,2105100,2105100,18510300100000.0,210510000787,441.0,KG-05,2.0,438,October Count Day,17209,1403,18826,7537542,614514,8245788,,18612,14467,1280,2817,123,15747,2940,1,0,1,0,0,0,1
KY,2018-2019,103515,210,Rowan County,Rowan County Middle School,2105100,2105100,18510300100000.0,210510001478,792.0,06-08,3.0,783,October Count Day,15916,805,16925,12462228,630315,13252275,,16721,13357,730,2635,75,14087,2710,1,0,1,0,0,0,1
KY,2018-2019,103515,44,Rowan County,Rowan County Preschool Center,2105100,2105100,18510300100000.0,210510002033,206.0,PK-PK,1.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,1
KY,2018-2019,103515,180,Rowan County,Rowan County Senior High School,2105100,2105100,18510300100000.0,210510001260,920.0,09-12,4.0,905,October Count Day,16813,794,16604,15215765,718570,15026620,,17607,14019,685,2869,109,14704,2978,1,0,1,0,0,0,1
KY,2018-2019,103515,200,Rowan County,Tilden Hogge Elementary School,2105100,2105100,18510300100000.0,210510001261,214.0,KG-05,2.0,219,October Count Day,18649,1585,20494,4084131,347115,4488186,,20234,15800,1484,2924,101,17284,3025,1,0,1,0,0,0,1
KY,2018-2019,104521,140,Russell County,Jamestown Elementary School,2105160,2105160,18510400100000.0,210516001263,494.0,PK-05,2.0,443,October Count Day,10495,1212,13428,4649285,536916,5948604,,11707,8978,966,1517,247,9944,1764,1,0,1,0,0,1,1
KY,2018-2019,104521,240,Russell County,Russell County High School,2105160,2105160,18510400100000.0,210516001265,843.0,09-12,4.0,838,October Count Day,10796,632,13548,9047048,529616,11353224,,11428,9264,318,1532,315,9582,1847,1,0,1,0,0,1,1
KY,2018-2019,104521,260,Russell County,Russell County Middle School,2105160,2105160,18510400100000.0,210516001599,677.0,06-08,3.0,668,October Count Day,9292,816,11819,6207056,545088,7895092,,10108,7730,654,1562,162,8384,1724,1,0,1,0,0,1,1
KY,2018-2019,104521,230,Russell County,Russell Springs Elementary School,2105160,2105160,18510400100000.0,210516001264,722.0,PK-05,2.0,658,October Count Day,9752,964,12437,6416816,634312,8183546,,10716,8245,735,1506,229,8980,1735,1,0,1,0,0,1,1
KY,2018-2019,104521,250,Russell County,Salem Elementary School,2105160,2105160,18510400100000.0,210516001266,393.0,PK-05,2.0,355,October Count Day,9749,1204,12626,3460895,427420,4482230,,10953,8194,954,1555,250,9148,1805,1,0,1,0,0,1,1
KY,2018-2019,45522,50,Russell Independent,Russell High School,2105130,2105130,18504500400000.0,210513001272,664.0,09-12,4.0,649,October Count Day,10642,989,11631,6906658,641861,7548519,11670.230292294,11631,8788,558,1854,431,9346,2285,1,0,1,0,0,0,0
KY,2018-2019,45522,60,Russell Independent,Russell Middle School,2105130,2105130,18504500400000.0,210513001273,526.0,06-08,3.0,521,October Count Day,9733,1013,10746,5070893,527773,5598666,10785.230292294,10746,8202,613,1531,400,8815,1931,1,0,1,0,0,0,0
KY,2018-2019,45522,11,Russell Independent,Russell Primary School,2105130,2105130,18504500400000.0,210513001626,568.0,PK-02,2.0,511,October Count Day,10203,1252,11455,5213733,639772,5853505,11494.230292294,11455,8560,823,1643,429,9383,2072,1,0,1,0,0,0,0
KY,2018-2019,45522,30,Russell Independent,Russell-McDowell Intermediate School,2105130,2105130,18504500400000.0,210513001270,500.0,03-05,2.0,507,October Count Day,9080,1024,10104,4603560,519168,5122728,10143.230292294,10104,7512,564,1568,460,8076,2028,1,0,1,0,0,0,0
KY,2018-2019,71523,25,Russellville Independent,R E Stevenson Elementary School,2105190,2105190,18507100200000.0,210519001274,454.0,KG-05,2.0,448,October Count Day,11195,2794,15924,5015360,1251712,7133952,,13989,8937,1725,2258,1069,10662,3327,1,0,1,0,0,1,1
KY,2018-2019,71523,30,Russellville Independent,Russellville High School,2105190,2105190,18507100200000.0,210519001275,529.0,09-12,4.0,515,October Count Day,13217,1268,16331,6806755,653020,8410465,,14485,9957,691,3260,577,10648,3837,1,0,1,0,0,1,1
KY,2018-2019,71523,50,Russellville Independent,Russellville Middle School,2105190,2105190,18507100200000.0,210519002490,,04-08,3.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,1
KY,2018-2019,100524,10,Science Hill Independent,Science Hill Elementary School,2105220,2105220,18510000300000.0,210522001277,406.0,PK-08,3.0,389,October Count Day,12450,618,13231,4843050,240402,5146859,12260.4655172413,13068,10516,527,1934,92,11043,2026,1,0,1,0,0,0,0
KY,2018-2019,105525,12,Scott County,Anne Mason Elementary School,2105260,2105260,18510500200000.0,210526001942,599.0,KG-05,2.0,599,October Count Day,10021,790,19120,6002579,473210,11452880,,10811,8760,710,1268,73,9470,1341,1,0,1,0,0,0,1
KY,2018-2019,105525,29,Scott County,Creekside Elementary,2105260,2105260,18510500200000.0,210526002483,,KG-05,2.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,1
KY,2018-2019,105525,10,Scott County,Eastern Elementary School,2105260,2105260,18510500200000.0,210526001278,507.0,KG-05,2.0,518,October Count Day,9872,702,18838,5113696,363636,9758084,,10574,8697,646,1182,49,9343,1231,1,0,1,0,0,0,1
KY,2018-2019,105525,44,Scott County,Elkhorn Crossing School,2105260,2105260,18510500200000.0,210526002301,,UG-UG,0.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,1
KY,2018-2019,105525,15,Scott County,Garth Elementary School,2105260,2105260,18510500200000.0,210526001279,414.0,KG-05,2.0,425,October Count Day,10733,693,19777,4561525,294525,8405225,,11426,9226,619,1515,68,9845,1583,1,0,1,0,0,0,1
KY,2018-2019,105525,18,Scott County,Georgetown Middle School,2105260,2105260,18510500200000.0,210526001280,462.0,06-08,3.0,471,October Count Day,10521,863,19716,4955391,406473,9286236,,11384,9071,761,1457,94,9832,1551,1,0,1,0,0,0,1
KY,2018-2019,105525,25,Scott County,Great Crossing High School,2105260,2105260,18510500200000.0,210526002482,,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,1
KY,2018-2019,105525,14,Scott County,Lemons Mill Elementary School,2105260,2105260,18510500200000.0,210526002349,721.0,KG-05,2.0,724,October Count Day,9402,765,18460,6807048,553860,13365040,,10167,8126,630,1282,128,8756,1410,1,0,1,0,0,0,1
KY,2018-2019,105525,35,Scott County,Northern Elementary School,2105260,2105260,18510500200000.0,210526001687,431.0,KG-05,2.0,432,October Count Day,9720,699,18916,4199040,301968,8171712,,10419,8265,636,1462,56,8901,1518,1,0,1,0,0,0,1
KY,2018-2019,105525,5,Scott County,Phoenix Horizon Community,2105260,2105260,18510500200000.0,210526002432,89.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,1
KY,2018-2019,105525,13,Scott County,Royal Spring Middle School,2105260,2105260,18510500200000.0,210526002017,947.0,06-08,3.0,930,October Count Day,8727,329,17336,8116110,305970,16122480,,9056,7551,272,1183,50,7823,1233,1,0,1,0,0,0,1
KY,2018-2019,105525,40,Scott County,Scott County High School,2105260,2105260,18510500200000.0,210526001283,2577.0,09-12,4.0,2525,October Count Day,9052,289,17598,22856300,729725,44434950,,9341,7668,205,1391,77,7873,1468,1,0,1,0,0,0,1
KY,2018-2019,105525,60,Scott County,Scott County Middle School,2105260,2105260,18510500200000.0,210526001285,792.0,06-08,3.0,790,October Count Day,9134,165,17588,7215860,130350,13894520,,9299,7897,108,1244,51,8005,1295,1,0,1,0,0,0,1
KY,2018-2019,105525,19,Scott County,Scott County Preschool,2105260,2105260,18510500200000.0,210526002204,307.0,PK-PK,1.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,1
KY,2018-2019,105525,70,Scott County,Southern Elementary School,2105260,2105260,18510500200000.0,210526001286,582.0,KG-05,2.0,586,October Count Day,9494,1102,18873,5563484,645772,11059578,,10596,8151,980,1349,115,9131,1464,1,0,1,0,0,0,1
KY,2018-2019,105525,50,Scott County,Stamping Ground Elementary School,2105260,2105260,18510500200000.0,210526001284,431.0,KG-05,2.0,427,October Count Day,10537,796,19592,4499299,339892,8365784,,11333,9215,673,1328,117,9888,1445,1,0,1,0,0,0,1
KY,2018-2019,105525,80,Scott County,Western Elementary School,2105260,2105260,18510500200000.0,210526000530,612.0,KG-05,2.0,610,October Count Day,9634,639,18578,5876740,389790,11332580,,10273,8404,551,1236,81,8955,1317,1,0,1,0,0,0,1
KY,2018-2019,106531,170,Shelby County,Ascension Academy,2105320,2105320,18510600100000.0,210532001690,17.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,1
KY,2018-2019,106531,120,Shelby County,Clear Creek Elementary,2105320,2105320,18510600100000.0,210532001295,594.0,KG-05,2.0,589,October Count Day,10801,597,15088,6361789,351633,8886832,,11398,9216,492,1585,105,9708,1690,1,0,1,0,0,0,1
KY,2018-2019,106531,65,Shelby County,Heritage Elementary,2105320,2105320,18510600100000.0,210532001688,492.0,KG-05,2.0,494,October Count Day,10287,498,14477,5081778,246012,7151638,,10785,8564,385,1723,113,8949,1836,1,0,1,0,0,0,1
KY,2018-2019,106531,54,Shelby County,Marnel C. Moorman School,2105320,2105320,18510600100000.0,210532002491,,KG-08,3.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,1
KY,2018-2019,106531,40,Shelby County,Martha Layne Collins High School,2105320,2105320,18510600100000.0,210532002253,1226.0,09-12,4.0,1192,October Count Day,11186,388,15267,13333712,462496,18198264,,11574,9375,308,1811,80,9683,1891,1,0,1,0,0,0,1
KY,2018-2019,106531,160,Shelby County,Northside Early Childhood Center,2105320,2105320,18510600100000.0,210532001689,239.0,PK-PK,1.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,1
KY,2018-2019,106531,14,Shelby County,Painted Stone Elementary,2105320,2105320,18510600100000.0,210532001964,547.0,KG-05,2.0,566,October Count Day,10183,776,14651,5763578,439216,8292466,,10959,8598,692,1585,84,9290,1669,1,0,1,0,0,0,1
KY,2018-2019,106531,110,Shelby County,Shelby County East Middle School,2105320,2105320,18510600100000.0,210532001294,737.0,06-08,3.0,732,October Count Day,8054,306,12051,5895528,223992,8821332,,8360,6648,245,1406,61,6893,1467,1,0,1,0,0,0,1
KY,2018-2019,106531,90,Shelby County,Shelby County High School,2105320,2105320,18510600100000.0,210532001292,998.0,09-12,4.0,1002,October Count Day,11898,419,16302,11921796,419838,16334604,,12317,9786,336,2112,83,10122,2195,1,0,1,0,0,0,1
KY,2018-2019,106531,180,Shelby County,Shelby County Summer School,2105320,2105320,18510600100000.0,210532002307,,UG-UG,0.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,1
KY,2018-2019,106531,80,Shelby County,Shelby County West Middle School,2105320,2105320,18510600100000.0,210532001291,889.0,06-08,3.0,894,October Count Day,7568,374,11858,6765792,334356,10601052,,7942,6258,314,1310,60,6572,1370,1,0,1,0,0,0,1
KY,2018-2019,106531,100,Shelby County,Simpsonville Elementary,2105320,2105320,18510600100000.0,210532001293,537.0,KG-05,2.0,534,October Count Day,10277,604,14587,5487918,322536,7789458,,10881,8688,539,1589,65,9227,1654,1,0,1,0,0,0,1
KY,2018-2019,106531,15,Shelby County,Southside Elementary,2105320,2105320,18510600100000.0,210532002077,459.0,KG-05,2.0,464,October Count Day,10885,828,15404,5050640,384192,7147456,,11713,9128,740,1757,88,9868,1845,1,0,1,0,0,0,1
KY,2018-2019,106531,130,Shelby County,Wright Elementary,2105320,2105320,18510600100000.0,210532001434,489.0,KG-05,2.0,509,October Count Day,10675,796,15203,5433575,405164,7738327,,11471,9060,731,1615,65,9791,1680,1,0,1,0,0,0,1
KY,2018-2019,107535,20,Simpson County,Franklin Elementary School,2105400,2105400,18510700100000.0,210540001299,358.0,PK-KG,1.0,245,October Count Day,10646,757,12194,2608270,185465,2987530,10429.4029838378,11403,9004,558,1642,199,9562,1841,1,0,1,0,0,0,0
KY,2018-2019,107535,40,Simpson County,Franklin-Simpson High School,2105400,2105400,18510700100000.0,210540001301,834.0,09-12,4.0,802,October Count Day,11385,1086,13368,9130770,870972,10721136,11497.4029838378,12471,9172,569,2213,517,9741,2730,1,0,1,0,0,0,0
KY,2018-2019,107535,7,Simpson County,Franklin-Simpson High School West Campus,2105400,2105400,18510700100000.0,210540001652,67.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
KY,2018-2019,107535,30,Simpson County,Franklin-Simpson Middle School,2105400,2105400,18510700100000.0,210540001300,647.0,06-08,3.0,661,October Count Day,9266,831,10994,6124826,549291,7267034,9123.40298383784,10097,7592,613,1674,218,8205,1892,1,0,1,0,0,0,0
KY,2018-2019,107535,45,Simpson County,Lincoln Elementary School,2105400,2105400,18510700100000.0,210540001302,464.0,04-05,2.0,491,October Count Day,9477,896,11250,4653207,439936,5523750,9399.40298383784,10373,7837,676,1640,220,8513,1860,1,0,1,0,0,0,0
KY,2018-2019,107535,100,Simpson County,Simpson Elementary School,2105400,2105400,18510700100000.0,210540001435,631.0,01-03,2.0,636,October Count Day,10204,990,12120,6489744,629640,7708320,10220.4029838378,11194,8562,710,1642,280,9272,1922,1,0,1,0,0,0,0
KY,2018-2019,100536,50,Somerset Independent,Hopkins Elementary School,2105430,2105430,18510000400000.0,210543001307,624.0,PK-04,2.0,555,October Count Day,9293,1428,11871,5157615,792540,6588405,,10721,7743,1231,1589,197,8974,1786,1,0,1,0,0,0,1
KY,2018-2019,100536,90,Somerset Independent,Meece Middle School,2105430,2105430,18510000400000.0,210543001311,488.0,05-08,3.0,489,October Count Day,10109,393,11663,4943301,192177,5703207,,10502,8587,178,1562,215,8765,1777,1,0,1,0,0,0,1
KY,2018-2019,100536,70,Somerset Independent,Somerset High School,2105430,2105430,18510000400000.0,210543001310,548.0,09-12,4.0,527,October Count Day,11034,554,23185,5814918,291958,12218495,,11588,9138,388,1935,166,9526,2101,1,0,1,0,0,0,1
KY,2018-2019,19537,10,Southgate Independent,Southgate Public School,2105460,2105460,18501900800000.0,210546001313,208.0,PK-08,3.0,175,October Count Day,20251,2509,25517,3543925,439075,4465475,,22760,20251,1132,5266,1377,21383,6643,1,0,1,0,0,1,1
KY,2018-2019,108541,42,Spencer County,Hillview Academy,2105490,2105490,18510800100000.0,210549002051,36.0,01-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,1
KY,2018-2019,108541,40,Spencer County,Spencer County Elementary School,2105490,2105490,18510800100000.0,210549001314,732.0,PK-05,2.0,669,October Count Day,9356,394,11868,6259164,263586,7939692,,9750,8071,299,1285,95,8370,1380,1,0,1,0,0,0,1
KY,2018-2019,108541,50,Spencer County,Spencer County High School,2105490,2105490,18510800100000.0,210549001315,912.0,09-12,4.0,900,October Count Day,9227,351,11696,8304300,315900,10526400,,9578,7630,301,1597,50,7931,1647,1,0,1,0,0,0,1
