state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_KS,enrollmetric,pp_stloc_raw_KS,pp_fed_raw_KS,pp_total_raw_KS,schoolstloc_raw_KS,schoolfed_raw_KS,schooltot_raw_KS,pp_total_norm_NERDS,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
KS,2018-2019,D0204,221,Bonner Springs,Robert E Clark Middle,2004050,2004050,17510550100000.0,200405000030,614.0,06-08,3.0,614,September Count Day,7951,2346,10296,4881763,1440283,6322046,9752.256939,1,0,1,0,1,0,0
KS,2018-2019,D0314,3276,Brewster,Brewster Elem,2004080,2004080,17509700100000.0,200408000569,91.0,PK-08,3.0,78,September Count Day,9178,2197,11375,715903,171372,887275,,1,0,1,0,1,1,1
KS,2018-2019,D0314,3278,Brewster,Brewster High,2004080,2004080,17509700100000.0,200408000570,48.0,09-12,4.0,48,September Count Day,3092,1244,4336,148405,59721,208126,,1,0,1,0,1,1,1
KS,2018-2019,D0459,7184,Bucklin,Bucklin Elem,2004140,2004140,17502900300000.0,200414001190,179.0,PK-08,3.0,166.5,September Count Day,11184,920,12104,1862068,153253,2015321,11788.38173,1,0,1,0,1,0,0
KS,2018-2019,D0459,7186,Bucklin,Bucklin High,2004140,2004140,17502900300000.0,200414001191,67.0,09-12,4.0,67,September Count Day,14667,859,15526,982677,57582,1040259,15097.34737,1,0,1,0,1,0,0
KS,2018-2019,D0313,3252,Buhler,Buhler Elem,2004200,2004200,17507800400000.0,200420000564,249.0,PK-05,2.0,224.5,September Count Day,8910,1049,9959,2000303,235577,2235880,10402.30858,1,0,1,0,1,0,0
KS,2018-2019,D0313,3254,Buhler,Buhler High,2004200,2004200,17507800400000.0,200420000565,642.0,09-12,4.0,641,September Count Day,9355,563,9917,5996272,360641,6356913,10361.69591,1,0,1,0,1,0,0
KS,2018-2019,D0313,3261,Buhler,Plum Creek Elementary,2004200,2004200,17507800400000.0,200420002075,438.0,PK-05,2.0,401.5,September Count Day,9373,564,9937,3763177,226334,3989511,10381.03528,1,0,1,0,1,0,0
KS,2018-2019,D0313,3262,Buhler,Prairie Hills Middle,2004200,2004200,17507800400000.0,200420001585,558.0,06-08,3.0,557,September Count Day,9247,631,9878,5150439,351579,5502018,10323.98415,1,0,1,0,1,0,0
KS,2018-2019,D0313,3264,Buhler,Union Valley Elem,2004200,2004200,17507800400000.0,200420000568,424.0,PK-05,2.0,387.5,September Count Day,9057,842,9900,3509709,326359,3836068,10345.25745,1,0,1,0,1,0,0
KS,2018-2019,D0454,7057,Burlingame Public School,Burlingame Elementary,2004260,2004260,17507000300000.0,200426001160,165.0,PK-06,2.0,152.5,September Count Day,9478,749,10227,1445429,114197,1559626,11057.34017,1,0,1,0,1,0,0
KS,2018-2019,D0454,7058,Burlingame Public School,Burlingame Junior/Senior High,2004260,2004260,17507000300000.0,200426001161,139.0,06-12,4.0,139,September Count Day,12253,316,12569,1703140,43984,1747124,13321.98001,1,0,1,0,1,0,0
KS,2018-2019,D0244,1163,Burlington,Burlington Elementary School,2004290,2004290,17501650100000.0,200429002001,290.0,PK-04,2.0,277.5,September Count Day,10884,716,11600,3020324,198610,3218934,,1,0,1,0,1,1,1
KS,2018-2019,D0244,1154,Burlington,Burlington High,2004290,2004290,17501650100000.0,200429000178,295.0,09-12,4.0,295,September Count Day,13151,305,13456,3879544,90105,3969649,,1,0,1,0,1,1,1
KS,2018-2019,D0244,1165,Burlington,Burlington Middle School 5 - 8,2004290,2004290,17501650100000.0,200429001994,248.0,05-08,3.0,248,September Count Day,12214,333,12547,3029040,82596,3111636,,1,0,1,0,1,1,1
KS,2018-2019,D0369,4734,Burrton,Burrton Elem,2004350,2004350,17504000200000.0,200435000780,101.0,PK-05,2.0,96.5,September Count Day,10028,1621,11649,967739,156401,1124140,,1,0,1,0,1,1,1
KS,2018-2019,D0369,4736,Burrton,Burrton MS/HS,2004350,2004350,17504000200000.0,200435000781,127.0,06-12,4.0,127,September Count Day,9480,679,10159,1204007,86175,1290182,,1,0,1,0,1,1,1
KS,2018-2019,D0360,4420,Caldwell,Caldwell Elem,2004380,2004380,17509601100000.0,200438000743,139.0,PK-05,2.0,117.1,September Count Day,10498,1424,11922,1229303,166740,1396043,12554.33558,1,0,1,0,1,0,0
KS,2018-2019,D0360,4422,Caldwell,Caldwell Secondary School,2004380,2004380,17509601100000.0,200438000744,137.0,06-12,4.0,137,September Count Day,14615,626,15241,2002262,85806,2088068,15763.70348,1,0,1,0,1,0,0
KS,2018-2019,D0436,6491,Caney Valley,Caney Valley Charter Academy,2004410,2004410,17506300800000.0,200441001961,8.0,09-12,4.0,8,September Count Day,5677,537,6213,45412,4293,49705,7265.15417,1,0,1,0,1,0,0
KS,2018-2019,D0436,6492,Caney Valley,Caney Valley High,2004410,2004410,17506300800000.0,200441001065,361.0,07-12,4.0,361,September Count Day,10414,805,11219,3759345,290759,4050104,12105.79765,1,0,1,0,1,0,0
KS,2018-2019,D0436,6490,Caney Valley,Lincoln Memorial Elem,2004410,2004410,17506300800000.0,200441001064,402.0,PK-06,2.0,380.5,September Count Day,9177,964,10141,3491838,366797,3858635,11063.40579,1,0,1,0,1,0,0
KS,2018-2019,D0419,6070,Canton-Galva,Canton-Galva Elementary,2004440,2004440,17505700400000.0,200444001004,179.0,PK-06,2.0,163,September Count Day,11135,652,11787,1814941,106261,1921202,12404.13409,1,0,1,0,1,0,0
KS,2018-2019,D0419,6066,Canton-Galva,Canton-Galva Jr./Sr. High,2004440,2004440,17505700400000.0,200444001002,161.0,07-12,4.0,160.4,September Count Day,14410,446,14856,2311319,71505,2382824,15371.75991,1,0,1,0,1,0,0
KS,2018-2019,D0285,2518,Cedar Vale,Cedar Vale Elem,2004500,2004500,17501000200000.0,200450000443,71.0,PK-05,2.0,60,September Count Day,14462,1103,15565,867733,66168,933901,15175.10089,1,0,1,0,1,0,0
KS,2018-2019,D0285,2520,Cedar Vale,Cedar Vale High,2004500,2004500,17501000200000.0,200450000444,74.0,06-12,4.0,74,September Count Day,16613,461,17074,1229382,34087,1263469,16634.25611,1,0,1,0,1,0,0
KS,2018-2019,D0462,7246,Central,Central Elem,2004230,2004230,17501800500000.0,200423001198,159.0,PK-06,2.0,143.6,September Count Day,8745,1730,10475,1255817,248422,1504239,11800.16631,1,0,1,0,1,0,0
KS,2018-2019,D0462,7254,Central,Central Jr-Sr High,2004230,2004230,17501800500000.0,200423001200,156.0,07-12,4.0,156,September Count Day,14111,352,14464,2201390,54969,2256359,15657.403,1,0,1,0,1,0,0
KS,2018-2019,D0288,2585,Central Heights,Central Heights Elem,2000014,2000014,17503004500000.0,200001400454,243.0,PK-05,2.0,229.5,September Count Day,15888,880,16769,3646396,202008,3848404,17004.90627,1,0,1,0,1,0,0
KS,2018-2019,D0288,2584,Central Heights,Central Heights High,2000014,2000014,17503004500000.0,200001400453,282.0,06-12,4.0,280.1,September Count Day,10360,881,11241,2901796,246899,3148695,11659.50532,1,0,1,0,1,0,0
KS,2018-2019,D0112,416,Central Plains,Central Plains Elementary School - Holyrood,2000349,2000349,17502701000000.0,200034902044,155.0,PK-06,2.0,134,September Count Day,11025,1134,12160,1477404,152010,1629414,12348.64602,1,0,1,0,1,0,0
KS,2018-2019,D0112,417,Central Plains,Central Plains Jr. Sr. High School,2000349,2000349,17502701000000.0,200034902043,87.0,07-12,4.0,87,September Count Day,18422,664,19086,1602686,57790,1660476,19045.86871,1,0,1,0,1,0,0
KS,2018-2019,D0112,418,Central Plains,Central Plains Middle School - Bushton,2000349,2000349,17502701000000.0,200034902042,,,,92,September Count Day,11884,658,12542,1093313,60536,1153849,12718.02792,1,0,1,0,1,0,0
KS,2018-2019,D0112,415,Central Plains,Wilson Elementary School,2000349,2000349,17502701000000.0,200034901988,109.0,PK-06,2.0,85.5,September Count Day,13109,1258,14367,1120843,107525,1228368,14482.74513,1,0,1,0,1,0,0
KS,2018-2019,D0112,393,Central Plains,Wilson Junior/Senior High School,2000349,2000349,17502701000000.0,200034902022,60.0,07-12,4.0,60,September Count Day,19136,947,20083,1148150,56824,1204974,20009.93614,1,0,1,0,1,0,0
KS,2018-2019,D0397,5435,Centre,Centre,2008940,2008940,17505803200000.0,200894002012,533.0,PK-12,4.0,521.4,September Count Day,6314,424,6738,3292122,221220,3513342,,1,0,1,0,1,1,1
KS,2018-2019,D0413,5871,Chanute Public Schools,Chanute Elementary School,2004590,2004590,17506700600000.0,200459001926,749.0,KG-05,2.0,750,September Count Day,10059,886,10944,7543910,664238,8208148,11066.37463,1,0,1,0,1,0,0
KS,2018-2019,D0413,5882,Chanute Public Schools,Chanute High,2004590,2004590,17506700600000.0,200459000973,558.0,09-12,4.0,556,September Count Day,10905,294,11199,6062919,163683,6226602,11312.95156,1,0,1,0,1,0,0
KS,2018-2019,D0413,5880,Chanute Public Schools,Royster Middle School,2004590,2004590,17506700600000.0,200459000972,501.0,06-08,3.0,499,September Count Day,9820,296,10116,4900210,147768,5047978,10265.72485,1,0,1,0,1,0,0
KS,2018-2019,D0361,4438,Chaparral Schools,Anthony Elem,2003390,2003390,17503900200000.0,200339000747,254.0,PK-06,2.0,243.8,September Count Day,8560,855,9415,2086870,208464,2295334,,1,0,1,0,1,1,1
KS,2018-2019,D0361,4442,Chaparral Schools,Chaparral Jr/Sr High,2003390,2003390,17503900200000.0,200339000749,329.0,07-12,4.0,328.9,September Count Day,12178,409,12587,4005501,134395,4139896,,1,0,1,0,1,1,1
KS,2018-2019,D0361,4458,Chaparral Schools,Harper Elem,2003390,2003390,17503900200000.0,200339000750,262.0,PK-06,2.0,236.5,September Count Day,9584,984,10568,2266661,232754,2499415,,1,0,1,0,1,1,1
KS,2018-2019,D0473,7534,Chapman,Blue Ridge Elem,2004620,2004620,17502100400000.0,200462001246,77.0,KG-05,2.0,77,September Count Day,11610,752,12362,893998,57887,951885,12568.96274,1,0,1,0,1,0,0
KS,2018-2019,D0473,7540,Chapman,Chapman Elem,2004620,2004620,17502100400000.0,200462001247,306.0,PK-05,2.0,292,September Count Day,9062,983,10046,2646134,287176,2933310,10329.46408,1,0,1,0,1,0,0
KS,2018-2019,D0473,7542,Chapman,Chapman High,2004620,2004620,17502100400000.0,200462001249,322.0,09-12,4.0,322,September Count Day,11408,602,12010,3673306,193933,3867239,12228.58989,1,0,1,0,1,0,0
KS,2018-2019,D0473,7541,Chapman,Chapman Middle School,2004620,2004620,17502100400000.0,200462001248,244.0,06-08,3.0,244,September Count Day,8966,699,9665,2187774,170583,2358357,9961.049141,1,0,1,0,1,0,0
KS,2018-2019,D0473,7546,Chapman,Enterprise Elem,2004620,2004620,17502100400000.0,200462001250,77.0,PK-05,2.0,77,September Count Day,12073,1753,13826,929590,134985,1064575,13984.60438,1,0,1,0,1,0,0
KS,2018-2019,D0473,7552,Chapman,Rural Center Elem,2004620,2004620,17502100400000.0,200462001251,56.0,PK-05,2.0,43,September Count Day,16754,1203,17957,720413,51724,772137,17979.15057,1,0,1,0,1,0,0
KS,2018-2019,D0284,2491,Chase County,Chase County Elementary School,2005250,2005250,17500900700000.0,200525002014,234.0,PK-06,2.0,194.7,September Count Day,8656,1149,9805,1685397,223646,1909043,10943.98521,1,0,1,0,1,0,0
KS,2018-2019,D0284,2489,Chase County,Chase County Junior Senior High School,2005250,2005250,17500900700000.0,200525002024,153.0,07-12,4.0,152.7,September Count Day,13907,982,14889,2123546,149945,2273491,15860.05222,1,0,1,0,1,0,0
KS,2018-2019,D0401,5534,Chase-Raymond,Chase Elem,2004650,2004650,17508000500000.0,200465000912,82.0,PK-05,2.0,68,September Count Day,8299,4568,12867,564343,310633,874976,14044.71675,1,0,1,0,1,1,0
KS,2018-2019,D0401,5536,Chase-Raymond,Chase High,2004650,2004650,17508000500000.0,200465000913,43.0,09-12,4.0,43,September Count Day,13361,2105,15467,574534,90528,665062,16558.83442,1,0,1,0,1,0,0
KS,2018-2019,D0401,5538,Chase-Raymond,Raymond Jr High,2004650,2004650,17508000500000.0,200465000914,38.0,06-08,3.0,38,September Count Day,13693,2249,15942,520341,85451,605792,17018.14438,1,0,1,0,1,0,0
KS,2018-2019,D0286,2544,Chautauqua Co Community,Sedan Elem,2011520,2011520,17501001500000.0,201152000445,226.0,PK-06,2.0,196.5,September Count Day,9875,3187,13062,1940433,626189,2566622,13252.92248,1,0,1,0,1,0,0
KS,2018-2019,D0286,2546,Chautauqua Co Community,Sedan High,2011520,2011520,17501001500000.0,201152000446,163.0,07-12,4.0,162.7,September Count Day,10804,3062,13866,1757891,498110,2256001,14030.36502,1,0,1,0,1,0,0
KS,2018-2019,D0268,2090,Cheney,Cheney Elem,2004670,2004670,17508700400000.0,200467000393,375.0,PK-05,2.0,353.5,September Count Day,10870,288,11158,3842613,101672,3944285,11298.61321,1,0,1,0,1,0,0
KS,2018-2019,D0268,2092,Cheney,Cheney High,2004670,2004670,17508700400000.0,200467000395,235.0,09-12,4.0,235,September Count Day,10870,288,11158,2554496,67589,2622085,11298.61321,1,0,1,0,1,0,0
KS,2018-2019,D0268,2091,Cheney,Cheney Middle School  6-8,2004670,2004670,17508700400000.0,200467000394,179.0,06-08,3.0,177.2,September Count Day,10870,288,11158,1926198,50965,1977163,11298.61321,1,0,1,0,1,0,0
KS,2018-2019,D0247,1232,Cherokee,Southeast Elementary School,2004710,2004710,17501901000000.0,200471000189,183.0,PK-04,2.0,165.1,September Count Day,9528,1708,11235,1573049,281923,1854972,,1,0,1,0,1,1,1
KS,2018-2019,D0247,1230,Cherokee,Southeast High,2004710,2004710,17501901000000.0,200471000188,170.0,09-12,4.0,169,September Count Day,13942,346,14288,2356194,58553,2414747,,1,0,1,0,1,1,1
KS,2018-2019,D0247,1220,Cherokee,Southeast Junior High School,2004710,2004710,17501901000000.0,200471000185,143.0,05-08,3.0,143,September Count Day,11048,979,12027,1579903,139993,1719896,,1,0,1,0,1,1,1
KS,2018-2019,D0447,6876,Cherryvale,Cherryvale Sr / Middle School,2004740,2004740,17506301200000.0,200474001125,332.0,07-12,4.0,332,September Count Day,11834,789,12623,3929027,261949,4190976,12838.08927,1,0,1,0,1,0,0
KS,2018-2019,D0447,6870,Cherryvale,Lincoln Central Elem,2004740,2004740,17506301200000.0,200474001122,353.0,PK-06,2.0,340,September Count Day,8517,1973,10491,2895903,670895,3566798,10776.51278,1,0,1,0,1,0,0
KS,2018-2019,D0447,6871,Cherryvale,Thayer Schools,2004740,2004740,17506301200000.0,200474001867,115.0,PK-08,3.0,114.5,September Count Day,12573,1316,13889,1439591,150724,1590315,14062.27118,1,0,1,0,1,0,0
KS,2018-2019,D0505,8636,Chetopa-St. Paul,Chetopa Elem,2004770,2004770,17505000900000.0,200477001492,76.0,PK-05,2.0,68,September Count Day,9842,4054,13896,669239,275675,944914,,1,0,1,0,1,1,1
KS,2018-2019,D0505,8638,Chetopa-St. Paul,Chetopa High,2004770,2004770,17505000900000.0,200477001493,103.0,06-12,4.0,103,September Count Day,11154,891,12046,1148880,91818,1240698,,1,0,1,0,1,1,1
KS,2018-2019,D0505,8370,Chetopa-St. Paul,St. Paul Elementary School,2004770,2004770,17505000900000.0,200477001786,105.0,PK-05,2.0,88.5,September Count Day,8586,1559,10144,759827,137953,897780,,1,0,1,0,1,1,1
KS,2018-2019,D0505,8372,Chetopa-St. Paul,St. Paul High School,2004770,2004770,17505000900000.0,200477001928,68.0,09-12,4.0,68,September Count Day,14496,1173,15669,985734,79740,1065474,,1,0,1,0,1,1,1
KS,2018-2019,D0505,8373,Chetopa-St. Paul,St. Paul Middle School,2004770,2004770,17505000900000.0,200477001907,61.0,06-08,3.0,61,September Count Day,10478,1305,11784,639188,79630,718818,,1,0,1,0,1,1,1
KS,2018-2019,D0103,3374,Cheylin,Cheylin Elementary,2004790,2004790,17501260100000.0,200479000582,72.0,PK-06,2.0,68.5,September Count Day,14995,1498,16493,1027132,102616,1129748,16724.29754,1,0,1,0,1,0,0
KS,2018-2019,D0103,2780,Cheylin,Cheylin Jr/Sr High,2004790,2004790,17501260100000.0,200479000482,58.0,07-12,4.0,58,September Count Day,14742,3067,17809,855055,177859,1032914,17996.82786,1,0,1,0,1,0,0
KS,2018-2019,D0102,124,Cimarron-Ensign,Cimarron Elem,2004800,2004800,17503500600000.0,200480000009,376.0,PK-06,2.0,345.6,September Count Day,9632,1188,10820,3328833,410579,3739412,11018.35759,1,0,1,0,1,0,0
KS,2018-2019,D0102,125,Cimarron-Ensign,Cimarron High,2004800,2004800,17503500600000.0,200480000010,322.0,07-12,4.0,322,September Count Day,9519,669,10188,3064990,215426,3280416,10407.2336,1,0,1,0,1,0,0
KS,2018-2019,D0375,4850,Circle,Circle Benton Elementary,2012300,2012300,17500803800000.0,201230000802,229.0,PK-06,2.0,228.1,September Count Day,9537,675,10212,2175385,153892,2329277,10436.7379,1,0,1,0,1,0,0
KS,2018-2019,D0375,4876,Circle,Circle Greenwich Elementary,2012300,2012300,17500803800000.0,201230002017,282.0,PK-06,2.0,277.5,September Count Day,8368,615,8983,2322164,170529,2492693,9248.333819,1,0,1,0,1,0,0
KS,2018-2019,D0375,4852,Circle,Circle High,2012300,2012300,17500803800000.0,201230000803,572.0,09-12,4.0,571.8,September Count Day,8239,400,8639,4711189,228758,4939947,8915.696712,1,0,1,0,1,0,0
KS,2018-2019,D0375,4859,Circle,Circle Middle School,2012300,2012300,17500803800000.0,201230001738,301.0,07-08,3.0,300.4,September Count Day,8587,471,9057,2579448,141414,2720862,9319.889476,1,0,1,0,1,0,0
KS,2018-2019,D0375,4854,Circle,Circle Oil Hill Elementary,2012300,2012300,17500803800000.0,201230000804,261.0,PK-06,2.0,259.5,September Count Day,7919,545,8464,2055076,141413,2196489,8746.477253,1,0,1,0,1,0,0
KS,2018-2019,D0375,4856,Circle,Circle Towanda Elementary,2012300,2012300,17500803800000.0,201230000805,279.0,PK-06,2.0,263.2,September Count Day,9573,980,10553,2519577,257872,2777449,10766.47411,1,0,1,0,1,0,0
KS,2018-2019,D0379,4976,Clay Center,Clay Center Community High,2004890,2004890,17501400600000.0,200489000824,312.0,09-12,4.0,310.4,September Count Day,9455,809,10264,2934804,251244,3186048,,1,0,1,0,1,1,1
KS,2018-2019,D0379,4974,Clay Center,Clay Center Community Middle,2004890,2004890,17501400600000.0,200489000823,276.0,06-08,3.0,276,September Count Day,8556,787,9343,2361414,217316,2578730,,1,0,1,0,1,1,1
KS,2018-2019,D0379,4970,Clay Center,Garfield Elem,2004890,2004890,17501400600000.0,200489000821,173.0,04-05,2.0,173,September Count Day,8922,1280,10202,1543544,221452,1764996,,1,0,1,0,1,1,1
KS,2018-2019,D0379,4972,Clay Center,Lincoln Elem,2004890,2004890,17501400600000.0,200489000822,378.0,PK-03,2.0,344.2,September Count Day,11099,1480,12579,3820363,509272,4329635,,1,0,1,0,1,1,1
KS,2018-2019,D0379,5014,Clay Center,Wakefield Elem,2004890,2004890,17501400600000.0,200489000828,122.0,KG-08,3.0,122,September Count Day,9971,809,10781,1216520,98727,1315247,,1,0,1,0,1,1,1
KS,2018-2019,D0379,5016,Clay Center,Wakefield High,2004890,2004890,17501400600000.0,200489000829,77.0,09-12,4.0,76.8,September Count Day,10592,776,11369,813502,59615,873117,,1,0,1,0,1,1,1
KS,2018-2019,D0264,2011,Clearwater,Clearwater Elementary West,2004920,2004920,17508700500000.0,200492000377,351.0,PK-03,2.0,323.5,September Count Day,8384,819,9204,2712342,265004,2977346,9689.134584,1,0,1,0,1,0,0
KS,2018-2019,D0264,2014,Clearwater,Clearwater High,2004920,2004920,17508700500000.0,200492000378,367.0,09-12,4.0,367,September Count Day,10678,482,11159,3918721,176815,4095536,11579.55768,1,0,1,0,1,0,0
KS,2018-2019,D0264,2012,Clearwater,Clearwater Intermediate - Middle School,2004920,2004920,17508700500000.0,200492000376,423.0,04-08,3.0,423,September Count Day,8896,401,9298,3763097,169833,3932930,9780.029607,1,0,1,0,1,0,0
KS,2018-2019,D0224,658,Clifton-Clyde,Clifton-Clyde Grade School K-3,2004950,2004950,17510101200000.0,200495000099,93.0,KG-03,2.0,92,September Count Day,8325,3223,11548,765914,296536,1062450,12990.90574,1,0,1,0,1,0,0
KS,2018-2019,D0224,660,Clifton-Clyde,Clifton-Clyde Middle School,2004950,2004950,17510101200000.0,200495001612,134.0,04-08,3.0,108.5,September Count Day,8470,2983,11453,918950,323659,1242609,12899.04375,1,0,1,0,1,0,0
KS,2018-2019,D0224,668,Clifton-Clyde,Clifton-Clyde Sr High,2004950,2004950,17510101200000.0,200495000102,115.0,09-12,4.0,115,September Count Day,9991,2711,12702,1148982,311716,1460698,14106.7872,1,0,1,0,1,0,0
KS,2018-2019,D0445,6756,Coffeyville,Community Elementary,2004980,2004980,17506301700000.0,200498001772,1150.0,PK-06,2.0,1011,September Count Day,9014,2908,11922,9113008,2940265,12053273,11624.43998,1,0,1,0,1,0,0
KS,2018-2019,D0445,6772,Coffeyville,Field Kindley High,2004980,2004980,17506301700000.0,200498001112,507.0,09-12,4.0,499.9,September Count Day,10991,1121,12112,5494328,560346,6054674,11808.16396,1,0,1,0,1,0,0
KS,2018-2019,D0445,6770,Coffeyville,Roosevelt Middle,2004980,2004980,17506301700000.0,200498001597,252.0,07-08,3.0,251.7,September Count Day,10628,906,11534,2674970,228078,2903048,11249.25626,1,0,1,0,1,0,0
KS,2018-2019,D0315,3290,Colby Public Schools,Colby Elem,2005010,2005010,17509700300000.0,200501000571,393.0,PK-04,2.0,365.5,September Count Day,8423,814,9237,3078665,297640,3376305,10078.63186,1,0,1,0,1,0,0
KS,2018-2019,D0315,3292,Colby Public Schools,Colby Middle School,2005010,2005010,17509700300000.0,200501000572,290.0,05-08,3.0,288.2,September Count Day,8060,257,8317,2322861,74056,2396917,9189.02099,1,0,1,0,1,0,0
KS,2018-2019,D0315,3294,Colby Public Schools,Colby Senior High,2005010,2005010,17509700300000.0,200501000573,295.0,09-12,4.0,294.4,September Count Day,10978,282,11260,3232041,82909,3314950,12034.8088,1,0,1,0,1,0,0
