state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_NC,enrollmetric,pp_stloc_raw_NC,pp_fed_raw_NC,pp_total_raw_NC,pp_centshare_stloc_raw_NC,pp_centshare_fed_raw_NC,pp_centshare_raw_NC,schoolstloc_raw_NC,schoolfed_raw_NC,schooltot_raw_NC,pp_total_norm_NERDS,ppsalariesst_raw_NC,ppempbenefitsst_raw_NC,pppurchservicesst_raw_NC,ppsupmaterialsst_raw_NC,ppinstrequipst_raw_NC,ppotherst_raw_NC,ppcentst_raw_NC,pptotst_raw_NC,ppsalariesfed_raw_NC,ppempbenefitsfed_raw_NC,pppurchservicesfed_raw_NC,ppsupmaterialsfed_raw_NC,ppinstrequipfed_raw_NC,ppotherfed_raw_NC,ppsalariesloc_raw_NC,ppempbenefitsloc_raw_NC,pppurchservicesloc_raw_NC,ppsupmaterialsloc_raw_NC,ppinstrequiploc_raw_NC,ppotherloc_raw_NC,ppcentloc_raw_NC,pptotloc_raw_NC,pptotsalaries_raw_NC,pptotempbenefits_raw_NC,pptotpurchservices_raw_NC,pptotsupmaterials_raw_NC,pptotinstrequipfed_raw_NC,pptotother_raw_NC,pp_site_stloc_difference_NC,pp_site_fed_difference_NC,pp_site_difference_NC,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
NC,2018-2019,030,030304,Alleghany County Schools,Alleghany High,3700120,3700120,34100300330100.0,370012000037,434.0,09-12,4.0,419,ADM,12339.04,925.87,13264.91,1166.88,98.58,1265.46,5170057.76,387939.53,5557997.29,13586.76806,6012.17,2247.79,187.9,350.63,12.04,0,701.49,9512.02,311.24,116.77,98.04,301.24,0,0,890.4,261.74,657.86,481.68,69.95,0,465.39,2827.02,7213.81,2626.3,943.8,1133.55,81.99,0,11172.16,827.29,11999.45,0,0,0,0,0,0,0
NC,2018-2019,030,030308,Alleghany County Schools,Glade Creek Elementary,3700120,3700120,34100300330100.0,370012000038,220.0,PK-08,3.0,209,ADM,11341.22,1440.42,12781.64,1166.88,98.58,1265.46,2370314.98,301047.78,2671362.76,13103.49806,5718.59,2153.15,30.46,392.13,12.04,0,701.49,9007.86,685,257.82,87.67,311.35,0,0,484.74,177.18,695.33,510.43,0.29,0,465.39,2333.36,6888.33,2588.15,813.46,1213.91,12.33,0,10174.34,1341.84,11516.18,0,0,0,0,0,0,0
NC,2018-2019,030,030316,Alleghany County Schools,Piney Creek Elementary,3700120,3700120,34100300330100.0,370012000039,179.0,PK-08,3.0,163,ADM,9978.72,1163.83,11142.55,1166.88,98.58,1265.46,1626531.35999999,189704.289999999,1816235.65,11464.40806,4827.01,1720.53,39.34,372.63,12.04,0,701.49,7673.04,526.36,178.57,77.56,282.76,0,0,578.08,191.2,532.25,538.25,0.51,0,465.39,2305.68,5931.45,2090.3,649.15,1193.64,12.55,0,8811.84,1065.25,9877.09,0,0,0,0,0,0,0
NC,2018-2019,030,030320,Alleghany County Schools,Sparta Elementary,3700120,3700120,34100300330100.0,370012000040,583.0,PK-08,3.0,541,ADM,10671,1539.08,12210.08,1166.88,98.58,1265.46,5773011,832642.279999999,6605653.28,12531.93806,5141.33,1967.63,43.46,363.39,12.04,0,701.49,8229.34,734.41,304.63,100.5,300.96,0,0,691.01,235.15,438.28,476.95,134.88,0,465.39,2441.66,6566.75,2507.41,582.24,1141.3,146.92,0,9504.11999999999,1440.5,10944.6199999999,0,0,0,0,0,0,0
NC,2018-2019,26B,26B000,Alpha Academy,Alpha Academy,3700103,3700103,,370010302511,844.0,KG-10,4.0,802,ADM,7811.24,581.61,8392.84999999999,,,,6264614.47999999,466451.22,6731065.69999999,,,,,,,,,6250.3,,,,,,,,,,,,,,1560.94,,,,,,,,,,0,0,0,0,0,1,1
NC,2018-2019,49B,49B000,American Renaissance School,American Renaissance School,3700086,3700086,,370008602465,551.0,KG-08,3.0,543,ADM,8341.64,329.51,8671.15,,,,4529510.52,178923.93,4708434.45,8753.846098,,,,,,,,6035.62,,,,,,,,,,,,,,2306.02,,,,,,,,,,0,0,0,0,0,0,0
NC,2018-2019,43C,43C000,Anderson Creek Academy,Anderson Creek Academy,3700381,3700381,,370038103322,254.0,KG-05,2.0,244,ADM,8038.79999999999,74.06,8112.86,,,,1961467.19999999,18070.64,1979537.84,7709.167717,,,,,,,,6493.95,,,,,,,,,,,,,,1544.85,,,,,,,,,,0,0,0,0,0,0,0
NC,2018-2019,040,040305,Anson County Schools,Anson Academy,3700180,3700180,34100400430100.0,370018002367,47.0,07-12,4.0,36,ADM,20848.54,4265.37,25113.91,697.79,33.5,731.29,750547.44,153553.32,904100.76,24945.12474,12233.89,4530.85,336.19,300.52,235.93,0,414.14,18051.52,2001.76,824.72,367.65,1037.74,0,0,810.73,234.4,1291,176.75,0.49,0,283.65,2797.02,15046.38,5589.97,1994.84,1515.01,236.42,0,20150.75,4231.87,24382.62,0,0,0,0,0,1,0
NC,2018-2019,040,040304,Anson County Schools,Anson Co. Early College High,3700180,3700180,34100400430100.0,370018002748,233.0,09-13,0.0,231,ADM,7886.05,205.28,8091.33,697.79,33.5,731.29,1821677.55,47419.68,1869097.23,7922.544743,3653.15,1338.71,450.68,613.11,235.93,0,414.14,6705.72,101.88,40.31,10.29,16.32,2.98,0,429.51,135.44,62.76,268.54,0.43,0,283.65,1180.33,4184.54,1514.46,523.73,897.97,239.34,0,7188.26,171.78,7360.04,0,0,0,0,0,0,0
NC,2018-2019,040,040306,Anson County Schools,Anson High School,3700180,3700180,34100400430100.0,370018002054,708.0,09-12,4.0,690,ADM,11186.85,1640.97,12827.82,697.79,33.5,731.29,7718926.5,1132269.3,8851195.79999999,12659.03474,5273.78,1969.49,461.31,345.59,235.93,0,414.14,8700.24,854.03,319.92,62.72,368.19,2.61,0,935.36,283.31,629.38,354.47,0.44,0,283.65,2486.61,7063.17,2572.72,1153.41,1068.25,238.98,0,10489.06,1607.47,12096.5299999999,0,0,0,0,0,0,0
NC,2018-2019,040,040309,Anson County Schools,Anson Middle,3700180,3700180,34100400430100.0,370018002056,685.0,06-08,3.0,687,ADM,8210.37,956.27,9166.64,697.79,33.5,731.29,5640524.19,656957.49,6297481.68,8997.854743,3637.42,1336.75,353.8,252.35,235.93,0,414.14,6230.39,456.42,179.12,24.09,258.68,4.46,0,604.02,195.46,398.04,498.41,0.4,0,283.65,1979.98,4697.86,1711.33,775.93,1009.44,240.79,0,7512.58,922.77,8435.34999999999,0,0,0,0,0,0,0
NC,2018-2019,040,040308,Anson County Schools,Ansonville Elementary,3700180,3700180,34100400430100.0,370018000042,172.0,KG-05,2.0,173,ADM,10990.64,1925.58,12916.22,697.79,33.5,731.29,1901380.72,333125.339999999,2234506.06,12747.43474,5054.28,1870.43,298.84,316.02,235.93,0,414.14,8189.64,881.69,330.47,48.01,631.41,0.5,0,1187.31,433.54,527.57,368.45,0.48,0,283.65,2801,7123.28,2634.44,874.42,1315.88,236.91,0,10292.8499999999,1892.08,12184.93,0,0,0,0,0,0,0
NC,2018-2019,040,040316,Anson County Schools,Lilesville Elementary,3700180,3700180,34100400430100.0,370018000049,242.0,KG-05,2.0,244,ADM,10704.39,2368.9,13073.29,697.79,33.5,731.29,2611871.16,578011.6,3189882.76,12904.50474,5658.38,2071.22,309.52,321.5,235.93,0,414.14,9010.69,1295.07,456.07,42.62,540.8,0.84,0,511.82,164.96,379.22,318.63,35.42,0,283.65,1693.7,7465.27,2692.25,731.36,1180.93,272.19,0,10006.6,2335.4,12342,0,0,0,0,0,0,0
NC,2018-2019,040,040324,Anson County Schools,Morven Elementary,3700180,3700180,34100400430100.0,370018000046,181.0,KG-05,2.0,189,ADM,11147.48,2408.61,13556.09,697.79,33.5,731.29,2106873.72,455227.29,2562101.01,13387.30474,5785.39,2076.81,315.48,360.87,235.93,0,414.14,9188.62,1198.35,425.94,40.03,705.53,5.26,0,675.47,218,549.43,231.93,0.38,0,283.65,1958.86,7659.21,2720.75,904.94,1298.33,241.57,0,10449.69,2375.11,12824.8,0,0,0,0,0,0,0
NC,2018-2019,040,040328,Anson County Schools,Peachland-Polkton Elem,3700180,3700180,34100400430100.0,370018000953,419.0,KG-05,2.0,416,ADM,9310.86,1479.62,10790.48,697.79,33.5,731.29,3873317.76,615521.919999999,4488839.68,10621.69474,4778.81,1808.47,268.14,300.42,235.93,0,414.14,7805.91,490.08,209.94,25.7,718.88,1.52,0,556.59,179.48,280.5,204.27,0.46,0,283.65,1504.95,5825.48,2197.89,574.34,1223.57,237.91,0,8613.07,1446.12,10059.1899999999,0,0,0,0,0,0,0
NC,2018-2019,040,040330,Anson County Schools,Wadesboro Elementary,3700180,3700180,34100400430100.0,370018000050,171.0,04-05,2.0,169,ADM,8270.32,2964.93,11235.25,697.79,33.5,731.29,1397684.07999999,501073.17,1898757.25,11066.46474,3924.82,1426.19,303.81,395.34,235.93,0,414.14,6700.23,1251.97,458.48,51.75,1159.14,10.09,0,400.34,125.51,525.54,234.77,0.28,0,283.65,1570.09,5577.13,2010.18,881.1,1789.25,246.3,0,7572.53,2931.43,10503.96,0,0,0,0,0,0,0
NC,2018-2019,040,040311,Anson County Schools,Wadesboro Primary,3700180,3700180,34100400430100.0,370018000044,317.0,KG-03,2.0,313,ADM,10575.2,1836.72,12411.92,697.79,33.5,731.29,3310037.6,574893.36,3884930.96,12243.13474,5435.79,2097.86,405.82,324.12,235.93,0,414.14,8913.66,855.42,309.54,69.02,558.82,10.42,0,578.86,196.95,433.43,168.37,0.28,0,283.65,1661.54,6870.07,2604.35,908.27,1051.31,246.63,0,9877.41,1803.22,11680.63,0,0,0,0,0,0,0
NC,2018-2019,34Z,34Z000,Appalachian State U Academy Middle Fork,Appalachian Academy at Middle Fork,3700427,3700427,,370042703457,283.0,KG-05,2.0,276,ADM,10492.07,1210.01,11702.08,,,,2895811.32,333962.76,3229774.08,11625.13979,,,,,,,,5292.13,,,,,,,,,,,,,,5199.94,,,,,,,,,,0,0,0,0,0,0,0
NC,2018-2019,90F,90F000,Apprentice Academy HS of NC,Apprentice Academy High School,3700439,3700439,,370043903463,,09-11,4.0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,0,0,0,0,0,1,1
NC,2018-2019,69A,69A000,Arapahoe Charter School,Arapahoe Charter School,3700038,3700038,,370003802343,569.0,KG-12,4.0,543,ADM,12902.34,358.51,13260.8499999999,,,,7005970.62,194670.93,7200641.54999999,12416.13726,,,,,,,,9200.2,,,,,,,,,,,,,,3702.14,,,,,,,,,,0,0,0,0,0,0,0
NC,2018-2019,60N,60N000,Aristotle Preparatory Academy,Aristotle Preparatory Academy,3700350,3700350,,370035003296,115.0,KG-06,2.0,113,ADM,11376.38,922.859999999999,12299.24,,,,1285530.94,104283.18,1389814.12,12292.1607,,,,,,,,6080.72,,,,,,,,,,,,,,5295.66,,,,,,,,,,0,0,0,0,0,0,0
NC,2018-2019,34G,34G000,Arts Based School,The Arts Based School,3700126,3700126,,370012602611,529.0,KG-08,3.0,521,ADM,9000.74,226.01,9226.75,,,,4689385.54,117751.209999999,4807136.75,9028.003781,,,,,,,,6238.68,,,,,,,,,,,,,,2762.06,,,,,,,,,,0,0,0,0,0,0,0
NC,2018-2019,11B,11B000,ArtSpace Charter,ArtSpace Charter School,3700117,3700117,,370011702569,387.0,KG-08,3.0,380,ADM,9678.06,359.3,10037.3599999999,,,,3677662.8,136534,3814196.79999999,10098.86698,,,,,,,,6783.41,,,,,,,,,,,,,,2894.65,,,,,,,,,,0,0,0,0,0,0,0
NC,2018-2019,53B,53B000,Ascend Leadership Academy: Lee County,Ascend Leadership Academy: Lee County,3700438,3700438,,370043803459,163.0,06-09,3.0,162,ADM,7171.70999999999,197.609999999999,7369.32,,,,1161817.01999999,32012.8199999999,1193829.84,7345.824049,,,,,,,,5952.57,,,,,,,,,,,,,,1219.13999999999,,,,,,,,,,0,0,0,0,0,0,0
NC,2018-2019,050,050303,Ashe County Schools,Ashe County Early College High,3700210,3700210,34100500530100.0,370021003474,60.0,09-11,4.0,60,ADM,10742.32,346.35,11088.67,425.01,6.52,431.53,644539.2,20781,665320.2,11448.91809,4280.05,1092.64,1213.17,1568.24,62.51,0,269.07,8485.68,55.85,-27.6,45.56,266.02,0,0,857.43,877.1,237.48,126.79,1.9,0,155.94,2256.64,5193.33,1942.14,1496.21,1961.05,64.41,0,10317.31,339.83,10657.14,0,0,0,0,0,0,0
NC,2018-2019,050,050302,Ashe County Schools,Ashe County High,3700210,3700210,34100500530100.0,370021002425,875.0,09-12,4.0,845,ADM,10141.52,816.53,10958.05,425.01,6.52,431.53,8569584.4,689967.85,9259552.25,11318.29809,4953.93,1626.39,158.21,395.05,62.51,0,269.07,7465.16,347.92,117.8,58.71,278.41,7.17,0,953.47,642.24,608.66,312.01,4.04,0,155.94,2676.36,6255.32,2386.43,825.58,985.47,73.72,0,9716.51,810.01,10526.5199999999,0,0,0,0,0,0,0
NC,2018-2019,050,050305,Ashe County Schools,Ashe County Middle,3700210,3700210,34100500530100.0,370021002426,473.0,07-08,3.0,473,ADM,10349.96,855.33,11205.29,425.01,6.52,431.53,4895531.07999999,404571.09,5300102.17,11565.53809,5619.38,1873.87,143.42,324.55,62.51,0,269.07,8292.8,304.61,91.03,77.18,369.82,6.17,0,555.2,471.08,471.43,399.77,3.74,0,155.94,2057.16,6479.19,2435.98,692.03,1094.14,72.42,0,9924.94999999999,848.81,10773.76,0,0,0,0,0,0,0
NC,2018-2019,050,050310,Ashe County Schools,Blue Ridge Elementary,3700210,3700210,34100500530100.0,370021000971,472.0,KG-06,2.0,472,ADM,10401.39,1849.32,12250.71,425.01,6.52,431.53,4909456.08,872879.039999999,5782335.11999999,12610.95809,5807.73,1853.65,182.71,411.27,62.51,0,269.07,8586.94,1147.36,415.97,18.3,255.06,6.11,0,392.59,473.32,434.45,354.43,3.72,0,155.94,1814.45,7347.68,2742.94,635.46,1020.76,72.34,0,9976.38,1842.8,11819.1799999999,0,0,0,0,0,0,0
NC,2018-2019,050,050330,Ashe County Schools,Mountain View Elementary,3700210,3700210,34100500530100.0,370021002284,619.0,PK-06,2.0,548,ADM,9575.09,1599.61,11174.7,425.01,6.52,431.53,5247149.32,876586.279999999,6123735.6,11534.94809,5212.38,1624.99,143.17,320.6,62.51,0,269.07,7632.72,918.72,338.73,12.65,316.06,6.93,0,469.19,532.79,441.66,338.82,3.97,0,155.94,1942.37,6600.29,2496.51,597.48,975.48,73.41,0,9150.08,1593.09,10743.17,0,0,0,0,0,0,0
NC,2018-2019,050,050335,Ashe County Schools,Westwood Elementary,3700210,3700210,34100500530100.0,370021002704,550.0,KG-06,2.0,548,ADM,9494.28,1143.6,10637.88,425.01,6.52,431.53,5202865.44,626692.799999999,5829558.23999999,10998.12809,5082.07,1653.78,156.87,391.08,62.51,0,269.07,7615.38,654.73,241.4,12.17,222.57,6.21,0,461.15,463.57,502.35,292.14,3.75,0,155.94,1878.9,6197.95,2358.75,671.39,905.79,72.47,0,9069.27,1137.08,10206.3499999999,0,0,0,0,0,0,0
NC,2018-2019,761,761304,Asheboro City Schools,Asheboro High,3700240,3700240,34107607630100.0,370024000062,1300.0,09-12,4.0,1272,ADM,8798.01,846.81,9644.82,834.14,26.88,861.02,11191068.72,1077142.31999999,12268211.04,9908.526167,4219.55,1576.51,120.73,186.12,43.44,0,195.62,6341.97,305.21,74.15,137.45,287.28,15.84,0,781.55,296.42,581.54,157.64,0.37,0,638.52,2456.04,5306.31,1947.08,839.72,631.04,59.65,0,7963.87,819.93,8783.8,0,0,0,0,0,0,0
NC,2018-2019,761,761312,Asheboro City Schools,Balfour Elementary,3700240,3700240,34107607630100.0,370024000064,517.0,PK-05,2.0,521,ADM,8858.17,1422.31,10280.48,834.14,26.88,861.02,4615106.57,741023.51,5356130.08,10544.18617,4658.02,1767.52,70.93,101.35,43.44,0,195.62,6836.88,755.27,229.14,98.07,303.19,9.76,0,588.93,265.61,338.23,189.63,0.37,0,638.52,2021.29,6002.22,2262.27,507.23,594.17,53.57,0,8024.03,1395.42999999999,9419.46,0,0,0,0,0,0,0
NC,2018-2019,761,761320,Asheboro City Schools,Charles W McCrary Elementary,3700240,3700240,34107607630100.0,370024000065,365.0,KG-05,2.0,369,ADM,9864.03,1581.5,11445.53,834.14,26.88,861.02,3639827.07,583573.5,4223400.57,11709.23617,5436.73,2119.57,40.97,96.01,43.44,0,195.62,7932.34,861.39,294.9,96.62,291.95,9.76,0,505.56,242.11,387.57,157.56,0.37,0,638.52,1931.69,6803.68,2656.58,525.16,545.52,53.57,0,9029.89,1554.62,10584.51,0,0,0,0,0,0,0
NC,2018-2019,761,761321,Asheboro City Schools,Donna L Loflin Elementary,3700240,3700240,34107607630100.0,370024000066,340.0,KG-05,2.0,343,ADM,8927.09,1399.92,10327.01,834.14,26.88,861.02,3061991.87,480172.56,3542164.43,10590.71617,4637.83,1823.14,38.13,96.44,43.44,0,195.62,6834.6,739.57,230.65,94.37,298.69,9.76,0,656.1,300.56,349.23,147.71,0.37,0,638.52,2092.49,6033.5,2354.35,481.73,542.84,53.57,0,8092.95,1373.04,9465.99,0,0,0,0,0,0,0
NC,2018-2019,761,761328,Asheboro City Schools,Guy B Teachey Elementary,3700240,3700240,34107607630100.0,370024000067,512.0,KG-05,2.0,497,ADM,9648.84,1234.43,10883.27,834.14,26.88,861.02,4795473.48,613511.71,5408985.19,11146.97617,5254.13,2039.16,44.3,96.47,43.44,0,195.62,7673.12,609.54,202.32,95.5,290.43,9.76,0,573.38,251.19,346.46,165.8,0.37,0,638.52,1975.72,6437.05,2492.67,486.26,552.7,53.57,0,8814.7,1207.55,10022.25,0,0,0,0,0,0,0
NC,2018-2019,761,761332,Asheboro City Schools,Lindley Park Elementary,3700240,3700240,34107607630100.0,370024000068,408.0,KG-05,2.0,410,ADM,8977.91,1091.21,10069.12,834.14,26.88,861.02,3680943.1,447396.1,4128339.2,10332.82617,4903.74,1804.13,111.51,94.82,43.44,0,195.62,7153.26,495.26,157.77,96.25,305.29,9.76,0,464.06,214.16,354.71,152.83,0.37,0,638.52,1824.65,5863.06,2176.06,562.47,552.94,53.57,0,8143.76999999999,1064.33,9208.1,0,0,0,0,0,0,0
NC,2018-2019,761,761336,Asheboro City Schools,North Asheboro Middle,3700240,3700240,34107607630100.0,370024000069,474.0,06-08,3.0,480,ADM,8532.71,1559.02,10091.73,834.14,26.88,861.02,4095700.8,748329.6,4844030.39999999,10355.43617,4042.57,1554.32,38.37,117.53,43.44,0,195.62,5991.85,839.89,299.03,92.55,290.91,9.76,0,753.51,309.37,655.12,183.97,0.37,0,638.52,2540.86,5635.97,2162.72,786.04,592.41,53.57,0,7698.57,1532.13999999999,9230.71,0,0,0,0,0,0,0
NC,2018-2019,761,761308,Asheboro City Schools,South Asheboro Middle,3700240,3700240,34107607630100.0,370024000063,569.0,06-08,3.0,567,ADM,8312.86999999999,1494.92,9807.79,834.14,26.88,861.02,4713397.28999999,847619.64,5561016.93,10071.49617,4130.56,1571.83,66.18,119,43.44,0,195.62,6126.63,795.37,278.09,94.25,290.57,9.76,0,633.74,271.65,450.9,191.06,0.37,0,638.52,2186.24,5559.67,2121.57,611.33,600.63,53.57,0,7478.72999999999,1468.04,8946.77,0,0,0,0,0,0,0
NC,2018-2019,111,111302,Asheville City Schools,Asheville High,3700270,3700270,34101101130100.0,370027000070,994.0,09-12,4.0,967,ADM,14189.85,751.39,14941.24,1154.83,87.85,1242.68,13721584.95,726594.13,14448179.08,14850.29384,5223.02,1914.67,293.31,229.5,22.95,0,235.1,7918.55,320.33,127.19,71.13,145.24,-0.35,0,2670.06,933.36,1397.6,295.7,54.85,0,919.73,6271.3,8213.41,2975.22,1762.04,670.44,77.45,0,13035.02,663.54,13698.56,0,0,0,0,0,0,0
NC,2018-2019,111,111356,Asheville City Schools,Asheville Middle,3700270,3700270,34101101130100.0,370027000079,741.0,06-08,3.0,743,ADM,12026.65,705.03,12731.68,1154.83,87.85,1242.68,8935800.95,523837.29,9459638.24,12640.73384,4267.35,1583.56,162.94,182.72,22.95,0,235.1,6454.62,292.81,118.28,43.26,148.14,14.69,0,2473.98,928.33,876.13,365.54,8.32,0,919.73,5572.03,7034.14,2630.17,1082.33,696.4,45.96,0,10871.82,617.18,11489,0,0,0,0,0,0,0
NC,2018-2019,111,111307,Asheville City Schools,Asheville Primary,3700270,3700270,34101101130100.0,370027003436,160.0,PK-03,2.0,77,ADM,20635.83,3129.71,23765.54,1154.83,87.85,1242.68,1588958.91,240987.67,1829946.58,23674.59384,4831.05,1743.75,103.33,265.89,22.95,0,235.1,7202.07,1626.16,452.23,85.97,929.93,-52.43,0,7559.96,2734.39,1044.64,1202.02,-26.98,0,919.73,13433.76,14017.17,4930.37,1233.94,2397.84,-56.46,0,19481,3041.86,22522.86,0,0,0,0,0,0,0
NC,2018-2019,111,111312,Asheville City Schools,Claxton Elementary,3700270,3700270,34101101130100.0,370027000072,435.0,KG-05,2.0,436,ADM,11011.7,924.42,11936.12,1154.83,87.85,1242.68,4801101.2,403047.12,5204148.32,11845.17384,3032.38,1138.95,84.54,196.51,22.95,0,235.1,4710.43,494.46,146.72,49.69,142.81,2.89,0,3158.55,1242.78,698.73,279.37,2.11,0,919.73,6301.27,6685.39,2528.45,832.96,618.69,27.95,0,9856.87,836.569999999999,10693.44,0,0,0,0,0,0,0
NC,2018-2019,111,111304,Asheville City Schools,Hall Fletcher Elementary,3700270,3700270,34101101130100.0,370027000071,310.0,PK-05,2.0,300,ADM,13059.65,1543.42,14603.07,1154.83,87.85,1242.68,3917895,463026,4380921,14512.12384,3335.48,1282.38,94.06,183.59,71.26,0,235.1,5201.87,885.37,316.16,49.36,192.71,11.97,0,4183.33,1604.62,832.32,310.89,6.89,0,919.73,7857.78,8404.18,3203.16,975.74,687.19,90.12,0,11904.82,1455.57,13360.39,0,0,0,0,0,0,0
NC,2018-2019,111,111332,Asheville City Schools,Ira B Jones Elementary,3700270,3700270,34101101130100.0,370027000076,445.0,PK-05,2.0,428,ADM,12600.17,806.39,13406.56,1154.83,87.85,1242.68,5392872.76,345134.92,5738007.68,13315.61384,4604.81,1687.34,85.09,226.37,22.95,0,235.1,6861.66,369.13,133.43,50.1,158.34,7.54,0,2769.57,1103.28,659.04,282.33,4.56,0,919.73,5738.51,7743.51,2924.05,794.23,667.04,35.05,0,11445.34,718.54,12163.88,0,0,0,0,0,0,0
NC,2018-2019,111,111306,Asheville City Schools,Isaac Dickson Elementary,3700270,3700270,34101101130100.0,370027002202,456.0,PK-05,2.0,450,ADM,11783.5299999999,917.57,12701.1,1154.83,87.85,1242.68,5302588.49999999,412906.5,5715495,12610.15384,4633.51,1716.7,84.44,200.26,22.95,0,235.1,6892.96,463,173.24,47.03,119.44,27.01,0,2170.35,851.14,690.3,244.26,14.79,0,919.73,4890.57,7266.86,2741.08,821.77,563.96,64.75,0,10628.6999999999,829.72,11458.42,0,0,0,0,0,0,0
NC,2018-2019,111,111369,Asheville City Schools,Montford North Star Academy,3700270,3700270,34101101130100.0,370027003435,147.0,06-08,3.0,146,ADM,18203.36,1512.34,19715.7,1154.83,87.85,1242.68,2657690.56,220801.639999999,2878492.2,19624.75384,6434.95,2222.03,150.54,205.97,70.33,0,235.1,9318.92,757.1,337.37,93.4,248.68,-12.06,0,4632.48,1720.22,955.66,662.11,-5.76,0,919.73,8884.44,11824.53,4279.62,1199.6,1116.76,52.51,0,17048.53,1424.49,18473.02,0,0,0,0,0,0,0
NC,2018-2019,111,111700,Asheville City Schools,School of Inquiry and Life Sciences,3700270,3700270,34101101130100.0,370027002749,351.0,09-12,4.0,340,ADM,6810.26999999999,180.07,6990.34,1154.83,87.85,1242.68,2315491.8,61223.7999999999,2376715.6,6899.39384,2836.42,1013.7,77.14,175.38,22.95,0,235.1,4360.69,21.51,12.5,40.57,17.64,0,0,759.29,284.39,314.67,170.91,0.59,0,919.73,2449.58,3617.22,1310.59,432.38,363.93,23.54,0,5655.44,92.22,5747.66,0,0,0,0,0,0,0
NC,2018-2019,111,111360,Asheville City Schools,Vance Elementary,3700270,3700270,34101101130100.0,370027000080,396.0,KG-05,2.0,394,ADM,12466.0299999999,1005.55,13471.58,1154.83,87.85,1242.68,4911615.81999999,396186.699999999,5307802.52,13380.63384,4377.87,1626.56,94.72,132.29,62,0,235.1,6528.54,544.42,185.09,51.63,214.05,-77.49,0,2947.16,1131.73,647.36,331.67,-40.16,0,919.73,5937.49,7869.45,2943.38,793.71,678.01,-55.65,0,11311.1999999999,917.699999999999,12228.9,0,0,0,0,0,0,0
NC,2018-2019,060,060302,Avery County Schools,Avery County High,3700300,3700300,34100600630100.0,370030000081,430.0,09-12,4.0,418,ADM,10377.54,711.28,11088.82,1123.53,61.48,1185.01,4337811.72,297315.04,4635126.76,11486.76988,5074.01,1924.13,364.24,303.17,53.96,0,483.78,8203.29,239.17,131.01,93.85,181.94,3.83,0,606.42,213.48,493.92,217.24,3.44,0,639.75,2174.25,5919.6,2268.62,952.01,702.35,61.23,0,9254.01,649.8,9903.81,0,0,0,0,0,0,0
NC,2018-2019,060,060700,Avery County Schools,Avery High STEM Academy,3700300,3700300,34100600630100.0,370030003229,,,,85,ADM,13310.71,416.28,13726.99,1123.53,61.48,1185.01,1131410.34999999,35383.7999999999,1166794.15,14124.93988,6971.55,2601.18,141.53,379.24,53.96,0,483.78,10631.24,153.07,46.1,92.59,59.21,3.83,0,746.03,235.08,906.65,148.52,3.44,0,639.75,2679.47,7870.65,2882.36,1140.77,586.97,61.23,0,12187.1799999999,354.799999999999,12541.98,0,0,0,0,0,0,0
NC,2018-2019,060,060701,Avery County Schools,Avery High Viking Academy,3700300,3700300,34100600630100.0,370030003230,,,,51,ADM,10768.9399999999,407.12,11176.06,1123.53,61.48,1185.01,549215.94,20763.12,569979.059999999,11574.00988,5259.45,2097.43,126.98,305.12,53.96,0,483.78,8326.72,138.48,42.69,87.05,73.59,3.83,0,752.68,194.5,726.74,125.11,3.44,0,639.75,2442.22,6150.61,2334.62,940.77,503.82,61.23,0,9645.40999999999,345.64,9991.05,0,0,0,0,0,0,0
NC,2018-2019,060,060318,Avery County Schools,Avery Middle,3700300,3700300,34100600630100.0,370030000085,262.0,06-08,3.0,264,ADM,10867.56,1245.67,12113.23,1123.53,61.48,1185.01,2869035.84,328856.88,3197892.71999999,12511.17988,5384.09,2095.15,110.46,270.41,53.96,0,483.78,8397.85,628.25,245.13,90.68,216.3,3.83,0,770.35,273.62,554.99,227.56,3.44,0,639.75,2469.71,6782.69,2613.9,756.13,714.27,61.23,0,9744.03,1184.19,10928.22,0,0,0,0,0,0,0
NC,2018-2019,060,060304,Avery County Schools,Banner Elk Elementary,3700300,3700300,34100600630100.0,370030000082,173.0,PK-05,2.0,160,ADM,10066.06,1690.12,11756.18,1123.53,61.48,1185.01,1610569.59999999,270419.199999999,1880988.8,12154.12988,4997.01,1912.34,163.5,221.08,53.96,0,483.78,7831.67,973.58,350.49,84.02,216.72,3.83,0,599.09,175.45,547.33,269.33,3.44,0,639.75,2234.39,6569.68,2438.28,794.85,707.13,61.23,0,8942.52999999999,1628.63999999999,10571.17,0,0,0,0,0,0,0
