state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_TX,enrollmetric,pp_stloc_raw_TX,pp_fed_raw_TX,pp_total_raw_TX,pp_site_stloc_raw_TX,pp_site_fed_raw_TX,pp_site_raw_TX,pp_centshare_stloc_raw_TX,pp_centshare_fed_raw_TX,pp_centshare_raw_TX,schoolstloc_raw_TX,schoolfed_raw_TX,schooltot_raw_TX,pp_total_norm_NERDS,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
TX,2018-2019,79910,79910002,STAFFORD MSD,STAFFORD ADJUSTMENT CENTER,4841350,4841350,44507940100000.0,484135009243.0,0.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
TX,2018-2019,79910,79910102,STAFFORD MSD,STAFFORD EL,4841350,4841350,44507940100000.0,484135001039.0,777.0,02-04,2.0,777,October Count Day,7579.63487098763,886.856336776582,8466.49120776421,5108.29214929214,133.646074646074,5241.93822393822,2471.34272169548,753.210262130507,3224.55298382599,5889376.29475738,689087.373675404,6578463.66843279,8664.398049,1,0,0,0,1,0,0
TX,2018-2019,79910,79910001,STAFFORD MSD,STAFFORD H S,4841350,4841350,44507940100000.0,484135005925.0,1069.0,09-12,4.0,1069,October Count Day,10518.9442184213,892.378643795615,11411.322862217,8047.60149672591,139.168381665107,8186.76987839102,2471.34272169548,753.210262130507,3224.55298382599,11244751.3694924,953952.770217512,12198704.1397099,11610.47763,1,0,0,0,1,0,0
TX,2018-2019,79910,79910103,STAFFORD MSD,STAFFORD INT,4841350,4841350,44507940100000.0,484135008787.0,564.0,05-06,2.0,564,October Count Day,7290.19555857491,965.949623832635,8256.14518240755,4818.85283687943,212.739361702127,5031.59219858156,2471.34272169548,753.210262130507,3224.55298382599,4111670.29503625,544795.587841606,4656465.88287785,8453.962886,1,0,0,0,1,0,0
TX,2018-2019,79910,79910041,STAFFORD MSD,STAFFORD MIDDLE,4841350,4841350,44507940100000.0,484135005926.0,542.0,07-08,3.0,542,October Count Day,9045.53275859585,907.188121909105,9952.72088050495,6574.19003690036,153.977859778597,6728.16789667896,2471.34272169548,753.210262130507,3224.55298382598,4902678.75515895,491695.962074735,5394374.71723368,10151.25754,1,0,0,0,1,0,0
TX,2018-2019,79910,79910101,STAFFORD MSD,STAFFORD PRI,4841350,4841350,44507940100000.0,484135005716.0,637.0,PK-01,1.0,634,October Count Day,7266.18657027592,890.647170647857,8156.83374092378,4794.84384858044,137.43690851735,4932.28075709779,2471.34272169548,753.210262130507,3224.55298382599,4606762.28555493,564670.306190741,5171432.59174567,8354.609359,1,0,0,0,1,0,0
TX,2018-2019,127906,127906101,STAMFORD ISD,OLIVER EL,4841400,4841400,44512700700000.0,484140004735.0,301.0,PK-05,2.0,301,October Count Day,9545.88536408776,4241.8939598556,13787.7793239433,5874.12956810631,942.053156146179,6816.18272425249,3671.75579598145,3299.84080370942,6971.59659969088,2873311.49459041,1276810.08191653,4150121.57650695,12665.64357,1,0,0,0,1,0,0
TX,2018-2019,127906,127906001,STAMFORD ISD,STAMFORD H S,4841400,4841400,44512700700000.0,484140004737.0,182.0,09-12,4.0,182,October Count Day,17142.8107410364,3466.03311140173,20608.8438524381,13471.0549450549,166.192307692307,13637.2472527472,3671.75579598145,3299.84080370942,6971.59659969088,3119991.55486862,630818.026275115,3750809.58114374,19489.59865,1,0,0,0,1,0,0
TX,2018-2019,127906,127906041,STAMFORD ISD,STAMFORD MIDDLE,4841400,4841400,44512700700000.0,484140009515.0,164.0,06-08,3.0,164,October Count Day,9847.74969842047,3704.45665736796,13552.2063557884,6175.99390243902,404.615853658536,6580.60975609756,3671.75579598145,3299.84080370942,6971.59659969088,1615030.95054095,607530.891808346,2222561.8423493,12429.97078,1,0,0,0,1,0,0
TX,2018-2019,156902,156902101,STANTON ISD,STANTON EL,4841430,4841430,44515900400000.0,484143004739.0,575.0,PK-05,2.0,573,October Count Day,8757.21723130915,785.285485216748,9542.5027165259,6021.25828970331,207.122164048865,6228.38045375218,2735.95894160583,578.163321167883,3314.12226277372,5017885.47354014,449968.583029197,5467854.05656934,9672.523385,1,0,0,0,1,0,0
TX,2018-2019,156902,156902001,STANTON ISD,STANTON H S,4841430,4841430,44515900400000.0,484143004740.0,280.0,09-12,4.0,280,October Count Day,13283.4196558915,578.163321167883,13861.5829770594,10547.4607142857,0,10547.4607142857,2735.95894160583,578.163321167883,3314.12226277372,3719357.50364963,161885.729927007,3881243.23357664,13993.43393,1,0,0,0,1,0,0
TX,2018-2019,156902,156902041,STANTON ISD,STANTON MIDDLE,4841430,4841430,44515900400000.0,484143004741.0,243.0,06-08,3.0,243,October Count Day,10840.460999219,1153.93698371932,11994.3979829383,8104.50205761316,575.77366255144,8680.2757201646,2735.95894160583,578.163321167883,3314.12226277372,2634232.02281021,280406.687043795,2914638.70985401,12125.45769,1,0,0,0,1,0,0
TX,2018-2019,101859,101859101,STEP CHARTER SCHOOL,STEP CHARTER EL,4800275,4800275,,480027511245.0,338.0,KG-08,3.0,338,October Count Day,9177.91311148866,1484.00451696057,10661.9176284492,8526.68934911242,1465.10946745562,9991.79881656804,651.223762376237,18.8950495049504,670.118811881188,3102134.63168316,501593.526732673,3603728.15841584,10522.79675,1,0,0,0,1,0,0
TX,2018-2019,101859,101859102,STEP CHARTER SCHOOL,STEP CHARTER II,4800275,4800275,,480027513436.0,167.0,KG-06,2.0,167,October Count Day,10515.7986126756,2363.11660639117,12878.9152190668,9864.5748502994,2344.22155688622,12208.7964071856,651.223762376237,18.8950495049504,670.118811881188,1756138.36831683,394640.473267326,2150778.84158415,12740.73383,1,0,0,0,1,0,0
TX,2018-2019,174801,174801101,STEPHEN F AUSTIN STATE UNIVERSITY,STEPHEN F AUSTIN STATE UNIVERSITY,4801395,4801395,44000000010301.0,480139512006.0,256.0,KG-05,2.0,256,October Count Day,8525.94140625,0,8525.94140625,6754.59375,0,6754.59375,1771.34765625,0,1771.34765625,2182641,0,2182641,8456.707165,1,0,0,0,1,0,0
TX,2018-2019,72903,72903101,STEPHENVILLE ISD,CENTRAL EL,4841520,4841520,44507200800000.0,484152004744.0,427.0,PK-KG,1.0,415,October Count Day,7372.10232521612,941.948061229164,8314.05038644529,5401.21204819277,514.212048192771,5915.42409638554,1970.89027702335,427.736013036393,2398.62629005975,3059422.46496469,390908.445410103,3450330.91037479,8838.807388,1,0,0,0,1,0,0
TX,2018-2019,72903,72903102,STEPHENVILLE ISD,CHAMBERLIN EL,4841520,4841520,44507200800000.0,484152004745.0,520.0,01-02,2.0,519,October Count Day,7152.88449667653,933.391119009418,8086.27561568595,5181.99421965317,505.655105973025,5687.6493256262,1970.89027702335,427.736013036393,2398.62629005975,3712347.05377512,484429.990765888,4196777.04454101,8610.936094,1,0,0,0,1,0,0
TX,2018-2019,72903,72903103,STEPHENVILLE ISD,GILBERT INT,4841520,4841520,44507200800000.0,484152006045.0,577.0,05-06,2.0,576,October Count Day,7902.70104091224,849.437401925282,8752.13844283752,5931.81076388888,421.701388888888,6353.51215277777,1970.89027702335,427.736013036393,2398.62629005975,4551955.79956545,489275.943508962,5041231.74307441,9277.081092,1,0,0,0,1,0,0
TX,2018-2019,72903,72903041,STEPHENVILLE ISD,HENDERSON J H,4841520,4841520,44507200800000.0,484152004747.0,590.0,07-09,3.0,590,October Count Day,7701.56654820979,822.383470663511,8523.9500188733,5730.67627118644,394.647457627118,6125.32372881355,1970.89027702335,427.736013036393,2398.62629005975,4543924.26344378,485206.247691472,5029130.51113525,9048.79597,1,0,0,0,1,0,0
TX,2018-2019,72903,72903104,STEPHENVILLE ISD,HOOK EL,4841520,4841520,44507200800000.0,484152008554.0,535.0,03-04,2.0,535,October Count Day,7810.10709945326,1036.62386350368,8846.73096295694,5839.2168224299,608.887850467289,6448.10467289719,1970.89027702335,427.736013036393,2398.62629005975,4178407.29820749,554593.76697447,4733001.06518196,9371.713698,1,0,0,0,1,0,0
TX,2018-2019,72903,72903001,STEPHENVILLE ISD,STEPHENVILLE H S,4841520,4841520,44507200800000.0,484152004746.0,1048.0,09-12,4.0,1047,October Count Day,8369.66773643118,671.730282377367,9041.39801880855,6398.77745940783,243.994269340974,6642.7717287488,1970.89027702335,427.736013036393,2398.62629005975,8763042.12004345,703301.605649103,9466343.72569255,9566.463247,1,0,0,0,1,0,0
TX,2018-2019,216901,216901002,STERLING CITY ISD,FAIRVIEW ACCELERATED,4841550,4841550,44521600100000.0,484155009027.0,2.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
TX,2018-2019,216901,216901001,STERLING CITY ISD,STERLING CITY SCHOOL,4841550,4841550,44521600100000.0,484155004749.0,319.0,PK-12,4.0,314,October Count Day,14093.3237330379,854.181449539106,14947.505182577,12572.280254777,816.178343949044,13388.4585987261,1521.04347826086,38.0031055900621,1559.04658385093,4425303.65217391,268212.975155279,4693516.62732919,14474.02094,1,0,0,0,1,0,0
TX,2018-2019,216901,216901180,STERLING CITY ISD,WALL SPECIAL PROGRAMS,4841550,4841550,44521600100000.0,484155009373.0,6.0,KG-08,3.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
TX,2018-2019,247906,247906002,STOCKDALE ISD,ALTERNATIVE SCHOOL,4841610,4841610,44524700700000.0,484161008092.0,5.0,09-09,3.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
TX,2018-2019,247906,247906101,STOCKDALE ISD,STOCKDALE EL,4841610,4841610,44524700700000.0,484161004752.0,397.0,PK-05,2.0,391,October Count Day,7403.03806830879,1134.80115089514,8537.83921920393,4847.43734015345,600.05115089514,5447.48849104859,2555.60072815533,534.75,3090.35072815533,2894587.88470873,443707.25,3338295.13470873,8559.726864,1,0,0,0,1,0,0
TX,2018-2019,247906,247906001,STOCKDALE ISD,STOCKDALE H S,4841610,4841610,44524700700000.0,484161004753.0,230.0,09-12,4.0,230,October Count Day,12001.7572498944,627.35,12629.1072498944,9446.15652173913,92.6,9538.75652173913,2555.60072815533,534.75,3090.35072815533,2760404.16747572,144290.5,2904694.66747572,12652.72864,1,0,0,0,1,0,0
TX,2018-2019,247906,247906041,STOCKDALE ISD,STOCKDALE J H,4841610,4841610,44524700700000.0,484161004754.0,196.0,06-08,3.0,196,October Count Day,8944.41705468595,565.061224489796,9509.47827917574,6388.81632653061,30.3112244897959,6419.1275510204,2555.60072815533,534.75,3090.35072815533,1753105.74271844,110752,1863857.74271844,9531.777674,1,0,0,0,1,0,0
TX,2018-2019,211902,211902102,STRATFORD ISD,MARY ALLEN EL,4841670,4841670,44521100100000.0,484167004755.0,238.0,PK-04,2.0,238,October Count Day,8848.8978561962,854.422986178873,9703.32084237507,6188.07983193277,20.0798319327731,6208.15966386554,2660.81802426343,834.3431542461,3495.16117850953,2106037.68977469,203352.670710571,2309390.36048526,10182.01511,1,0,0,0,1,0,0
TX,2018-2019,211902,211902001,STRATFORD ISD,STRATFORD H S,4841670,4841670,44521100100000.0,484167004756.0,154.0,09-12,4.0,154,October Count Day,12853.181660627,874.382115285061,13727.5637759121,10192.3636363636,40.038961038961,10232.4025974025,2660.81802426343,834.3431542461,3495.16117850953,1979389.97573656,134654.845753899,2114044.82149046,14207.96339,1,0,0,0,1,0,0
TX,2018-2019,211902,211902041,STRATFORD ISD,STRATFORD J H,4841670,4841670,44521100100000.0,484167004757.0,185.0,05-08,3.0,185,October Count Day,10618.8828891282,834.3431542461,11453.2260433743,7958.06486486486,0,7958.06486486486,2660.81802426343,834.3431542461,3495.16117850953,1964493.33448873,154353.483535528,2118846.81802426,11932.66187,1,0,0,0,1,0,0
TX,2018-2019,182905,182905001,STRAWN ISD,STRAWN SCHOOL,4841700,4841700,44518201200000.0,484170004759.0,167.0,PK-12,4.0,167,October Count Day,10827.6706586826,1065.94011976047,11893.6107784431,9525.49700598802,1065.94011976047,10591.4371257485,1302.17365269461,0,1302.17365269461,1808221,178011.999999999,1986233,11945.1796,1,0,0,0,1,0,0
TX,2018-2019,140908,140908002,SUDAN ISD,P E P ALTER,4841760,4841760,44514000600000.0,484176008966.0,2.0,10-11,4.0,2,October Count Day,18863.1389473684,507.292631578947,19370.4315789473,15418,0,15418,3445.13894736842,507.292631578947,3952.43157894736,37726.2778947368,1014.58526315789,38740.8631578947,19515.78667,1,0,0,0,1,0,0
TX,2018-2019,140908,140908101,SUDAN ISD,SUDAN EL,4841760,4841760,44514000600000.0,484176004760.0,325.0,PK-07,3.0,325,October Count Day,8976.24356275303,1101.4587854251,10077.7023481781,5531.10461538461,594.166153846153,6125.27076923076,3445.13894736842,507.292631578947,3952.43157894736,2917279.15789473,357974.105263157,3275253.26315789,10219.11947,1,0,0,0,1,0,0
TX,2018-2019,140908,140908001,SUDAN ISD,SUDAN H S,4841760,4841760,44514000600000.0,484176004761.0,148.0,08-12,4.0,148,October Count Day,15927.5038122332,673.096685633001,16600.6004978662,12482.3648648648,165.804054054054,12648.1689189189,3445.13894736842,507.292631578947,3952.43157894736,2357270.56421052,99618.3094736842,2456888.87368421,16744.78182,1,0,0,0,1,0,0
TX,2018-2019,112910,112910001,SULPHUR BLUFF ISD,SULPHUR BLUFF ISD,4841790,4841790,44511200700000.0,484179004763.0,241.0,PK-12,4.0,241,October Count Day,10356.825726141,883.448132780083,11240.2738589211,6995.87551867219,809.767634854771,7805.64315352697,3360.95020746888,73.6804979253112,3434.63070539419,2495995,212911,2708905.99999999,10792.95352,1,0,0,0,1,0,0
TX,2018-2019,112901,112901102,SULPHUR SPRINGS ISD,BARBARA BUSH PRI,4841820,4841820,44511200800000.0,484182007660.0,164.0,KG-02,2.0,164,October Count Day,9605.13815029543,1669.74792860633,11274.8860789017,8000.70121951219,1256.28048780487,9256.98170731707,1604.43693078324,413.467440801457,2017.90437158469,1575242.65664845,273838.660291439,1849081.31693989,11496.36504,1,0,0,0,1,0,0
TX,2018-2019,112901,112901106,SULPHUR SPRINGS ISD,BOWIE PRI,4841820,4841820,44511200800000.0,484182004765.0,389.0,KG-03,2.0,389,October Count Day,6405.46777911229,1042.395461367,7447.8632404793,4801.03084832904,628.928020565552,5429.9588688946,1604.43693078324,413.467440801457,2017.90437158469,2491726.96607468,405491.834471766,2897218.80054644,7667.720429,1,0,0,0,1,0,0
TX,2018-2019,112901,112901107,SULPHUR SPRINGS ISD,DOUGLASS ECLC,4841820,4841820,44511200800000.0,484182004766.0,240.0,PK-PK,1.0,239,October Count Day,5566.30303956985,6226.75614373032,11793.0591833001,3961.86610878661,5813.28870292887,9775.15481171548,1604.43693078324,413.467440801457,2017.90437158469,1330346.42645719,1488194.71835154,2818541.14480874,12014.75773,1,0,0,0,1,0,0
TX,2018-2019,112901,112901104,SULPHUR SPRINGS ISD,LAMAR PRI,4841820,4841820,44511200800000.0,484182004768.0,319.0,KG-03,2.0,319,October Count Day,6561.30213454499,1694.03170412434,8255.33383866934,4956.86520376175,1280.56426332288,6237.42946708463,1604.43693078324,413.467440801457,2017.90437158469,2093055.38091985,540396.113615664,2633451.49453551,8475.533208,1,0,0,0,1,0,0
TX,2018-2019,112901,112901108,SULPHUR SPRINGS ISD,SULPHUR SPRINGS EL,4841820,4841820,44511200800000.0,484182012791.0,670.0,04-05,2.0,670,October Count Day,7229.1220054101,1484.61967960742,8713.74168501753,5624.68507462686,1071.15223880597,6695.83731343283,1604.43693078324,413.467440801457,2017.90437158469,4843511.74362477,994695.185336976,5838206.92896174,8934.135313,1,0,0,0,1,0,0
TX,2018-2019,112901,112901002,SULPHUR SPRINGS ISD,SULPHUR SPRINGS H S,4841820,4841820,44511200800000.0,484182004769.0,1270.0,09-12,4.0,1266,October Count Day,9400.5830603251,914.428736220098,10315.0117965452,7796.14612954186,500.961295418641,8297.1074249605,1604.43693078324,413.467440801457,2017.90437158469,11901138.1543715,1157666.78005464,13058804.9344262,10536.08399,1,0,0,0,1,0,0
TX,2018-2019,112901,112901041,SULPHUR SPRINGS ISD,SULPHUR SPRINGS MIDDLE,4841820,4841820,44511200800000.0,484182004770.0,962.0,06-08,3.0,960,October Count Day,7696.05776411657,1233.98202413479,8930.03978825136,6091.62083333333,820.514583333333,6912.13541666666,1604.43693078324,413.467440801457,2017.90437158469,7388215.45355191,1184622.74316939,8572838.19672131,9150.525076,1,0,0,0,1,0,0
TX,2018-2019,112901,112901105,SULPHUR SPRINGS ISD,TRAVIS PRI,4841820,4841820,44511200800000.0,484182004771.0,385.0,KG-03,2.0,385,October Count Day,6698.7797879261,1363.54016807418,8062.31995600028,5094.34285714285,950.072727272727,6044.41558441558,1604.43693078324,413.467440801457,2017.90437158469,2579030.21835154,524962.964708561,3103993.1830601,8282.437532,1,0,0,0,1,0,0
TX,2018-2019,110907,110907002,SUNDOWN ISD,PEP ALTER SCHOOL,4841850,4841850,44511000700000.0,484185008300.0,2.0,10-12,4.0,2,October Count Day,59949.9864406779,613.43220338983,60563.4186440677,56860,0,56860,3089.98644067796,613.43220338983,3703.41864406779,119899.972881355,1226.86440677966,121126.837288135,60668.66932,1,0,0,0,1,0,0
TX,2018-2019,110907,110907101,SUNDOWN ISD,SUNDOWN EL,4841850,4841850,44511000700000.0,484185004772.0,287.0,PK-05,2.0,263,October Count Day,12782.0510794612,1042.04437069021,13824.0954501514,9692.06463878327,428.61216730038,10120.6768060836,3089.98644067796,613.43220338983,3703.41864406779,3361679.4338983,274057.669491525,3635737.10338983,13909.53949,1,0,0,0,1,0,0
TX,2018-2019,110907,110907001,SUNDOWN ISD,SUNDOWN H S,4841850,4841850,44511000700000.0,484185004773.0,191.0,09-12,4.0,191,October Count Day,17869.1173307303,613.43220338983,18482.5495341201,14779.1308900523,0,14779.1308900523,3089.98644067796,613.43220338983,3703.41864406779,3413001.41016949,117165.550847457,3530166.96101694,18569.96768,1,0,0,0,1,0,0
TX,2018-2019,110907,110907041,SUNDOWN ISD,SUNDOWN J H,4841850,4841850,44511000700000.0,484185004774.0,134.0,06-08,3.0,134,October Count Day,14387.4939033645,613.43220338983,15000.9261067543,11297.5074626865,0,11297.5074626865,3089.98644067796,613.43220338983,3703.41864406779,1927924.18305084,82199.9152542372,2010124.09830508,15086.86885,1,0,0,0,1,0,0
TX,2018-2019,57919,57919101,SUNNYVALE ISD,SUNNYVALE EL,4841880,4841880,44505702500000.0,484188004775.0,729.0,PK-02,2.0,727,October Count Day,7598.52799028359,575.250990664052,8173.77898094764,5934.19394773039,230.79779917469,6164.99174690508,1664.33404255319,344.453191489361,2008.78723404255,5524129.84893617,418207.470212765,5942337.31914893,8489.363786,1,0,0,0,1,0,0
TX,2018-2019,57919,57919001,SUNNYVALE ISD,SUNNYVALE H S,4841880,4841880,44505702500000.0,484188011997.0,552.0,09-12,4.0,552,October Count Day,10180.7923758865,515.090872648781,10695.8832485353,8516.45833333333,170.63768115942,8687.09601449275,1664.33404255319,344.453191489361,2008.78723404255,5619797.39148936,284330.161702127,5904127.55319149,11012.53684,1,0,0,0,1,0,0
TX,2018-2019,57919,57919201,SUNNYVALE ISD,SUNNYVALE INT,4841880,4841880,44505702500000.0,484188013940.0,,03-05,2.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
TX,2018-2019,57919,57919041,SUNNYVALE ISD,SUNNYVALE MIDDLE,4841880,4841880,44505702500000.0,484188011203.0,601.0,06-08,3.0,601,October Count Day,7780.91307749495,560.910762204835,8341.82383969979,6116.57903494176,216.457570715474,6333.03660565723,1664.33404255319,344.453191489361,2008.78723404255,4676328.75957446,337107.368085106,5013436.12765957,8657.479857,1,0,0,0,1,0,0
TX,2018-2019,171902,171902101,SUNRAY ISD,SUNRAY EL,4841910,4841910,44517100500000.0,484191004776.0,236.0,PK-04,2.0,236,October Count Day,7972.97491159614,2380.3731861968,10353.3480977929,5017.8220338983,1311.02966101694,6328.85169491525,2955.15287769784,1069.34352517985,4024.49640287769,1881622.07913669,561768.071942446,2443390.15107913,10502.4353,1,0,0,0,1,0,0
TX,2018-2019,171902,171902001,SUNRAY ISD,SUNRAY H S,4841910,4841910,44517100500000.0,484191004777.0,143.0,09-12,4.0,143,October Count Day,15036.7542762992,1259.196672033,16295.9509483322,12081.6013986013,189.853146853146,12271.4545454545,2955.15287769784,1069.34352517985,4024.49640287769,2150255.86151079,180065.124100719,2330320.98561151,16447.55644,1,0,0,0,1,0,0
TX,2018-2019,171902,171902041,SUNRAY ISD,SUNRAY MIDDLE,4841910,4841910,44517100500000.0,484191008885.0,177.0,05-08,3.0,177,October Count Day,8862.12462911027,1069.34352517985,9931.46815429012,5906.97175141242,0,5906.97175141242,2955.15287769784,1069.34352517985,4024.49640287769,1568596.05935251,189273.803956834,1757869.86330935,10080.37658,1,0,0,0,1,0,0
TX,2018-2019,20906,20906104,SWEENY ISD,SWEENY EL,4841970,4841970,44502001100000.0,484197005928.0,914.0,PK-05,2.0,914,October Count Day,8062.99712261573,1246.83215369059,9309.82927630632,5811.08205689277,784.5,6595.58205689277,2251.91506572295,462.332153690596,2714.24721941354,7369579.37007077,1139604.5884732,8509183.95854398,9774.253664,1,0,0,0,1,0,0
TX,2018-2019,20906,20906002,SWEENY ISD,SWEENY H S,4841970,4841970,44502001100000.0,484197004778.0,600.0,09-12,4.0,600,October Count Day,10921.5400657229,948.273820357263,11869.8138860802,8669.625,485.941666666666,9155.56666666666,2251.91506572295,462.332153690596,2714.24721941354,6552924.03943377,568964.292214358,7121888.33164812,12335.32311,1,0,0,0,1,0,0
TX,2018-2019,20906,20906041,SWEENY ISD,SWEENY J H,4841970,4841970,44502001100000.0,484197004780.0,464.0,06-08,3.0,464,October Count Day,9158.07670365398,1041.24594679404,10199.322650448,6906.16163793103,578.913793103448,7485.07543103448,2251.91506572295,462.332153690596,2714.24721941354,4249347.59049545,483138.119312436,4732485.70980788,10664.12398,1,0,0,0,1,0,0
TX,2018-2019,143905,143905101,SWEET HOME ISD,SWEET HOME EL,4842000,4842000,44514301600000.0,484200004782.0,143.0,PK-08,3.0,143,October Count Day,8500.3986013986,711.440559440559,9211.83916083916,7492.6923076923,711.440559440559,8204.13286713286,1007.70629370629,0,1007.70629370629,1215557,101736,1317293,9241.676907,1,0,0,0,1,0,0
TX,2018-2019,177902,177902102,SWEETWATER ISD,EAST RIDGE EL,4842030,4842030,44517700500000.0,484203004784.0,304.0,02-03,2.0,304,October Count Day,7891.84984878786,2229.68550314618,10121.535351934,5458.06578947368,956.210526315789,6414.27631578947,2433.78405931417,1273.47497683039,3707.25903614457,2399122.35403151,677824.392956441,3076946.74698795,10228.91631,1,0,0,0,1,0,0
TX,2018-2019,177902,177902004,SWEETWATER ISD,JP COWEN ACHIEVEMENT CENTER,4842030,4842030,44517700500000.0,484203012703.0,35.0,09-12,4.0,35,October Count Day,8691.1554878856,1273.47497683039,9964.630464716,6257.37142857142,0,6257.37142857142,2433.78405931417,1273.47497683039,3707.25903614457,304190.442075996,44571.6241890639,348762.06626506,10071.94493,1,0,0,0,1,0,0
TX,2018-2019,177902,177902101,SWEETWATER ISD,SOUTHEAST EARLY CHILDHOOD CENTER,4842030,4842030,44517700500000.0,484203004783.0,167.0,PK-PK,1.0,165,October Count Day,4217.79011992024,8071.65679501221,12289.4469149324,1784.00606060606,6798.18181818181,8582.18787878787,2433.78405931418,1273.47497683039,3707.25903614457,695935.369786839,1331823.37117701,2027758.74096385,12397.74656,1,0,0,0,1,0,0
TX,2018-2019,177902,177902105,SWEETWATER ISD,SOUTHEAST EL,4842030,4842030,44517700500000.0,484203004787.0,299.0,PK-01,1.0,298,October Count Day,8422.98540159605,2081.51860099147,10504.5040025875,5989.20134228187,808.043624161073,6797.24496644295,2433.78405931418,1273.47497683039,3707.25903614457,2510049.64967562,620292.543095458,3130342.19277108,10612.04725,1,0,0,0,1,0,0
TX,2018-2019,177902,177902001,SWEETWATER ISD,SWEETWATER H S,4842030,4842030,44517700500000.0,484203004788.0,518.0,09-12,4.0,517,October Count Day,11859.6447943238,1328.22159191743,13187.8663862412,9425.86073500967,54.7466150870406,9480.60735009671,2433.78405931418,1273.47497683039,3707.25903614457,6131436.35866543,686690.563021316,6818126.92168674,13296.54676,1,0,0,0,1,0,0
TX,2018-2019,177902,177902104,SWEETWATER ISD,SWEETWATER INT,4842030,4842030,44517700500000.0,484203004785.0,325.0,04-05,2.0,325,October Count Day,8629.56252085264,2036.30266913809,10665.8651899907,6195.77846153846,762.827692307692,6958.60615384615,2433.78405931418,1273.47497683039,3707.25903614457,2804607.8192771,661798.367469879,3466406.18674698,10773.47682,1,0,0,0,1,0,0
TX,2018-2019,177902,177902041,SWEETWATER ISD,SWEETWATER MIDDLE,4842030,4842030,44517700500000.0,484203004786.0,514.0,06-08,3.0,514,October Count Day,7848.83464297176,1273.47497683039,9122.30961980216,5415.05058365758,0,5415.05058365758,2433.78405931418,1273.47497683039,3707.25903614457,4034301.00648748,654566.138090824,4688867.14457831,9229.267136,1,0,0,0,1,0,0
TX,2018-2019,205907,205907001,TAFT ISD,TAFT H S,4842060,4842060,44520500700000.0,484206004791.0,277.0,09-12,4.0,277,October Count Day,17715.7368878305,1336.56675931342,19052.3036471439,14204.2527075812,253.736462093862,14457.989169675,3511.48418024928,1082.83029721955,4594.31447746884,4907259.11792905,370228.992329817,5277488.11025886,19450.33915,1,0,0,0,1,0,0
TX,2018-2019,205907,205907041,TAFT ISD,TAFT J H,4842060,4842060,44520500700000.0,484206004792.0,232.0,06-08,3.0,232,October Count Day,11007.2040078354,2449.56305584024,13456.7670636757,7495.7198275862,1366.73275862068,8862.45258620689,3511.48418024928,1082.83029721955,4594.31447746883,2553671.32981783,568298.628954937,3121969.95877277,13852.43136,1,0,0,0,1,0,0
TX,2018-2019,205907,205907101,TAFT ISD,WOODROE PETTY EL,4842060,4842060,44520500700000.0,484206004789.0,538.0,PK-05,2.0,534,October Count Day,9134.8025323092,1491.46138336188,10626.263915671,5623.31835205992,408.631086142322,6031.94943820224,3511.48418024928,1082.83029721955,4594.31447746884,4877984.55225311,796440.378715244,5674424.93096836,11020.72873,1,0,0,0,1,0,0
TX,2018-2019,153904,153904101,TAHOKA ISD,TAHOKA EL,4842090,4842090,44515300400000.0,484209004794.0,302.0,PK-05,2.0,301,October Count Day,9759.62524487572,1651.44377653379,11411.0690214095,5616.29568106312,578.511627906976,6194.8073089701,4143.3295638126,1072.93214862681,5216.26171243941,2937647.19870759,497084.576736672,3434731.77544426,11352.08086,1,0,0,0,1,0,0
TX,2018-2019,153904,153904001,TAHOKA ISD,TAHOKA H S,4842090,4842090,44515300400000.0,484209004793.0,159.0,09-12,4.0,159,October Count Day,15362.1220166427,1444.1459851048,16806.2680017475,11218.7924528301,371.213836477987,11590.0062893081,4143.3295638126,1072.93214862681,5216.26171243941,2442577.4006462,229619.211631663,2672196.61227786,16749.56615,1,0,0,0,1,0,0
TX,2018-2019,153904,153904041,TAHOKA ISD,TAHOKA MIDDLE,4842090,4842090,44515300400000.0,484209005029.0,159.0,06-08,3.0,159,October Count Day,9684.56855752329,1646.4101360482,11330.9786935714,5541.23899371069,573.477987421383,6114.71698113207,4143.3295638126,1072.93214862681,5216.26171243941,1539846.4006462,261779.211631664,1801625.61227786,11271.95659,1,0,0,0,1,0,0
