state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_IA,enrollmetric,pp_stloc_raw_IA,pp_fed_raw_IA,pp_total_raw_IA,schoolstloc_raw_IA,schoolfed_raw_IA,schooltot_raw_IA,pp_total_norm_NERDS,pppersonnel_raw_IA,ppnonpersonnel_raw_IA,schlevel_raw_IA,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
IA,2018-2019,621,109,Bettendorf,Bettendorf High School,1904860.0,1904860.0,16508200100000.0,190486000142.0,1550.0,09-12,4.0,1506.5,ADM,11892,250,12142,17915298,376625,18291923,,8920,3222,Public High School,0,0,1,1,0,0,1
IA,2018-2019,621,209,Bettendorf,Bettendorf Middle School,1904860.0,1904860.0,16508200100000.0,190486000143.0,1102.0,06-08,3.0,1103.6,ADM,11606,219,11825,12808381.6,241688.4,13050069.9999999,,9451,2374,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,621,405,Bettendorf,Grant Wood Elementary School,1904860.0,1904860.0,16508200100000.0,190486000144.0,409.0,PK-05,2.0,406,ADM,10989,900,11889,4461534,365400,4826934,,9694,2195,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,621,407,Bettendorf,Herbert Hoover Elementary School,1904860.0,1904860.0,16508200100000.0,190486000145.0,451.0,KG-05,2.0,447.5,ADM,10719,345,11064,4796752.5,154387.5,4951140,,8853,2210,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,621,436,Bettendorf,Mark Twain Elementary School,1904860.0,1904860.0,16508200100000.0,190486000149.0,311.0,PK-05,2.0,306.2,ADM,11222,1118,12340,3436176.4,342331.6,3778508,,9960,2380,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,621,445,Bettendorf,Neil Armstrong Elementary School,1904860.0,1904860.0,16508200100000.0,190486000150.0,307.0,PK-05,2.0,304,ADM,11284,830,12114,3430336,252320,3682656,,9680,2433,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,621,409,Bettendorf,Paul Norton Elementary School,1904860.0,1904860.0,16508200100000.0,190486000146.0,447.0,KG-05,2.0,449.3,ADM,9614,83,9697,4319570.2,37291.9,4356862.1,,7590,2106,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,621,418,Bettendorf,Thomas Jefferson Elementary School,1904860.0,1904860.0,16508200100000.0,190486000147.0,,,,149.9,ADM,10373,1007,11380,1554912.7,150949.3,1705862,,9116,2263,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,720,409,Bondurant-Farrar,Anderson Elementary School,1905070.0,1905070.0,16507700500000.0,190507000153.0,690.0,03-05,2.0,676.5,ADM,9394,215,9609,6355041,145447.5,6500488.5,,6883,2728,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,720,209,Bondurant-Farrar,Bondurant - Farrar Middle School,1905070.0,1905070.0,16507700500000.0,190507002125.0,532.0,06-08,3.0,526.2,ADM,11184,241,11425,5885020.8,126814.2,6011835,,8136,3290,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,720,172,Bondurant-Farrar,Bondurant-Farrar High School,1905070.0,1905070.0,16507700500000.0,190507000154.0,566.0,09-12,4.0,557.1,ADM,12689,241,12930,7069041.9,134261.1,7203303,,8645,4286,Public High School,0,0,1,1,0,0,1
IA,2018-2019,720,427,Bondurant-Farrar,Morris Elementary,1905070.0,1905070.0,16507700500000.0,190507002209.0,548.0,PK-02,2.0,544.4,ADM,9334,410,9744,5081429.6,223204,5304633.6,,7217,2527,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,729,109,Boone,Boone High School,1905130.0,1905130.0,16500800700000.0,190513000156.0,648.0,09-12,4.0,617.4,ADM,14838,528,15366,9160981.2,325987.2,9486968.4,,9755,5612,Public High School,0,0,1,1,0,0,1
IA,2018-2019,729,209,Boone,Boone Middle School,1905130.0,1905130.0,16500800700000.0,190513000157.0,623.0,05-08,3.0,628.2,ADM,12339,334,12673,7751359.8,209818.8,7961178.6,,9020,3654,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,729,418,Boone,Franklin Elementary School,1905130.0,1905130.0,16500800700000.0,190513000159.0,367.0,02-04,2.0,365,ADM,13262,1063,14325,4840630,387995,5228625,,10526,3801,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,729,436,Boone,Lincoln Elementary School,1905130.0,1905130.0,16500800700000.0,190513000161.0,160.0,PK-01,1.0,131.5,ADM,13368,1545,14913,1757892,203167.5,1961059.5,,11317,3598,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,729,454,Boone,Page Elementary School,1905130.0,1905130.0,16500800700000.0,190513000163.0,184.0,PK-01,1.0,155.9,ADM,13854,1124,14978,2159838.6,175231.6,2335070.2,,11364,3615,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,747,409,Boyden-Hull,Boyden-Hull Elementary School,1905190.0,1905190.0,16508450100000.0,190519000166.0,329.0,PK-06,2.0,313.2,ADM,12124,632,12756,3797236.8,197942.4,3995179.19999999,,9686,3070,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,747,109,Boyden-Hull,Boyden-Hull High School,1905190.0,1905190.0,16508450100000.0,190519000167.0,330.0,07-12,4.0,331.7,ADM,13867,166,14033,4599683.89999999,55062.2,4654746.1,,9133,4900,Public High School,0,0,1,1,0,0,1
IA,2018-2019,1917,418,Boyer Valley,Boyer Valley Elementary School,1909570.0,1909570.0,16504350100000.0,190957000599.0,215.0,PK-05,2.0,203,ADM,12103,890,12993,2456909,180670,2637579,,9145,3848,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,1917,172,Boyer Valley,Boyer Valley Middle/High School,1909570.0,1909570.0,16504350100000.0,190957000628.0,219.0,06-12,4.0,218,ADM,13775,543,14318,3002950,118374,3121324,,10337,3981,Public High School,0,0,1,1,0,0,1
IA,2018-2019,846,409,Brooklyn-Guernsey-Malcom,Brooklyn-Guernsey-Malcom Elementary School,1905490.0,1905490.0,16507900200000.0,190549000173.0,350.0,PK-06,2.0,346,ADM,11706,294,12000,4050276,101724,4152000,,8565,3435,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,846,109,Brooklyn-Guernsey-Malcom,Brooklyn-Guernsey-Malcom Jr-Sr High School,1905490.0,1905490.0,16507900200000.0,190549000174.0,242.0,07-12,4.0,235.5,ADM,15313,55,15368,3606211.5,12952.5,3619164,,10884,4485,Public High School,0,0,1,1,0,0,1
IA,2018-2019,882,218,Burlington,Aldo Leopold Intermediate School,1905790.0,1905790.0,16502900600000.0,190579000191.0,354.0,05-06,2.0,356,ADM,14996,693,15689,5338576,246708,5585284,,11673,4016,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,882,409,Burlington,Black Hawk Elementary School,1905790.0,1905790.0,16502900600000.0,190579000180.0,468.0,PK-04,2.0,438.8,ADM,11579,1602,13181,5080865.2,702957.6,5783822.8,,9886,3295,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,882,109,Burlington,Burlington Community High School,1905790.0,1905790.0,16502900600000.0,190579000181.0,1058.0,09-12,4.0,1032.1,ADM,15000,640,15640,15481499.9999999,660544,16142043.9999999,,11431,4208,Public High School,0,0,1,1,0,0,1
IA,2018-2019,882,427,Burlington,Corse Elementary School,1905790.0,1905790.0,16502900600000.0,190579000183.0,,,,274.8,ADM,13370,2387,15757,3674076,655947.6,4330023.6,,12383,3374,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,882,208,Burlington,Edward Stone Middle School,1905790.0,1905790.0,16502900600000.0,190579000186.0,452.0,07-08,3.0,451.6,ADM,12432,568,13000,5614291.2,256508.8,5870800,,9504,3497,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,882,445,Burlington,James Wilson Grimes School,1905790.0,1905790.0,16502900600000.0,190579000187.0,317.0,PK-04,2.0,300.1,ADM,13365,1780,15145,4010836.5,534178,4545014.5,,11635,3510,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,882,454,Burlington,North Hill Elementary School,1905790.0,1905790.0,16502900600000.0,190579000190.0,283.0,PK-04,2.0,268.4,ADM,13888,2124,16012,3727539.19999999,570081.6,4297620.8,,12411,3601,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,882,490,Burlington,Sunnyside Elementary School,1905790.0,1905790.0,16502900600000.0,190579000194.0,423.0,PK-04,2.0,398.8,ADM,12500,1580,14080,4985000,630104,5615104,,10658,3423,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,916,418,CAL,CAL Elementary School,1905970.0,1905970.0,16503501100000.0,190597000203.0,152.0,PK-06,2.0,132.1,ADM,18628,939,19567,2460758.8,124041.9,2584800.69999999,,10969,8598,Public Elementary School,0,0,1,1,0,1,1
IA,2018-2019,918,409,Calamus-Wheatland,Calamus-Wheatland Elem Attendance Center,1906000.0,1906000.0,16502300200000.0,190600000204.0,253.0,PK-06,2.0,255.9,ADM,12432,447,12879,3181348.8,114387.3,3295736.1,,10084,2795,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,918,109,Calamus-Wheatland,Calamus-Wheatland Sec Attendance Center,1906000.0,1906000.0,16502300200000.0,190600002042.0,218.0,07-12,4.0,216.5,ADM,13748,184,13932,2976442,39836,3016278,,10173,3759,Public High School,0,0,1,1,0,0,1
IA,2018-2019,914,109,CAM,CAM High School,1905940.0,1905940.0,16501550100000.0,190594000070.0,153.0,09-12,4.0,151.4,ADM,14250,139,14389,2157450,21044.6,2178494.6,,9451,4939,Public High School,0,0,1,1,0,0,1
IA,2018-2019,914,172,CAM,CAM Middle School,1905940.0,1905940.0,16501550100000.0,190594000200.0,118.0,06-08,3.0,118,ADM,11044,43,11087,1303192,5074,1308266,,7679,3407,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,914,418,CAM,CAM North Elementary,1905940.0,1905940.0,16501550100000.0,190594000069.0,118.0,PK-05,2.0,116.1,ADM,12627,724,13351,1465994.7,84056.4,1550051.09999999,,10625,2725,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,914,409,CAM,CAM South Elementary School,1905940.0,1905940.0,16501550100000.0,190594000199.0,117.0,PK-05,2.0,118.1,ADM,11117,288,11405,1312917.7,34012.7999999999,1346930.5,,8624,2780,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,914,436,CAM,Iowa Connections Academy Elementary,1905940.0,1905940.0,16501550100000.0,190594002180.0,104.0,KG-05,2.0,95.1,ADM,9835,24,9859,935308.5,2282.39999999999,937590.899999999,,513,9346,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,914,136,CAM,Iowa Connections Academy High School,1905940.0,1905940.0,16501550100000.0,190594002169.0,381.0,09-12,4.0,326.2,ADM,8463,24,8487,2760630.6,7828.79999999999,2768459.4,,513,7974,Public High School,0,0,1,1,0,0,1
IA,2018-2019,914,236,CAM,Iowa Connections Academy Middle School,1905940.0,1905940.0,16501550100000.0,190594002176.0,129.0,06-08,3.0,114.2,ADM,6823,24,6847,779186.6,2740.8,781927.4,,513,6334,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,936,418,Camanche,Camanche Elementary,1906060.0,1906060.0,16502300300000.0,190606000209.0,391.0,PK-04,2.0,388.4,ADM,11013,426,11439,4277449.2,165458.4,4442907.6,,8965,2475,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,936,109,Camanche,Camanche High School,1906060.0,1906060.0,16502300300000.0,190606000206.0,294.0,09-12,4.0,290.5,ADM,14205,66,14271,4126552.5,19173,4145725.5,,10306,3965,Public High School,0,0,1,1,0,0,1
IA,2018-2019,936,209,Camanche,Camanche Middle School,1906060.0,1906060.0,16502300300000.0,190606000207.0,297.0,05-08,3.0,295.5,ADM,12316,203,12519,3639378,59986.5,3699364.5,,9776,2744,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,977,409,Cardinal,Cardinal Elementary,1906240.0,1906240.0,16509050100000.0,190624001975.0,500.0,PK-04,2.0,448.7,ADM,10563,435,10998,4739618.1,195184.5,4934802.6,,7344,3653,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,977,109,Cardinal,Cardinal High School,1906240.0,1906240.0,16509050100000.0,190624000211.0,237.0,09-12,4.0,235.6,ADM,14847,369,15216,3497953.19999999,86936.4,3584889.6,,9021,6193,Public High School,0,0,1,1,0,0,1
IA,2018-2019,977,301,Cardinal,Cardinal Junior High,1906240.0,1906240.0,16509050100000.0,190624002246.0,263.0,05-08,3.0,266.1,ADM,10520,698,11218,2799372,185737.8,2985109.8,,7736,3482,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,981,409,Carlisle,Carlisle Elementary School,1906270.0,1906270.0,16509100600000.0,190627000214.0,758.0,PK-03,2.0,756.5,ADM,10709,400,11109,8101358.5,302600,8403958.5,,7790,3319,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,981,109,Carlisle,Carlisle High School,1906270.0,1906270.0,16509100600000.0,190627000215.0,633.0,09-12,4.0,636.5,ADM,11737,126,11863,7470600.5,80199,7550799.5,,7517,4346,Public High School,0,0,1,1,0,0,1
IA,2018-2019,981,209,Carlisle,Carlisle Middle School,1906270.0,1906270.0,16509100600000.0,190627001561.0,523.0,06-08,3.0,518.5,ADM,10595,174,10769,5493507.5,90219,5583726.5,,7616,3153,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,981,418,Carlisle,Hartford Upper Elementary,1906270.0,1906270.0,16509100600000.0,190627000216.0,349.0,04-05,2.0,349.7,ADM,9531,408,9939,3332990.69999999,142677.6,3475668.3,,6789,3150,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,999,427,Carroll,Adams Elementary School,1906330.0,1906330.0,16501400500000.0,190633000522.0,249.0,03-04,2.0,248.4,ADM,10750,515,11265,2670300,127926,2798226,,8173,3093,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,999,109,Carroll,Carroll High School,1906330.0,1906330.0,16501400500000.0,190633000218.0,489.0,09-12,4.0,524.7,ADM,13203,346,13549,6927614.1,181546.2,7109160.3,,9202,4346,Public High School,0,0,1,1,0,0,1
IA,2018-2019,999,418,Carroll,Carroll Middle School,1906330.0,1906330.0,16501400500000.0,190633001989.0,568.0,05-08,3.0,562.5,ADM,11804,303,12107,6639750,170437.5,6810187.5,,8917,3190,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,999,409,Carroll,Fairview Elementary School,1906330.0,1906330.0,16501400500000.0,190633000217.0,523.0,PK-02,2.0,516.8,ADM,12927,609,13536,6680673.6,314731.199999999,6995404.8,,9743,3793,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,1044,436,Cedar Falls,Bess Streeter Aldrich Elementary,1906510.0,1906510.0,16500700500000.0,190651002256.0,384.0,PK-06,2.0,383.8,ADM,10395,517,10912,3989601,198424.6,4188025.6,,7286,3627,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,1044,109,Cedar Falls,Cedar Falls High School,1906510.0,1906510.0,16500700500000.0,190651000221.0,1148.0,10-12,4.0,1125.9,ADM,13534,301,13835,15237930.6,338895.9,15576826.5,,9398,4439,Public High School,0,0,1,1,0,0,1
IA,2018-2019,1044,409,Cedar Falls,Cedar Heights Elementary School,1906510.0,1906510.0,16500700500000.0,190651000222.0,487.0,PK-06,2.0,491.5,ADM,11208,449,11657,5508732,220683.5,5729415.5,,8633,3025,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,1044,415,Cedar Falls,Helen A Hansen Elementary School,1906510.0,1906510.0,16500700500000.0,190651000223.0,632.0,PK-06,2.0,637.4,ADM,10013,395,10408,6382286.2,251773,6634059.2,,7574,2835,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,1044,205,Cedar Falls,Holmes Junior High School,1906510.0,1906510.0,16500700500000.0,190651000224.0,602.0,07-09,3.0,602.1,ADM,12757,245,13002,7680989.7,147514.5,7828504.2,,9731,3272,Public Junior High School,0,0,1,1,0,0,1
IA,2018-2019,1044,427,Cedar Falls,Lincoln Elementary School,1906510.0,1906510.0,16500700500000.0,190651000226.0,443.0,PK-06,2.0,434.1,ADM,12609,435,13044,5473566.9,188833.5,5662400.4,,9901,3145,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,1044,454,Cedar Falls,North Cedar Elementary School,1906510.0,1906510.0,16500700500000.0,190651000227.0,284.0,PK-06,2.0,277.4,ADM,13809,519,14328,3830616.59999999,143970.599999999,3974587.19999999,,10880,3448,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,1044,463,Cedar Falls,Orchard Hill Elementary School,1906510.0,1906510.0,16500700500000.0,190651000228.0,387.0,PK-06,2.0,387.2,ADM,12378,396,12774,4792761.6,153331.199999999,4946092.8,,9693,3082,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,1044,218,Cedar Falls,Peet Junior High School,1906510.0,1906510.0,16500700500000.0,190651000229.0,659.0,07-09,3.0,655.8,ADM,12377,245,12622,8116836.6,160671,8277507.6,,9390,3234,Public Junior High School,0,0,1,1,0,0,1
IA,2018-2019,1044,472,Cedar Falls,Southdale Elementary School,1906510.0,1906510.0,16500700500000.0,190651000230.0,567.0,PK-06,2.0,559.5,ADM,11067,473,11540,6191986.5,264643.5,6456630,,8640,2901,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,1053,418,Cedar Rapids,Arthur Elementary School,1906540.0,1906540.0,16505700500000.0,190654000233.0,389.0,PK-05,2.0,359.2,ADM,13790,554,14344,4953368,198996.8,5152364.8,,10145,4198,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,1053,580,Cedar Rapids,Cedar River Academy at Taylor,1906540.0,1906540.0,16505700500000.0,190654000262.0,294.0,PK-05,2.0,248.6,ADM,17216,2030,19246,4279897.6,504658,4784555.6,,14519,4727,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,1053,431,Cedar Rapids,Cleveland Elementary School,1906540.0,1906540.0,16505700500000.0,190654000234.0,423.0,PK-05,2.0,374.7,ADM,13927,723,14650,5218446.89999999,270908.1,5489355,,10394,4256,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,1053,433,Cedar Rapids,Coolidge Elementary School,1906540.0,1906540.0,16505700500000.0,190654000235.0,431.0,PK-05,2.0,404.4,ADM,14280,265,14545,5774832,107166,5881998,,10312,4233,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,1053,445,Cedar Rapids,Erskine Elementary School,1906540.0,1906540.0,16505700500000.0,190654000237.0,363.0,KG-05,2.0,354.6,ADM,13178,249,13427,4672918.8,88295.4,4761214.2,,9329,4098,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,1053,209,Cedar Rapids,Franklin Middle School,1906540.0,1906540.0,16505700500000.0,190654000239.0,631.0,06-08,3.0,625.3,ADM,14539,665,15204,9091236.7,415824.499999999,9507061.2,,10958,4246,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,1053,463,Cedar Rapids,Garfield Elementary School,1906540.0,1906540.0,16505700500000.0,190654000240.0,220.0,KG-05,2.0,213.5,ADM,15302,1662,16964,3266977,354837,3621814,,12469,4495,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,1053,118,Cedar Rapids,George Washington High School,1906540.0,1906540.0,16505700500000.0,190654000241.0,1322.0,09-12,4.0,1314.8,ADM,15569,764,16333,20470121.2,1004507.2,21474628.4,,11261,5072,Public High School,0,0,1,1,0,0,1
IA,2018-2019,1053,610,Cedar Rapids,Grant Elementary School,1906540.0,1906540.0,16505700500000.0,190654001490.0,337.0,KG-05,2.0,326.6,ADM,15341,884,16225,5010370.6,288714.4,5299085,,11773,4452,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,1053,481,Cedar Rapids,Grant Wood Elementary School,1906540.0,1906540.0,16505700500000.0,190654000243.0,389.0,PK-05,2.0,366.1,ADM,14003,718,14721,5126498.3,262859.8,5389358.1,,10498,4223,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,1053,214,Cedar Rapids,Harding Middle School,1906540.0,1906540.0,16505700500000.0,190654000244.0,802.0,06-08,3.0,796.4,ADM,13997,562,14559,11147210.7999999,447576.8,11594787.6,,10408,4151,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,1053,490,Cedar Rapids,Harrison Elementary School,1906540.0,1906540.0,16505700500000.0,190654000245.0,372.0,PK-05,2.0,314.2,ADM,14732,1116,15848,4628794.39999999,350647.2,4979441.6,,10976,4872,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,1053,502,Cedar Rapids,Hiawatha Elementary School,1906540.0,1906540.0,16505700500000.0,190654000247.0,375.0,KG-05,2.0,367.9,ADM,15172,577,15749,5581778.8,212278.3,5794057.1,,11428,4320,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,1053,505,Cedar Rapids,Hoover Elementary School,1906540.0,1906540.0,16505700500000.0,190654000248.0,431.0,PK-05,2.0,404.5,ADM,14013,1346,15359,5668258.5,544457,6212715.5,,11092,4267,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,1053,627,Cedar Rapids,Jackson Elementary School,1906540.0,1906540.0,16505700500000.0,190654000213.0,373.0,PK-05,2.0,357.9,ADM,14269,250,14519,5106875.1,89475,5196350.1,,10364,4156,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,1053,114,Cedar Rapids,John F Kennedy High School,1906540.0,1906540.0,16505700500000.0,190654000250.0,1842.0,09-12,4.0,1797.9,ADM,14177,564,14741,25488828.3,1014015.6,26502843.9,,9826,4915,Public High School,0,0,1,1,0,0,1
IA,2018-2019,1053,517,Cedar Rapids,Johnson STEAM Academy School,1906540.0,1906540.0,16505700500000.0,190654000251.0,423.0,KG-05,2.0,395.8,ADM,13376,1752,15128,5294220.8,693441.6,5987662.4,,10780,4347,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,1053,526,Cedar Rapids,Kenwood Leadership Academy School,1906540.0,1906540.0,16505700500000.0,190654000252.0,482.0,PK-05,2.0,434.7,ADM,14383,897,15280,6252290.1,389925.899999999,6642216,,10845,4435,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,1053,544,Cedar Rapids,Madison Elementary School,1906540.0,1906540.0,16505700500000.0,190654000253.0,241.0,KG-05,2.0,230.1,ADM,15103,506,15609,3475200.3,116430.599999999,3591630.9,,11320,4289,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,1053,218,Cedar Rapids,McKinley STEAM Academy,1906540.0,1906540.0,16505700500000.0,190654000254.0,441.0,06-08,3.0,443.9,ADM,16204,251,16455,7192955.6,111418.9,7304374.5,,12044,4412,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,1053,127,Cedar Rapids,Metro High School,1906540.0,1906540.0,16505700500000.0,190654000259.0,336.0,09-12,4.0,346.5,ADM,17305,336,17641,5996182.5,116424,6112606.5,,13461,4180,Alternative School,0,0,1,1,0,0,1
IA,2018-2019,1053,558,Cedar Rapids,Nixon Elementary School,1906540.0,1906540.0,16505700500000.0,190654000255.0,370.0,PK-05,2.0,341,ADM,15237,627,15864,5195817,213807,5409624,,11625,4238,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,1053,569,Cedar Rapids,Pierce Elementary School,1906540.0,1906540.0,16505700500000.0,190654000256.0,390.0,KG-05,2.0,380.6,ADM,13862,245,14107,5275877.2,93247,5369124.2,,9971,4136,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,1053,227,Cedar Rapids,Roosevelt Creative Corridor Business Academy,1906540.0,1906540.0,16505700500000.0,190654000258.0,615.0,06-08,3.0,621.5,ADM,14667,360,15027,9115540.5,223740,9339280.5,,10721,4306,Public Middle School,0,0,1,1,0,0,1
