state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_MT,enrollmetric,pp_stloc_raw_MT,pp_fed_raw_MT,pp_total_raw_MT,schoolstloc_raw_MT,schoolfed_raw_MT,schooltot_raw_MT,pp_total_norm_NERDS,exclusionamounts_raw_MT,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
MT,2018-2019,791,1034,Forsyth H S,Forsyth High School,3011190,3011190,27504440230200.0,301119000304,107.0,9-12,4.0,107,October Count Day,14338.7193457943,258.906168224299,14597.6254205607,1534242.97,27702.9599999999,1561945.92,16738.31776,427563.57,1,0,1,0,0,0,0
MT,2018-2019,133,191,Fort Benton Elem,Fort Benton 7-8,3011240,3011240,27500840230100.0,301124000305,47.0,7-8,3.0,47,October Count Day,7378.82531914893,810.009574468085,8188.83489361702,346804.79,38070.45,384875.24,8570.231149,69226.85,1,0,1,0,0,0,0
MT,2018-2019,133,190,Fort Benton Elem,Fort Benton School,3011240,3011240,27500840230100.0,301124000306,180.0,PK-6,2.0,180,October Count Day,7355.62822222222,947.415166666666,8303.04338888889,1324013.07999999,170534.729999999,1494547.81,8684.439644,259464.53,1,0,1,0,0,0,0
MT,2018-2019,134,192,Fort Benton H S,Fort Benton High School,3011260,3011260,27500840230200.0,301126000307,100.0,9-12,4.0,100,October Count Day,13762.2526,206.8894,13969.142,1376225.26,20688.94,1396914.2,,1024494.83,1,0,1,0,0,1,1
MT,2018-2019,529,1841,Fortine Elem,Fortine 7-8,3011340,3011340,27502700200000.0,301134001103,8.0,7-8,3.0,8,October Count Day,8860.14375,508.40875,9368.5525,70881.15,4067.27,74948.42,11362.50012,24286.6,1,0,1,0,0,0,0
MT,2018-2019,529,712,Fortine Elem,Fortine School,3011340,3011340,27502700200000.0,301134000309,72.0,PK-6,2.0,72,October Count Day,8860.14333333333,508.409166666666,9368.55236111111,637930.32,36605.4599999999,674535.77,11362.49999,218579.42,1,0,1,0,0,0,0
MT,2018-2019,927,1783,Frazer Elem,Frazer 7-8,3011420,3011420,27505340130100.0,301142001072,29.0,7-8,3.0,29,October Count Day,14691.24,4588.05827586206,19279.298275862,426045.96,133053.689999999,559099.65,22138.29796,157965.6,1,0,1,0,0,0,0
MT,2018-2019,927,1205,Frazer Elem,Frazer Elementary,3011420,3011420,27505340130100.0,301142000310,65.0,PK-6,2.0,65,October Count Day,14691.2398461538,4588.0583076923,19279.2981538461,954930.59,298223.79,1253154.38,22138.29783,354060.83,1,0,1,0,0,0,0
MT,2018-2019,928,1208,Frazer H S,Frazer High School,3011460,3011460,27505340130200.0,301146000311,24.0,9-12,4.0,24,October Count Day,44412.1020833333,1849.195,46261.2970833333,1065890.45,44380.68,1110271.13,51708.33333,416106.65,1,0,1,0,0,0,0
MT,2018-2019,599,1741,Frenchtown K-12 Schools,Frenchtown 7-8,3011520,3011520,27503240100000.0,301152001019,231.0,6-8,3.0,231,October Count Day,8436.25017316017,0.4193939393939,8436.66961038961,1948773.79,96.8799999999909,1948870.68,9602.09321,1142957.88999999,1,0,1,0,0,0,0
MT,2018-2019,599,802,Frenchtown K-12 Schools,Frenchtown Elementary School,3011520,3011520,27503240100000.0,301152000312,478.0,PK-3,2.0,478,October Count Day,7326.61761506276,790.627196652719,8117.24481171548,3502123.22,377919.799999999,3880043.02,9282.668412,2264328.15,1,0,1,0,0,0,0
MT,2018-2019,599,803,Frenchtown K-12 Schools,Frenchtown High School,3011520,3011520,27503240100000.0,301152000313,382.0,9-12,4.0,382,October Count Day,9614.6895026178,645.137774869109,10259.8273036649,3672811.39,246442.629999999,3919254.03,11425.2509,1872505.71,1,0,1,0,0,0,0
MT,2018-2019,599,1845,Frenchtown K-12 Schools,Frenchtown Intermediate School,3011520,3011520,27503240100000.0,301152001105,234.0,4-5,2.0,234,October Count Day,7238.77021367521,725.528931623931,7964.29914529914,1693872.23,169773.769999999,1863646,9129.722745,1108130.81,1,0,1,0,0,0,0
MT,2018-2019,786,1761,Froid Elem,Froid 7-8,3011550,3011550,27504340430100.0,301155001048,24.0,7-8,3.0,24,October Count Day,11198.1041666666,1035.15416666666,12233.2583333333,268754.5,24843.7,293598.2,13360.46519,55186.19,1,0,1,0,0,0,0
MT,2018-2019,786,1029,Froid Elem,Froid Elementary School,3011550,3011550,27504340430100.0,301155000314,62.0,PK-6,2.0,62,October Count Day,11198.1041935483,1035.15403225806,12233.2582258064,694282.46,64179.5499999999,758462.009999999,13360.46509,142564.329999999,1,0,1,0,0,0,0
MT,2018-2019,787,1030,Froid H S,Froid High School,3011580,3011580,27504340430200.0,301158000315,20.0,9-12,4.0,20,October Count Day,43524.501,1818.4775,45342.9785,870490.02,36369.55,906859.57,57250.0,389505.37,1,0,1,0,0,0,0
MT,2018-2019,72,99,Fromberg K-12,Fromberg High School,3011650,3011650,27500540300000.0,301165000317,42.0,9-12,4.0,42,October Count Day,12985.6833333333,2175.63357142857,15161.3166666666,545398.7,91376.6099999999,636775.299999999,17499.99995,175796.86,1,0,1,0,0,0,0
MT,2018-2019,72,1674,Fromberg K-12,Fromberg Middle School,3011650,3011650,27500540300000.0,301165000938,28.0,6-8,3.0,28,October Count Day,12985.6835714285,2175.63321428571,15161.3167857142,363599.14,60917.73,424516.87,17500.00007,117197.9,1,0,1,0,0,0,0
MT,2018-2019,72,98,Fromberg K-12,Fromberg School,3011650,3011650,27500540300000.0,301165000316,58.0,PK-5,2.0,58,October Count Day,12985.683275862,2175.63327586206,15161.3167241379,753169.63,126186.73,879356.369999999,17500.00001,242767.09,1,0,1,0,0,0,0
MT,2018-2019,774,1757,Frontier Elem,Frontier 7-8,3011670,3011670,27504300700000.0,301167001043,24.0,7-8,3.0,24,October Count Day,10248.3737499999,3025.41583333333,13273.7895833333,245960.969999999,72609.98,318570.95,14727.89108,80708.05,1,0,1,0,0,0,0
MT,2018-2019,774,1411,Frontier Elem,Frontier School,3011670,3011670,27504300700000.0,301167000318,123.0,PK-6,2.0,123,October Count Day,10248.3741463414,3025.41552845528,13273.7896747967,1260550.02,372126.11,1632676.13,14727.89117,413628.76,1,0,1,0,0,0,0
MT,2018-2019,915,1183,Galata Elem,Galata School,3011730,3011730,27505100700000.0,301173000319,7.0,PK-8,3.0,7,October Count Day,15621.95,1767.34142857142,17389.2928571428,109353.65,12371.39,121725.049999999,20428.57143,28523.38,1,0,1,0,0,0,0
MT,2018-2019,364,1702,Gallatin Gateway Elem,Gallatin Gateway 7-8,3011790,3011790,27501603500000.0,301179000975,32.0,7-8,3.0,32,October Count Day,8952.710625,398.483125,9351.1940625,286486.74,12751.46,299238.21,10551.78788,87128.67,1,0,1,0,0,0,0
MT,2018-2019,364,486,Gallatin Gateway Elem,Gallatin Gateway School,3011790,3011790,27501603500000.0,301179000320,133.0,PK-6,2.0,133,October Count Day,8982.4477443609,398.483233082706,9380.93090225563,1194665.55,52998.2699999999,1247663.81,10581.52472,362128.53,1,0,1,0,0,0,0
MT,2018-2019,614,1743,Gardiner Elem,Gardiner 7-8,3011820,3011820,27503440230100.0,301182001022,25.0,7-8,3.0,25,October Count Day,11653.3128,434.6168,12087.93,291332.82,10865.42,302198.25,13140.18701,524066.72,1,0,1,0,0,0,0
MT,2018-2019,614,825,Gardiner Elem,Gardiner School,3011820,3011820,27503440230100.0,301182000321,82.0,PK-6,2.0,82,October Count Day,11653.312804878,434.617195121951,12087.9298780487,955571.65,35638.6099999999,991210.25,13140.18689,1718938.85,1,0,1,0,0,0,0
MT,2018-2019,1191,824,Gardiner H S,Gardiner High School,3011850,3011850,27503440230200.0,301185000322,63.0,9-12,4.0,63,October Count Day,16287.0571428571,1258.17555555555,17545.2328571428,1026084.6,79265.06,1105349.67,19936.50794,1645091.22,1,0,1,0,0,0,0
MT,2018-2019,378,534,Garfield County H S,Garfield Co Dist HS,3011880,3011880,27501750200000.0,301188000323,43.0,9-12,4.0,43,October Count Day,17842.8318604651,350.938837209302,18193.7706976744,767241.769999999,15090.3699999999,782332.14,,424199.48,1,0,1,0,0,1,1
MT,2018-2019,718,945,Garrison Elem,Garrison School,3021480,3021480,27503900900000.0,302148000642,17.0,PK-6,2.0,17,October Count Day,9255.79176470588,2487.94588235294,11743.7382352941,157348.46,42295.08,199643.55,12470.58824,74843.9299999999,1,0,1,0,0,0,0
MT,2018-2019,154,1682,Geraldine K-12,Geraldine 7-8,3012210,3012210,,301221000948,7.0,6-8,3.0,7,October Count Day,21422.1428571428,1601.28714285714,23023.4328571428,149955,11209.0099999999,161164.03,,41879.2699999999,1,0,1,0,0,0,1
MT,2018-2019,154,214,Geraldine K-12,Geraldine High School,3012210,3012210,,301221000333,28.0,9-12,4.0,28,October Count Day,21422.1435714285,1523.365,22945.5085714285,599820.019999999,42654.22,642474.24,,167268.9,1,0,1,0,0,0,1
MT,2018-2019,154,213,Geraldine K-12,Geraldine School,3012210,3012210,,301221000332,27.0,PK-5,2.0,27,October Count Day,21422.1437037037,1743.66555555555,23165.8092592592,578397.88,47078.9699999999,625476.85,,161971.51,1,0,1,0,0,0,1
MT,2018-2019,472,1718,Geyser Elem,Geyser 7-8,3012270,3012270,27502340130100.0,301227000993,1.0,7-8,3.0,1,October Count Day,26993.54,2087.12,29080.66,26993.54,2087.12,29080.66,33399.997,8930.95999999999,1,0,1,0,0,0,0
MT,2018-2019,472,626,Geyser Elem,Geyser School,3012270,3012270,27502340130100.0,301227000334,19.0,PK-6,2.0,19,October Count Day,26993.5436842105,2087.11947368421,29080.6631578947,512877.33,39655.27,552532.6,33400.00016,169688.26,1,0,1,0,0,0,0
MT,2018-2019,473,627,Geyser H S,Geyser High School,3012300,3012300,27502340130200.0,301230000335,17.0,9-12,4.0,17,October Count Day,31960.004117647,1270.44764705882,33230.4517647058,543320.07,21597.61,564917.679999999,39588.23529,218463.98,1,0,1,0,0,0,0
MT,2018-2019,1217,1578,Gildford Colony Elem,Gildford Colony School,3012350,3012350,27502160100000.0,301235000336,16.0,PK-8,3.0,16,October Count Day,12306.8837499999,426.568125,12733.451875,196910.139999999,6825.09,203735.23,16750.0,88848.79,1,0,1,0,0,0,0
MT,2018-2019,926,1204,Glasgow K-12 Schools,Glasgow High School,3012420,3012420,27505340400000.0,301242000343,264.0,9-12,4.0,264,October Count Day,10671.0957954545,570.882916666666,11241.9787121212,2817169.29,150713.089999999,2967882.38,12966.93492,937945.77,1,0,1,0,0,0,0
MT,2018-2019,926,1618,Glasgow K-12 Schools,Glasgow Middle School,3012420,3012420,27505340400000.0,301242000880,202.0,6-8,3.0,202,October Count Day,9020.9353960396,491.992871287128,9512.92826732673,1822228.95,99382.56,1921611.51,11237.88447,689237.34,1,0,1,0,0,0,0
MT,2018-2019,926,1198,Glasgow K-12 Schools,Irle Elementary School,3012420,3012420,27505340400000.0,301242000340,377.0,PK-5,2.0,377,October Count Day,8262.99660477453,520.47299734748,8783.46957559681,3115149.71999999,196218.32,3311368.03,10508.42578,1251011.87,1,0,1,0,0,0,0
MT,2018-2019,206,280,Glendive Elem,Jefferson School,3012510,3012510,27501101230100.0,301251000344,278.0,PK-2,2.0,278,October Count Day,9173.02593525179,662.465791366906,9835.49176258992,2550101.20999999,184165.489999999,2734266.71,11321.34294,497087.02,1,0,1,0,0,0,0
MT,2018-2019,206,281,Glendive Elem,Lincoln School,3012510,3012510,27501101230100.0,301251000345,270.0,3-5,2.0,270,October Count Day,9173.02592592592,662.465814814814,9835.49174074074,2476717,178865.77,2655582.77,11321.34292,482782.36,1,0,1,0,0,0,0
MT,2018-2019,206,1685,Glendive Elem,Washington Middle School,3012510,3012510,27501101230100.0,301251000952,286.0,6-8,3.0,286,October Count Day,9173.02594405594,662.465804195804,9835.49174825174,2623485.42,189465.219999999,2812950.64,11321.34292,511391.69,1,0,1,0,0,0,0
MT,2018-2019,721,949,Gold Creek Elem,Gold Creek School,3012570,3012570,27503901000000.0,301257000347,8.0,PK-8,3.0,8,October Count Day,18640.36625,3058.475,21698.84125,149122.93,24467.8,173590.73,22375.0,10913.08,1,0,1,0,0,0,0
MT,2018-2019,896,1160,Golden Ridge Elem,Golden Ridge School,3012600,3012600,27505001200000.0,301260000348,34.0,PK-8,3.0,34,October Count Day,7567.13235294117,1199.63764705882,8766.77,257282.5,40787.68,298070.18,9617.647059,76313.96,1,0,1,0,0,0,0
MT,2018-2019,3,4,Grant Elem,Grant School,3012900,3012900,27500101700000.0,301290000350,6.0,PK-8,3.0,6,October Count Day,14329.1533333333,3237.395,17566.5483333333,85974.92,19424.37,105399.29,17833.33333,6694.51,1,0,1,0,0,0,0
MT,2018-2019,268,1795,Grass Range Elem,Grass Range 7-8,3012960,3012960,27501440230100.0,301296000955,7.0,7-8,3.0,7,October Count Day,8257.60999999999,1628.65857142857,9886.26714285714,57803.2699999999,11400.6099999999,69203.87,11368.421,38226.68,1,0,1,0,0,0,0
MT,2018-2019,268,367,Grass Range Elem,Grass Range School,3012960,3012960,27501440230100.0,301296000351,50.0,PK-6,2.0,50,October Count Day,8257.6092,1628.658,9886.2672,412880.46,81432.9,494313.36,11368.42106,273047.71,1,0,1,0,0,0,0
MT,2018-2019,269,368,Grass Range H S,Grass Range High School,3012990,3012990,27501440230200.0,301299000352,19.0,9-12,4.0,19,October Count Day,25887.1705263157,1406.52157894736,27293.6921052631,491856.24,26723.91,518580.15,,298858.61,1,0,1,0,0,1,1
MT,2018-2019,98,1408,Great Falls Elem,Chief Joseph School,3013040,3013040,27500740430100.0,301304000357,291.0,PK-6,2.0,291,October Count Day,8694.96608247422,1867.51525773195,10562.4813402061,2530235.13,543446.94,3073682.07,11489.46073,512624,1,0,1,0,0,0,0
MT,2018-2019,98,1633,Great Falls Elem,East Middle School,3013040,3013040,27500740430100.0,301304000882,801.0,7-8,3.0,801,October Count Day,8678.60833957553,1066.53990012484,9745.14823970037,6951565.28,854298.459999999,7805863.74,10672.12763,1764015.87,1,0,1,0,0,0,0
MT,2018-2019,98,1855,Great Falls Elem,Giant Springs Elementary,3013040,3013040,27500740430100.0,301304001121,401.0,PK-6,2.0,401,October Count Day,7516.12730673316,917.434688279301,8433.56199501247,3013967.05,367891.309999999,3381858.36,9360.54139,3991448.44,1,0,1,0,0,0,0
MT,2018-2019,98,141,Great Falls Elem,Lewis & Clark School,3013040,3013040,27500740430100.0,301304000361,397.0,PK-6,2.0,397,October Count Day,7777.20748110831,870.138488664987,8647.34594458438,3087551.37,345444.98,3432996.33999999,9574.325339,699353.02,1,0,1,0,0,0,0
MT,2018-2019,98,142,Great Falls Elem,Lincoln School,3013040,3013040,27500740430100.0,301304000362,420.0,PK-6,2.0,420,October Count Day,7540.36809523809,729.987142857142,8270.35523809523,3166954.59999999,306594.6,3473549.2,9197.334633,940427.62,1,0,1,0,0,0,0
MT,2018-2019,98,143,Great Falls Elem,Longfellow School,3013040,3013040,27500740430100.0,301304000363,302.0,PK-6,2.0,302,October Count Day,8254.68089403973,2145.07758278145,10399.7585099337,2492913.63,647813.43,3140727.07,11326.7379,2097552.6,1,0,1,0,0,0,0
MT,2018-2019,98,1405,Great Falls Elem,Loy School,3013040,3013040,27500740430100.0,301304000365,391.0,PK-6,2.0,391,October Count Day,7779.69700767263,783.449283887467,8563.1462915601,3041861.53,306328.669999999,3348190.2,9490.125686,1197856.06,1,0,1,0,0,0,0
MT,2018-2019,98,146,Great Falls Elem,Meadow Lark School,3013040,3013040,27500740430100.0,301304000367,510.0,PK-6,2.0,510,October Count Day,7191.39858823529,459.28156862745,7650.68015686274,3667613.28,234233.599999999,3901846.88,8577.659552,1057364.40999999,1,0,1,0,0,0,0
MT,2018-2019,98,147,Great Falls Elem,Morningside School,3013040,3013040,27500740430100.0,301304000368,282.0,PK-6,2.0,282,October Count Day,8212.9904609929,746.63134751773,8959.62177304964,2316063.30999999,210550.039999999,2526613.34,9886.601168,496769.65,1,0,1,0,0,0,0
MT,2018-2019,98,1530,Great Falls Elem,Mountain View School,3013040,3013040,27500740430100.0,301304000369,402.0,PK-6,2.0,402,October Count Day,7686.49544776119,2874.19860696517,10560.6940547263,3089971.17,1155427.83999999,4245399.01,11487.67345,708160.99,1,0,1,0,0,0,0
MT,2018-2019,98,1634,Great Falls Elem,North Middle School,3013040,3013040,27500740430100.0,301304000883,791.0,7-8,3.0,791,October Count Day,8797.64164348925,591.472895069532,9389.11453855878,6958934.54,467855.06,7426789.6,10316.09393,2857907.6,1,0,1,0,0,0,0
MT,2018-2019,98,148,Great Falls Elem,Riverview School,3013040,3013040,27500740430100.0,301304000370,426.0,PK-6,2.0,426,October Count Day,7646.36889671361,547.932511737089,8194.3014084507,3257353.15,233419.249999999,3490772.39999999,9121.280803,770848.15,1,0,1,0,0,0,0
MT,2018-2019,98,1419,Great Falls Elem,Sacajawea School,3013040,3013040,27500740430100.0,301304000373,429.0,PK-6,2.0,429,October Count Day,7545.39564102564,478.618461538461,8024.0141025641,3236974.73,205327.319999999,3442302.05,8950.993497,768105.14,1,0,1,0,0,0,0
MT,2018-2019,98,151,Great Falls Elem,Sunnyside School,3013040,3013040,27500740430100.0,301304000376,425.0,PK-6,2.0,425,October Count Day,7100.96950588235,956.736847058823,8057.70635294117,3017912.04,406613.16,3424525.19999999,8984.685748,748677.66,1,0,1,0,0,0,0
MT,2018-2019,98,152,Great Falls Elem,Valley View School,3013040,3013040,27500740430100.0,301304000377,371.0,PK-6,2.0,371,October Count Day,7734.65412398921,1189.04601078167,8923.70010781671,2869556.67999999,441136.07,3310692.74,9850.679503,653551.56,1,0,1,0,0,0,0
MT,2018-2019,98,1624,Great Falls Elem,West Elementary,3013040,3013040,27500740430100.0,301304000881,417.0,PK-6,2.0,417,October Count Day,7158.09095923261,1490.57952038369,8648.67050359712,2984923.93,621571.659999999,3606495.59999999,9575.649898,734584.91,1,0,1,0,0,0,0
MT,2018-2019,98,154,Great Falls Elem,Whittier School,3013040,3013040,27500740430100.0,301304000378,247.0,PK-6,2.0,247,October Count Day,7913.27923076923,1799.13238866396,9712.41165991903,1954579.97,444385.699999999,2398965.68,10639.39105,603682.88,1,0,1,0,0,0,0
MT,2018-2019,99,1464,Great Falls H S,C M Russell High School,3013050,3013050,27500740430200.0,301305000379,1385.0,9-12,4.0,1385,October Count Day,9029.07057039711,117.739942238267,9146.81051985559,12505262.7399999,163069.819999999,12668332.5699999,10332.39617,10961628.4,1,0,1,0,0,0,0
MT,2018-2019,99,134,Great Falls H S,Great Falls High School,3013050,3013050,27500740430200.0,301305000380,1479.0,9-12,4.0,1479,October Count Day,9696.61305611899,154.063171061528,9850.6762204192,14341290.7099999,227859.429999999,14569150.1299999,11036.26187,25898304.21,1,0,1,0,0,0,0
MT,2018-2019,900,1814,Greenfield Elem,Greenfield 7-8,3013110,3013110,27505001300000.0,301311000068,20.0,7-8,3.0,20,October Count Day,7071.661,638.117999999999,7709.779,141433.22,12762.3599999999,154195.58,9030.92766,62695.06,1,0,1,0,0,0,0
MT,2018-2019,900,1165,Greenfield Elem,Greenfield School,3013110,3013110,27505001300000.0,301311000381,77.0,PK-6,2.0,77,October Count Day,7071.66129870129,638.117922077922,7709.77922077922,544517.92,49135.0799999999,593653,9030.927881,241375.97,1,0,1,0,0,0,0
MT,2018-2019,872,1137,Greycliff Elem,Greycliff School,3013140,3013140,27504901000000.0,301314000382,11.0,PK-8,3.0,11,October Count Day,10878.7036363636,3378.25909090909,14256.9627272727,119665.739999999,37160.85,156826.59,14000.0,27696.09,1,0,1,0,0,0,0
MT,2018-2019,418,562,Hall Elem,Hall School,3013200,3013200,27502000300000.0,301320000383,25.0,PK-8,3.0,25,October Count Day,9437.9716,426.866,9864.8372,235949.29,10671.65,246620.93,9840.0,20871.75,1,0,1,0,0,0,0
MT,2018-2019,735,1533,Hamilton K-12 Schools,Daly School,3013260,3013260,27504140400000.0,301326000384,318.0,2-4,2.0,318,October Count Day,8020.54176100628,1049.29484276729,9069.83663522012,2550532.28,333675.76,2884208.05,10494.75212,2364498.75999999,1,0,1,0,0,0,0
MT,2018-2019,735,1084,Hamilton K-12 Schools,Hamilton High School,3013260,3013260,27504140400000.0,301326000389,495.0,9-12,4.0,495,October Count Day,9470.10026262626,916.714989898989,10386.8152525252,4687699.63,453773.92,5141473.55,11811.73074,3777354.78,1,0,1,0,0,0,0
MT,2018-2019,735,1427,Hamilton K-12 Schools,Hamilton Middle School,3013260,3013260,27504140400000.0,301326000388,499.0,5-8,3.0,499,October Count Day,6970.63002004008,701.329719438877,7671.95973947895,3478344.38,349963.529999999,3828307.91,9096.875222,3731216.94,1,0,1,0,0,0,0
MT,2018-2019,735,969,Hamilton K-12 Schools,Washington School,3013260,3013260,27504140400000.0,301326000387,231.0,PK-1,1.0,231,October Count Day,7078.48199134199,845.179956709956,7923.6619047619,1635129.34,195236.57,1830365.9,9348.577388,1691379.34,1,0,1,0,0,0,0
MT,2018-2019,23,33,Hardin Elem,Crow Agency School,3013310,3013310,27500240230100.0,301331000392,321.0,PK-5,2.0,321,October Count Day,9509.15464174454,2130.46928348909,11639.6239252336,3052438.63999999,683880.64,3736319.28,13968.90922,911446.06,1,0,1,0,0,0,0
MT,2018-2019,23,1315,Hardin Elem,Fort Smith School,3013310,3013310,27500240230100.0,301331000393,32.0,PK-5,2.0,32,October Count Day,14921.01375,2273.609375,17194.6234375,477472.44,72755.5,550227.95,19523.90873,122787.98,1,0,1,0,0,0,0
MT,2018-2019,23,32,Hardin Elem,Hardin Intermediate,3013310,3013310,27500240230100.0,301331000395,314.0,3-5,2.0,314,October Count Day,9100.26601910828,1904.96589171974,11005.231910828,2857483.53,598159.289999999,3455642.82,13334.5172,877122.57,1,0,1,0,0,0,0
MT,2018-2019,23,36,Hardin Elem,Hardin Middle School,3013310,3013310,27500240230100.0,301331000394,441.0,6-8,3.0,441,October Count Day,8024.02886621315,1977.56446712018,10001.5933333333,3538596.73,872105.929999999,4410702.65999999,12330.87862,1162660.38999999,1,0,1,0,0,0,0
