state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_WV,enrollmetric,pp_stloc_raw_WV,pp_fed_raw_WV,pp_total_raw_WV,pp_site_stloc_raw_WV,pp_site_fed_raw_WV,pp_site_raw_WV,pp_centshare_stloc_raw_WV,pp_centshare_fed_raw_WV,pp_centshare_raw_WV,schoolstloc_raw_WV,schoolfed_raw_WV,schooltot_raw_WV,pp_total_norm_NERDS,site_stloc_raw_WV,site_fed_raw_WV,cent_stloc_raw_WV,cent_fed_raw_WV,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
WV,2018-2019,69,501,POCAHONTAS COUNTY SCHOOLS,POCAHONTAS COUNTY HIGH SCHOOL,5401140,5401140,49503800100000.0,540114000896,302.0,09-12,4,302,October Count Day,14151.82,1235.78,15387.6,9200.36,778.12,9978.48,4951.46,457.66,5409.12,4273851.10999999,373207.65,4647058.76,14842.32009,2778510.19,234994.33,1495340.92,138213.32,1,0,0,0,0,0,0
WV,2018-2019,70,101,PRESTON COUNTY SCHOOLS,AURORA SCHOOL,5401170,5401170,49503900100000.0,540117001358,173.0,PK-08,3,173,October Count Day,10013.19,1367.04,11380.23,6848.97,990.43,7839.4,3164.22,376.61,3540.83,1732281.9,236499.4,1968781.29999999,11251.05043,1184871.84,171345.87,547410.059999999,65153.53,1,0,0,0,0,0,0
WV,2018-2019,70,104,PRESTON COUNTY SCHOOLS,BRUCETON SCHOOL,5401170,5401170,49503900100000.0,540117000901,614.0,PK-08,3,609,October Count Day,8711.93,774.819999999999,9486.75,5547.71,398.21,5945.92,3164.22,376.61,3540.83,5305570.43999999,471870.52,5777440.95999999,9357.570426,3378560.46,242515.03,1927009.98,229355.49,1,0,0,0,0,0,0
WV,2018-2019,70,401,PRESTON COUNTY SCHOOLS,CENTRAL PRESTON MIDDLE SCHOOL,5401170,5401170,49503900100000.0,540117000903,332.0,05-08,3,332,October Count Day,8346.52,1743.51,10090.03,5182.3,1366.9,6549.2,3164.22,376.61,3540.83,2771047.85,578846.75,3349894.6,9960.850426,1720526.81,453812.23,1050521.04,125034.52,1,0,0,0,0,0,0
WV,2018-2019,70,203,PRESTON COUNTY SCHOOLS,FELLOWSVILLE ELEMENTARY,5401170,5401170,49503900100000.0,540117000905,71.0,PK-05,2,71,October Count Day,13721.82,2422.29,16144.11,10557.6,2045.68,12603.28,3164.22,376.61,3540.83,974249.83,171982.9,1146232.73,16014.93043,749590.21,145243.59,224659.62,26739.31,1,0,0,0,0,0,0
WV,2018-2019,70,204,PRESTON COUNTY SCHOOLS,KINGWOOD ELEMENTARY,5401170,5401170,49503900100000.0,540117000907,424.0,PK-04,2,423,October Count Day,9667.96,1549.77,11217.73,6503.74,1173.16,7676.9,3164.22,376.61,3540.83,4089550.78,655556.17,4745106.95,11088.55043,2751085.72,496250.14,1338465.05999999,159306.03,1,0,0,0,0,0,0
WV,2018-2019,70,507,PRESTON COUNTY SCHOOLS,PRESTON HIGH SCHOOL,5401170,5401170,49503900100000.0,540117001511,1213.0,09-12,4,1213,October Count Day,9122.14,858.44,9980.58,5957.92,481.83,6439.75,3164.22,376.61,3540.83,11065163.97,1041298.61999999,12106462.59,9851.400426,7226965.11,584470.689999999,3838198.86,456827.93,1,0,0,0,0,0,0
WV,2018-2019,70,103,PRESTON COUNTY SCHOOLS,ROWLESBURG SCHOOL,5401170,5401170,49503900100000.0,540117001431,87.0,KG-08,3,87,October Count Day,13593.5299999999,1728.63,15322.16,10429.31,1352.02,11781.33,3164.22,376.61,3540.83,1182637.22,150390.87,1333028.08999999,15192.98043,907350.08,117625.8,275287.139999999,32765.07,1,0,0,0,0,0,0
WV,2018-2019,70,106,PRESTON COUNTY SCHOOLS,SOUTH PRESTON SCHOOL,5401170,5401170,49503900100000.0,540117001522,385.0,PK-08,3,385,October Count Day,9304.11,2050.06,11354.17,6139.89,1673.45,7813.34,3164.22,376.61,3540.83,3582085.47999999,789273.5,4371358.97999999,11224.99043,2363860.77999999,644278.65,1218224.7,144994.85,1,0,0,0,0,0,0
WV,2018-2019,70,105,PRESTON COUNTY SCHOOLS,TERRA ALTA/EAST PRESTON SCHOOL,5401170,5401170,49503900100000.0,540117000913,354.0,PK-08,3,354,October Count Day,8967.59,1387.46,10355.05,5803.37,1010.85,6814.22,3164.22,376.61,3540.83,3174529.88,491163.28,3665693.16,10225.87043,2054396,357843.34,1120133.87999999,133319.94,1,0,0,0,0,0,0
WV,2018-2019,70,107,PRESTON COUNTY SCHOOLS,WEST PRESTON SCHOOL,5401170,5401170,49503900100000.0,540117001520,762.0,PK-08,3,761,October Count Day,7768.94,1361.58,9130.52,4604.72,984.97,5589.69,3164.22,376.61,3540.83,5912165.60999999,1036162.85,6948328.45999999,9001.340426,3504194.19,749562.64,2407971.42,286600.21,1,0,0,0,0,0,0
WV,2018-2019,72,205,PUTNAM COUNTY SCHOOLS,BUFFALO ELEMENTARY SCHOOL,5401200,5401200,49504000100000.0,540120000918,220.0,PK-05,2,220,October Count Day,12374.21,1533.96,13908.17,8075.6,1242.67,9318.27,4298.61,291.29,4589.9,2722327.86,337471.85,3059799.71,13713.93879,1776633.66,273388.05,945694.2,64083.8,1,0,0,0,0,0,0
WV,2018-2019,72,505,PUTNAM COUNTY SCHOOLS,BUFFALO HIGH SCHOOL,5401200,5401200,49504000100000.0,540120000919,345.0,09-12,4,345,October Count Day,12712.54,632.34,13344.88,8413.93,341.05,8754.98,4298.61,291.29,4589.9,4385827.55,218159.81,4603987.35999999,13150.64879,2902807.1,117664.76,1483020.45,100495.05,1,0,0,0,0,0,0
WV,2018-2019,72,210,PUTNAM COUNTY SCHOOLS,CONFIDENCE ELEMENTARY,5401200,5401200,49504000100000.0,540120000920,151.0,PK-05,2,151,October Count Day,13584.73,513.68,14098.41,9286.12,222.39,9508.51,4298.61,291.29,4589.9,2051294.81,77565.72,2128860.53,13904.17879,1402204.7,33580.93,649090.11,43984.79,1,0,0,0,0,0,0
WV,2018-2019,72,215,PUTNAM COUNTY SCHOOLS,CONNER STREET ELEMENTARY,5401200,5401200,49504000100000.0,540120000921,361.0,PK-05,2,361,October Count Day,10865.2799999999,445.07,11310.35,6566.67,153.78,6720.45,4298.61,291.29,4589.9,3922368.94,160671.67,4083040.61,11116.11879,2370570.73,55515.98,1551798.21,105155.69,1,0,0,0,0,0,0
WV,2018-2019,72,220,PUTNAM COUNTY SCHOOLS,EASTBROOK ELEMENTARY SCHOOL,5401200,5401200,49504000100000.0,540120001301,266.0,PK-05,2,266,October Count Day,10697.8699999999,715.39,11413.26,6399.26,424.1,6823.36,4298.61,291.29,4589.9,2845635.29,190294.479999999,3035929.77,11219.02879,1702205.03,112811.34,1143430.26,77483.14,1,0,0,0,0,0,0
WV,2018-2019,72,225,PUTNAM COUNTY SCHOOLS,GEORGE WASHINGTON ELEMENTARY SCHOOL,5401200,5401200,49504000100000.0,540120000922,255.0,PK-05,2,255,October Count Day,10599.3499999999,783.819999999999,11383.17,6300.74,492.53,6793.27,4298.61,291.29,4589.9,2702835.83,199875.43,2902711.26,11188.93879,1606690.28,125596.48,1096145.54999999,74278.95,1,0,0,0,0,0,0
WV,2018-2019,72,305,PUTNAM COUNTY SCHOOLS,GEORGE WASHINGTON MIDDLE SCHOOL,5401200,5401200,49504000100000.0,540120000923,288.0,06-08,3,288,October Count Day,13327.97,501.93,13829.9,9029.36,210.64,9240,4298.61,291.29,4589.9,3838456.24,144556.78,3983013.02,13635.66879,2600456.56,60665.26,1237999.68,83891.52,1,0,0,0,0,0,0
WV,2018-2019,72,230,PUTNAM COUNTY SCHOOLS,HOMETOWN ELEMENTARY,5401200,5401200,49504000100000.0,540120000924,59.0,PK-04,2,58,October Count Day,18992.8299999999,2617.25999999999,21610.09,14694.22,2325.97,17020.19,4298.61,291.29,4589.9,1101584.54,151801.23,1253385.77,21415.85879,852265.16,134906.41,249319.379999998,16894.82,1,0,0,0,0,0,0
WV,2018-2019,72,510,PUTNAM COUNTY SCHOOLS,HURRICANE HIGH SCHOOL,5401200,5401200,49504000100000.0,540120000926,1284.0,09-12,4,1284,October Count Day,10379.93,481.02,10860.95,6081.32,189.73,6271.05,4298.61,291.29,4589.9,13327831.75,617633.51,13945465.26,10666.71879,7808416.50999999,243617.15,5519415.23999999,374016.36,1,0,0,0,0,0,0
WV,2018-2019,72,310,PUTNAM COUNTY SCHOOLS,HURRICANE MIDDLE,5401200,5401200,49504000100000.0,540120000927,954.0,06-08,3,954,October Count Day,10262.02,713.03,10975.05,5963.41,421.74,6385.15,4298.61,291.29,4589.9,9789975.64999999,680239.38,10470215.03,10780.81879,5689101.71,402348.72,4100873.93999999,277890.659999999,1,0,0,0,0,0,0
WV,2018-2019,72,235,PUTNAM COUNTY SCHOOLS,HURRICANE TOWN ELEMENTARY,5401200,5401200,49504000100000.0,540120000925,370.0,PK-05,2,370,October Count Day,9692.75999999999,450.31,10143.07,5394.15,159.02,5553.17,4298.61,291.29,4589.9,3586321.49,166616.65,3752938.14,9948.83879,1995835.79,58839.35,1590485.7,107777.3,1,0,0,0,0,0,0
WV,2018-2019,72,240,PUTNAM COUNTY SCHOOLS,LAKESIDE ELEMENTARY,5401200,5401200,49504000100000.0,540120001302,224.0,PK-05,2,223,October Count Day,12892.64,1549.3,14441.94,8594.03,1258.01,9852.04,4298.61,291.29,4589.9,2875060.62,345495.3,3220555.92,14247.70879,1916470.59,280537.63,958590.029999998,64957.67,1,0,0,0,0,0,0
WV,2018-2019,72,280,PUTNAM COUNTY SCHOOLS,MOUNTAIN VIEW ELEMENTARY SCHOOL,5401200,5401200,49504000100000.0,540120001470,439.0,PK-05,2,437,October Count Day,10896.7799999999,557.79,11454.57,6598.17,266.5,6864.67,4298.61,291.29,4589.9,4761893.65,243758.2,5005651.85,11260.33879,2883401.08,116464.47,1878492.56999999,127293.73,1,0,0,0,0,0,0
WV,2018-2019,72,255,PUTNAM COUNTY SCHOOLS,POCA ELEMENTARY,5401200,5401200,49504000100000.0,540120000930,309.0,PK-05,2,309,October Count Day,10181.36,1401.73,11583.09,5882.75,1110.44,6993.19,4298.61,291.29,4589.9,3146043.17999999,433135.519999999,3579178.69999999,11388.85879,1817772.69,343126.91,1328270.49,90008.61,1,0,0,0,0,0,0
WV,2018-2019,72,515,PUTNAM COUNTY SCHOOLS,POCA HIGH SCHOOL,5401200,5401200,49504000100000.0,540120000931,488.0,09-12,4,488,October Count Day,12410.95,785.38,13196.33,8112.34,494.09,8606.43,4298.61,291.29,4589.9,6056543.72999999,383267.86,6439811.59,13002.09879,3958822.05,241118.34,2097721.67999998,142149.519999999,1,0,0,0,0,0,0
WV,2018-2019,72,315,PUTNAM COUNTY SCHOOLS,POCA MIDDLE SCHOOL,5401200,5401200,49504000100000.0,540120000932,297.0,06-08,3,297,October Count Day,13602.66,837.7,14440.36,9304.05,546.41,9850.46,4298.61,291.29,4589.9,4039990.86,248797.49,4288788.35,14246.12879,2763303.69,162284.359999999,1276687.17,86513.13,1,0,0,0,0,0,0
WV,2018-2019,72,705,PUTNAM COUNTY SCHOOLS,PUTNAM CAREER & TECHNICAL CENTER,5401200,5401200,49504000100000.0,540120000933,,,0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,1,0,0,0,0,1,0
WV,2018-2019,72,260,PUTNAM COUNTY SCHOOLS,ROCK BRANCH ELEMENTARY,5401200,5401200,49504000100000.0,540120000934,229.0,PK-05,2,229,October Count Day,10858.7599999999,1858.85,12717.61,6560.15,1567.56,8127.71,4298.61,291.29,4589.9,2486658.02,425676.68,2912334.7,12523.37879,1502276.33,358971.27,984381.69,66705.41,1,0,0,0,0,0,0
WV,2018-2019,72,265,PUTNAM COUNTY SCHOOLS,SCOTT TEAYS ELEMENTARY,5401200,5401200,49504000100000.0,540120000935,479.0,PK-05,2,479,October Count Day,9173.75999999999,486.54,9660.3,4875.15,195.25,5070.4,4298.61,291.29,4589.9,4394233.27999999,233055.48,4627288.76,9466.06879,2335199.09,93527.57,2059034.19,139527.91,1,0,0,0,0,0,0
WV,2018-2019,72,270,PUTNAM COUNTY SCHOOLS,WEST TEAYS ELEMENTARY,5401200,5401200,49504000100000.0,540120001303,508.0,PK-05,2,508,October Count Day,11192.75,507.3,11700.05,6894.14,216.01,7110.15,4298.61,291.29,4589.9,5685919.13,257709.22,5943628.35,11505.81879,3502225.25,109733.9,2183693.88,147975.32,1,0,0,0,0,0,0
WV,2018-2019,72,275,PUTNAM COUNTY SCHOOLS,WINFIELD ELEMENTARY,5401200,5401200,49504000100000.0,540120000936,567.0,PK-05,2,564,October Count Day,11503.8,611.069999999999,12114.87,7205.19,319.78,7524.97,4298.61,291.29,4589.9,6488146.12,344648.7,6832794.82,11920.63879,4063730.08,180361.14,2424416.04,164287.56,1,0,0,0,0,0,0
WV,2018-2019,72,520,PUTNAM COUNTY SCHOOLS,WINFIELD HIGH SCHOOL,5401200,5401200,49504000100000.0,540120000937,827.0,09-12,4,827,October Count Day,11321.97,550.05,11872.02,7023.36,258.76,7282.12,4298.61,291.29,4589.9,9363273.18,454892.84,9818166.02,11677.78879,5808322.71,213996.01,3554950.46999999,240896.83,1,0,0,0,0,0,0
WV,2018-2019,72,320,PUTNAM COUNTY SCHOOLS,WINFIELD MIDDLE SCHOOL,5401200,5401200,49504000100000.0,540120001304,623.0,06-08,3,623,October Count Day,10691.92,606.8,11298.72,6393.31,315.51,6708.82,4298.61,291.29,4589.9,6661067.8,378040.13,7039107.93,11104.48879,3983033.77,196566.46,2678034.02999999,181473.67,1,0,0,0,0,0,0
WV,2018-2019,74,701,RALEIGH COUNTY SCHOOLS,ACADEMY OF CAREERS AND TECHNOLOGY,5401230,5401230,49504100100000.0,540123000977,,,0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,1,0,0,0,0,1,0
WV,2018-2019,74,234,RALEIGH COUNTY SCHOOLS,BECKLEY ELEMENTARY,5401230,5401230,49504100100000.0,540123001176,402.0,PK-05,2,386,October Count Day,10298.63,2372.89,12671.52,6303.2,1795.94,8099.14,3995.43,576.95,4572.38,3975273.82,915937.88,4891211.7,12410.02633,2433037.84,693235.18,1542235.98,222702.7,1,0,0,0,0,0,0
WV,2018-2019,74,409,RALEIGH COUNTY SCHOOLS,BECKLEY-STRATTON MIDDLE SCHOOL,5401230,5401230,49504100100000.0,540123000940,679.0,06-08,3,679,October Count Day,10252.2899999999,833.67,11085.96,6256.86,256.72,6513.58,3995.43,576.95,4572.38,6961311.64,566067.81,7527379.44999999,10824.46633,4248414.67,174318.76,2712896.96999999,391749.05,1,0,0,0,0,0,0
WV,2018-2019,74,202,RALEIGH COUNTY SCHOOLS,BRADLEY ELEMENTARY SCHOOL,5401230,5401230,49504100100000.0,540123000941,438.0,PK-05,2,436,October Count Day,10377.6,1427.05,11804.65,6382.17,850.1,7232.27,3995.43,576.95,4572.38,4524636.45,622194.79,5146831.24,11543.15633,2782628.97,370644.59,1742007.48,251550.2,1,0,0,0,0,0,0
WV,2018-2019,74,204,RALEIGH COUNTY SCHOOLS,CLEAR FORK DISTRICT ELEMENTARY,5401230,5401230,49504100100000.0,540123000945,135.0,PK-05,2,135,October Count Day,12130.58,1840.24,13970.82,8135.15,1263.29,9398.44,3995.43,576.95,4572.38,1637628.35999999,248433.55,1886061.91,13709.32633,1098245.31,170545.3,539383.049999999,77888.25,1,0,0,0,0,0,0
WV,2018-2019,74,205,RALEIGH COUNTY SCHOOLS,COAL CITY ELEMENTARY,5401230,5401230,49504100100000.0,540123000947,410.0,PK-05,2,406,October Count Day,9998.59,2354.23,12352.82,6003.16,1777.28,7780.44,3995.43,576.95,4572.38,4059429.76,955818.1,5015247.85999999,12091.32633,2437285.18,721576.4,1622144.57999999,234241.7,1,0,0,0,0,0,0
WV,2018-2019,74,207,RALEIGH COUNTY SCHOOLS,CRANBERRY-PROSPERITY ELEMENTARY,5401230,5401230,49504100100000.0,540123000949,247.0,PK-05,2,242,October Count Day,11542.34,2355.48,13897.82,7546.91,1778.53,9325.44,3995.43,576.95,4572.38,2793247.44,570027.68,3363275.12,13636.32633,1826353.38,430405.78,966894.059999999,139621.9,1,0,0,0,0,0,0
WV,2018-2019,74,208,RALEIGH COUNTY SCHOOLS,CRESCENT ELEMENTARY,5401230,5401230,49504100100000.0,540123000950,362.0,PK-05,2,360,October Count Day,9930.71,877.41,10808.12,5935.28,300.46,6235.74,3995.43,576.95,4572.38,3575057.91,315869.53,3890927.44,10546.62633,2136703.11,108167.53,1438354.8,207702,1,0,0,0,0,0,0
WV,2018-2019,74,209,RALEIGH COUNTY SCHOOLS,DANIELS ELEMENTARY,5401230,5401230,49504100100000.0,540123000951,616.0,PK-05,2,613,October Count Day,9861.41,833.21,10694.62,5865.98,256.26,6122.24,3995.43,576.95,4572.38,6045046.29,510760.93,6555807.22,10433.12633,3595847.7,157090.579999999,2449198.59,353670.35,1,0,0,0,0,0,0
WV,2018-2019,74,211,RALEIGH COUNTY SCHOOLS,FAIRDALE ELEMENTARY SCHOOL,5401230,5401230,49504100100000.0,540123000954,498.0,PK-05,2,495,October Count Day,9161.08,881.01,10042.09,5165.65,304.06,5469.71,3995.43,576.95,4572.38,4534737.47,436104.14,4970841.60999999,9780.596326,2556999.62,150513.89,1977737.84999999,285590.25,1,0,0,0,0,0,0
WV,2018-2019,74,212,RALEIGH COUNTY SCHOOLS,GHENT ELEMENTARY,5401230,5401230,49504100100000.0,540123000956,231.0,PK-05,2,230,October Count Day,11441.25,1497.49,12938.74,7445.82,920.54,8366.36,3995.43,576.95,4572.38,2631487.7,344422.73,2975910.43,12677.24633,1712538.8,211724.23,918948.899999998,132698.5,1,0,0,0,0,0,0
WV,2018-2019,74,213,RALEIGH COUNTY SCHOOLS,HOLLYWOOD ELEMENTARY,5401230,5401230,49504100100000.0,540123000957,259.0,PK-05,2,258,October Count Day,10507.8699999999,1285.26,11793.13,6512.44,708.31,7220.75,3995.43,576.95,4572.38,2711030.46999999,331598.38,3042628.84999999,11531.63633,1680209.53,182745.28,1030820.94,148853.1,1,0,0,0,0,0,0
WV,2018-2019,74,502,RALEIGH COUNTY SCHOOLS,INDEPENDENCE HIGH SCHOOL,5401230,5401230,49504100100000.0,540123000958,583.0,09-12,4,583,October Count Day,10527.35,924.94,11452.29,6531.92,347.99,6879.91,3995.43,576.95,4572.38,6137445.17,539240.5,6676685.67,11190.79633,3808109.48,202878.65,2329335.69,336361.85,1,0,0,0,0,0,0
WV,2018-2019,74,408,RALEIGH COUNTY SCHOOLS,INDEPENDENCE MIDDLE SCHOOL,5401230,5401230,49504100100000.0,540123000779,450.0,06-08,3,450,October Count Day,11380.74,975.99,12356.73,7385.31,399.04,7784.35,3995.43,576.95,4572.38,5121334.9,439199.87,5560534.77,12095.23633,3323391.4,179572.37,1797943.5,259627.5,1,0,0,0,0,0,0
WV,2018-2019,74,503,RALEIGH COUNTY SCHOOLS,LIBERTY HIGH SCHOOL,5401230,5401230,49504100100000.0,540123000961,513.0,09-12,4,513,October Count Day,11079.0399999999,1111.75,12190.79,7083.61,534.8,7618.41,3995.43,576.95,4572.38,5683550.15,570329.17,6253879.32,11929.29633,3633894.56,274353.82,2049655.58999999,295975.349999999,1,0,0,0,0,0,0
WV,2018-2019,74,217,RALEIGH COUNTY SCHOOLS,MABSCOTT ELEMENTARY,5401230,5401230,49504100100000.0,540123000963,264.0,PK-05,2,256,October Count Day,9731.47,2552.3,12283.77,5736.04,1975.35,7711.39,3995.43,576.95,4572.38,2491257.87,653390.53,3144648.4,12022.27633,1468427.79,505691.33,1022830.08,147699.2,1,0,0,0,0,0,0
WV,2018-2019,74,232,RALEIGH COUNTY SCHOOLS,MARSH FORK ELEMENTARY,5401230,5401230,49504100100000.0,540123000848,228.0,PK-05,2,226,October Count Day,11933.57,2437.1,14370.67,7938.14,1860.15,9798.29,3995.43,576.95,4572.38,2696987.17,550786.78,3247773.95,14109.17633,1794019.99,420396.08,902967.179999999,130390.7,1,0,0,0,0,0,0
WV,2018-2019,74,218,RALEIGH COUNTY SCHOOLS,MAXWELL HILL ELEMENTARY,5401230,5401230,49504100100000.0,540123000968,249.0,PK-05,2,248,October Count Day,10804.19,888.08,11692.27,6808.76,311.13,7119.89,3995.43,576.95,4572.38,2679440.18,220243.88,2899684.06,11430.77633,1688573.54,77160.28,990866.64,143083.6,1,0,0,0,0,0,0
WV,2018-2019,74,402,RALEIGH COUNTY SCHOOLS,PARK MIDDLE SCHOOL,5401230,5401230,49504100100000.0,540123000972,415.0,06-08,3,415,October Count Day,12248.24,847.54,13095.78,8252.81,270.59,8523.4,3995.43,576.95,4572.38,5083022.47999999,351731.11,5434753.59,12834.28633,3424919.03,112296.86,1658103.45,239434.25,1,0,0,0,0,0,0
WV,2018-2019,74,220,RALEIGH COUNTY SCHOOLS,RIDGEVIEW ELEMENTARY,5401230,5401230,49504100100000.0,540123001591,528.0,PK-05,2,516,October Count Day,10160.75,1855.24,12015.99,6165.32,1278.29,7443.61,3995.43,576.95,4572.38,5242948.06,957307.44,6200255.5,11754.49633,3181306.18,659601.24,2061641.88,297706.2,1,0,0,0,0,0,0
WV,2018-2019,74,227,RALEIGH COUNTY SCHOOLS,SHADY SPRING ELEMENTARY,5401230,5401230,49504100100000.0,540123000979,510.0,PK-05,2,508,October Count Day,10211.6,1231.58,11443.18,6216.17,654.63,6870.8,3995.43,576.95,4572.38,5187493.32,625644.15,5813137.47,11181.68633,3157814.88,332553.55,2029678.44,293090.599999999,1,0,0,0,0,0,0
WV,2018-2019,74,505,RALEIGH COUNTY SCHOOLS,SHADY SPRING HIGH,5401230,5401230,49504100100000.0,540123000980,787.0,09-12,4,787,October Count Day,10369.61,1039.72,11409.33,6374.18,462.77,6836.95,3995.43,576.95,4572.38,8160888.98,818264.36,8979153.34,11147.83633,5016485.57,364204.71,3144403.40999998,454059.65,1,0,0,0,0,0,0
WV,2018-2019,74,403,RALEIGH COUNTY SCHOOLS,SHADY SPRING MIDDLE SCHOOL,5401230,5401230,49504100100000.0,540123000981,700.0,06-08,3,700,October Count Day,9453.45,864.71,10318.16,5458.02,287.76,5745.78,3995.43,576.95,4572.38,6617420.9,605301.34,7222722.24,10056.66633,3820619.9,201436.34,2796801,403865,1,0,0,0,0,0,0
WV,2018-2019,74,226,RALEIGH COUNTY SCHOOLS,STANAFORD ELEMENTARY SCHOOL,5401230,5401230,49504100100000.0,540123000985,270.0,PK-05,2,268,October Count Day,11093.66,1493.97,12587.63,7098.23,917.02,8015.25,3995.43,576.95,4572.38,2973101.52,400385.73,3373487.25,12326.13633,1902326.28,245763.13,1070775.24,154622.6,1,0,0,0,0,0,0
WV,2018-2019,74,233,RALEIGH COUNTY SCHOOLS,STRATTON ELEMENTARY,5401230,5401230,49504100100000.0,540123001012,227.0,PK-05,2,217,October Count Day,12589.56,2683.85,15273.41,8594.13,2106.9,10701.03,3995.43,576.95,4572.38,2731936.56,582397.51,3314334.07,15011.91633,1864928.25,457199.359999999,867008.309999999,125198.15,1,0,0,0,0,0,0
WV,2018-2019,74,302,RALEIGH COUNTY SCHOOLS,TRAP HILL MIDDLE SCHOOL,5401230,5401230,49504100100000.0,540123000990,407.0,06-08,3,407,October Count Day,11508.49,886.05,12394.54,7513.06,309.1,7822.16,3995.43,576.95,4572.38,4683958.41,360622.59,5044581,12133.04633,3057818.4,125803.94,1626140.01,234818.65,1,0,0,0,0,0,0
WV,2018-2019,74,506,RALEIGH COUNTY SCHOOLS,WOODROW WILSON HIGH SCHOOL,5401230,5401230,49504100100000.0,540123000991,1293.0,09-12,4,1293,October Count Day,9982.19,929.61,10911.8,5986.76,352.66,6339.42,3995.43,576.95,4572.38,12906982.35,1201988.71,14108971.06,10650.30633,7740891.36,455992.36,5166090.99,745996.35,1,0,0,0,0,0,0
WV,2018-2019,75,201,RANDOLPH COUNTY SCHOOLS,BEVERLY ELEMENTARY SCHOOL,5401260,5401260,49504200100000.0,540126000992,263.0,PK-05,2,262,October Count Day,9564.95,1669.99,11234.94,6127.63,1346.46,7474.09,3437.32,323.53,3760.85,2506018.16,437537.39,2943555.55,11093.20936,1605440.32,352772.53,900577.84,84764.8599999998,1,0,0,0,0,0,0
WV,2018-2019,75,101,RANDOLPH COUNTY SCHOOLS,COALTON ELEMENTARY SCHOOL,5401260,5401260,49504200100000.0,540126000993,139.0,PK-05,2,139,October Count Day,10594.12,1411.46,12005.58,7156.8,1087.93,8244.73,3437.32,323.53,3760.85,1472583.49,196193.89,1668777.38,11863.84936,994796.01,151223.22,477787.48,44970.67,1,0,0,0,0,0,0
WV,2018-2019,75,504,RANDOLPH COUNTY SCHOOLS,ELKINS HIGH SCHOOL,5401260,5401260,49504200100000.0,540126000662,796.0,09-12,4,796,October Count Day,8569.72,858.339999999999,9428.06,5132.4,534.81,5667.21,3437.32,323.53,3760.85,6821502.82,683241.809999999,7504744.63,9286.329357,4085396.1,425711.93,2736106.72,257529.879999998,1,0,0,0,0,0,0
WV,2018-2019,75,401,RANDOLPH COUNTY SCHOOLS,ELKINS MIDDLE SCHOOL,5401260,5401260,49504200100000.0,540126000996,635.0,06-08,3,635,October Count Day,8941.02,881.439999999999,9822.46,5503.7,557.91,6061.61,3437.32,323.53,3760.85,5677548.61,559719.54,6237268.15,9680.729357,3494850.41,354277.99,2182698.2,205441.55,1,0,0,0,0,0,0
WV,2018-2019,75,203,RANDOLPH COUNTY SCHOOLS,ELKINS THIRD WARD ELEMENTARY SCHOOL,5401260,5401260,49504200100000.0,540126001010,295.0,PK-05,2,295,October Count Day,10532.81,1632.2,12165.01,7095.49,1308.67,8404.16,3437.32,323.53,3760.85,3107180.22,481500.149999999,3588680.37,12023.27936,2093170.82,386058.8,1014009.4,95441.3499999999,1,0,0,0,0,0,0
WV,2018-2019,75,204,RANDOLPH COUNTY SCHOOLS,GEORGE WARD ELEMENTARY SCHOOL,5401260,5401260,49504200100000.0,540126000998,362.0,PK-05,2,359,October Count Day,9184.07,1766.42,10950.49,5746.75,1442.89,7189.64,3437.32,323.53,3760.85,3297084.25,634146.23,3931230.48,10808.75936,2063086.37,517998.96,1233997.87999999,116147.269999999,1,0,0,0,0,0,0
WV,2018-2019,75,102,RANDOLPH COUNTY SCHOOLS,HARMAN ELEMENTARY/HIGH SCHOOL,5401260,5401260,49504200100000.0,540126000999,170.0,PK-12,4,170,October Count Day,10534.48,1821.92,12356.4,7097.16,1498.39,8595.55,3437.32,323.53,3760.85,1790861.75,309726.68,2100588.43,12214.66936,1206517.35,254726.58,584344.4,55000.1,1,0,0,0,0,0,0
WV,2018-2019,75,202,RANDOLPH COUNTY SCHOOLS,JENNINGS RANDOLPH ELEMENTARY SCHOOL,5401260,5401260,49504200100000.0,540126001371,271.0,PK-05,2,271,October Count Day,9795.56,1467.35,11262.91,6358.24,1143.82,7502.06,3437.32,323.53,3760.85,2654598.6,397651.99,3052250.59,11121.17936,1723084.88,309975.36,931513.72,87676.6299999999,1,0,0,0,0,0,0
WV,2018-2019,75,206,RANDOLPH COUNTY SCHOOLS,MIDLAND ELEMENTARY SCHOOL,5401260,5401260,49504200100000.0,540126001002,243.0,PK-05,2,241,October Count Day,9877.1,1385.95,11263.05,6439.78,1062.42,7502.2,3437.32,323.53,3760.85,2380382.5,334014.26,2714396.76,11121.31936,1551988.38,256043.53,828394.12,77970.73,1,0,0,0,0,0,0
