state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_TN,enrollmetric,pp_stloc_raw_TN,pp_fed_raw_TN,pp_total_raw_TN,pp_site_stloc_raw_TN,pp_site_fed_raw_TN,pp_site_raw_TN,pp_centshare_stloc_raw_TN,pp_centshare_fed_raw_TN,pp_centshare_raw_TN,schoolstloc_raw_TN,schoolfed_raw_TN,schooltot_raw_TN,pp_total_norm_NERDS,ppnutritionsite_raw_TN,ppnutritioncent_raw_TN,countenroll,noaudit,nositecent,adfinvars,distflex,flag_nerds,flag_f33
TN,2018-2019,890,40,Warren County,Irving College Elementary,4704350,4704350,43108908930100.0,470435001744,276.0,PK-08,3.0,256,ADA,8758.66015625,643.44921875,10189.7467575833,6234.92578125,331.04296875,7305.9765625,2523.73441712926,312.406242664552,2883.77019508327,2242217,164723,2608575.16994132,9763.284877,740.0078125,47.6295352894528,0,0,0,0,0,0,0
TN,2018-2019,890,50,Warren County,Morrison Elementary,4704350,4704350,43108908930100.0,470435001745,415.0,PK-08,3.0,396,ADA,5763.43115234375,639.901184082031,7039.71969003276,3239.69696969697,327.494949494949,4155.94949494949,2523.73441712926,312.406242664552,2883.77019508327,2282318.75,253400.875,2787728.99725297,6710.611712,588.757575757576,47.6295352894528,0,0,0,0,0,0,0
TN,2018-2019,890,72,Warren County,Warren County Alternative Academy,4704350,4704350,43108908930100.0,470435010412,1.0,07-12,4.0,NRD,ADA,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,0,0,0,0,0,1,0
TN,2018-2019,890,80,Warren County,Warren County High School,4704350,4704350,43108908930100.0,470435001749,1925.0,09-12,4.0,1925,ADA,7537.10693359375,422.353240966797,8348.06526001833,5013.37246753247,109.947012987013,5464.29506493507,2523.73441712926,312.406242664552,2883.77019508327,14508931,813030,16070025.6255353,7978.5219,340.975584415584,47.6295352894528,0,0,0,0,0,0,0
TN,2018-2019,890,75,Warren County,Warren County Middle School,4704350,4704350,43108908930100.0,470435001748,803.0,06-08,3.0,803,ADA,8266.0283203125,945.255554199219,9793.28576170842,5742.29389788294,632.849315068493,6909.51556662516,2523.73441712926,312.406242664552,2883.77019508327,6637620.5,759040.1875,7864008.46665186,9379.076799,534.372353673724,47.6295352894528,0,0,0,0,0,0,0
TN,2018-2019,890,85,Warren County,West Elementary,4704350,4704350,43108908930100.0,470435001750,478.0,PK-05,2.0,446,ADA,8765.8310546875,1026.63720703125,10477.9069663837,6242.09641255605,714.230941704036,7594.13677130045,2523.73441712926,312.406242664552,2883.77019508327,3909560.5,457880.1875,4673146.50700714,10042.53928,637.809417040359,47.6295352894528,0,0,0,0,0,0,0
TN,2018-2019,900,25,Washington County,Boones Creek Elementary,4704380,4704380,43109009030100.0,470438001753,,PK-08,3.0,336,ADA,9065.1669921875,792.748229980469,10389.9044390008,7209.53869047619,478.494047619048,8039.03869047619,1855.62817174516,314.254163555341,2350.86574852463,3045896,266363.40625,3491007.89150428,10205.72376,351.005952380952,180.983413224136,0,0,0,0,0,0,0
TN,2018-2019,900,30,Washington County,Boones Creek Middle School,4704380,4704380,43109009030100.0,470438001754,,,,332,ADA,7861.1279296875,530.061401367188,8710.45610997042,6005.5,215.807228915663,6359.59036144578,1855.62817174516,314.254163555341,2350.86574852463,2609894.5,175980.375,2891871.42851018,8578.18002,138.28313253012,180.983413224136,0,0,0,0,0,0,0
TN,2018-2019,900,37,Washington County,Daniel Boone High School,4704380,4704380,43109009030100.0,470438001756,1255.0,09-12,4.0,1255,ADA,7482.216796875,316.172088623047,8109.96774055651,5626.58884462151,1.91792828685259,5759.10199203187,1855.62817174516,314.254163555341,2350.86574852463,9390182,396795.96875,10178009.5143984,7996.250186,130.595219123506,180.983413224136,0,0,0,0,0,0,0
TN,2018-2019,900,38,Washington County,David Crockett High School,4704380,4704380,43109009030100.0,470438001757,1207.0,09-12,4.0,1207,ADA,7297.31494140625,333.264099121094,7920.90883054617,5441.68682684341,19.009942004971,5570.04308202154,1855.62817174516,314.254163555341,2350.86574852463,8807859,402249.78125,9560536.95846923,7813.03428,109.346313173157,180.983413224136,0,0,0,0,0,0,0
TN,2018-2019,900,45,Washington County,Fall Branch Elementary,4704380,4704380,43109009030100.0,470438001758,214.0,PK-08,3.0,213,ADA,9812.201171875,459.183746337891,10671.1943870223,7956.57276995305,144.929577464789,8320.32863849765,1855.62817174516,314.254163555341,2350.86574852463,2089998.75,97806.140625,2272964.40443575,10478.32024,218.826291079812,180.983413224136,0,0,0,0,0,0,0
TN,2018-2019,900,50,Washington County,Grandview Elementary School,4704380,4704380,43109009030100.0,470438002160,666.0,PK-08,3.0,621,ADA,7740.44482421875,601.909545898438,8624.86896913655,5884.81642512077,287.65539452496,6274.00322061192,1855.62817174516,314.254163555341,2350.86574852463,4806816,373785.84375,5356043.6298338,8495.238013,101.531400966184,180.983413224136,0,0,0,0,0,0,0
TN,2018-2019,900,55,Washington County,Gray Elementary School,4704380,4704380,43109009030100.0,470438001759,561.0,PK-08,3.0,540,ADA,7861.01904296875,318.711578369141,8452.34167445056,6005.39074074074,4.45740740740741,6101.47592592593,1855.62817174516,314.254163555341,2350.86574852463,4244950,172104.25,4564264.5042033,8328.042801,91.6277777777778,180.983413224136,0,0,0,0,0,0,0
TN,2018-2019,900,60,Washington County,Jonesborough Elementary,4704380,4704380,43109009030100.0,470438001760,506.0,PK-04,2.0,506,ADA,7664.203125,619.19287109375,8608.9487524772,5808.57509881423,304.938735177866,6258.08300395257,1855.62817174516,314.254163555341,2350.86574852463,3878086.75,313311.59375,4356128.06875347,8479.809822,144.569169960474,180.983413224136,0,0,0,0,0,0,0
TN,2018-2019,900,65,Washington County,Jonesborough Middle School,4704380,4704380,43109009030100.0,470438001761,412.0,05-08,3.0,412,ADA,7088.6767578125,862.193481445312,8406.74196211687,5233.04854368932,547.93932038835,6055.87621359223,1855.62817174516,314.254163555341,2350.86574852463,2920534.75,355223.71875,3463577.68839215,8283.852382,274.888349514563,180.983413224136,0,0,0,0,0,0,0
TN,2018-2019,900,75,Washington County,Lamar Elementary,4704380,4704380,43109009030100.0,470438001762,486.0,PK-08,3.0,466,ADA,8100.23974609375,767.344299316406,9184.49879573493,6244.61158798283,453.090128755365,6833.6330472103,1855.62817174516,314.254163555341,2350.86574852463,3774711.75,357582.4375,4279976.43881248,9037.572068,135.931330472103,180.983413224136,0,0,0,0,0,0,0
TN,2018-2019,900,80,Washington County,Ridgeview Elementary School,4704380,4704380,43109009030100.0,470438002154,824.0,PK-08,3.0,789,ADA,7118.37353515625,412.625518798828,7786.00516550816,5262.74524714829,98.3713561470215,5435.13941698352,1855.62817174516,314.254163555341,2350.86574852463,5616396.5,325561.53125,6143158.07558594,7682.299912,74.0228136882129,180.983413224136,0,0,0,0,0,0,0
TN,2018-2019,900,90,Washington County,South Central Elementary,4704380,4704380,43109009030100.0,470438001763,210.0,PK-08,3.0,209,ADA,9874.044921875,1026.20153808594,11331.0045045055,8018.41626794258,711.947368421053,8980.13875598086,1855.62817174516,314.254163555341,2350.86574852463,2063675.25,214476.125,2368179.94144165,11117.73844,249.775119617225,180.983413224136,0,0,0,0,0,0,0
TN,2018-2019,900,95,Washington County,Sulphur Springs Elementary,4704380,4704380,43109009030100.0,470438001764,369.0,PK-08,3.0,366,ADA,8355.671875,541.519165039062,9204.47503814212,6500.04371584699,227.265027322404,6853.60928961749,1855.62817174516,314.254163555341,2350.86574852463,3058176,198196.03125,3368837.86396002,9056.93093,126.300546448087,180.983413224136,0,0,0,0,0,0,0
TN,2018-2019,900,115,Washington County,Tennessee Virtual Learning Academy,4704380,4704380,43109009030100.0,470438002403,37.0,09-12,4.0,37,ADA,3189.38500976562,314.254150390625,3684.62250528139,1333.75675675676,0,1333.75675675676,1855.62817174516,314.254163555341,2350.86574852463,118007.2421875,11627.404296875,136331.032695411,3707.673499,0,180.983413224136,0,0,0,0,0,0,0
TN,2018-2019,900,105,Washington County,University School,4704380,4704380,43109009030100.0,470438001893,597.0,KG-12,4.0,597,ADA,8207.6513671875,314.254150390625,8779.49556427003,6352.02345058626,0,6428.62981574539,1855.62817174516,314.254163555341,2350.86574852463,4899968,187609.734375,5241358.85186921,8645.08576,76.606365159129,180.983413224136,0,0,0,0,0,0,0
TN,2018-2019,900,5,Washington County,Washington County Adult High School,4704380,4704380,43109009030100.0,470438002095,0.0,KG-12,4.0,NRD,ADA,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,0,0,0,0,0,1,0
TN,2018-2019,900,110,Washington County,West View School,4704380,4704380,43109009030100.0,470438001765,417.0,PK-08,3.0,417,ADA,8165.431640625,940.570739746094,9430.78421375245,6309.80335731415,626.31654676259,7079.91846522782,1855.62817174516,314.254163555341,2350.86574852463,3404985,392218,3932637.01713477,9276.245854,143.798561151079,180.983413224136,0,0,0,0,0,0,0
TN,2018-2019,910,5,Wayne County,Collinwood Elementary,4704440,4704440,43109109130100.0,470444001767,368.0,PK-04,2.0,315,ADA,9583.552734375,1206.85461425781,11370.4629625127,6621.61587301587,887.695238095238,8001.99682539683,2961.93678014184,319.159347517731,3368.46613711584,3018819,380159.1875,3581695.83319149,10896.18427,492.685714285714,87.3700094562648,0,0,0,0,0,0,0
TN,2018-2019,910,10,Wayne County,Collinwood High School,4704440,4704440,43109109130100.0,470444001768,286.0,09-12,4.0,286,ADA,8252.7685546875,441.190826416016,9409.14096229066,5290.83216783217,122.031468531469,6040.67482517482,2961.93678014184,319.159347517731,3368.46613711584,2360292,126180.5703125,2691014.31521513,8995.478365,627.811188811189,87.3700094562648,0,0,0,0,0,0,0
TN,2018-2019,910,15,Wayne County,Collinwood Middle School,4704440,4704440,43109109130100.0,470444001769,267.0,05-08,3.0,267,ADA,8765.83984375,447.608795166016,9747.42493861397,5803.90262172285,128.449438202247,6378.95880149813,2961.93678014184,319.159347517731,3368.46613711584,2340479,119511.546875,2602562.45860993,9323.307427,446.606741573034,87.3700094562648,0,0,0,0,0,0,0
TN,2018-2019,910,25,Wayne County,Frank Hughes School,4704440,4704440,43109109130100.0,470444001771,317.0,PK-12,4.0,302,ADA,9057.2744140625,1075.19580078125,10714.7211040033,6095.33774834437,756.03642384106,7346.25496688742,2961.93678014184,319.159347517731,3368.46613711584,2735297,324709.125,3235845.77340898,10260.70859,494.880794701987,87.3700094562648,0,0,0,0,0,0,0
TN,2018-2019,910,35,Wayne County,Wayne County High School,4704440,4704440,43109109130100.0,470444001773,305.0,09-12,4.0,305,ADA,8147.62841796875,515.136413574219,9276.97105514863,5185.69180327869,195.977049180328,5908.50491803279,2961.93678014184,319.159347517731,3368.46613711584,2485026.75,157116.59375,2829476.17182033,8867.393266,526.83606557377,87.3700094562648,0,0,0,0,0,0,0
TN,2018-2019,910,36,Wayne County,Wayne County Technology Center,4704440,4704440,43109109130100.0,470444001774,0.0,09-12,4.0,NRD,ADA,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,0,0,0,0,0,1,0
TN,2018-2019,910,40,Wayne County,Waynesboro Elementary,4704440,4704440,43109109130100.0,470444001775,432.0,PK-05,2.0,369,ADA,7842.43017578125,1097.08349609375,9433.0542129966,4880.49322493225,777.924119241192,6064.58807588076,2961.93678014184,319.159347517731,3368.46613711584,2893856.75,404823.8125,3480797.00459574,9018.65256,406.170731707317,87.3700094562648,0,0,0,0,0,0,0
TN,2018-2019,910,45,Wayne County,Waynesboro Middle School,4704440,4704440,43109109130100.0,470444001776,271.0,05-08,3.0,271,ADA,8652.2431640625,553.465637207031,9762.0417828723,5690.30627306273,234.306273062731,6393.57564575646,2961.93678014184,319.159347517731,3368.46613711584,2344757.75,149989.1875,2645513.32315839,9337.472527,468.963099630996,87.3700094562648,0,0,0,0,0,0,0
TN,2018-2019,920,5,Weakley County,Dresden Elementary,4704470,4704470,43109209230100.0,470447001777,485.0,PK-04,2.0,457,ADA,6828.4814453125,702.009094238281,8280.57518131372,4825.67833698031,513.746170678337,5974.79868708972,2002.80311401306,188.262933199397,2305.77649422401,3120616,320818.15625,3784222.85786037,8194.839587,635.374179431072,114.710447011552,0,0,0,0,0,0,0
TN,2018-2019,920,10,Weakley County,Dresden High School,4704470,4704470,43109209230100.0,470447001778,343.0,09-12,4.0,343,ADA,8175.6630859375,409.455352783203,9229.97182950098,6172.86005830904,221.192419825073,6924.19533527697,2002.80311401306,188.262933199397,2305.77649422401,2804252.5,140443.1875,3165880.33751883,9114.894434,530.142857142857,114.710447011552,0,0,0,0,0,0,0
TN,2018-2019,920,7,Weakley County,Dresden Middle School,4704470,4704470,43109209230100.0,470447001779,366.0,05-08,3.0,366,ADA,6784.9970703125,508.194641113281,7776.89671280324,4782.19398907104,319.931693989071,5471.12021857924,2002.80311401306,188.262933199397,2305.77649422401,2483309,185999.234375,2846344.19688599,7706.727672,368.994535519126,114.710447011552,0,0,0,0,0,0,0
TN,2018-2019,920,15,Weakley County,Gleason School,4704470,4704470,43109209230100.0,470447001780,452.0,PK-12,4.0,432,ADA,8013.8955078125,692.492126464844,9459.93390163142,6011.09259259259,504.229166666667,7154.15740740741,2002.80311401306,188.262933199397,2305.77649422401,3462003,299156.59375,4086691.44550477,9337.749359,638.835648148148,114.710447011552,0,0,0,0,0,0,0
TN,2018-2019,920,25,Weakley County,Greenfield School,4704470,4704470,43109209230100.0,470447001782,494.0,PK-12,4.0,473,ADA,7571.5703125,686.165710449219,8905.643301835,5568.76744186046,497.902748414376,6599.86680761099,2002.80311401306,188.262933199397,2305.77649422401,3581352.75,324556.375,4212369.28176796,8800.589518,533.196617336152,114.710447011552,0,0,0,0,0,0,0
TN,2018-2019,920,35,Weakley County,Martin Elementary,4704470,4704470,43109209230100.0,470447001784,413.0,03-05,2.0,413,ADA,6670.72314453125,485.933624267578,7769.73775330391,4667.9200968523,297.670702179177,5463.9612590799,2002.80311401306,188.262933199397,2305.77649422401,2755008.75,200690.59375,3208901.69211452,7699.789966,498.370460048426,114.710447011552,0,0,0,0,0,0,0
TN,2018-2019,920,45,Weakley County,Martin Middle School,4704470,4704470,43109209230100.0,470447001785,377.0,06-08,3.0,377,ADA,6828.41064453125,442.748352050781,7919.37065868024,4825.6074270557,254.485411140584,5613.59416445623,2002.80311401306,188.262933199397,2305.77649422401,2574310.75,166916.125,2985602.73832245,7844.798356,533.501326259947,114.710447011552,0,0,0,0,0,0,0
TN,2018-2019,920,33,Weakley County,Martin Primary,4704470,4704470,43109209230100.0,470447001866,454.0,PK-02,2.0,413,ADA,6961.59228515625,685.691528320312,8291.53920608842,4958.78934624697,497.428571428571,5985.76271186441,2002.80311401306,188.262933199397,2305.77649422401,2875137.75,283190.59375,3424405.69211452,8205.464761,529.544794188862,114.710447011552,0,0,0,0,0,0,0
TN,2018-2019,920,60,Weakley County,Sharon School,4704470,4704470,43109209230100.0,470447001788,194.0,PK-08,3.0,162,ADA,10106.302734375,2920.99755859375,14161.9369880512,8103.5,2732.73456790123,11856.1604938272,2002.80311401306,188.262933199397,2305.77649422401,1637221.125,473201.59375,2294233.79206429,13894.43358,1019.92592592593,114.710447011552,0,0,0,0,0,0,0
TN,2018-2019,920,65,Weakley County,Weakley County Center For Adult Continuing Education,4704470,4704470,43109209230100.0,470447001789,0.0,09-12,4.0,NRD,ADA,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,0,0,0,0,0,1,0
TN,2018-2019,920,40,Weakley County,Westview High School,4704470,4704470,43109209230100.0,470447001790,546.0,09-12,4.0,546,ADA,8081.3857421875,424.792236328125,9134.00909495661,6078.58241758242,236.529304029304,6828.2326007326,2002.80311401306,188.262933199397,2305.77649422401,4412436.5,231936.5625,4987168.96584631,9021.897498,513.120879120879,114.710447011552,0,0,0,0,0,0,0
TN,2018-2019,97,25,West Carroll,West Carroll Elementary School,4704490,4704490,43500960100000.0,470449001914,242.0,03-06,2.0,242,ADA,7343.7841796875,901.293090820312,9097.21439770463,5500.10743801653,618.979338842975,6971.22314049587,1843.67657439446,282.313725490196,2125.99125720877,1777195.75,218112.921875,2201525.88424452,9185.658035,852.136363636364,0.000957324106198969,0,0,0,0,0,0,0
TN,2018-2019,97,5,West Carroll,West Carroll Junior/Senior High School,4704490,4704490,43500960100000.0,470449001913,443.0,07-12,4.0,443,ADA,8045.95654296875,529.957092285156,9223.93708113653,6202.27990970655,247.643340857788,7097.94582392777,1843.67657439446,282.313725490196,2125.99125720877,3564358.75,234770.984375,4086204.12694348,9308.464261,648.022573363431,0.000957324106198969,0,0,0,0,0,0,0
TN,2018-2019,97,20,West Carroll,West Carroll Primary,4704490,4704490,43500960100000.0,470449000149,224.0,PK-02,2.0,182,ADA,7646.6767578125,1169.14343261719,9920.82092753844,5803,886.82967032967,7794.82967032967,1843.67657439446,282.313725490196,2125.99125720877,1391695.125,212784.09375,1805589.408812,9983.810399,1105,0.000957324106198969,0,0,0,0,0,0,0
TN,2018-2019,960,5,West Tennessee School for the Deaf,West Tennessee School For Deaf,4700143,4700143,,470014302131,37.0,PK-06,2.0,NRD,ADA,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,0,0,0,0,0,1,1
TN,2018-2019,930,10,White County,Bon De Croft Elementary,4704500,4704500,43109309330100.0,470450001792,181.0,PK-05,2.0,166,ADA,8284.5029296875,1139.22814941406,10368.5141192477,6294.1686746988,823.28313253012,8061.34337349398,1990.33429140127,315.945063694268,2307.17074575371,1375227.5,189111.875,1721173.34379512,10358.6585,943.89156626506,0.891390658174038,0,0,0,0,0,0,0
TN,2018-2019,930,15,White County,Cassville Elementary,4704500,4704500,43109309330100.0,470450001793,233.0,PK-05,2.0,213,ADA,8241.6396484375,1047.94970703125,10079.6918725143,6251.30516431925,732.004694835681,7772.52112676056,1990.33429140127,315.945063694268,2307.17074575371,1755469.25,223213.296875,2146974.36884554,10078.76251,789.211267605634,0.891390658174038,0,0,0,0,0,0,0
TN,2018-2019,930,25,White County,Doyle Elementary,4704500,4704500,43109309330100.0,470450001795,249.0,PK-05,2.0,229,ADA,7911.888671875,1332.33813476562,10074.406553614,5921.55458515284,1016.39301310044,7767.23580786026,1990.33429140127,315.945063694268,2307.17074575371,1811822.5,305105.40625,2307039.1007776,10073.64054,829.288209606987,0.891390658174038,0,0,0,0,0,0,0
TN,2018-2019,930,35,White County,Findlay Elementary,4704500,4704500,43109309330100.0,470450001797,415.0,PK-05,2.0,376,ADA,7593.884765625,1126.68176269531,9426.27978830691,5603.55053191489,810.73670212766,7119.10904255319,1990.33429140127,315.945063694268,2307.17074575371,2855300.75,423632.34375,3544281.2004034,9445.544609,704.821808510638,0.891390658174038,0,0,0,0,0,0,0
TN,2018-2019,930,37,White County,Northfield Elementary School,4704500,4704500,43109309330100.0,470450001363,283.0,PK-05,2.0,264,ADA,8225.5537109375,1292.98669433594,10280.2768063598,6235.2196969697,977.041666666667,7973.10606060606,1990.33429140127,315.945063694268,2307.17074575371,2171546.25,341348.5,2713993.07687898,10273.14822,760.844696969697,0.891390658174038,0,0,0,0,0,0,0
TN,2018-2019,930,50,White County,White Co Middle School,4704500,4704500,43109309330100.0,470450001800,913.0,06-08,3.0,913,ADA,7057.16357421875,445.529937744141,8050.44456831669,5066.8291347207,129.584884994524,5743.27382256298,1990.33429140127,315.945063694268,2307.17074575371,6443190,406768.84375,7350055.89087314,8112.230588,546.859802847755,0.891390658174038,0,0,0,0,0,0,0
TN,2018-2019,930,40,White County,White County High School,4704500,4704500,43109309330100.0,470450001798,1157.0,09-12,4.0,1157,ADA,7109.1279296875,407.323638916016,8028.27446226193,5118.79343128781,91.3785652549697,5721.10371650821,1990.33429140127,315.945063694268,2307.17074575371,8225261,471273.4375,9288713.55283705,8090.745666,510.931719965428,0.891390658174038,0,0,0,0,0,0,0
TN,2018-2019,930,60,White County,Woodland Park Elementary,4704500,4704500,43109309330100.0,470450001980,507.0,PK-05,2.0,450,ADA,8156.53857421875,328.016174316406,9272.56852353149,6166.20444444444,12.0711111111111,6965.39777777778,1990.33429140127,315.945063694268,2307.17074575371,3670442.5,147607.28125,4172655.83558917,9296.583904,787.122222222222,0.891390658174038,0,0,0,0,0,0,0
TN,2018-2019,940,4,Williamson County,Allendale Elementary School,4704530,4704530,43109409430100.0,470453002244,746.0,KG-05,2.0,746,ADA,9184.845703125,234.561370849609,9787.15340809853,6893.41018766756,163.113941018767,7366.80026809651,2291.43552400322,71.4474239228683,2420.35314000201,6851895,174982.78125,7301216.4424415,9642.060865,310.276139410188,57.4701920759265,0,0,0,0,0,0,0
TN,2018-2019,940,5,Williamson County,Bethesda Elementary,4704530,4704530,43109409430100.0,470453001801,539.0,PK-05,2.0,539,ADA,9469.7099609375,332.534637451172,10304.7037893527,7178.2745825603,261.08719851577,7884.35064935065,2291.43552400322,71.4474239228683,2420.35314000201,5104173.5,179236.15625,5554235.34246108,10143.61597,444.988868274583,57.4701920759265,0,0,0,0,0,0,0
TN,2018-2019,940,12,Williamson County,Brentwood High School,4704530,4704530,43109409430100.0,470453001894,1721.0,09-12,4.0,1721,ADA,8103.92822265625,88.3759536743164,8417.07655662026,5812.49273678094,16.9285299244625,5996.72341661825,2291.43552400322,71.4474239228683,2420.35314000201,13946861,152095.015625,14485788.7539435,8314.327247,167.302149912841,57.4701920759265,0,0,0,0,0,0,0
TN,2018-2019,940,67,Williamson County,Brentwood Middle School,4704530,4704530,43109409430100.0,470453001812,1327.0,06-08,3.0,1327,ADA,7615.94775390625,145.388641357422,8005.36218295604,5324.51243406179,73.9412207987943,5585.00904295403,2291.43552400322,71.4474239228683,2420.35314000201,10106363,192930.734375,10623115.6167827,7915.337208,186.555388093444,57.4701920759265,0,0,0,0,0,0,0
TN,2018-2019,940,17,Williamson County,Centennial High School,4704530,4704530,43109409430100.0,470453000511,1696.0,09-12,4.0,1696,ADA,8239.2216796875,184.190353393555,8652.22342302088,5947.78596698113,112.742924528302,6231.87028301887,2291.43552400322,71.4474239228683,2420.35314000201,13973720,312386.84375,14674170.9254434,8542.206726,171.341391509434,57.4701920759265,0,0,0,0,0,0,0
TN,2018-2019,940,23,Williamson County,Chapman's Retreat Elementary,4704530,4704530,43109409430100.0,470453002050,740.0,PK-05,2.0,720,ADA,8541.056640625,266.391876220703,9186.02397333534,6249.62083333333,194.944444444444,6765.67083333333,2291.43552400322,71.4474239228683,2420.35314000201,6149560.5,191802.140625,6613937.26080145,9059.509778,321.105555555556,57.4701920759265,0,0,0,0,0,0,0
TN,2018-2019,940,22,Williamson County,Clovercroft Elementary School,4704530,4704530,43109409430100.0,470453002277,758.0,KG-05,2.0,758,ADA,8765.01171875,150.740295410156,9245.6789975218,6473.5765171504,79.2928759894459,6825.32585751979,2291.43552400322,71.4474239228683,2420.35314000201,6643879,114261.1484375,7008224.68012152,9117.32112,272.456464379947,57.4701920759265,0,0,0,0,0,0,0
TN,2018-2019,940,20,Williamson County,College Grove Elementary,4704530,4704530,43109409430100.0,470453001802,598.0,KG-05,2.0,598,ADA,8309.2431640625,196.464141845703,8920.37989585485,6017.80769230769,125.016722408027,6500.02675585284,2291.43552400322,71.4474239228683,2420.35314000201,4968927.5,117485.5625,5334387.1777212,8802.075626,357.202341137124,57.4701920759265,0,0,0,0,0,0,0
TN,2018-2019,940,19,Williamson County,Creekside Elementary School,4704530,4704530,43109409430100.0,470453002587,,KG-05,2.0,NRD,ADA,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,0,0,0,0,0,1,0
TN,2018-2019,940,28,Williamson County,Crockett Elementary,4704530,4704530,43109409430100.0,470453002020,779.0,PK-05,2.0,641,ADA,9983.7177734375,396.888916015625,10737.8773209692,7692.28237129485,325.441497659906,8317.52418096724,2291.43552400322,71.4474239228683,2420.35314000201,6399563,254405.796875,6882979.36274129,10563.40196,299.800312012481,57.4701920759265,0,0,0,0,0,0,0
TN,2018-2019,940,27,Williamson County,Edmondson Elementary,4704530,4704530,43109409430100.0,470453000443,773.0,KG-05,2.0,773,ADA,8499.404296875,153.892440795898,8972.3699575958,6207.96895213454,82.4450194049159,6552.01681759379,2291.43552400322,71.4474239228683,2420.35314000201,6570039.5,118958.859375,6935641.97722156,8852.458897,261.602846054334,57.4701920759265,0,0,0,0,0,0,0
TN,2018-2019,940,30,Williamson County,Fairview Elementary,4704530,4704530,43109409430100.0,470453001803,571.0,PK-05,2.0,512,ADA,10670.88671875,685.175964355469,11850.185171252,8379.451171875,613.728515625,9429.83203125,2291.43552400322,71.4474239228683,2420.35314000201,5463494,350810.09375,6067294.80768103,11641.33311,436.65234375,57.4701920759265,0,0,0,0,0,0,0
TN,2018-2019,940,35,Williamson County,Fairview High School,4704530,4704530,43109409430100.0,470453001804,728.0,09-12,4.0,728,ADA,10994.2294921875,220.87873840332,11596.9300630789,8702.79395604396,149.431318681319,9176.57692307692,2291.43552400322,71.4474239228683,2420.35314000201,8003799,160799.71875,8442565.08592146,11395.90504,324.351648351648,57.4701920759265,0,0,0,0,0,0,0
TN,2018-2019,940,33,Williamson County,Fairview Middle School,4704530,4704530,43109409430100.0,470453001895,537.0,06-08,3.0,537,ADA,9511.3388671875,490.925994873047,10533.2898252907,7219.90316573557,419.478584729981,8112.93668528864,2291.43552400322,71.4474239228683,2420.35314000201,5107589,263627.28125,5656376.63618108,10365.13739,473.554934823091,57.4701920759265,0,0,0,0,0,0,0
TN,2018-2019,940,40,Williamson County,Franklin High School,4704530,4704530,43109409430100.0,470453001805,1780.0,09-12,4.0,1780,ADA,8431.796875,96.1772003173828,8808.27673550763,6140.36179775281,24.7297752808989,6387.92359550562,2291.43552400322,71.4474239228683,2420.35314000201,15008599,171195.421875,15678732.5892036,8693.437096,222.83202247191,57.4701920759265,0,0,0,0,0,0,0
TN,2018-2019,940,42,Williamson County,Fred J Page High School,4704530,4704530,43109409430100.0,470453001806,1149.0,09-12,4.0,1149,ADA,8590.5986328125,200.128021240234,9135.26175619,6299.16275021758,128.680591818973,6714.90861618799,2291.43552400322,71.4474239228683,2420.35314000201,9870597,229947.09375,10496415.7578623,9010.316404,287.065274151436,57.4701920759265,0,0,0,0,0,0,0
TN,2018-2019,940,41,Williamson County,Fred J Page Middle School,4704530,4704530,43109409430100.0,470453001896,1163.0,06-08,3.0,1163,ADA,7852.84814453125,179.024383544922,8345.72373329522,5561.41272570937,107.576956147893,5925.37059329321,2291.43552400322,71.4474239228683,2420.35314000201,9132863,208205.359375,9706076.70182234,8245.179635,256.380911435942,57.4701920759265,0,0,0,0,0,0,0
TN,2018-2019,940,45,Williamson County,Grassland Elementary,4704530,4704530,43109409430100.0,470453001807,567.0,KG-05,2.0,567,ADA,9700.8837890625,281.851318359375,10374.3319759808,7409.44797178131,210.403880070547,7953.97883597884,2291.43552400322,71.4474239228683,2420.35314000201,5500401,159809.6875,5882246.23038114,10211.09225,334.126984126984,57.4701920759265,0,0,0,0,0,0,0
TN,2018-2019,940,46,Williamson County,Grassland Middle School,4704530,4704530,43109409430100.0,470453001969,993.0,06-08,3.0,993,ADA,8080.63916015625,193.668975830078,8582.0268560141,5789.20342396777,122.221550855992,6161.67371601208,2291.43552400322,71.4474239228683,2420.35314000201,8024074.5,192313.296875,8521952.668022,8474.179636,250.248741188318,57.4701920759265,0,0,0,0,0,0,0
