state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_LA,enrollmetric,pp_stloc_raw_LA,pp_fed_raw_LA,pp_total_raw_LA,pp_site_stloc_raw_LA,pp_site_fed_raw_LA,pp_site_raw_LA,pp_centshare_stloc_raw_LA,pp_centshare_fed_raw_LA,pp_centshare_raw_LA,schoolstloc_raw_LA,schoolfed_raw_LA,schooltot_raw_LA,pp_total_norm_NERDS,percentsiteexp_raw_LA,percentcentexp_raw_LA,percentspendinstruction_raw_LA,percentspendinstrsupport_raw_LA,percentspendtransp_raw_LA,percentspendadmin_raw_LA,percentspendothersupport_raw_LA,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
LA,2018-2019,WBW,WBW001,Living School Inc.,Living School,2200314,2200314,,220031402466.0,,09-09,3.0,55,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,0,1,0,0,0,1,0
LA,2018-2019,032,032002,Livingston Parish,Albany High School,2201020,2201020,19503200100000.0,220102000755.0,515.0,08-12,4.0,504,ADM,8875,553,9428,7837,461,8298,1038,92,1130,4473000,278712,4751712,9605.034993,0.88,0.12,0.62,0.08,0.02,0.07,0.21,0,1,0,0,0,0,0
LA,2018-2019,032,032001,Livingston Parish,Albany Lower Elementary School,2201020,2201020,19503200100000.0,220102000754.0,497.0,PK-02,2.0,500,ADM,9181,613,9794,8143,521,8664,1038,92,1130,4590500,306500,4897000,9971.034993,0.88,0.12,0.67,0.09,0.02,0.06,0.16,0,1,0,0,0,0,0
LA,2018-2019,032,032032,Livingston Parish,Albany Middle School,2201020,2201020,19503200100000.0,220102001708.0,684.0,04-08,3.0,686,ADM,8845,532,9378,7807,440,8248,1038,92,1130,6067670,364952,6433308,9555.034993,0.88,0.12,0.56,0.08,0.12,0.04,0.19,0,1,0,0,0,0,0
LA,2018-2019,032,032039,Livingston Parish,Albany Upper Elementary School,2201020,2201020,19503200100000.0,220102000400.0,292.0,03-04,2.0,294,ADM,11560,706,12265,10522,614,11135,1038,92,1130,3398640,207564,3605910,12442.03499,0.91,0.09,0.579999999999999,0.1,0.03,0.08,0.21,0,1,0,0,0,0,0
LA,2018-2019,032,032004,Livingston Parish,Denham Springs Elementary School,2201020,2201020,19503200100000.0,220102000757.0,485.0,PK-05,2.0,498,ADM,9720,618,10337,8682,526,9207,1038,92,1130,4840560,307764,5147826,10514.03499,0.89,0.11,0.63,0.09,0.07,0.05,0.16,0,1,0,0,0,0,0
LA,2018-2019,032,032042,Livingston Parish,Denham Springs Freshman High School,2201020,2201020,19503200100000.0,220102000904.0,613.0,08-09,3.0,602,ADM,8282,533,8815,7244,441,7685,1038,92,1130,4985764,320866,5306630,8992.034993,0.87,0.13,0.64,0.08,0.02,0.07,0.2,0,1,0,0,0,0,0
LA,2018-2019,032,032005,Livingston Parish,Denham Springs High School,2201020,2201020,19503200100000.0,220102000758.0,1637.0,10-12,4.0,1599,ADM,8291,507,8798,7253,415,7668,1038,92,1130,13257309,810693,14068002,8975.034993,0.87,0.13,0.579999999999999,0.08,0.09,0.05,0.2,0,1,0,0,0,0,0
LA,2018-2019,032,032006,Livingston Parish,Denham Springs Junior High School,2201020,2201020,19503200100000.0,220102000759.0,859.0,06-08,3.0,854,ADM,8170,543,8713,7132,451,7583,1038,92,1130,6977180,463722,7440902,8890.034993,0.87,0.13,0.61,0.09,0.03,0.06,0.22,0,1,0,0,0,0,0
LA,2018-2019,032,032007,Livingston Parish,Doyle Elementary School,2201020,2201020,19503200100000.0,220102000760.0,595.0,PK-06,2.0,607,ADM,9878,601,10479,8840,509,9349,1038,92,1130,5995946,364807,6360753,10656.03499,0.89,0.11,0.62,0.08,0.07,0.05,0.18,0,1,0,0,0,0,0
LA,2018-2019,032,032008,Livingston Parish,Doyle High School,2201020,2201020,19503200100000.0,220102000761.0,678.0,06-12,4.0,674,ADM,8663,567,9230,7625,475,8099,1038,92,1130,5838862,382158,6221020,9407.034993,0.88,0.12,0.64,0.09,0.03,0.05,0.19,0,1,0,0,0,0,0
LA,2018-2019,032,032041,Livingston Parish,Eastside Elementary School,2201020,2201020,19503200100000.0,220102000726.0,493.0,PK-05,2.0,498,ADM,9553,619,10172,8515,527,9042,1038,92,1130,4757394,308262,5065656,10349.03499,0.89,0.11,0.64,0.09,0.03,0.06,0.18,0,1,0,0,0,0,0
LA,2018-2019,032,032028,Livingston Parish,French Settlement Elementary School,2201020,2201020,19503200100000.0,220102001707.0,473.0,PK-06,2.0,481,ADM,9213,626,9839,8175,534,8709,1038,92,1130,4431453,301106,4732559,10016.03499,0.89,0.11,0.59,0.11,0.03,0.06,0.2,0,1,0,0,0,0,0
LA,2018-2019,032,032009,Livingston Parish,French Settlement High School,2201020,2201020,19503200100000.0,220102000762.0,396.0,07-12,4.0,379,ADM,10270,631,10900,9232,539,9770,1038,92,1130,3892330,239149,4131100,11077.03499,0.9,0.1,0.59,0.09,0.08,0.07,0.16,0,1,0,0,0,0,0
LA,2018-2019,032,032010,Livingston Parish,Freshwater Elementary School,2201020,2201020,19503200100000.0,220102000763.0,321.0,PK-05,2.0,330,ADM,11093,691,11784,10055,599,10654,1038,92,1130,3660690,228030,3888720,11961.03499,0.9,0.1,0.61,0.1,0.03,0.08,0.19,0,1,0,0,0,0,0
LA,2018-2019,032,032011,Livingston Parish,Frost School,2201020,2201020,19503200100000.0,220102000764.0,321.0,PK-08,3.0,335,ADM,12548,729,13278,11510,637,12148,1038,92,1130,4203580,244215,4448130,13455.03499,0.91,0.09,0.61,0.09,0.07,0.07,0.17,0,1,0,0,0,0,0
LA,2018-2019,032,032044,Livingston Parish,Gray's Creek Elementary School,2201020,2201020,19503200100000.0,220102001720.0,561.0,PK-05,2.0,572,ADM,8613,584,9198,7575,492,8067,1038,92,1130,4926636,334048,5261256,9375.034993,0.88,0.12,0.6,0.11,0.04,0.06,0.2,0,1,0,0,0,0,0
LA,2018-2019,032,032012,Livingston Parish,Holden High School,2201020,2201020,19503200100000.0,220102000765.0,690.0,PK-12,4.0,686,ADM,10776,631,11407,9738,539,10277,1038,92,1130,7392336,432866,7825202,11584.03499,0.9,0.1,0.65,0.07,0.06,0.05,0.17,0,1,0,0,0,0,0
LA,2018-2019,032,032048,Livingston Parish,Juban Parc Elementary School,2201020,2201020,19503200100000.0,220102002313.0,456.0,PK-05,2.0,481,ADM,9450,586,10036,8412,494,8906,1038,92,1130,4545450,281866,4827316,10213.03499,0.89,0.11,0.569999999999999,0.09,0.06,0.06,0.21,0,1,0,0,0,0,0
LA,2018-2019,032,032049,Livingston Parish,Juban Parc Junior High School,2201020,2201020,19503200100000.0,220102002312.0,578.0,06-08,3.0,577,ADM,8596,547,9143,7558,455,8013,1038,92,1130,4959892,315619,5275511,9320.034993,0.88,0.12,0.569999999999999,0.09,0.07,0.05,0.21,0,1,0,0,0,0,0
LA,2018-2019,032,032031,Livingston Parish,Levi Milton Elementary School,2201020,2201020,19503200100000.0,220102001612.0,623.0,PK-05,2.0,646,ADM,9562,603,10165,8524,511,9035,1038,92,1130,6177052,389538,6566590,10342.03499,0.89,0.11,0.61,0.09,0.08,0.04,0.18,0,1,0,0,0,0,0
LA,2018-2019,032,032033,Livingston Parish,Lewis Vincent Elementary School,2201020,2201020,19503200100000.0,220102001709.0,407.0,PK-05,2.0,411,ADM,9337,622,9960,8299,530,8830,1038,92,1130,3837507,255642,4093560,10137.03499,0.89,0.11,0.63,0.1,0.02,0.06,0.19,0,1,0,0,0,0,0
LA,2018-2019,032,032013,Livingston Parish,Live Oak Elementary School,2201020,2201020,19503200100000.0,220102000766.0,537.0,PK-04,2.0,557,ADM,10141,632,10773,9103,540,9643,1038,92,1130,5648537,352024,6000561,10950.03499,0.9,0.1,0.6,0.09,0.08,0.05,0.18,0,1,0,0,0,0,0
LA,2018-2019,032,032014,Livingston Parish,Live Oak High School,2201020,2201020,19503200100000.0,220102000767.0,1296.0,08-12,4.0,1282,ADM,8028,526,8554,6990,434,7424,1038,92,1130,10291896,674332,10966228,8731.034993,0.87,0.13,0.61,0.09,0.03,0.05,0.21,0,1,0,0,0,0,0
LA,2018-2019,032,032050,Livingston Parish,Live Oak Junior High,2201020,2201020,19503200100000.0,220102002435.0,699.0,07-08,3.0,699,ADM,7730,505,8235,6692,413,7105,1038,92,1130,5403270,352995,5756265,8412.034993,0.86,0.14,0.62,0.08,0.02,0.05,0.22,0,1,0,0,0,0,0
LA,2018-2019,032,032015,Livingston Parish,Live Oak Middle School,2201020,2201020,19503200100000.0,220102001558.0,729.0,05-08,3.0,725,ADM,7444,516,7960,6406,424,6830,1038,92,1130,5396900,374100,5771000,8137.034993,0.86,0.14,0.6,0.1,0.03,0.06,0.21,0,1,0,0,0,0,0
LA,2018-2019,032,032045,Livingston Parish,Livingston Parish Literacy & Technology Center,2201020,2201020,19503200100000.0,220102001678.0,0.0,06-12,4.0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,0,1,0,0,0,1,0
LA,2018-2019,032,032017,Livingston Parish,Maurepas School,2201020,2201020,19503200100000.0,220102000768.0,403.0,PK-12,4.0,389,ADM,12323,706,13029,11285,614,11899,1038,92,1130,4793647,274634,5068281,13206.03499,0.91,0.09,0.63,0.08,0.05,0.08,0.16,0,1,0,0,0,0,0
LA,2018-2019,032,032003,Livingston Parish,North Corbin Elementary School,2201020,2201020,19503200100000.0,220102001550.0,628.0,PK-05,2.0,648,ADM,9524,589,10113,8486,497,8983,1038,92,1130,6171552,381672,6553224,10290.03499,0.89,0.11,0.569999999999999,0.09,0.08,0.05,0.21,0,1,0,0,0,0,0
LA,2018-2019,032,032046,Livingston Parish,North Corbin Junior High School,2201020,2201020,19503200100000.0,220102002060.0,655.0,06-08,3.0,655,ADM,8087,548,8635,7049,456,7505,1038,92,1130,5296985,358940,5655925,8812.034993,0.87,0.13,0.62,0.1,0.04,0.06,0.18,0,1,0,0,0,0,0
LA,2018-2019,032,032043,Livingston Parish,North Live Oak Elementary School,2201020,2201020,19503200100000.0,220102001719.0,602.0,PK-04,2.0,602,ADM,9453,605,10058,8415,513,8928,1038,92,1130,5690706,364210,6054916,10235.03499,0.89,0.11,0.569999999999999,0.1,0.1,0.05,0.19,0,1,0,0,0,0,0
LA,2018-2019,032,032018,Livingston Parish,Northside Elementary School,2201020,2201020,19503200100000.0,220102000769.0,436.0,PK-05,2.0,464,ADM,9662,611,10274,8624,519,9144,1038,92,1130,4483168,283504,4767136,10451.03499,0.89,0.11,0.59,0.1,0.06,0.06,0.19,0,1,0,0,0,0,0
LA,2018-2019,032,032019,Livingston Parish,Seventh Ward Elementary School,2201020,2201020,19503200100000.0,220102000770.0,269.0,PK-05,2.0,295,ADM,11526,699,12225,10488,607,11095,1038,92,1130,3400170,206205,3606375,12402.03499,0.91,0.09,0.569999999999999,0.1,0.09,0.08,0.17,0,1,0,0,0,0,0
LA,2018-2019,032,032047,Livingston Parish,South Fork Elementary School,2201020,2201020,19503200100000.0,220102002315.0,605.0,PK-05,2.0,610,ADM,9154,569,9723,8116,477,8593,1038,92,1130,5583940,347090,5931030,9900.034993,0.88,0.12,0.6,0.08,0.07,0.05,0.2,0,1,0,0,0,0,0
LA,2018-2019,032,032037,Livingston Parish,South Live Oak Elementary School,2201020,2201020,19503200100000.0,220102000233.0,477.0,PK-04,2.0,491,ADM,9470,597,10067,8432,505,8937,1038,92,1130,4649770,293127,4942897,10244.03499,0.89,0.11,0.59,0.09,0.07,0.06,0.19,0,1,0,0,0,0,0
LA,2018-2019,032,032040,Livingston Parish,South Walker Elementary School,2201020,2201020,19503200100000.0,220102000403.0,661.0,PK-05,2.0,688,ADM,9549,600,10150,8511,508,9020,1038,92,1130,6569712,412800,6983200,10327.03499,0.89,0.11,0.61,0.09,0.08,0.05,0.18,0,1,0,0,0,0,0
LA,2018-2019,032,032020,Livingston Parish,Southside Elementary School,2201020,2201020,19503200100000.0,220102000771.0,447.0,PK-05,2.0,491,ADM,10339,671,11010,9301,579,9880,1038,92,1130,5076449,329461,5405910,11187.03499,0.9,0.1,0.62,0.1,0.07,0.05,0.15,0,1,0,0,0,0,0
LA,2018-2019,032,032021,Livingston Parish,Southside Junior High School,2201020,2201020,19503200100000.0,220102001559.0,434.0,06-08,3.0,441,ADM,9962,663,10626,8924,571,9496,1038,92,1130,4393242,292383,4686066,10803.03499,0.89,0.11,0.579999999999999,0.12,0.07,0.06,0.17,0,1,0,0,0,0,0
LA,2018-2019,032,032022,Livingston Parish,Springfield Elementary School,2201020,2201020,19503200100000.0,220102000772.0,559.0,PK-04,2.0,566,ADM,9635,641,10276,8597,549,9146,1038,92,1130,5453410,362806,5816216,10453.03499,0.89,0.11,0.66,0.1,0.02,0.05,0.17,0,1,0,0,0,0,0
LA,2018-2019,032,032023,Livingston Parish,Springfield High School,2201020,2201020,19503200100000.0,220102000773.0,368.0,08-12,4.0,361,ADM,10932,618,11550,9894,526,10420,1038,92,1130,3946452,223098,4169550,11727.03499,0.9,0.1,0.569999999999999,0.08,0.1,0.07,0.19,0,1,0,0,0,0,0
LA,2018-2019,032,032038,Livingston Parish,Springfield Middle School,2201020,2201020,19503200100000.0,220102010339.0,408.0,04-08,3.0,411,ADM,9731,616,10347,8693,524,9217,1038,92,1130,3999441,253176,4252617,10524.03499,0.89,0.11,0.6,0.1,0.07,0.06,0.18,0,1,0,0,0,0,0
LA,2018-2019,032,032026,Livingston Parish,Walker Elementary School,2201020,2201020,19503200100000.0,220102000776.0,579.0,PK-05,2.0,588,ADM,9576,578,10155,8538,486,9025,1038,92,1130,5630688,339864,5971140,10332.03499,0.89,0.11,0.59,0.08,0.09,0.05,0.19,0,1,0,0,0,0,0
LA,2018-2019,032,032025,Livingston Parish,Walker Freshman High School,2201020,2201020,19503200100000.0,220102000775.0,542.0,09-09,3.0,519,ADM,8206,558,8764,7168,466,7634,1038,92,1130,4258914,289602,4548516,8941.034993,0.87,0.13,0.59,0.1,0.03,0.06,0.21,0,1,0,0,0,0,0
LA,2018-2019,032,032024,Livingston Parish,Walker High School,2201020,2201020,19503200100000.0,220102000774.0,1173.0,10-12,4.0,1083,ADM,8363,538,8901,7325,446,7771,1038,92,1130,9057129,582654,9639783,9078.034993,0.87,0.13,0.62,0.08,0.04,0.06,0.19,0,1,0,0,0,0,0
LA,2018-2019,032,032027,Livingston Parish,Westside Junior High School,2201020,2201020,19503200100000.0,220102000777.0,839.0,06-08,3.0,837,ADM,7700,523,8223,6662,431,7093,1038,92,1130,6444900,437751,6882651,8400.034993,0.86,0.14,0.62,0.09,0.02,0.06,0.21,0,1,0,0,0,0,0
LA,2018-2019,W7A,W7A001,Louisiana Key Academy,Louisiana Key Academy,2200213,2200213,,220021302366.0,339.0,KG-08,3.0,348,ADM,12845,793,13638,12289,793,13082,556,0,556,4470060,275964,4746024,13511.08555,0.96,0.04,0.65,0.01,0,0.15,0.19,0,1,0,0,0,0,0
LA,2018-2019,302,302006,Louisiana School for Math Science & the Arts,Louisiana School for Math Science & the Arts,2200017,2200017,,220001701975.0,360.0,10-12,4.0,345,ADM,25644,0,25643,22782,0,22782,2862,0,2862,8847180,0,8846835,25837.90278,0.89,0.11,0.54,0.08,0,0.04,0.34,0,1,0,0,0,0,0
LA,2018-2019,306,306001,Louisiana Special Education Center,Louisiana Special Education Center,2200020,2200020,,220002000267.0,35.0,PK-12,4.0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,0,1,0,0,0,1,1
LA,2018-2019,WAG,WAG001,Louisiana Virtual Charter Academy,Louisiana Virtual Charter Academy,2200233,2200233,,220023302320.0,1917.0,KG-12,4.0,1919,ADM,8420,487,8907,8336,487,8823,84,0,84,16157980,934553,17092533,8398.636411,0.99,0.01,0.64,0.08,0,0.25,0.03,0,1,0,0,0,0,0
LA,2018-2019,318,318001,LSU Laboratory School,LSU Laboratory School,2200022,2200022,,220002201922.0,1428.0,KG-12,4.0,1427,ADM,10220,0,10220,9895,0,9895,325,0,325,14583940,0,14583940,10229.84594,0.97,0.03,0.68,0.1,0,0.08,0.14,0,1,0,0,0,0,0
LA,2018-2019,WBE,WBE001,Lusher Charter School,Lusher Charter School,2200297,2200297,,220029700926.0,1825.0,KG-12,4.0,1806,ADM,10542,392,10935,9568,379,9948,974,13,987,19038852,707952,19748610,10891.92603,0.91,0.09,0.59,0.09,0,0.13,0.19,0,1,0,0,0,0,0
LA,2018-2019,347,347001,Lycee Francais de la Nouvelle-Orleans,Lycee Francais de la Nouvelle-Orleans,2200159,2200159,,220015902331.0,907.0,PK-09,3.0,931,ADM,11316,394,11710,10847,394,11241,469,0,469,10535196,366814,10902010,11665.88754,0.96,0.04,0.7,0.03,0.03,0.02,0.22,0,1,0,0,0,0,0
LA,2018-2019,033,033010,Madison Parish,Christian Acres Alternative School,2201050,2201050,19503300100000.0,220105010412.0,65.0,06-12,4.0,76,ADM,10157,3569,13726,7567,2807,10374,2590,762,3352,771932,271244,1043176,14006.48431,0.76,0.24,0.41,0.24,0.05,0.13,0.17,0,1,0,0,0,0,0
