state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_PA,enrollmetric,pp_stloc_raw_PA,pp_fed_raw_PA,pp_total_raw_PA,schoolstloc_raw_PA,schoolfed_raw_PA,schooltot_raw_PA,pp_total_norm_NERDS,perlocal_raw_PA,nonperlocal_raw_PA,perstate_raw_PA,nonperstate_raw_PA,perfed_raw_PA,nonperfed_raw_PA,pp_personnel_raw_PA,pp_nonpersonnel_raw_PA,pp_perfed_raw_PA,pp_perstloc_raw_PA,pp_perstate_raw_PA,pp_perlocal_raw_PA,pp_nonperfed_raw_PA,pp_nonperstloc_raw_PA,pp_nonperstate_raw_PA,pp_nonperlocal_raw_PA,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
PA,2018-2019,108070502,8280,Altoona Area SD,Penn-Lincoln El Sch,4202340,4202340,39500700200000.0,420234007486,392.0,KG-06,2,387.549,ADM,13384.78,1632.19,15016.97,5187261.63,632553.16,5819814.79,15972.45853,1258499.59,231116.49,3104338.49,593307.06,537491.13,95062.03,4900329.21,919485.58,1386.9,11257.51,8010.18,3247.33,245.29,2127.27,1530.92,596.35,0,0,1,0,1,0,0
PA,2018-2019,108070502,902,Altoona Area SD,Pleasant Valley El Sch,4202340,4202340,39500700200000.0,420234000902,585.0,KG-06,2,605.263,ADM,9585.9,873.02,10458.92,5801990.85,528412.4,6330403.25,11414.40853,1386741.31,287185.039999999,3403569.15,724495.35,387474.24,140938.16,5177784.7,1152618.54999999,640.17,7914.43,5623.29,2291.14,232.85,1671.47,1196.99,474.48,0,0,1,0,1,0,0
PA,2018-2019,127040703,6555,Ambridge Area SD,Ambridge Area HS,4202440,4202440,39500400200000.0,420244006555,764.0,09-12,4,739.683,ADM,16903.39,1082.62,17986.01,12503151.3799999,800791.94,13303943.3199999,18530.61207,5445176.99,1635076.37,4170562.55,1252335.47,458254.07,342537.87,10073993.61,3229949.71,619.53,12999.81,5638.31,7361.5,463.09,3903.58,1693.07,2210.51,0,0,1,0,1,0,0
PA,2018-2019,127040703,633,Ambridge Area SD,Ambridge Area MS,4202440,4202440,39500400200000.0,420244000633,567.0,06-08,3,553.821,ADM,11824.23,444.82,12269.05,6548504.18,246346.02,6794850.19999999,12813.65207,2965028.67,743241.94,2270970.72,569262.85,22610.08,223735.94,5258609.47,1536240.73,40.83,9454.32,4100.55,5353.77,403.99,2369.91,1027.88,1342.03,0,0,1,0,1,0,0
PA,2018-2019,127040703,629,Ambridge Area SD,Economy El Sch,4202440,4202440,39500400200000.0,420244000629,435.0,PK-05,2,412.251,ADM,13412.03,638.34,14050.37,5529116.22,263156.88,5792273.1,14594.97207,2523737.27999999,607276.85,1932977.43,465124.66,117717.28,145439.6,4574431.99,1217841.11,285.55,10810.69,4688.84,6121.85,352.79,2601.34,1128.26,1473.08,0,0,1,0,1,0,0
PA,2018-2019,127040703,661,Ambridge Area SD,Highland El Sch,4202440,4202440,39500400200000.0,420244000800,350.0,PK-05,2,327.121,ADM,16093.68,1354.34,17448.02,5264582.06,443033.82,5707615.88,17992.62207,2423202.50999999,558011.88,1855975.97,427391.7,236649.15,206384.67,4515827.63,1191788.25,723.43,13081.33,5673.67,7407.66,630.91,3012.35,1306.52,1705.83,0,0,1,0,1,0,0
PA,2018-2019,127040703,632,Ambridge Area SD,State Street El Sch,4202440,4202440,39500400200000.0,420244000632,266.0,PK-05,2,243.983,ADM,12620.4,1142.47,13762.87,3079164.11,278742.23,3357906.34,14307.47207,1416634.54,327026.83,1085026.8,250475.94,191669.76,87072.47,2693331.09999999,664575.24,785.59,10253.42,4447.14,5806.28,356.88,2366.97999999999,1026.61,1340.37,0,0,1,0,1,0,0
PA,2018-2019,113380303,2725,Annville-Cleona SD,Annville Cleona HS,4202490,4202490,39503850100000.0,420249002725,455.0,09-12,4,433.686,ADM,18519.46,43.29,18562.75,8031628.02999999,18775.21,8050403.23999999,18390.66844,6033646.33999999,1997981.69,0,0,7247.32,11527.89,6040893.66,2009509.57999999,16.71,13912.48,0,13912.48,26.58,4606.98,0,4606.98,0,0,1,0,1,0,0
PA,2018-2019,113380303,2724,Annville-Cleona SD,Annville El Sch,4202490,4202490,39503850100000.0,420249002724,444.0,03-06,2,440.655,ADM,11273.9,75.86,11349.76,4967898.92,33430.92,5001329.84,11177.67844,3876182.56,1091716.36,0,0,22352.17,11078.75,3898534.73,1102795.11,50.72,8796.41,0,8796.41,25.14,2477.49,0,2477.49,0,0,1,0,1,0,0
PA,2018-2019,113380303,8178,Annville-Cleona SD,Annville-Cleona MS,4202490,4202490,39503850100000.0,420249007417,242.0,07-08,3,242.387,ADM,13639.02,40.29,13679.31,3305921.55,9766.78,3315688.33,13507.22844,2793915.41,512006.14,0,0,3728.36,6038.42,2797643.77,518044.56,15.38,11526.67,0,11526.67,24.91,2112.35,0,2112.35,0,0,1,0,1,0,0
PA,2018-2019,113380303,2723,Annville-Cleona SD,Cleona El Sch,4202490,4202490,39503850100000.0,420249002723,303.0,KG-02,2,301.878,ADM,12079.0299999999,638.92,12717.9499999999,3646392.58,192876.35,3839268.93,12545.86844,2916107.94,730284.64,0,0,185315.85,7560.5,3101423.79,737845.14,613.88,9659.89,0,9659.89,25.04,2419.14,0,2419.14,0,0,1,0,1,0,0
PA,2018-2019,114060503,820,Antietam SD,Antietam MS/HS,4202480,4202480,39500670600000.0,420248000820,493.0,07-12,4,461.657,ADM,15675.34,18.06,15693.4,7236632.76,8337.96,7244970.72,16055.40574,3744018.87,671560.83,2381666.45,439386.61,0,8337.95999999999,6125685.32,1119285.4,0,13268.91,5158.95,8109.96,18.06,2406.43,951.76,1454.67,0,0,1,0,1,0,0
PA,2018-2019,114060503,5205,Antietam SD,Mt Penn El Sch,4202480,4202480,39500670600000.0,420248005205,476.0,02-06,2,465.136,ADM,12720.01,815.29,13535.3,5916535.47999999,379220.579999999,6295756.06,13897.30574,3204781.37,405656.4,2038643.65,267454.06,364698.29,14522.29,5608123.31,687632.75,784.07,11272.89,4382.9,6889.99,31.22,1447.12,575,872.12,0,0,1,0,1,0,0
PA,2018-2019,114060503,7838,Antietam SD,Mt Penn Primary Ctr,4202480,4202480,39500670600000.0,420248000863,172.0,KG-01,1,168.64,ADM,9579.52,1167.32,10746.84,1615489.95,196856.61,1812346.56,11108.84574,709434.09,173721.25,618421.22,113913.39,195316.52,1540.09,1523171.83,289174.73,1158.19,7873.91,3667.11,4206.8,9.13,1705.61,675.48,1030.13,0,0,1,0,1,0,0
PA,2018-2019,104510394,8031,Antonia Pantoja Community CS,Antonia Pantoja Community CS,4200813,4200813,,420081306909,715.0,KG-08,3,711.73,ADM,14350.31,2067.09,16417.4,10213543,1471210,11684753,16103.06014,2917678,7295865,0,0,489362,981848,3407040,8277713,687.57,4099.42,0,4099.42,1379.52,10250.89,0,10250.89,0,0,1,0,1,0,0
PA,2018-2019,128030603,7787,Apollo-Ridge SD,Apollo-Ridge Elem Sch,4202550,4202550,39500300100000.0,420255000779,525.0,PK-05,2,501.359,ADM,19871.64,649,20520.64,9962827.14,325378.089999999,10288205.23,20923.98333,3198000.94,734685.74,4903618.45,1126522.01,311492.849999999,13885.24,8413112.24,1875092.99,621.3,16159.31,9780.65,6378.66,27.7,3712.33,2246.94,1465.39,0,0,1,0,1,0,0
PA,2018-2019,128030603,2320,Apollo-Ridge SD,Apollo-Ridge HS,4202550,4202550,39500300100000.0,420255002320,363.0,09-12,4,344.077,ADM,15777.9299999999,640.76,16418.69,5428819.51,220472.75,5649292.26,16822.03333,1656378.49,486572.09,2539789.16,746079.77,211064.26,9408.49,4407231.91,1242060.35,613.42,12195.4399999999,7381.46,4813.98,27.34,3582.49,2168.35,1414.14,0,0,1,0,1,0,0
PA,2018-2019,128030603,6570,Apollo-Ridge SD,Apollo-Ridge MS,4202550,4202550,39500300100000.0,420255006570,265.0,06-08,3,265.452,ADM,15923.52,646.68,16570.2,4226928.7,171662.11,4398590.81,16973.54333,1289671.5,378849.49,1977503.16,580904.55,164336.57,7325.54,3431511.23,967079.58,619.08,12307.97,7449.57,4858.4,27.6,3615.55,2188.36,1427.19,0,0,1,0,1,0,0
PA,2018-2019,128030852,8342,Armstrong SD,Armstrong JSHS,4202590,4202590,39500370200000.0,420259007569,1628.0,07-12,4,1583.29,ADM,20220.72,1068.35,21289.07,32015265.91,1691514.83,33706780.74,,8232195.11,5121418.71,11321342.91,7340309.17999999,1173031.81,518483.02,20726569.83,12980210.91,740.88,12349.94,7150.52,5199.42,327.47,7870.78,4636.11,3234.67,0,0,1,0,1,0,1
PA,2018-2019,128030852,569,Armstrong SD,Dayton El Sch,4202590,4202590,39500370200000.0,420259000569,218.0,KG-06,2,223.595,ADM,18556.02,1365.65,19921.67,4149036.11999999,305351.37,4454387.48999999,,1250375.62999999,432190.07,1845104.23,621366.189999999,252270.66,53080.71,3347750.52,1106636.97,1128.25,13844.13,8251.99,5592.14,237.4,4711.89,2778.98,1932.91,0,0,1,0,1,0,1
PA,2018-2019,128030852,6574,Armstrong SD,Elderton El Sch,4202590,4202590,39500370200000.0,420259006574,249.0,KG-06,2,241.969,ADM,17285.5,1264.89999999999,18550.4,4182555.7,306066.02,4488621.72,,1217576.89999999,467143.87,1826204.54,671630.39,249976.19,56089.83,3293757.63,1194864.09,1033.09,12579.22,7547.27,5031.95,231.81,4706.28,2775.69,1930.59,0,0,1,0,1,0,1
PA,2018-2019,128030852,5002,Armstrong SD,Lenape El Sch,4202590,4202590,39500370200000.0,420259005002,786.0,KG-06,2,767.885,ADM,15190.73,1338.25,16528.98,11664732.9699999,1027627.9,12692360.87,,3377873.08,1402238.61,4868142.96,2016478.32,844260.87,183367.03,9090276.91,3602083.96,1099.46,10738.61,6339.68,4398.93,238.79,4452.12,2626.02,1826.1,0,0,1,0,1,0,1
PA,2018-2019,128030852,6577,Armstrong SD,Shannock Valley El Sch,4202590,4202590,39500370200000.0,420259006577,349.0,KG-06,2,350.031,ADM,16395.85,1341.07,17736.92,5739058.26,469418.06,6208476.31999999,,1599396.79,650259.76,2554345.75999999,935055.95,390124.24,79293.82,4543866.79,1664609.53,1114.54,11866.7799999999,7297.48,4569.3,226.53,4529.07,2671.35,1857.72,0,0,1,0,1,0,1
PA,2018-2019,128030852,7896,Armstrong SD,West Hills Intermediate Sch,4202590,4202590,39500370200000.0,420259000959,535.0,04-06,2,531.631,ADM,14702.61,1304.67,16007.28,7816364.82,693607.77,8509972.59,,2248539.7,986254.69,3163355.23,1418215.2,559894.81,133712.959999999,5971789.74,2538182.84999999,1053.16,10179.79,5950.28,4229.51,251.51,4522.82,2667.67,1855.15,0,0,1,0,1,0,1
PA,2018-2019,128030852,7895,Armstrong SD,West Hills Primary Sch,4202590,4202590,39500370200000.0,420259000945,688.0,KG-03,2,698.183,ADM,14394.26,1155.24,15549.5,10049821.79,806567.77,10856389.5599999,,2807531.41,1288957.54,4099819.85,1853512.99,622985.98,183581.79,7530337.24,3326052.32,892.3,9893.33,5872.13,4021.2,262.94,4500.93,2654.77,1846.16,0,0,1,0,1,0,1
PA,2018-2019,128030852,7640,Armstrong SD,West Shamokin JSHS,4202590,4202590,39500370200000.0,420259000517,613.0,07-12,4,592.033,ADM,24922.01,1306.63999999999,26228.6499999999,14754654.8899999,773572.02,15528226.9099999,,3886009.07,2227242.42,5449462.7,3191940.7,549427.819999999,224144.2,9884899.59,5643327.32,928.04,15768.5,9204.66,6563.84,378.6,9153.51,5391.49,3762.02,0,0,1,0,1,0,1
PA,2018-2019,121395927,8214,Arts Academy CS,Arts Academy CS,4200860,4200860,,420086007470,358.0,05-08,3,350.267,ADM,14688.28,569.83,15258.11,5144820.98,199592.56,5344413.54,14734.60849,3692374.86,1452446.12,0,0,197528.57,2063.98999999999,3889903.42999999,1454510.11,563.94,10541.6,0,10541.6,5.89,4146.68,0,4146.68,0,0,1,0,1,0,0
PA,2018-2019,121399898,8336,Arts Academy Elementary CS,Arts Academy Elementary CS,4200883,4200883,,420088307561,423.0,KG-05,2,424.476,ADM,12812.76,843.359999999999,13656.12,5438709.15,357987.53,5796696.68,13446.43518,3414219.18,2024489.97,0,0,344216.53,13771,3758435.71,2038260.97,810.92,8043.37,0,8043.37,32.44,4769.39,0,4769.39,0,0,1,0,1,0,0
PA,2018-2019,181519176,8148,ASPIRA Bilingual Cyber CS,ASPIRA Bilingual Cyber CS,4200835,4200835,,420083507354,365.0,KG-12,4,419.886,ADM,18573.5,2017.79,20591.29,7798754,847245,8645999,19602.25164,1202727,6596027,0,0,616159,231086,1818886,6827113,1467.44,2864.41,0,2864.41,550.35,15709.09,0,15709.09,0,0,1,0,1,0,0
PA,2018-2019,117080503,958,Athens Area SD,Athens Area HS,4202670,4202670,39500800500000.0,420267000958,629.0,09-12,4,585.21,ADM,16974.58,0,16974.58,9933689,0,9933689,17301.23817,2939175,837808,4791030,1365676,0,0,7730205,2203484,0,13209.29,8186.86,5022.43,0,3765.29,2333.65,1431.64,0,0,1,0,1,0,0
PA,2018-2019,117080503,4918,Athens Area SD,Audrielle Lynch-Ellen Bustin El Sch,4202670,4202670,39500800500000.0,420267000626,539.0,KG-05,2,550.278,ADM,13645.12,1395.1,15040.22,7508612,767694,8276306,15366.87817,2455532,525209,4002662,525209,767694,0,7225888,1050418,1395.1,11736.24,7273.89,4462.35,0,1908.88,954.44,954.44,0,0,1,0,1,0,0
PA,2018-2019,117080503,8220,Athens Area SD,Harlan Rowe MS,4202670,4202670,39500800500000.0,420267007466,506.0,06-08,3,511.884,ADM,15735.92,0,15735.92,8054970,0,8054970,16062.57817,2569649,493008,4188681,803632,0,0,6758330,1296640,0,13202.8499999999,8182.87,5019.98,0,2533.07,1569.95,963.12,0,0,1,0,1,0,0
PA,2018-2019,117080503,8219,Athens Area SD,SRU El Sch,4202670,4202670,39500800500000.0,420267007453,365.0,KG-05,2,361.645,ADM,15734.14,1409.7,17143.84,5690169,509810,6199979,17470.49817,1691745,471769,2757644,769011,509810,0,4959199,1240780,1409.7,12303.2,7625.28,4677.92,0,3430.93999999999,2126.43,1304.51,0,0,1,0,1,0,0
PA,2018-2019,109530304,6221,Austin Area SD,Austin Area El Sch,4202700,4202700,39505300300000.0,420270006221,109.0,PK-06,2,94.603,ADM,21561.34,241.6,21802.94,2039766.92,22856.5,2062623.42,22330.45588,743325.79,138746.73,975593.38,182101.02,22856.5,0,1741775.67,320847.75,241.6,18169.82,10312.5,7857.32,0,3391.52,1924.9,1466.62,0,0,1,0,1,0,0
PA,2018-2019,109530304,6222,Austin Area SD,Austin Area JSHS,4202700,4202700,39505300300000.0,420270006222,85.0,07-12,4,71.143,ADM,21257.02,783.64,22040.66,1512288.19,55750.31,1568038.5,22568.17588,597886.71,56084.01,784708.85,73608.62,22856.5,32893.81,1405452.06,162586.44,321.28,19434.03,11030.02,8404.01,462.36,1822.99,1034.66,788.33,0,0,1,0,1,0,0
PA,2018-2019,101630504,4165,Avella Area SD,Avella Area JSHS,4202760,4202760,39506370100000.0,420276004165,258.0,07-12,4,241.601,ADM,19260.76,1265.99,20526.75,4653418.51,305864.64,4959283.15,21304.40075,1352558.81,227742.12,2630240.97,442876.61,257583.57,48281.07,4240383.35,718899.799999999,1066.15,16485.03,10886.71,5598.32,199.84,2775.73,1833.09,942.64,0,0,1,0,1,0,0
PA,2018-2019,101630504,7098,Avella Area SD,Avella El Center,4202760,4202760,39506370100000.0,420276007118,260.0,KG-06,2,259.756,ADM,15890.75,164.07,16054.82,4127719.08,42619.38,4170338.46,16832.47075,1238041.46,163731.94,2407545.89,318399.789999999,0,42619.38,3645587.35,524751.11,0,14034.66,9268.49,4766.17,164.07,1856.09,1225.76,630.33,0,0,1,0,1,0,0
PA,2018-2019,124150003,7721,Avon Grove CS,Avon Grove CS,4200101,4200101,,420010100656,1846.0,KG-12,4,1829.84,ADM,14807.58,277.55,15085.13,27095510,507879,27603389,,15976318,10996448,122744,0,451394,56485,16550456,11052933,246.68,8798.07,67.08,8730.99,30.87,6009.51,0,6009.51,0,0,1,0,1,1,1
PA,2018-2019,124150503,1367,Avon Grove SD,Avon Grove HS,4202790,4202790,39501570100000.0,420279001367,1727.0,09-12,4,1603.36,ADM,14947.22,98.72,15045.9399999999,23965774.76,158272.08,24124046.84,15557.56466,12361764.65,3293952.3,6561627.24,1748430.57,104420.42,53851.66,19027812.31,5096234.53,65.13,11802.33,4092.42,7709.91,33.59,3144.89,1090.48,2054.41,0,0,1,0,1,0,0
PA,2018-2019,124150503,1365,Avon Grove SD,Avon Grove Intrmd Sch,4202790,4202790,39501570100000.0,420279001365,1488.0,03-06,2,1494.61,ADM,12746.38,9.37,12755.75,19050872.9,14002.54,19064875.44,13267.37466,9730378.05,2714663.96,5164886.69,1440944.2,7572.55,6429.99,14902837.29,4162038.15,5.07,9965.99,3455.68,6510.31,4.3,2780.39,964.09,1816.3,0,0,1,0,1,0,0
PA,2018-2019,124150503,5216,Avon Grove SD,Fred S Engle MS,4202790,4202790,39501570100000.0,420279005216,833.0,07-08,3,837.232,ADM,13558.5099999999,5.85999999999999,13564.3699999999,11351612.04,4909.73,11356521.77,14075.99466,6391150.04,1024325.85,3392423.77,543712.38,1266.58,3643.15,9784840.39,1571681.38,1.51,11685.6199999999,4051.95,7633.67,4.35,1872.88999999999,649.42,1223.47,0,0,1,0,1,0,0
PA,2018-2019,124150503,7323,Avon Grove SD,Penn London El Sch,4202790,4202790,39501570100000.0,420279010008,905.0,KG-02,2,923.324,ADM,12810.46,337.12,13147.58,11828208.71,311270.32,12139479.03,13659.20466,6123293.08,1603521.08,3250245.23,851149.32,299531.06,11739.26,9673069.37,2466409.65999999,324.41,10151.95,3520.16,6631.79,12.71,2658.51,921.83,1736.68,0,0,1,0,1,0,0
PA,2018-2019,103020753,34,Avonworth SD,Avonworth El Sch,4202820,4202820,39500200400000.0,420282000034,573.0,03-06,2,578.343,ADM,12076.17,354.38,12430.55,6984163.09,204954.13,7189117.22,14098.90253,4953973.43,468673.29,1426556.26,134960.109999999,200181,4773.13,6580710.68999999,608406.529999999,346.13,11032.4399999999,2466.63,8565.81,8.25,1043.73,233.36,810.37,0,0,1,0,1,0,0
PA,2018-2019,103020753,5199,Avonworth SD,Avonworth HS,4202820,4202820,39500200400000.0,420282005199,495.0,09-12,4,469.218,ADM,15750.39,13.92,15764.31,7390367.92,6533.49,7396901.41,17432.66253,5281077.92,456954.52,1520749.93,131585.549999999,0,6533.49,6801827.85,595073.56,0,14496.09,3241.03,11255.06,13.92,1254.3,280.44,973.86,0,0,1,0,1,0,0
PA,2018-2019,103020753,7669,Avonworth SD,Avonworth MS,4202820,4202820,39500200400000.0,420282000559,271.0,07-08,3,270.812,ADM,15755,13.93,15768.93,4266640.96,3771.94,4270412.9,17437.28253,3048896.01,263811.08,877966.29,75967.58,0,3771.94,3926862.3,343550.6,0,14500.33,3241.98,11258.35,13.93,1254.67,280.52,974.15,0,0,1,0,1,0,0
PA,2018-2019,103020753,8320,Avonworth SD,Avonworth Primary Center,4202820,4202820,39500200400000.0,420282007520,452.0,KG-02,2,454.198,ADM,9961.36999999999,292.32,10253.6899999999,4524430.36,132771.91,4657202.27,11922.04253,3209247.47,303612.57,924141.43,87428.89,129679.81,3092.1,4263068.71,394133.56,285.51,9100.42,2034.67,7065.75,6.81,860.95,192.49,668.46,0,0,1,0,1,0,0
PA,2018-2019,127046517,8211,Baden Academy CS,Baden Academy CS,4200861,4200861,,420086107428,574.0,KG-06,2,568.27,ADM,12318.36,517.329999999999,12835.69,7000154.47,293984.449999999,7294138.92,12574.12394,4521475.92,2387112.54999999,91566,0,121688.93,172295.52,4734730.85,2559408.07,214.14,8117.69,161.13,7956.56,303.19,4200.67,0,4200.67,0,0,1,0,1,0,0
PA,2018-2019,110141003,1335,Bald Eagle Area SD,Bald Eagle Area JSHS,4202910,4202910,39501470100000.0,420291001335,898.0,06-12,4,812.388,ADM,16161.77,233.64,16395.41,13129625.1799999,189806.169999999,13319431.3499999,16978.05346,5038514.26,1362178.01,5296899.62,1432033.29,167360.329999999,22445.84,10502774.2099999,2816657.13999999,206.01,12722.26,6520.16,6202.1,27.63,3439.51,1762.75,1676.76,0,0,1,0,1,0,0
PA,2018-2019,110141003,1333,Bald Eagle Area SD,Howard El Sch,4202910,4202910,39501470100000.0,420291001333,90.0,KG-05,2,86.619,ADM,18952.49,50.69,19003.18,1641644.99999999,4390.29,1646035.28999999,19585.82346,648114.27,152187.68,681350.88,159992.17,0,4390.29,1329465.15,316570.139999999,0,15348.43,7866.07,7482.36,50.69,3604.06,1847.08,1756.98,0,0,1,0,1,0,0
PA,2018-2019,110141003,1334,Bald Eagle Area SD,Mountaintop Area El Sch,4202910,4202910,39501470100000.0,420291001334,125.0,KG-05,2,124.126,ADM,18185.5199999999,45.05,18230.5699999999,2257295.29,5591.42,2262886.71,18813.21346,866811.89,233619.56,911263.78,245600.06,0,5591.42,1778075.67,484811.04,0,14324.7599999999,7341.44,6983.32,45.05,3860.76,1978.64,1882.12,0,0,1,0,1,0,0
PA,2018-2019,110141003,1331,Bald Eagle Area SD,Port Matilda El Sch,4202910,4202910,39501470100000.0,420291001331,107.0,KG-05,2,107.763,ADM,18085.67,46.15,18131.82,1948965.39999999,4973.27,1953938.66999999,18714.46346,800907.7,149212.93,841979.91,156864.859999999,0,4973.27,1642887.60999999,311051.06,0,15245.38,7813.26,7432.12,46.15,2840.29,1455.65,1384.64,0,0,1,0,1,0,0
PA,2018-2019,110141003,1330,Bald Eagle Area SD,Wingate El Sch,4202910,4202910,39501470100000.0,420291001330,356.0,KG-05,2,357.129,ADM,15264.22,1287.58,16551.8,5451296.91,459834.41,5911131.32,17134.44346,2189718.52999999,467788.71,2302011.79,491777.88,440161.97,19672.4399999999,4931892.29,979239.03,1232.5,12577.33,6445.88,6131.45,55.08,2686.89,1377.03,1309.86,0,0,1,0,1,0,0
PA,2018-2019,103021102,50,Baldwin-Whitehall SD,Baldwin SHS,4202970,4202970,39500200500000.0,420297000050,1453.0,09-12,4,1385.28,ADM,13723.55,304.219999999999,14027.7699999999,19010956.57,421425.17,19432381.74,14153.66393,15712496.55,3298460.02,0,0,391537.01,29888.16,16104033.56,3328348.18,282.64,11342.47,0,11342.47,21.58,2381.08,0,2381.08,0,0,1,0,1,0,0
PA,2018-2019,103021102,6787,Baldwin-Whitehall SD,J.E. Harrison Education Ctr,4202970,4202970,39500200500000.0,420297006787,937.0,06-08,3,940.175,ADM,13064.6,308.17,13372.77,12283012.48,289729.8,12572742.28,13498.66393,10683042.13,1599970.35,0,0,269181.69,20548.11,10952223.82,1620518.46,286.31,11362.82,0,11362.82,21.86,1701.78,0,1701.78,0,0,1,0,1,0,0
PA,2018-2019,103021102,37,Baldwin-Whitehall SD,McAnnulty El Sch,4202970,4202970,39500200500000.0,420297000037,435.0,KG-01,1,435.553,ADM,10251.78,302.77,10554.55,4465191.18,131873.199999999,4597064.38,10680.44393,3770476.28,694714.9,0,0,122533.15,9340.04999999999,3893009.42999999,704054.95,281.33,8656.76,0,8656.76,21.44,1595.02,0,1595.02,0,0,1,0,1,0,0
PA,2018-2019,103021102,5194,Baldwin-Whitehall SD,Paynter El Sch,4202970,4202970,39500200500000.0,420297005194,799.0,KG-05,2,800.833,ADM,11568.58,312.45,11881.03,9264500.19,250221.1,9514721.29,12006.92393,8014351.73,1250148.46,0,0,232475.1,17746,8246826.83,1267894.46,290.29,10007.52,0,10007.52,22.16,1561.06,0,1561.06,0,0,1,0,1,0,0
PA,2018-2019,103021102,48,Baldwin-Whitehall SD,Whitehall El Sch,4202970,4202970,39500200500000.0,420297000048,740.0,02-05,2,738.693,ADM,11172.18,303.07,11475.25,8252807.18,223882.04,8476689.21999999,11601.14393,7061549.55999999,1191257.62,0,0,208004.04,15878,7269553.6,1207135.62,281.58,9559.52,0,9559.52,21.49,1612.66,0,1612.66,0,0,1,0,1,0,0
PA,2018-2019,120480803,3434,Bangor Area SD,Bangor Area HS,4203000,4203000,39504800200000.0,420300003434,995.0,09-12,4,888.683,ADM,17187.5799999999,0,17187.5799999999,15274310.9599999,0,15274310.9599999,18952.32195,12623855.1099999,2650455.85,0,0,0,0,12623855.11,2650455.85,0,14205.13,0,14205.13,0,2982.45,0,2982.45,0,0,1,0,1,0,0
PA,2018-2019,120480803,5257,Bangor Area SD,Bangor Area MS,4203000,4203000,39504800200000.0,420300005257,697.0,06-08,3,687.72,ADM,5766.1,241.41,6007.51,3965461.75,166024.07,4131485.82,7772.251951,2776801.52,1188660.23,0,0,166024.07,0,2942825.59,1188660.23,241.41,4037.69,0,4037.69,0,1728.41,0,1728.41,0,0,1,0,1,1,0
PA,2018-2019,120480803,8450,Bangor Area SD,DeFranco El Sch,4203000,4203000,39504800200000.0,420300007655,534.0,02-05,2,533.164,ADM,14338.3699999999,219.15,14557.5199999999,7644703.85999999,116841.92,7761545.77999999,16322.26195,6533791.46,1110912.39999999,0,0,116841.92,0,6650633.38,1110912.4,219.15,12254.75,0,12254.75,0,2083.62,0,2083.62,0,0,1,0,1,0,0
