state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_ME,enrollmetric,pp_stloc_raw_ME,pp_fed_raw_ME,pp_total_raw_ME,pp_site_stloc_raw_ME,pp_site_fed_raw_ME,pp_site_raw_ME,pp_centshare_stloc_raw_ME,pp_centshare_fed_raw_ME,pp_centshare_raw_ME,schoolstloc_raw_ME,schoolfed_raw_ME,schooltot_raw_ME,pp_total_norm_NERDS,pp_salary_site_raw_ME,pp_salary_cent_raw_ME,pp_benefit_site_ME,pp_benefit_cent_ME,pp_nonperson_site_ME,pp_nonperson_cent_raw_ME,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
ME,2018-2019,1761,1765,Acadia Academy,Acadia Academy School,2314831,2314831,,231483123149.0,203.0,PK-05,2.0,204,October Count Day,10446.6,195.97,10642.57,9522.5,195.97,9718.47,924.1,0,924.1,2131106.4,39977.88,2171084.28,11179.10064,5098.71,158.24,981.35,21.53,3638.4,744.32,1,0,0,1,0,0,0
ME,2018-2019,2,3,Acton Public Schools,Acton Elementary School,2302220,2302220,20301600130100.0,230222000001.0,234.0,PK-08,3.0,235,October Count Day,18433.98,669.37,19103.35,16839.98,669.37,17509.35,1594,0,1594,4331985.3,157301.95,4489287.25,19551.7229,8680.19,928.32,4789.25,401.07,4039.91,264.61,1,0,0,1,0,0,0
ME,2018-2019,1038,1039,Airline CSD,Airline Community School,2302500,2302500,20500580300000.0,230250000007.0,40.0,PK-08,3.0,40,October Count Day,15308,1531.43,16839.43,10719.25,113.68,10832.93,4588.75,1417.75,6006.5,612320,61257.2,673577.2,17066.01261,6502.28,2954.5,2570.2,485.15,1760.45,2566.85,1,0,0,1,0,0,0
ME,2018-2019,4,5,Alexander Public Schools,Alexander Elementary,2302280,2302280,20301500230100.0,230228000975.0,42.0,PK-08,3.0,43,October Count Day,16828.4899999999,1138.69,17967.1799999999,13253.38,1138.69,14392.07,3575.11,0,3575.11,723625.07,48963.67,772588.739999999,,7518.42,51.17,4443.6,7.26,2430.04,3516.69,1,0,0,1,0,1,1
ME,2018-2019,1734,790,Andover Public Schools,Andover Elementary School,2314823,2314823,20300900110100.0,231482300505.0,26.0,PK-05,2.0,26,October Count Day,24173.35,2553.06999999999,26726.42,16099.75,1980.06,18079.81,8073.6,573.01,8646.61,628507.1,66379.8199999999,694886.919999999,,10411.91,3424.67,4362.87,473.88,3305.04,4748.06,1,0,0,1,0,1,1
ME,2018-2019,9,10,Appleton Public Schools,Appleton Village School,2302510,2302510,20300700130100.0,230251000906.0,154.0,KG-08,3.0,154,October Count Day,15525.39,723.92,16249.31,14839.18,723.92,15563.1,686.21,0,686.21,2390910.06,111483.68,2502393.73999999,16045.45455,9110.31,0,3308.46,0,3144.34,686.21,1,0,0,1,0,0,0
ME,2018-2019,1069,1070,Arthur R. Gould Sch--LCYDC,Arthur R. Gould Sch--LCYDC,2300050,2300050,,230005000377.0,12.0,07-12,4.0,20,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,0,0,1,0,1,0
ME,2018-2019,1629,906,Athens Public Schools,Athens Community School,2314817,2314817,20301300210100.0,231481700742.0,130.0,PK-08,3.0,130,October Count Day,12842.3399999999,1044.7,13887.0399999999,10823.8,284.44,11108.24,2018.54,760.26,2778.8,1669504.19999999,135811,1805315.2,13824.93867,7281.39,898.58,2759.1,324.42,1067.74,1555.8,1,0,0,1,0,0,0
ME,2018-2019,14,25,Auburn Public Schools,Auburn Middle School,2302610,2302610,20200100130100.0,230261000907.0,542.0,07-08,3.0,542,October Count Day,11346.39,763.22,12109.6099999999,9378.96,81.88,9460.83999999999,1967.43,681.34,2648.77,6149743.38,413665.24,6563408.61999999,12346.10824,6219.3,1153.14,2441.4,370.43,800.14,1125.19,1,0,0,1,0,0,0
ME,2018-2019,14,15,Auburn Public Schools,East Auburn Community School,2302610,2302610,20200100130100.0,230261000012.0,181.0,PK-06,2.0,181,October Count Day,11164.39,826.93,11991.32,9196.96,145.59,9342.55,1967.43,681.34,2648.77,2020754.58999999,149674.33,2170428.92,12227.81824,5809.63,1153.14,2422.07,370.43,1110.84,1125.19,1,0,0,1,0,0,0
ME,2018-2019,14,23,Auburn Public Schools,Edward Little High School,2302610,2302610,20200100130100.0,230261000013.0,1032.0,09-12,4.0,1032,October Count Day,11735.33,308.039999999999,12043.3699999999,9975.94,130.17,10106.11,1759.39,177.87,1937.26,12110860.56,317897.279999999,12428757.84,12279.86824,6347.93,835,2432.29,243.78,1325.89,858.48,1,0,0,1,0,0,0
ME,2018-2019,14,16,Auburn Public Schools,Fairview School,2302610,2302610,20200100130100.0,230261000014.0,568.0,PK-06,2.0,569,October Count Day,10351.8,824.39,11176.19,8384.37,143.05,8527.42,1967.43,681.34,2648.77,5890174.2,469077.91,6359252.11,11412.68824,5514.25,1153.14,2245.45,370.43,767.72,1125.19,1,0,0,1,0,0,0
ME,2018-2019,14,27,Auburn Public Schools,Park Avenue Elementary School,2302610,2302610,20200100130100.0,230261000626.0,370.0,PK-06,2.0,371,October Count Day,11592.6,821.13,12413.73,9625.17,139.79,9764.96,1967.43,681.34,2648.77,4300854.6,304639.23,4605493.83,12650.22824,6456.27,1153.14,2534.79,370.43,773.91,1125.19,1,0,0,1,0,0,0
ME,2018-2019,14,24,Auburn Public Schools,Sherwood Heights Elementary Sch,2302610,2302610,20200100130100.0,230261000018.0,396.0,PK-06,2.0,397,October Count Day,11312.54,1180.7,12493.24,9345.11,499.36,9844.47,1967.43,681.34,2648.77,4491078.38,468737.9,4959816.28,12729.73824,6290.6,1153.14,2494.76,370.43,1059.11,1125.19,1,0,0,1,0,0,0
ME,2018-2019,14,21,Auburn Public Schools,Walton School,2302610,2302610,20200100130100.0,230261000020.0,244.0,PK-06,2.0,244,October Count Day,11060.45,994.47,12054.92,9093.02,313.13,9406.15,1967.43,681.34,2648.77,2698749.8,242650.68,2941400.48,12291.41824,5660.57,1153.14,2490.81,370.43,1254.76,1125.19,1,0,0,1,0,0,0
ME,2018-2019,14,19,Auburn Public Schools,Washburn School,2302610,2302610,20200100130100.0,230261000021.0,247.0,PK-06,2.0,247,October Count Day,10700.56,1015.36,11715.92,8733.13,334.02,9067.15,1967.43,681.34,2648.77,2643038.32,250793.92,2893832.24,11952.41824,5577.28,1153.14,2436.23,370.43,1053.65,1125.19,1,0,0,1,0,0,0
ME,2018-2019,28,36,Augusta Public Schools,Capital Area Technical Center,2302640,2302640,20200600130100.0,230264000057.0,,,0.0,381,October Count Day,8213.93,362.19,8576.12,6858.02,318.58,7176.6,1355.91,43.61,1399.52,3129507.33,137994.389999999,3267501.72,8469.066847,3534.75,397.17,1611.88,118.78,2029.97,883.56,1,0,0,1,0,0,0
ME,2018-2019,28,37,Augusta Public Schools,Cony,2302640,2302640,20200600130100.0,230264023118.0,679.0,09-12,4.0,679,October Count Day,12049.51,78.84,12128.35,10693.6,35.23,10728.83,1355.91,43.61,1399.52,8181617.29,53532.36,8235149.65,12021.29685,6556.11,397.17,2400.71,118.78,1772.03,883.56,1,0,0,1,0,0,0
ME,2018-2019,28,2021,Augusta Public Schools,Cony Middle School,2302640,2302640,20200600130100.0,230264023175.0,308.0,07-08,3.0,308,October Count Day,12124.16,428.5,12552.66,10768.25,100.68,10868.93,1355.91,327.82,1683.73,3734241.28,131978,3866219.28,12445.60685,6585.5,552.06,2499.92,187.3,1783.51,944.37,1,0,0,1,0,0,0
ME,2018-2019,28,34,Augusta Public Schools,Farrington School,2302640,2302640,20200600130100.0,230264001002.0,300.0,KG-06,2.0,300,October Count Day,14177.7,1444.41999999999,15622.12,12821.79,1116.6,13938.39,1355.91,327.82,1683.73,4253310,433325.999999999,4686636,15515.06685,8368.27,552.06,3439.77,187.3,2130.36,944.37,1,0,0,1,0,0,0
ME,2018-2019,28,31,Augusta Public Schools,Lillian Parks Hussey School,2302640,2302640,20200600130100.0,230264000040.0,292.0,KG-06,2.0,292,October Count Day,9700.7,907.879999999999,10608.58,8344.79,580.06,8924.85,1355.91,327.82,1683.73,2832604.4,265100.959999999,3097705.36,10501.52685,5411.69,552.06,2309.67,187.3,1203.48,944.37,1,0,0,1,0,0,0
ME,2018-2019,28,35,Augusta Public Schools,Lincoln School,2302640,2302640,20200600130100.0,230264001003.0,308.0,KG-06,2.0,308,October Count Day,12035.92,1460.97,13496.89,10680.01,1133.15,11813.16,1355.91,327.82,1683.73,3707063.36,449978.76,4157042.11999999,13389.83685,7167.99,552.06,2953.4,187.3,1691.76,944.37,1,0,0,1,0,0,0
ME,2018-2019,28,33,Augusta Public Schools,Sylvio J Gilbert School,2302640,2302640,20200600130100.0,230264000042.0,354.0,PK-06,2.0,356,October Count Day,10451.19,1334.65,11785.84,9095.28,1006.83,10102.11,1355.91,327.82,1683.73,3720623.64,475135.4,4195759.04,11678.78685,6206.67,552.06,2584.7,187.3,1310.74,944.37,1,0,0,1,0,0,0
ME,2018-2019,38,40,Baileyville Public Schools,Woodland Elementary School,2302730,2302730,20301500330100.0,230273000044.0,140.0,PK-06,2.0,141,October Count Day,14188.51,1739.48,15927.99,11845.85,1638.16,13484.01,2342.66,101.32,2443.98,2000579.91,245266.68,2245846.59,,8494.01,722.16,3537.9,152.12,1452.11,1569.7,1,0,0,1,0,0,1
ME,2018-2019,38,39,Baileyville Public Schools,Woodland Jr-Sr High School,2302730,2302730,20301500330100.0,230273000045.0,178.0,07-12,4.0,178,October Count Day,15225.33,236.7,15462.03,13168.22,135.38,13303.5999999999,2057.11,101.32,2158.43,2710108.73999999,42132.6,2752241.34,,8059.61,548.63,3524.85,146.19,1719.14,1463.61,1,0,0,1,0,0,1
ME,2018-2019,42,45,Bangor Public Schools,Abraham Lincoln School,2302820,2302820,20201000130100.0,230282000046.0,216.0,PK-03,2.0,218,October Count Day,12915.4499999999,1085.84,14001.2899999999,11033.64,904.7,11938.34,1881.81,181.14,2062.95,2815568.09999999,236713.12,3052281.21999999,14464.25113,7531.12,822.07,3417.4,252.66,989.81,988.22,1,0,0,1,0,0,0
ME,2018-2019,42,52,Bangor Public Schools,Bangor High School,2302820,2302820,20201000130100.0,230282000047.0,1230.0,09-12,4.0,1227,October Count Day,12631.6,93.52,12725.12,10994.27,27.77,11022.04,1637.33,65.75,1703.08,15498973.2,114749.04,15613722.24,13188.08113,7010.06,557.46,2669.01,188.05,1342.98,957.57,1,0,0,1,0,0,0
ME,2018-2019,42,48,Bangor Public Schools,Downeast School,2302820,2302820,20201000130100.0,230282000049.0,293.0,PK-03,2.0,293,October Count Day,12583.83,3260.97,15844.8,10702.02,3079.83,13781.85,1881.81,181.14,2062.95,3687062.19,955464.21,4642526.39999999,16307.76113,8641.27,822.07,3824.26,252.66,1316.33,988.22,1,0,0,1,0,0,0
ME,2018-2019,42,43,Bangor Public Schools,Fairmount School,2302820,2302820,20201000130100.0,230282000050.0,274.0,04-05,2.0,272,October Count Day,12711.85,2241.33999999999,14953.19,10830.04,2060.2,12890.24,1881.81,181.14,2062.95,3457623.2,609644.479999999,4067267.68,15416.15113,8147.56,822.07,3357.23,252.66,1385.45,988.22,1,0,0,1,0,0,0
ME,2018-2019,42,49,Bangor Public Schools,Fourteenth Street School,2302820,2302820,20201000130100.0,230282001005.0,138.0,PK-03,2.0,140,October Count Day,11872.72,623.95,12496.67,9990.91,442.81,10433.72,1881.81,181.14,2062.95,1662180.79999999,87353,1749533.8,12959.63113,6509.41,822.07,2700.22,252.66,1224.1,988.22,1,0,0,1,0,0,0
ME,2018-2019,42,44,Bangor Public Schools,Fruit Street School,2302820,2302820,20201000130100.0,230282000053.0,323.0,PK-03,2.0,325,October Count Day,10599.51,1126.15,11725.66,8717.7,945.01,9662.71,1881.81,181.14,2062.95,3444840.75,365998.75,3810839.5,12188.62113,5840.19,822.07,2876.13,252.66,946.4,988.22,1,0,0,1,0,0,0
ME,2018-2019,42,50,Bangor Public Schools,James F. Doughty School,2302820,2302820,20201000130100.0,230282000051.0,389.0,06-08,3.0,384,October Count Day,12816.5299999999,899.15,13715.6799999999,10934.72,718.01,11652.73,1881.81,181.14,2062.95,4921547.52,345273.6,5266821.11999999,14178.64113,7507.92,822.07,2985.64,252.66,1159.16,988.22,1,0,0,1,0,0,0
ME,2018-2019,42,46,Bangor Public Schools,Mary Snow School,2302820,2302820,20201000130100.0,230282001004.0,230.0,04-05,2.0,230,October Count Day,13795.08,713.3,14508.38,11913.27,532.16,12445.43,1881.81,181.14,2062.95,3172868.4,164059,3336927.4,14971.34113,7774.6,822.07,3626.89,252.66,1043.94,988.22,1,0,0,1,0,0,0
ME,2018-2019,42,47,Bangor Public Schools,Vine Street School,2302820,2302820,20201000130100.0,230282000058.0,205.0,PK-03,2.0,198,October Count Day,13373.66,2193.28,15566.94,11491.85,2012.14,13503.99,1881.81,181.14,2062.95,2647984.68,434269.44,3082254.12,16029.90113,8370.46,822.07,3529.11,252.66,1604.41,988.22,1,0,0,1,0,0,0
ME,2018-2019,42,51,Bangor Public Schools,William S. Cohen School,2302820,2302820,20201000130100.0,230282000054.0,406.0,06-08,3.0,406,October Count Day,13216.7799999999,181.14,13397.9199999999,11334.97,0,11334.97,1881.81,181.14,2062.95,5366012.68,73542.84,5439555.52,13860.88113,7357.52,822.07,2805.34,252.66,1172.11,988.22,1,0,0,1,0,0,0
ME,2018-2019,1017,1018,Bangor-Region 4,United Technologies Ctr-Region 4,2312370,2312370,20501060200000.0,231237000216.0,,,0.0,631,October Count Day,4514.57,140.57,4655.13999999999,4514.57,140.57,4655.13999999999,0,0,0,2848693.67,88699.67,2937393.34,,2269.26,0,1002.44,0,1383.44,0,1,0,0,1,0,1,1
ME,2018-2019,53,54,Bar Harbor Public Schools,Conners-Emerson School,2302850,2302850,20300500330100.0,230285000060.0,337.0,KG-08,3.0,337,October Count Day,18360.42,807.79,19168.21,18360.42,807.79,19168.21,0,0,0,6187461.53999999,272225.23,6459686.77,19721.06825,10566.87,0,4733.18,0,3868.15,0,1,0,0,1,0,0,0
ME,2018-2019,1630,1648,Baxter Academy for Technology and Science,Baxter Academy for Tech & Sciences,2314812,2314812,,231481223141.0,404.0,09-12,4.0,404,October Count Day,11329.36,230.35,11559.71,10320.45,230.35,10550.8,1008.91,0,1008.91,4577061.44,93061.4,4670122.84,11294.55446,5408.1,185.64,1351.95,39.3,3790.75,783.97,1,0,0,1,0,0,0
ME,2018-2019,62,63,Beals Public Schools,Beals Elementary School,2302950,2302950,20301500430100.0,230295000070.0,65.0,PK-08,3.0,65,October Count Day,12363.15,1292.13,13655.2799999999,12363.15,1292.13,13655.2799999999,0,0,0,803604.75,83988.45,887593.2,13769.23077,7462.44,0,2828.71,0,3364.13,0,1,0,0,1,0,0,0
ME,2018-2019,65,66,Biddeford Public Schools,Biddeford High School,2303150,2303150,20201600130100.0,230315000072.0,769.0,09-12,4.0,769,October Count Day,12171.42,68.16,12239.58,10466.13,42.5,10508.63,1705.29,25.66,1730.95,9359821.98,52415.04,9412237.02,12173.33383,6572.8,880.13,2403.16,280.9,1532.67,569.92,1,0,0,1,0,0,0
ME,2018-2019,65,71,Biddeford Public Schools,Biddeford Intermediate School,2303150,2303150,20201600130100.0,230315000622.0,321.0,04-05,2.0,318,October Count Day,14975.76,756.76,15732.52,12819.05,634.28,13453.33,2156.71,122.48,2279.19,4762291.68,240649.68,5002941.36,15666.27383,8937.69,1226.35,3134.03,364.41,1381.62,688.43,1,0,0,1,0,0,0
ME,2018-2019,65,68,Biddeford Public Schools,Biddeford Middle School,2303150,2303150,20201600130100.0,230315001017.0,551.0,06-08,3.0,550,October Count Day,14695.3,142.32,14837.62,12538.59,19.84,12558.43,2156.71,122.48,2279.19,8082415,78276,8160691,14771.37383,8341.01,1226.35,2850.6,364.41,1366.82,688.43,1,0,0,1,0,0,0
ME,2018-2019,65,69,Biddeford Public Schools,Biddeford Primary School,2303150,2303150,20201600130100.0,230315001042.0,536.0,01-03,2.0,535,October Count Day,11693.56,1080.52,12774.08,9536.85,958.04,10494.89,2156.71,122.48,2279.19,6256054.6,578078.2,6834132.8,12707.83383,6921.18,1226.35,2674.32,364.41,899.4,688.43,1,0,0,1,0,0,0
ME,2018-2019,65,70,Biddeford Public Schools,Biddeford Regional Ctr of Tech,2303150,2303150,20201600130100.0,230315000064.0,,,0.0,338,October Count Day,10875.66,295.18,11170.84,9170.36999999999,269.52,9439.89,1705.29,25.66,1730.95,3675973.08,99770.84,3775743.92,11104.59383,5507.6,880.13,2130.34,280.9,1801.95,569.92,1,0,0,1,0,0,0
ME,2018-2019,65,67,Biddeford Public Schools,John F Kennedy Memorial School,2303150,2303150,20201600130100.0,230315000076.0,260.0,PK-KG,1.0,263,October Count Day,12262.63,991.47,13254.0999999999,10105.92,868.99,10974.91,2156.71,122.48,2279.19,3225071.69,260756.61,3485828.3,13187.85383,7072.54,1226.35,2670.94,364.41,1231.43,688.43,1,0,0,1,0,0,0
ME,2018-2019,72,73,Blue Hill Public Schools,Blue Hill Consolidated School,2303210,2303210,20300500430100.0,230321000079.0,258.0,PK-08,3.0,258,October Count Day,16071.1,0,16071.1,13924.49,0,13924.49,2146.61,0,2146.61,4146343.8,0,4146343.8,16024.54213,8799.75,1078.55,3451.38,285.04,1673.35,783.02,1,0,0,1,0,0,0
ME,2018-2019,1031,1033,Boothbay-Boothbay Hbr CSD,Boothbay Region Elem School,2303290,2303290,20500800100000.0,230329000080.0,295.0,PK-08,3.0,295,October Count Day,19582.21,1329.75,20911.96,17077.77,1329.75,18407.52,2504.44,0,2504.44,5776751.95,392276.25,6169028.2,21284.20506,11471.67,924.91,4754.79,336.04,2181.06,1243.49,1,0,0,1,0,0,0
ME,2018-2019,1031,1032,Boothbay-Boothbay Hbr CSD,Boothbay Region High School,2303290,2303290,20500800100000.0,230329000081.0,183.0,09-12,4.0,183,October Count Day,22645.02,0,22645.02,20145.16,0,20145.16,2499.86,0,2499.86,4144038.66,0,4144038.66,23017.26506,12718.56,924.91,4815.98,336.04,2610.61,1238.91,1,0,0,1,0,0,0
ME,2018-2019,78,85,Brewer Public Schools,Brewer Community School,2303510,2303510,20201000230100.0,230351023130.0,976.0,PK-08,3.0,976,October Count Day,11828.5,812.68,12641.18,11090.14,812.68,11902.82,738.36,0,738.36,11544616,793175.679999999,12337791.68,12697.84232,7263.45,420.57,3037.2,136.02,1602.16,181.76,1,0,0,1,0,0,0
ME,2018-2019,78,84,Brewer Public Schools,Brewer High School,2303510,2303510,20201000230100.0,230351000084.0,685.0,09-12,4.0,684,October Count Day,12504.49,95.06,12599.55,11782.79,95.06,11877.85,721.7,0,721.7,8553071.16,65021.04,8618092.2,12656.21232,6740.61,420.57,2736.43,136.02,2400.81,165.1,1,0,0,1,0,0,0
ME,2018-2019,88,89,Bristol Public Schools,Bristol Consolidated School,2303600,2303600,20300800530100.0,230360000090.0,188.0,PK-08,3.0,188,October Count Day,17257.79,18.43,17276.22,16461.22,0,16461.22,796.57,18.43,815,3244464.52,3464.84,3247929.36,,9131.22,11.7,3499.04,0.9,3830.95,802.41,1,0,0,1,0,1,1
ME,2018-2019,90,91,Brooklin Public Schools,Brooklin School,2303610,2303610,20300500530100.0,230361000254.0,57.0,PK-08,3.0,57,October Count Day,25777.82,841.56,26619.38,20872.35,841.56,21713.91,4905.47,0,4905.47,1469335.74,47968.92,1517304.66,28061.49253,12584.64,114.04,5531.81,9.45,3597.46,4781.99,1,0,0,1,0,0,0
ME,2018-2019,92,93,Brooksville Public Schools,Brooksville Elementary School,2303640,2303640,20300500630100.0,230364000094.0,64.0,PK-08,3.0,64,October Count Day,21980.95,0,21980.95,18939.23,0,18939.23,3041.72,0,3041.72,1406780.8,0,1406780.8,22113.76739,11117.45,754.07,5319.42,379.74,2502.35,1907.91,1,0,0,1,0,0,0
ME,2018-2019,94,100,Brunswick Public Schools,Brunswick High School,2303780,2303780,20300300330100.0,230378000268.0,724.0,09-12,4.0,724,October Count Day,18128.15,133.329999999999,18261.48,16246.66,74.42,16321.08,1881.49,58.91,1940.4,13124780.6,96530.9199999999,13221311.52,17958.71748,10100.72,1062.98,4016.17,342.48,2204.18,534.94,1,0,0,1,0,0,0
ME,2018-2019,94,99,Brunswick Public Schools,Brunswick Jr High School,2303780,2303780,20300300330100.0,230378000096.0,550.0,06-08,3.0,550,October Count Day,16614.25,160.079999999999,16774.33,14656.72,76.48,14733.1999999999,1957.53,83.6,2041.12999999999,9137837.5,88043.9999999999,9225881.5,16471.56748,9592.88,1062.98,3808.8,342.48,1331.52,635.68,1,0,0,1,0,0,0
ME,2018-2019,94,95,Brunswick Public Schools,Coffin School,2303780,2303780,20300300330100.0,230378000097.0,393.0,PK-02,2.0,393,October Count Day,15139.58,1414.1,16553.68,13182.05,1330.5,14512.55,1957.53,83.6,2041.12999999999,5949854.94,555741.299999999,6505596.24,16250.91748,9065.53,1062.98,3850.85,342.48,1596.16,635.68,1,0,0,1,0,0,0
ME,2018-2019,94,101,Brunswick Public Schools,Harriet Beecher Stowe Elementary,2303780,2303780,20300300330100.0,230378023129.0,660.0,02-05,2.0,660,October Count Day,14094.42,247.47,14341.89,12136.89,163.87,12300.76,1957.53,83.6,2041.12999999999,9302317.2,163330.2,9465647.4,14039.12748,8003.21,1062.98,3319.82,342.48,977.74,635.68,1,0,0,1,0,0,0
ME,2018-2019,1027,1028,Brunswick-Region 10,Maine Region Ten Technical High Sch,2305300,2305300,20500360100000.0,230530000249.0,,,0.0,261,October Count Day,8579.38,589.37,9168.75,8579.38,589.37,9168.75,0,0,0,2239218.18,153825.57,2393043.75,,4898.26,0,1805.33,0,2465.16,0,1,0,0,1,0,1,1
ME,2018-2019,108,109,Calais Public Schools,Calais Elementary School,2303870,2303870,20201500130100.0,230387000105.0,262.0,PK-06,2.0,262,October Count Day,275.19,0,275.19,275.19,0,275.19,0,0,0,72099.78,0,72099.78,,175.84,0,72.35,0,26.99,0,1,0,0,1,0,1,1
ME,2018-2019,108,111,Calais Public Schools,Calais Middle/High School,2303870,2303870,20201500130100.0,230387000106.0,305.0,07-12,4.0,305,October Count Day,275.19,0,275.19,275.19,0,275.19,0,0,0,83932.95,0,83932.95,,175.84,0,72.35,0,26.99,0,1,0,0,1,0,1,1
ME,2018-2019,108,112,Calais Public Schools,St Croix Regional Technical Center,2303870,2303870,20201500130100.0,230387000074.0,,,0.0,161,October Count Day,275.19,0,275.19,275.19,0,275.19,0,0,0,44305.59,0,44305.59,,175.84,0,72.35,0,26.99,0,1,0,0,1,0,0,1
ME,2018-2019,113,116,Cape Elizabeth Public Schools,Cape Elizabeth High School,2303930,2303930,20300300430100.0,230393000108.0,533.0,09-12,4.0,533,October Count Day,18060.47,13.92,18074.39,15346.21,0,15346.21,2714.25999999999,13.92,2728.18,9626230.51,7419.36,9633649.87,17932.1378,9970.13,1589.32,3483,575.06,1893.08,563.8,1,0,0,1,0,0,0
ME,2018-2019,113,115,Cape Elizabeth Public Schools,Cape Elizabeth Middle School,2303930,2303930,20300300430100.0,230393000109.0,520.0,05-08,3.0,520,October Count Day,16547.05,205.93,16752.98,13796.69,30.62,13827.31,2750.36,175.31,2925.67,8604466,107083.6,8711549.6,16610.7278,8913.55,1708.28,3554.52,540.2,1359.24,677.19,1,0,0,1,0,0,0
ME,2018-2019,113,114,Cape Elizabeth Public Schools,Pond Cove Elementary,2303930,2303930,20300300430100.0,230393000110.0,525.0,KG-04,2.0,525,October Count Day,14556.08,467.3,15023.38,11805.72,291.99,12097.71,2750.36,175.31,2925.67,7641942,245332.5,7887274.5,14881.1278,8244.74,1708.28,3458.46,540.2,394.52,677.19,1,0,0,1,0,0,0
ME,2018-2019,125,126,Castine Public Schools,Adams School,2304080,2304080,20300500830100.0,230408000117.0,47.0,PK-08,3.0,47,October Count Day,24636.62,0,24636.62,21571.03,0,21571.03,3065.59,0,3065.59,1157921.14,0,1157921.14,24450.35219,13868.06,584.23,5573.02,77.2,2129.94,2404.15,1,0,0,1,0,0,0
ME,2018-2019,127,128,Caswell Public Schools,Dawn F Barnes Elementary Sch,2304110,2304110,20300201130100.0,230411000118.0,38.0,PK-08,3.0,40,October Count Day,14035.97,2495.02,16530.99,11191.84,2495.02,13686.86,2844.13,0,2844.13,561438.8,99800.8,661239.6,17445.73737,7124.02,1213.86,2507.94,213.92,4054.9,1416.35,1,0,0,1,0,0,0
ME,2018-2019,130,131,Charlotte Public Schools,Charlotte Elementary School,2304160,2304160,20301500830100.0,230416000119.0,33.0,PK-08,3.0,33,October Count Day,19562.84,1358.6,20921.44,15344.58,1358.6,16703.18,4218.26,0,4218.26,645573.72,44833.7999999999,690407.519999999,21261.252,9088.41,722.28,5174.66,371.3,2440.11,3124.68,1,0,0,1,0,0,0
ME,2018-2019,1433,842,Chebeague Island Public Schools,Chebeague Island School,2314771,2314771,20300310130100.0,231477100676.0,25.0,PK-05,2.0,25,October Count Day,27079.14,0,27079.14,27079.14,0,27079.14,0,0,0,676978.5,0,676978.5,27040.0,14855.59,0,5772.14,0,6451.41,0,1,0,0,1,0,0,0
ME,2018-2019,1628,755,Cherryfield Public Schools,Cherryfield Elementary,2314814,2314814,20301500910100.0,231481400461.0,112.0,PK-08,3.0,112,October Count Day,11743.66,1562.33,13305.99,11743.66,1562.33,13305.99,0,0,0,1315289.92,174980.96,1490270.88,13703.63452,6968.34,0,2874.79,0,3462.85,0,1,0,0,1,0,0,0
ME,2018-2019,1510,1828,Cornville Regional Charter School,Cornville Downtown Campus,2314807,2314807,,231480723164.0,94.0,06-12,4.0,94,October Count Day,11183.61,0,11183.61,7943.57,0,7943.57,3240.04,0,3240.04,1051259.34,0,1051259.34,12032.56201,4460.22,1515.98,1134.16,319.07,2349.19,1404.98,1,0,0,1,0,0,0
ME,2018-2019,1510,1829,Cornville Regional Charter School,Cornville Early Childhood Campus,2314807,2314807,,231480723167.0,45.0,PK-KG,1.0,45,October Count Day,10198.6,0,10198.6,7247.97,0,7247.97,2950.63,0,2950.63,458937,0,458937,11047.55201,4270.87,1263.35,1146.31,284.3,1830.79,1402.98,1,0,0,1,0,0,0
ME,2018-2019,1510,1511,Cornville Regional Charter School,Cornville Regional Charter School,2314807,2314807,,231480723136.0,144.0,KG-08,3.0,144,October Count Day,9578.39,751.82,10330.21,6627.76,751.82,7379.58,2950.63,0,2950.63,1379288.16,108262.08,1487550.23999999,11179.16201,4246.89,1263.35,1253.78,284.3,1878.9,1402.98,1,0,0,1,0,0,0
ME,2018-2019,139,1758,Cranberry Isles Public Schools,Cranberry Isles School,2304620,2304620,20300500930100.0,230462023153.0,16.0,KG-08,3.0,16,October Count Day,28981.9,1598.99,30580.89,28981.9,1598.99,30580.89,0,0,0,463710.4,25583.84,489294.24,,13571.1,0,4695.88,0,12313.9,0,1,0,0,1,0,1,1
ME,2018-2019,1411,997,Cutler Public Schools,Bay Ridge Elementary,2300065,2300065,20301501530100.0,230006501020.0,67.0,PK-08,3.0,67,October Count Day,11184.36,787.5,11971.86,8114.71,787.5,8902.21,3069.64999999999,0,3069.64999999999,749352.12,52762.5,802114.62,12458.8993,5216.28,1407.94,1825.94,557.11,1859.99,1104.6,1,0,0,1,0,0,0
ME,2018-2019,1661,146,Dayton Public Schools,Dayton Consolidated School,2304860,2304860,20301600730100.0,230486000124.0,118.0,PK-05,2.0,118,October Count Day,19563.23,1043,20606.23,15838.78,784.48,16623.26,3724.45,258.52,3982.97,2308461.14,123074,2431535.14,20369.18706,9851.41,819.05,4003.31,321.18,2768.54,2842.74,1,0,0,1,0,0,0
