state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_CO,enrollmetric,pp_stloc_raw_CO,pp_fed_raw_CO,pp_total_raw_CO,pp_site_stloc_raw_CO,pp_site_fed_raw_CO,pp_site_raw_CO,pp_centshare_stloc_raw_CO,pp_centshare_fed_raw_CO,pp_centshare_raw_CO,schoolstloc_raw_CO,schoolfed_raw_CO,schooltot_raw_CO,pp_total_norm_NERDS,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
CO,2018-2019,8001,3326,Charter School Institute,GLOBAL VILLAGE ACADEMY - COLORADO SPRINGS,800020,800020,,80002006586,466.0,KG-08,3.0,466,School Membership,7017,245,7262,7017,245,7262,0,0,0,3269922,114170,3384092,7004.547519,1,0,0,0,0,0,0
CO,2018-2019,8001,3399,Charter School Institute,GLOBAL VILLAGE ACADEMY - FORT COLLINS,800020,800020,,80002006596,,,,177,School Membership,8911,349,9261,8911,349,9261,0,0,0,1577247,61773,1639197,9003.547519,1,0,0,0,0,0,0
CO,2018-2019,8001,3439,Charter School Institute,GLOBAL VILLAGE ACADEMY - NORTHGLENN,800020,800020,,80002006503,891.0,KG-08,3.0,891,School Membership,8059,240,8299,8059,240,8299,0,0,0,7180569,213840,7394409,8041.547519,1,0,0,0,0,0,0
CO,2018-2019,8001,3393,Charter School Institute,GOLDEN VIEW CLASSICAL ACADEMY,800020,800020,,80002006639,662.0,KG-12,4.0,662,School Membership,8431,92,8524,8431,92,8524,0,0,0,5581322,60904,5642888,8266.547519,1,0,0,0,0,0,0
CO,2018-2019,8001,655,Charter School Institute,High Point Academy,800020,800020,,80002002033,702.0,PK-08,3.0,702,School Membership,NRD,NRD,8955,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,6286410,8697.547519,1,0,0,0,0,1,0
CO,2018-2019,8001,4277,Charter School Institute,INDIAN PEAKS CHARTER SCHOOL,800020,800020,,80002001780,,,,18,School Membership,11629,290,11919,11629,290,11919,0,0,0,209322,5220,214542,11661.54752,1,0,0,0,0,0,0
CO,2018-2019,8001,4403,Charter School Institute,JAMES IRWIN CHARTER ACADEMY,800020,800020,,80002006595,328.0,KG-05,2.0,328,School Membership,7024,217,7241,7024,217,7241,0,0,0,2303872,71176,2375048,6983.547519,1,0,0,0,0,0,0
CO,2018-2019,8001,5147,Charter School Institute,LAUNCH HIGH SCHOOL,800020,800020,,80002006700,97.0,09-12,4.0,97,School Membership,35944,1551,37495,35944,1551,37495,0,0,0,3486568,150447,3637015,37237.54752,1,0,0,0,0,0,0
CO,2018-2019,8001,5957,Charter School Institute,MONTESSORI DEL MUNDO CHARTER SCHOOL,800020,800020,,80002006602,391.0,PK-06,2.0,391,School Membership,7398,309,7708,7398,309,7708,0,0,0,2892618,120819,3013828,7450.547519,1,0,0,0,0,0,0
CO,2018-2019,8001,5845,Charter School Institute,MONUMENT VIEW MONTESSORI CHARTER SCHOOL,800020,800020,,80002006706,39.0,PK-05,2.0,39,School Membership,8502,1700,10202,8502,1700,10202,0,0,0,331578,66300,397878,9944.547519,1,0,0,0,0,0,0
CO,2018-2019,8001,5453,Charter School Institute,MOUNTAIN MIDDLE SCHOOL,800020,800020,,80002006502,251.0,04-08,3.0,251,School Membership,8983,319,9301,8983,319,9301,0,0,0,2254733,80069,2334551,9043.547519,1,0,0,0,0,0,0
CO,2018-2019,8001,5851,Charter School Institute,MOUNTAIN SONG COMMUNITY SCHOOL,800020,800020,,80002006589,315.0,KG-08,3.0,315,School Membership,8630,224,8854,8630,224,8854,0,0,0,2718450,70560,2789010,8596.547519,1,0,0,0,0,0,0
CO,2018-2019,8001,5423,Charter School Institute,MOUNTAIN VILLAGE MONTESSORI CHARTER SCHOOL,800020,800020,,80002006701,169.0,PK-05,2.0,169,School Membership,10431,88,10519,10431,88,10519,0,0,0,1762839,14872,1777711,10261.54752,1,0,0,0,0,0,0
CO,2018-2019,8001,6219,Charter School Institute,NEW AMERICA SCHOOL - LOWRY,800020,800020,,80002001882,299.0,09-12,4.0,299,School Membership,11787,938,12725,11787,938,12725,0,0,0,3524313,280462,3804775,12467.54752,1,0,0,0,0,0,0
CO,2018-2019,8001,6266,Charter School Institute,NEW LEGACY CHARTER SCHOOL,800020,800020,,80002006661,101.0,09-12,4.0,101,School Membership,19153,993,20146,19153,993,20146,0,0,0,1934453,100293,2034746,19888.54752,1,0,0,0,0,0,0
CO,2018-2019,8001,8929,Charter School Institute,PIKES PEAK PREP,800020,800020,,80002006338,,,,0,School Membership,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,1,0
CO,2018-2019,8001,6914,Charter School Institute,PINNACLE CHARTER SCHOOL,800020,800020,,80002001915,2040.0,KG-12,4.0,2040,School Membership,8644,614,9259,8644,614,9259,0,0,0,17633760,1252560,18888360,9001.547519,1,0,0,0,0,0,0
CO,2018-2019,8001,7278,Charter School Institute,RICARDO FLORES MAGON ACADEMY,800020,800020,,80002006320,270.0,KG-08,3.0,270,School Membership,9216,542,9758,9216,542,9758,0,0,0,2488320,146340,2634660,9500.547519,1,0,0,0,0,0,0
CO,2018-2019,8001,7512,Charter School Institute,ROSS MONTESSORI SCHOOL,800020,800020,,80002001913,292.0,KG-08,3.0,292,School Membership,8754,108,8862,8754,108,8862,0,0,0,2556168,31536,2587704,8604.547519,1,0,0,0,0,0,0
CO,2018-2019,8001,8061,Charter School Institute,SALIDA MONTESSORI CHARTER SCHOOL,800020,800020,,80002006651,87.0,PK-08,3.0,87,School Membership,11128,315,11443,11128,315,11443,0,0,0,968136,27405,995541,11185.54752,1,0,0,0,0,0,0
CO,2018-2019,8001,653,Charter School Institute,Stone Creek School,800020,800020,,80002002018,327.0,KG-08,3.0,327,School Membership,NRD,NRD,9393,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,3071511,9135.547519,1,0,0,0,0,1,0
CO,2018-2019,8001,8825,Charter School Institute,THOMAS MACLAREN STATE CHARTER SCHOOL,800020,800020,,80002006437,823.0,KG-12,4.0,823,School Membership,8185,189,8374,8185,189,8374,0,0,0,6736255,155547,6891802,8116.547519,1,0,0,0,0,0,0
CO,2018-2019,8001,8821,Charter School Institute,TWO RIVERS COMMUNITY SCHOOL,800020,800020,,80002006635,350.0,KG-08,3.0,350,School Membership,8956,138,9094,8956,138,9094,0,0,0,3134600,48300,3182900,8836.547519,1,0,0,0,0,0,0
CO,2018-2019,8001,9037,Charter School Institute,VICTORY PREPARATORY ACADEMY HIGH STATE CHARTER SCHOOL,800020,800020,,80002006585,122.0,09-12,4.0,122,School Membership,15705,551,16256,15705,551,16256,0,0,0,1916010,67222,1983232,15998.54752,1,0,0,0,0,0,0
CO,2018-2019,8001,9040,Charter School Institute,VICTORY PREPARATORY ACADEMY MIDDLE STATE CHARTER SCHOOL,800020,800020,,80002006579,212.0,06-08,3.0,212,School Membership,8181,470,8650,8181,470,8650,0,0,0,1734372,99640,1833800,8392.547519,1,0,0,0,0,0,0
CO,2018-2019,2560,1546,CHERAW 31,CHERAW SCHOOL,802880,802880,6504500100000.0,80288000182,225.0,PK-12,4.0,225,School Membership,11266,630,11896,6083,608,6691,5183,22,5205,2534850,141750,2676600,11417.77778,1,0,0,0,0,0,0
CO,2018-2019,130,102,CHERRY CREEK 5,Altitude Elementary School,802910,802910,6500300500000.0,80291006750,569.0,PK-05,2.0,NRD,School Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
CO,2018-2019,130,242,CHERRY CREEK 5,ANTELOPE RIDGE ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291001670,680.0,PK-05,2.0,680,School Membership,11271,338,11609,8570,209,8779,2701,129,2830,7664280,229840,7894120,11407.40395,1,0,0,0,0,0,0
CO,2018-2019,130,348,CHERRY CREEK 5,ARROWHEAD ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291000183,573.0,PK-05,2.0,573,School Membership,11786,303,12089,9085,174,9259,2701,129,2830,6753378,173619,6926997,11887.40395,1,0,0,0,0,0,0
CO,2018-2019,130,442,CHERRY CREEK 5,ASPEN CROSSING ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291001879,618.0,PK-05,2.0,618,School Membership,10590,129,10719,7889,0,7889,2701,129,2830,6544620,79722,6624342,10517.40395,1,0,0,0,0,0,0
CO,2018-2019,130,714,CHERRY CREEK 5,BELLEVIEW ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291000184,640.0,PK-05,2.0,640,School Membership,9212,250,9462,6511,121,6632,2701,129,2830,5895680,160000,6055680,9260.403946,1,0,0,0,0,0,0
CO,2018-2019,130,4448,CHERRY CREEK 5,BLACK FOREST HILLS ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291006544,610.0,PK-05,2.0,610,School Membership,10618,129,10746,7917,0,7917,2701,129,2830,6476980,78690,6555060,10544.40395,1,0,0,0,0,0,0
CO,2018-2019,130,1155,CHERRY CREEK 5,BUFFALO TRAIL ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291006301,668.0,PK-06,2.0,668,School Membership,11278,268,11546,8577,139,8716,2701,129,2830,7533704,179024,7712728,11344.40395,1,0,0,0,0,0,0
CO,2018-2019,130,1566,CHERRY CREEK 5,CAMPUS MIDDLE SCHOOL,802910,802910,6500300500000.0,80291000185,1490.0,06-08,3.0,1490,School Membership,10811,281,11092,8110,152,8262,2701,129,2830,16108390,418690,16527080,10890.40395,1,0,0,0,0,0,0
CO,2018-2019,130,1273,CHERRY CREEK 5,CANYON CREEK ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291001831,496.0,PK-05,2.0,496,School Membership,12874,557,13431,10173,428,10601,2701,129,2830,6385504,276272,6661776,13229.40395,1,0,0,0,0,0,0
CO,2018-2019,130,1510,CHERRY CREEK 5,CHALLENGE SCHOOL,802910,802910,6500300500000.0,80291000763,527.0,PK-08,3.0,527,School Membership,12486,129,12615,9785,0,9785,2701,129,2830,6580122,67983,6648105,12413.40395,1,0,0,0,0,0,0
CO,2018-2019,130,1551,CHERRY CREEK 5,CHEROKEE TRAIL HIGH SCHOOL,802910,802910,6500300500000.0,80291001951,2842.0,09-12,4.0,2842,School Membership,11845,172,12017,9144,43,9187,2701,129,2830,33663490,488824,34152314,11815.40395,1,0,0,0,0,0,0
CO,2018-2019,130,1571,CHERRY CREEK 5,CHERRY CREEK CHARTER ACADEMY,802910,802910,6500300500000.0,80291001152,581.0,KG-08,3.0,581,School Membership,9715,0,9715,9715,0,9715,0,0,0,5644415,0,5644415,9513.403946,1,0,0,0,0,0,0
CO,2018-2019,130,1429,CHERRY CREEK 5,Cherry Creek Elevation,802910,802910,6500300500000.0,80291006791,,09-12,4.0,NRD,School Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
CO,2018-2019,130,1570,CHERRY CREEK 5,CHERRY CREEK HIGH SCHOOL,802910,802910,6500300500000.0,80291000186,3720.0,09-12,4.0,3720,School Membership,12020,249,12269,9319,120,9439,2701,129,2830,44714400,926280,45640680,12067.40395,1,0,0,0,0,0,0
CO,2018-2019,130,1574,CHERRY CREEK 5,CHERRY HILLS VILLAGE ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291000187,534.0,PK-05,2.0,534,School Membership,12537,354,12891,9836,225,10062,2701,129,2830,6694758,189036,6883794,12689.40395,1,0,0,0,0,0,0
CO,2018-2019,130,1614,CHERRY CREEK 5,CIMARRON ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291001297,465.0,PK-05,2.0,465,School Membership,13237,310,13547,10536,181,10717,2701,129,2830,6155205,144150,6299355,13345.40395,1,0,0,0,0,0,0
CO,2018-2019,130,188,CHERRY CREEK 5,Colorado Skies Academy,802910,802910,6500300500000.0,80291006770,,06-08,3.0,NRD,School Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
CO,2018-2019,130,1916,CHERRY CREEK 5,COTTONWOOD CREEK ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291000188,635.0,PK-05,2.0,635,School Membership,11183,250,11433,8482,121,8603,2701,129,2830,7101205,158750,7259955,11231.40395,1,0,0,0,0,0,0
CO,2018-2019,130,243,CHERRY CREEK 5,COYOTE HILLS ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291002032,594.0,PK-05,2.0,594,School Membership,11924,288,12212,9223,159,9382,2701,129,2830,7082856,171072,7253928,12010.40395,1,0,0,0,0,0,0
CO,2018-2019,130,1970,CHERRY CREEK 5,CREEKSIDE ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291001404,662.0,PK-05,2.0,662,School Membership,10689,282,10971,7988,153,8142,2701,129,2830,7076118,186684,7262802,10769.40395,1,0,0,0,0,0,0
CO,2018-2019,130,2094,CHERRY CREEK 5,DAKOTA VALLEY ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291001671,541.0,PK-05,2.0,541,School Membership,12563,344,12907,9862,215,10077,2701,129,2830,6796583,186104,6982687,12705.40395,1,0,0,0,0,0,0
CO,2018-2019,130,2292,CHERRY CREEK 5,DRY CREEK ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291000190,384.0,PK-05,2.0,384,School Membership,12469,360,12829,9768,231,10000,2701,129,2830,4788096,138240,4926336,12627.40395,1,0,0,0,0,0,0
CO,2018-2019,130,2357,CHERRY CREEK 5,EAGLECREST HIGH SCHOOL,802910,802910,6500300500000.0,80291006156,3033.0,09-12,4.0,3033,School Membership,11413,211,11624,8712,82,8794,2701,129,2830,34615629,639963,35255592,11422.40395,1,0,0,0,0,0,0
CO,2018-2019,130,2428,CHERRY CREEK 5,EASTRIDGE COMMUNITY ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291000191,793.0,PK-05,2.0,793,School Membership,11147,129,11276,8446,0,8446,2701,129,2830,8839571,102297,8941868,11074.40395,1,0,0,0,0,0,0
CO,2018-2019,130,2653,CHERRY CREEK 5,ENDEAVOR ACADEMY,802910,802910,6500300500000.0,80291006649,267.0,09-12,4.0,267,School Membership,19140,129,19269,16439,0,16439,2701,129,2830,5110380,34443,5144823,19067.40395,1,0,0,0,0,0,0
CO,2018-2019,130,2897,CHERRY CREEK 5,FALCON CREEK MIDDLE SCHOOL,802910,802910,6500300500000.0,80291001672,900.0,06-08,3.0,900,School Membership,12254,354,12608,9553,225,9779,2701,129,2830,11028600,318600,11347200,12406.40395,1,0,0,0,0,0,0
CO,2018-2019,130,16,CHERRY CREEK 5,FOX HOLLOW ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291001710,669.0,PK-05,2.0,669,School Membership,11768,129,11897,9067,0,9067,2701,129,2830,7872792,86301,7959093,11695.40395,1,0,0,0,0,0,0
CO,2018-2019,130,3030,CHERRY CREEK 5,FOX RIDGE MIDDLE SCHOOL,802910,802910,6500300500000.0,80291006367,1208.0,06-08,3.0,1208,School Membership,10348,201,10549,7647,72,7720,2701,129,2830,12500384,242808,12743192,10347.40395,1,0,0,0,0,0,0
CO,2018-2019,130,3589,CHERRY CREEK 5,GRANDVIEW HIGH SCHOOL,802910,802910,6500300500000.0,80291001625,2887.0,09-12,4.0,2887,School Membership,12249,274,12522,9548,145,9692,2701,129,2830,35362863,791038,36151014,12320.40395,1,0,0,0,0,0,0
CO,2018-2019,130,3648,CHERRY CREEK 5,GREENWOOD ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291000192,429.0,PK-05,2.0,429,School Membership,12628,415,13043,9927,286,10213,2701,129,2830,5417412,178035,5595447,12841.40395,1,0,0,0,0,0,0
CO,2018-2019,130,3926,CHERRY CREEK 5,HERITAGE ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291000193,361.0,PK-05,2.0,361,School Membership,13056,386,13442,10355,257,10613,2701,129,2830,4713216,139346,4852562,13240.40395,1,0,0,0,0,0,0
CO,2018-2019,130,4189,CHERRY CREEK 5,HERITAGE HEIGHTS ACADEMY,802910,802910,6500300500000.0,80291006676,308.0,KG-08,3.0,308,School Membership,8330,0,8330,8330,0,8330,0,0,0,2565640,0,2565640,8128.403946,1,0,0,0,0,0,0
CO,2018-2019,130,1572,CHERRY CREEK 5,HIGH PLAINS ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291001273,608.0,PK-05,2.0,608,School Membership,11667,263,11930,8966,134,9100,2701,129,2830,7093536,159904,7253440,11728.40395,1,0,0,0,0,0,0
CO,2018-2019,130,3988,CHERRY CREEK 5,HIGHLINE COMMUNITY ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291006182,506.0,PK-05,2.0,506,School Membership,13931,374,14304,11230,245,11474,2701,129,2830,7049086,189244,7237824,14102.40395,1,0,0,0,0,0,0
CO,2018-2019,130,4062,CHERRY CREEK 5,HOLLY HILLS ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291000194,648.0,PK-05,2.0,648,School Membership,13641,254,13895,10940,125,11065,2701,129,2830,8839368,164592,9003960,13693.40395,1,0,0,0,0,0,0
CO,2018-2019,130,4078,CHERRY CREEK 5,HOMESTEAD ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291000195,503.0,PK-05,2.0,503,School Membership,12032,135,12166,9331,6,9336,2701,129,2830,6052096,67905,6119498,11964.40395,1,0,0,0,0,0,0
CO,2018-2019,130,4100,CHERRY CREEK 5,HORIZON MIDDLE SCHOOL,802910,802910,6500300500000.0,80291001328,989.0,06-08,3.0,989,School Membership,11139,345,11484,8438,216,8654,2701,129,2830,11016471,341205,11357676,11282.40395,1,0,0,0,0,0,0
CO,2018-2019,130,4276,CHERRY CREEK 5,INDEPENDENCE ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291000196,516.0,PK-05,2.0,516,School Membership,13271,267,13538,10570,138,10708,2701,129,2830,6847836,137772,6985608,13336.40395,1,0,0,0,0,0,0
CO,2018-2019,130,4280,CHERRY CREEK 5,INDIAN RIDGE ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291001390,522.0,PK-05,2.0,522,School Membership,11910,176,12085,9209,47,9255,2701,129,2830,6217020,91872,6308370,11883.40395,1,0,0,0,0,0,0
CO,2018-2019,130,7514,CHERRY CREEK 5,Infinity Middle School,802910,802910,6500300500000.0,80291006728,474.0,06-08,3.0,NRD,School Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
CO,2018-2019,130,4975,CHERRY CREEK 5,LAREDO MIDDLE SCHOOL,802910,802910,6500300500000.0,80291000197,1088.0,06-08,3.0,1088,School Membership,11214,312,11525,8513,183,8696,2701,129,2830,12200832,339456,12539200,11323.40395,1,0,0,0,0,0,0
CO,2018-2019,130,18,CHERRY CREEK 5,LIBERTY MIDDLE SCHOOL,802910,802910,6500300500000.0,80291001711,1156.0,06-08,3.0,1156,School Membership,10813,238,11050,8112,109,8220,2701,129,2830,12499828,275128,12773800,10848.40395,1,0,0,0,0,0,0
CO,2018-2019,130,9802,CHERRY CREEK 5,MARVIN W FOOTE YOUTH SERVICES,802910,802910,6500300500000.0,80291006344,48.0,05-12,4.0,48,School Membership,18190,129,18319,15489,0,15489,2701,129,2830,873120,6192,879312,18117.40395,1,0,0,0,0,0,0
CO,2018-2019,130,5744,CHERRY CREEK 5,MEADOW POINT ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291001329,545.0,PK-05,2.0,545,School Membership,11742,285,12027,9041,156,9197,2701,129,2830,6399390,155325,6554715,11825.40395,1,0,0,0,0,0,0
CO,2018-2019,130,5934,CHERRY CREEK 5,MISSION VIEJO ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291000198,581.0,PK-05,2.0,581,School Membership,12076,314,12390,9375,185,9560,2701,129,2830,7016156,182434,7198590,12188.40395,1,0,0,0,0,0,0
CO,2018-2019,130,6225,CHERRY CREEK 5,MOUNTAIN VISTA ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291006607,692.0,PK-05,2.0,692,School Membership,9625,268,9893,6924,139,7063,2701,129,2830,6660500,185456,6845956,9691.403946,1,0,0,0,0,0,0
CO,2018-2019,130,6367,CHERRY CREEK 5,OPTIONS SCHOOL,802910,802910,6500300500000.0,80291006563,602.0,KG-12,4.0,602,School Membership,8078,129,8206,5377,0,5377,2701,129,2830,4862956,77658,4940012,8004.403946,1,0,0,0,0,0,0
CO,2018-2019,130,6475,CHERRY CREEK 5,OUTBACK PRESCHOOL,802910,802910,6500300500000.0,80291006617,71.0,PK-PK,1.0,71,School Membership,3490,129,3619,789,0,789,2701,129,2830,247790,9159,256949,3417.403946,1,0,0,0,0,1,0
CO,2018-2019,130,6625,CHERRY CREEK 5,OVERLAND HIGH SCHOOL,802910,802910,6500300500000.0,80291001272,2409.0,09-12,4.0,2409,School Membership,11043,333,11376,8342,204,8546,2701,129,2830,26602587,802197,27404784,11174.40395,1,0,0,0,0,0,0
CO,2018-2019,130,6820,CHERRY CREEK 5,PEAKVIEW ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291006183,601.0,PK-05,2.0,601,School Membership,11048,129,11177,8347,0,8347,2701,129,2830,6639848,77529,6717377,10975.40395,1,0,0,0,0,0,0
CO,2018-2019,130,6955,CHERRY CREEK 5,PINE RIDGE ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291006452,795.0,PK-05,2.0,795,School Membership,11424,272,11696,8723,143,8866,2701,129,2830,9082080,216240,9298320,11494.40395,1,0,0,0,0,0,0
CO,2018-2019,130,7102,CHERRY CREEK 5,POLTON COMMUNITY ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291000199,516.0,PK-05,2.0,516,School Membership,12096,248,12344,9395,119,9514,2701,129,2830,6241536,127968,6369504,12142.40395,1,0,0,0,0,0,0
CO,2018-2019,130,7116,CHERRY CREEK 5,PONDEROSA ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291000200,647.0,PK-05,2.0,647,School Membership,13643,350,13993,10942,221,11163,2701,129,2830,8827021,226450,9053471,13791.40395,1,0,0,0,0,0,0
CO,2018-2019,130,7158,CHERRY CREEK 5,PRAIRIE MIDDLE SCHOOL,802910,802910,6500300500000.0,80291000201,1646.0,06-08,3.0,1646,School Membership,11487,315,11802,8786,186,8972,2701,129,2830,18907602,518490,19426092,11600.40395,1,0,0,0,0,0,0
CO,2018-2019,130,4412,CHERRY CREEK 5,Preschool 24,802910,802910,6500300500000.0,80291006769,,PK-PK,1.0,NRD,School Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
CO,2018-2019,130,7277,CHERRY CREEK 5,RED HAWK RIDGE ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291001880,646.0,PK-05,2.0,646,School Membership,10967,285,11252,8266,156,8422,2701,129,2830,7084682,184110,7268792,11050.40395,1,0,0,0,0,0,0
CO,2018-2019,130,7476,CHERRY CREEK 5,ROLLING HILLS ELEMENTARY SCHOOL,802910,802910,6500300500000.0,80291001514,571.0,PK-05,2.0,571,School Membership,12474,240,12714,9773,111,9884,2701,129,2830,7122654,137040,7259694,12512.40395,1,0,0,0,0,0,0
