state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_NM,enrollmetric,pp_stloc_raw_NM,pp_fed_raw_NM,pp_total_raw_NM,pp_site_stloc_raw_NM,pp_site_fed_raw_NM,pp_site_raw_NM,pp_centshare_stloc_raw_NM,pp_centshare_fed_raw_NM,pp_centshare_raw_NM,schoolstloc_raw_NM,schoolfed_raw_NM,schooltot_raw_NM,pp_total_norm_NERDS,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
NM,2018-2019,83,83319,Rio Rancho,Puesta Del Sol ES,3500010,3500010,32502330100000.0,350001000650.0,732.0,KG-05,2.0,732,First Reporting Period MEM,8497.91345628415,410.218142076502,8908.13159836065,6426.6175273224,235.063456284153,6661.68098360655,2071.29592896174,175.154685792349,2246.45061475409,6220472.65,300279.68,6520752.33,9335.16669,0,0,0,0,0,0,0
NM,2018-2019,83,83018,Rio Rancho,Rio Rancho Cyber Academy,3500010,3500010,32502330100000.0,350001000954.0,151.0,06-12,4.0,151,First Reporting Period MEM,8747.29317880794,217.597814569536,8964.89099337748,6866.56350993377,62.5946357615894,6929.15814569536,1880.72966887417,155.003178807947,2035.73284768211,1320841.26999999,32857.27,1353698.54,9391.926085,0,0,0,0,0,0,0
NM,2018-2019,83,83340,Rio Rancho,Rio Rancho ES,3500010,3500010,32502330100000.0,350001000101.0,625.0,KG-05,2.0,625,First Reporting Period MEM,8708.993328,751.966288,9460.959616,6703.582528,573.036304,7276.61883199999,2005.4108,178.929984,2184.340784,5443120.83,469978.93,5913099.76,9887.994708,0,0,0,0,0,0,0
NM,2018-2019,83,83016,Rio Rancho,Rio Rancho MS,3500010,3500010,32502330100000.0,350001000865.0,1173.0,06-08,3.0,1173,First Reporting Period MEM,7724.25712702472,424.900596760443,8149.15772378516,5635.00563512361,246.04652173913,5881.05215686274,2089.2514919011,178.854075021312,2268.10556692242,9060553.61,498408.4,9558962.01,8576.192816,0,0,0,0,0,0,0
NM,2018-2019,83,83006,Rio Rancho,Rio Rarncho HS,3500010,3500010,32502330100000.0,350001000779.0,2597.0,09-12,4.0,2597,First Reporting Period MEM,7216.73004620716,365.44103581055,7582.17108201771,5258.00059299191,238.003658067,5496.00425105891,1958.72945321524,127.43737774355,2086.16683095879,18741847.93,949050.369999999,19690898.3,8009.206174,0,0,0,0,0,0,0
NM,2018-2019,83,83020,Rio Rancho,Sandia Vista ES,3500010,3500010,32502330100000.0,350001001039.0,663.0,PK-05,2.0,677,First Reporting Period MEM,8363.20277695716,683.552555391432,9046.75533234859,6416.21704579025,536.580531757754,6952.797577548,1946.98573116691,146.972023633678,2093.95775480059,5661888.28,462765.079999999,6124653.36,9473.790424,0,0,0,0,0,0,0
NM,2018-2019,83,83017,Rio Rancho,SHINING STARS PRESCHOOL,3500010,3500010,32502330100000.0,350001000953.0,593.0,PK-PK,1.0,NRD,First Reporting Period MEM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,0,0,0,0,0,1,0
NM,2018-2019,83,83015,Rio Rancho,Vista Grande ES,3500010,3500010,32502330100000.0,350001000864.0,680.0,KG-05,2.0,680,First Reporting Period MEM,7500.96220588235,751.578823529411,8252.54102941176,5533.82292647058,570.988411764705,6104.81133823529,1967.13927941176,180.590411764705,2147.72969117647,5100654.3,511073.6,5611727.9,8679.576121,0,0,0,0,0,0,0
NM,2018-2019,570,570001,Roots & Wings Community School,Roots & Wings Community School,3500176,3500176,,350017600846.0,50.0,KG-08,3.0,50,First Reporting Period MEM,11510.8463999999,919.9268,12430.7732,11510.8463999999,919.9268,12430.7732,0,0,0,575542.32,45996.34,621538.66,13620.0,0,0,0,0,0,0,0
NM,2018-2019,4,4024,Roswell,Berrendo Elementary School,3502250,3502250,32500300500000.0,350225000505.0,413.0,PK-05,2.0,380,First Reporting Period MEM,9004.02910368421,877.315403947368,9881.34450789473,6852.37413157894,349.965184210526,7202.33931578947,2151.65497210526,527.350219736842,2679.00519210526,3421531.05939999,333379.853499999,3754910.913,10355.38746,0,0,0,0,0,0,0
NM,2018-2019,4,4025,Roswell,Berrendo Middle School,3502250,3502250,32500300500000.0,350225000506.0,692.0,06-08,3.0,692,First Reporting Period MEM,7034.92625867052,604.132083815029,7639.05834248554,4883.27128612716,76.7818641618497,4960.05315028901,2151.65497254335,527.350219653179,2679.00519219653,4868168.971,418059.402,5286228.373,8113.101294,0,0,0,0,0,0,0
NM,2018-2019,4,4041,Roswell,Del Norte Elementary School,3502250,3502250,32500300500000.0,350225000508.0,520.0,KG-05,2.0,520,First Reporting Period MEM,7746.0366826923,1042.41123884615,8788.44792307692,5594.38171153846,515.061019230769,6109.44273076923,2151.65497115384,527.350219615384,2679.00519230769,4027939.07499999,542053.844199999,4569992.92,9262.490875,0,0,0,0,0,0,0
NM,2018-2019,4,4133,Roswell,Early College High School,3502250,3502250,32500300500000.0,350225001128.0,156.0,09-12,4.0,288,First Reporting Period MEM,4741.82945138888,666.875948958333,5408.70539930555,2590.17447916666,139.525729166666,2729.70020833333,2151.65497222222,527.350219791666,2679.00519166666,1365646.882,192060.2733,1557707.155,5882.748351,0,0,0,0,0,1,0
NM,2018-2019,4,4044,Roswell,East Grand Plains Elementary School,3502250,3502250,32500300500000.0,350225000509.0,303.0,PK-05,2.0,156,First Reporting Period MEM,13815.3495871794,1378.42092474358,15193.7705128205,11663.6946153846,851.070705128205,12514.7653205128,2151.65497179487,527.350219615384,2679.00519166666,2155194.5356,215033.66426,2370228.2,15667.81346,0,0,0,0,0,1,0
NM,2018-2019,4,4050,Roswell,El Capitan Elementary School,3502250,3502250,32500300500000.0,350225000511.0,448.0,PK-05,2.0,432,First Reporting Period MEM,8413.64474050925,894.880752083333,9308.52549305555,6261.98976851851,367.530532407407,6629.52030092592,2151.65497199074,527.350219675925,2679.00519212962,3634694.52789999,386588.4849,4021283.013,9782.568445,0,0,0,0,0,0,0
NM,2018-2019,4,4130,Roswell,Goddard High School,3502250,3502250,32500300500000.0,350225000513.0,1119.0,09-12,4.0,1119,First Reporting Period MEM,8607.71103127792,610.410443074173,9218.12147453083,6456.05605898123,83.0602234137622,6539.11628239499,2151.65497229669,527.350219660411,2679.00519124218,9632028.644,683049.2858,10315077.93,9692.164426,0,0,0,0,0,0,0
NM,2018-2019,4,4042,Roswell,Mesa Middle School,3502250,3502250,32500300500000.0,350225000514.0,457.0,06-08,3.0,457,First Reporting Period MEM,8381.96352778993,1059.47706870897,9441.44059737418,6230.30855579868,532.126849015317,6762.435404814,2151.65497199124,527.350219693654,2679.00519256017,3830557.3322,484181.0204,4314738.353,9915.483549,0,0,0,0,0,0,0
NM,2018-2019,4,4095,Roswell,Military Heights Elementary School,3502250,3502250,32500300500000.0,350225000515.0,482.0,PK-05,2.0,468,First Reporting Period MEM,8284.78732264957,839.977441880342,9124.76476495726,6133.13235042735,312.627222222222,6445.75957264957,2151.65497222222,527.350219658119,2679.00519230769,3877280.46699999,393109.4428,4270389.91,9598.807717,0,0,0,0,0,0,0
NM,2018-2019,4,4100,Roswell,Missouri Avenue Elementary School,3502250,3502250,32500300500000.0,350225000516.0,373.0,PK-05,2.0,339,First Reporting Period MEM,8594.28494247787,1247.21458554572,9841.49952802359,6442.62997050147,719.86436578171,7162.49433628318,2151.6549719764,527.350219764011,2679.00519174041,2913462.5955,422805.7445,3336268.34,10315.54248,0,0,0,0,0,0,0
NM,2018-2019,4,4105,Roswell,Monterrey Elementary School,3502250,3502250,32500300500000.0,350225000517.0,498.0,KG-05,2.0,498,First Reporting Period MEM,8027.06946987951,835.145540963855,8862.21501004016,5875.41449799196,307.79532128514,6183.2098192771,2151.65497188755,527.350219678714,2679.00519076305,3997480.596,415902.4794,4413383.075,9336.257962,0,0,0,0,0,0,0
NM,2018-2019,4,4036,Roswell,Mountain View Middle School,3502250,3502250,32500300500000.0,350225000518.0,515.0,06-08,3.0,515,First Reporting Period MEM,7432.44769126213,894.869384660194,8327.31707572815,5280.7927184466,367.519165048543,5648.31188349514,2151.65497281553,527.35021961165,2679.00519223301,3827710.56099999,460857.7331,4288568.294,8801.360028,0,0,0,0,0,0,0
NM,2018-2019,4,4052,Roswell,Nancy Lopez Elementary School,3502250,3502250,32500300500000.0,350225000512.0,292.0,PK-05,2.0,278,First Reporting Period MEM,9912.81392877697,1350.56687446043,11263.3808021582,7761.15895683453,823.216654676259,8584.37561151079,2151.65497194244,527.350219784172,2679.00519172661,2755762.27219999,375457.5911,3131219.863,11737.42375,0,0,0,0,0,0,0
NM,2018-2019,4,4122,Roswell,PARKVIEW EARLY LITERACY CENTER,3502250,3502250,32500300500000.0,350225000519.0,290.0,PK-PK,1.0,NRD,First Reporting Period MEM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,0,0,0,0,0,1,0
NM,2018-2019,4,4126,Roswell,Pecos Elementary School,3502250,3502250,32500300500000.0,350225000520.0,338.0,PK-05,2.0,322,First Reporting Period MEM,9134.46789130434,1116.91205186335,10251.3799440993,6982.81291925465,589.561832298136,7572.37475155279,2151.65497204968,527.350219565217,2679.0051916149,2941298.66099999,359645.680699999,3300944.342,10725.4229,0,0,0,0,0,0,0
NM,2018-2019,4,4135,Roswell,Roswell High School,3502250,3502250,32500300500000.0,350225000521.0,1309.0,09-12,4.0,1309,First Reporting Period MEM,7555.99061726508,734.941327349121,8290.93194805194,5404.33564553093,207.591107715813,5611.92675324675,2151.65497173414,527.350219633307,2679.00519174942,9890791.718,962038.1975,10852829.92,8764.9749,0,0,0,0,0,0,0
NM,2018-2019,4,4009,Roswell,Sidney Gutierrez Middle School,3502250,3502250,32500300500000.0,350225000826.0,66.0,06-08,3.0,66,First Reporting Period MEM,549.35606060606,9861.22045454545,10410.5765151515,549.35606060606,9861.22045454545,10410.5765151515,0,0,0,36257.5,650840.55,687098.05,10884.61947,0,0,0,0,0,0,0
NM,2018-2019,4,4125,Roswell,Sierra Middle School,3502250,3502250,32500300500000.0,350225000522.0,717.0,06-08,3.0,717,First Reporting Period MEM,6403.43879358438,955.599089958159,7359.03788284518,4251.78382147838,428.248870292887,4680.03269177126,2151.65497210599,527.350219665272,2679.00519107391,4591265.615,685164.5475,5276430.162,7833.080835,0,0,0,0,0,0,0
NM,2018-2019,4,4120,Roswell,Sunset Elementary School,3502250,3502250,32500300500000.0,350225000523.0,345.0,PK-05,2.0,333,First Reporting Period MEM,8323.95443153153,968.617546846846,9292.57197897897,6172.29945945945,441.267327327327,6613.56678678678,2151.65497207207,527.350219519519,2679.00519159159,2771876.8257,322549.6431,3094426.46899999,9766.614931,0,0,0,0,0,0,0
NM,2018-2019,4,4132,Roswell,University High School,3502250,3502250,32500300500000.0,350225000696.0,144.0,09-12,4.0,138,First Reporting Period MEM,11418.2593195652,1849.59188630434,13267.8512028985,9266.60434782608,1322.24166666666,10588.8460144927,2151.65497173913,527.350219637681,2679.00519202898,1575719.7861,255243.68031,1830963.466,13741.89415,0,0,0,0,0,0,0
NM,2018-2019,4,4161,Roswell,Valley View Elementary School,3502250,3502250,32500300500000.0,350225000524.0,579.0,PK-05,2.0,566,First Reporting Period MEM,7666.32537809187,956.533170141342,8622.85854770318,5514.67040636042,429.182950530035,5943.85335689045,2151.65497173144,527.350219611307,2679.00519081272,4339140.164,541397.7743,4880537.938,9096.9015,0,0,0,0,0,0,0
NM,2018-2019,4,4175,Roswell,Washington Avenue Elementary School,3502250,3502250,32500300500000.0,350225000525.0,454.0,PK-05,2.0,440,First Reporting Period MEM,8614.24210840909,873.576628636363,9487.81873636363,6462.58713636363,346.226409090909,6808.81354545454,2151.65497204545,527.350219545454,2679.00519090909,3790266.5277,384373.7166,4174640.244,9961.861688,0,0,0,0,0,0,0
NM,2018-2019,27,27135,Roy,ELEMENTARY,3502280,3502280,32501100200000.0,350228000526.0,35.0,KG-06,2.0,36,First Reporting Period MEM,27256.1761111111,719.385,27975.5611111111,19759.3183333333,719.385,20478.7033333333,7496.85777777777,0,7496.85777777777,981222.34,25897.86,1007120.2,28465.77372,0,0,0,0,0,0,0
NM,2018-2019,27,27136,Roy,HIGH,3502280,3502280,32501100200000.0,350228000527.0,11.0,07-12,4.0,11,First Reporting Period MEM,55961.3554545454,523.191818181818,56484.5472727272,39604.5745454545,523.191818181818,40127.7663636363,16356.7809090909,0,16356.7809090909,615574.91,5755.11,621330.02,56974.75988,0,0,0,0,0,0,0
NM,2018-2019,36,36139,Ruidoso,Ruidoso High School,3502310,3502310,32501400500000.0,350231000529.0,569.0,09-12,4.0,569,First Reporting Period MEM,8989.484723,726.9529278,9716.437652,6795.226766,469.7634622,7264.990228,2194.257957,257.1894656,2451.447423,5115016.807387,413636.2159182,5528653.023988,10121.86769,0,0,0,0,0,0,0
NM,2018-2019,36,36130,Ruidoso,Ruidoso Middle School,3502310,3502310,32501400500000.0,350231000531.0,476.0,06-08,3.0,476,First Reporting Period MEM,8249.48497399999,524.3762933,8773.861268,6055.227017,267.1868277,6322.413845,2194.257957,257.1894656,2451.447423,3926754.84762399,249603.1156108,4176357.963568,9179.291311,0,0,0,0,0,0,0
NM,2018-2019,36,36145,Ruidoso,Sierra Vista Primary,3502310,3502310,32501400500000.0,350231000464.0,511.0,PK-02,2.0,516,First Reporting Period MEM,7925.245746,1716.1405806,9641.386327,5730.987789,1458.951115,7189.938904,2194.257957,257.1894656,2451.447423,4089426.80493599,885528.5395896,4974955.344732,10046.81637,0,0,0,0,0,0,0
NM,2018-2019,36,36160,Ruidoso,White Mountain Elementary,3502310,3502310,32501400500000.0,350231000530.0,510.0,03-05,2.0,510,First Reporting Period MEM,6606.408898,2000.28757159999,8606.69647,4412.150941,1743.098106,6155.249047,2194.257957,257.1894656,2451.447423,3369268.53798,1020146.66151599,4389415.1997,9012.126513,0,0,0,0,0,0,0
NM,2018-2019,52,52144,San Jon,SAN JON ELEMENTARY,3502340,3502340,32502000200000.0,350234000532.0,93.0,PK-05,2.0,95,First Reporting Period MEM,12860,1114.06,13974.06,6816.73,598.42,7415.15,6043.27,515.64,6558.91,1221700,105835.7,1327535.7,14390.16103,0,0,0,0,0,0,0
NM,2018-2019,52,52145,San Jon,SAN JON HIGH,3502340,3502340,32502000200000.0,350234000533.0,30.0,09-12,4.0,30,First Reporting Period MEM,20287.680667,428.216,20715.89667,13900.917,232.91,14133.827,6386.763667,195.306,6582.069667,608630.42001,12846.48,621476.9001,21131.9977,0,0,0,0,0,0,0
NM,2018-2019,52,52001,San Jon,SAN JON MIDDLE SCHOOL,3502340,3502340,32502000200000.0,350234000835.0,22.0,06-08,3.0,22,First Reporting Period MEM,20059.69091,242.7068182,20302.39773,12466.83091,59.55,12526.38091,7592.86,183.1568182,7776.016818,441313.20002,5339.5500004,446652.75006,20718.49876,0,0,0,0,0,0,0
NM,2018-2019,563,563001,Sandoval Academy of Bilingual Education,Sandoval Academy of Bilingual Education,3500172,3500172,,350017201116.0,144.0,KG-07,3.0,144,First Reporting Period MEM,7694.18,163.8,7857.98,7694.18,163.8,7857.98,0,0,0,1107961.92,23587.2,1131549.11999999,9145.833333,0,0,0,0,0,0,0
NM,2018-2019,71,71012,Santa Fe,ACADEMY AT LARRAGOITE,3502370,3502370,32502600100000.0,350237000788.0,38.0,09-12,4.0,38,First Reporting Period MEM,6764.79999999999,593.78,7358.58,4076.41,184.38,4260.79,2688.39,409.4,3097.79,257062.399999999,22563.64,279626.04,7965.775241,0,0,0,0,0,0,0
NM,2018-2019,71,71024,Santa Fe,Academy for Technology and the Classics,3502370,3502370,32502600100000.0,350237000841.0,390.0,07-12,4.0,390,First Reporting Period MEM,7143.312641,157.7677179,7301.080359,7143.312641,157.7677179,7301.080359,0,0,0,2785891.92999,61529.409981,2847421.34001,7908.2756,0,0,0,0,0,0,0
NM,2018-2019,71,71008,Santa Fe,ACEQUIA MADRE ELEMENTARY,3502370,3502370,32502600100000.0,350237000534.0,155.0,KG-06,2.0,155,First Reporting Period MEM,11252.04,0,11252.04,7261.34,0,7261.34,3990.7,0,3990.7,1744066.2,0,1744066.2,11859.23524,0,0,0,0,0,0,0
NM,2018-2019,71,71141,Santa Fe,AMY BIEHL COMMUNITY SCHOOL AT RANCHO VIEJO,3502370,3502370,32502600100000.0,350237001061.0,473.0,KG-06,2.0,473,First Reporting Period MEM,7798.8,784.95,8583.75,5032.84,285.13,5317.97,2765.96,499.82,3265.78,3688832.4,371281.35,4060113.75,9190.945241,0,0,0,0,0,0,0
NM,2018-2019,71,71054,Santa Fe,ASPEN COMMUNITY SCHOOL,3502370,3502370,32502600100000.0,350237001059.0,403.0,KG-08,3.0,403,First Reporting Period MEM,11385.21,1255.56,12640.77,7347.28,456.07,7803.35,4037.93,799.49,4837.42,4588239.63,505990.68,5094230.31,13247.96524,0,0,0,0,0,0,0
NM,2018-2019,71,71033,Santa Fe,ATALAYA ELEMENTARY,3502370,3502370,32502600100000.0,350237000537.0,313.0,PK-06,2.0,315,First Reporting Period MEM,9441.34,203.12,9644.46,6092.83,73.78,6166.61,3348.51,129.34,3477.85,2974022.1,63982.8,3038004.9,10251.65524,0,0,0,0,0,0,0
NM,2018-2019,71,71020,Santa Fe,CAPITAL HIGH,3502370,3502370,32502600100000.0,350237000724.0,1421.0,09-12,4.0,1421,First Reporting Period MEM,8128.98,750.38,8879.36,5245.92,272.57,5518.49,2883.06,477.81,3360.87,11551280.58,1066289.98,12617570.56,9486.555241,0,0,0,0,0,0,0
NM,2018-2019,71,71022,Santa Fe,CARLOS GILBERT ELEMENTARY,3502370,3502370,32502600100000.0,350237000538.0,347.0,KG-06,2.0,347,First Reporting Period MEM,9066.2,50.7699999999999,9116.97,5850.74,18.44,5869.18,3215.46,32.33,3247.79,3145971.4,17617.19,3163588.59,9724.165241,0,0,0,0,0,0,0
NM,2018-2019,71,71005,Santa Fe,CESAR CHAVEZ ELEMENTARY,3502370,3502370,32502600100000.0,350237000759.0,413.0,PK-05,2.0,414,First Reporting Period MEM,9920.18,1543.08,11463.26,6401.84,560.51,6962.35,3518.34,982.57,4500.91,4106954.52,638835.12,4745789.64,12070.45524,0,0,0,0,0,0,0
NM,2018-2019,71,71146,Santa Fe,CHAPARRAL ELEMENTARY,3502370,3502370,32502600100000.0,350237000539.0,298.0,KG-06,2.0,298,First Reporting Period MEM,10420.7799999999,762.98,11183.76,6724.9,277.15,7002.05,3695.88,485.83,4181.71,3105392.43999999,227368.04,3332760.48,11790.95524,0,0,0,0,0,0,0
NM,2018-2019,71,71099,Santa Fe,E.J. MARTINEZ ELEMENTARY,3502370,3502370,32502600100000.0,350237000541.0,272.0,PK-06,2.0,272,First Reporting Period MEM,8546.18,969.65,9515.83,5515.15,352.22,5867.37,3031.03,617.43,3648.46,2324560.96,263744.8,2588305.76,10123.02524,0,0,0,0,0,0,0
NM,2018-2019,71,71166,Santa Fe,EARLY COLLEGE OPPORTUNITIES,3502370,3502370,32502600100000.0,350237001120.0,117.0,09-12,4.0,117,First Reporting Period MEM,15429.58,4873.28,20302.86,9957.25,1770.18,11727.43,5472.33,3103.1,8575.43,1805260.86,570173.76,2375434.62,20910.05524,0,0,0,0,0,0,0
NM,2018-2019,71,71110,Santa Fe,EDWARD ORTIZ MIDDLE,3502370,3502370,32502600100000.0,350237000610.0,626.0,06-08,3.0,626,First Reporting Period MEM,8103.37,948,9051.37,5229.39,344.35,5573.74,2873.98,603.65,3477.63,5072709.62,593448,5666157.62,9658.565241,0,0,0,0,0,0,0
NM,2018-2019,71,71011,Santa Fe,EL CAMINO REAL ACADEMY COMMUNITY,3502370,3502370,32502600100000.0,350237000535.0,848.0,PK-08,3.0,884,First Reporting Period MEM,9312.57,799.45,10112.02,6009.73,290.39,6300.12,3302.84,509.06,3811.9,8232311.88,706713.8,8939025.68,10719.21524,0,0,0,0,0,0,0
NM,2018-2019,71,71135,Santa Fe,EL DORADO COMMUNITY SCHOOL,3502370,3502370,32502600100000.0,350237000644.0,512.0,KG-08,3.0,512,First Reporting Period MEM,10636.27,367.24,11003.51,6863.96,133.4,6997.36,3772.31,233.84,4006.15,5445770.24,188026.88,5633797.12,11610.70524,0,0,0,0,0,0,0
NM,2018-2019,71,71145,Santa Fe,FRANCIS X. NAVA ELEMENTARY,3502370,3502370,32502600100000.0,350237000542.0,196.0,PK-06,2.0,199,First Reporting Period MEM,10399.99,2769.7,13169.69,6711.48,1006.07,7717.55,3688.51,1763.63,5452.14,2069598.01,551170.3,2620768.31,13776.88524,0,0,0,0,0,0,0
NM,2018-2019,71,71057,Santa Fe,GONZALES ELEMENTARY,3502370,3502370,32502600100000.0,350237000543.0,429.0,KG-08,3.0,429,First Reporting Period MEM,9823,855.99,10678.99,6339.13,310.93,6650.06,3483.87,545.06,4028.93,4214067,367219.71,4581286.71,11286.18524,0,0,0,0,0,0,0
NM,2018-2019,71,71070,Santa Fe,KEARNY ELEMENTARY,3502370,3502370,32502600100000.0,350237000548.0,444.0,PK-06,2.0,445,First Reporting Period MEM,8543.14,1141.96,9685.1,5513.19,414.81,5928,3029.95,727.15,3757.1,3801697.3,508172.2,4309869.5,10292.29524,0,0,0,0,0,0,0
NM,2018-2019,71,71173,Santa Fe,MANDELA INTERNATIONAL MAGNET (MIMS),3502370,3502370,32502600100000.0,350237001106.0,224.0,07-12,4.0,224,First Reporting Period MEM,13541.64,23.77,13565.41,8738.9,8.63,8747.53,4802.74,15.14,4817.88,3033327.36,5324.48,3038651.84,14172.60524,0,0,0,0,0,0,0
NM,2018-2019,71,71189,Santa Fe,MILAGRO MIDDLE,3502370,3502370,32502600100000.0,350237001139.0,528.0,07-08,3.0,528,First Reporting Period MEM,10536.09,510.929999999999,11047.02,6799.31,185.59,6984.9,3736.78,325.34,4062.12,5563055.52,269771.04,5832826.56,11654.21524,0,0,0,0,0,0,0
NM,2018-2019,71,71170,Santa Fe,NINA OTERO COMMUNITY SCHOOL,3502370,3502370,32502600100000.0,350237001107.0,754.0,PK-08,3.0,754,First Reporting Period MEM,8549.82,593.19,9143.01,5517.5,215.47,5732.97,3032.32,377.72,3410.04,6446564.27999999,447265.26,6893829.54,9750.205241,0,0,0,0,0,0,0
NM,2018-2019,71,71168,Santa Fe,NYE EARLY CHILDHOOD,3502370,3502370,32502600100000.0,350237030025.0,169.0,PK-PK,1.0,NRD,First Reporting Period MEM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,0,0,0,0,0,1,0
NM,2018-2019,71,71100,Santa Fe,PINON ELEMENTARY,3502370,3502370,32502600100000.0,350237000641.0,545.0,PK-06,2.0,547,First Reporting Period MEM,8806.14,523.7,9329.84,5682.91,190.23,5873.14,3123.23,333.47,3456.7,4816958.58,286463.9,5103422.48,9937.035241,0,0,0,0,0,0,0
NM,2018-2019,71,71130,Santa Fe,R.M. SWEENEY ELEMENTARY,3502370,3502370,32502600100000.0,350237000645.0,462.0,PK-05,2.0,472,First Reporting Period MEM,8490.72,516.88,9007.6,5479.36,187.75,5667.11,3011.36,329.13,3340.49,4007619.84,243967.36,4251587.2,9614.795241,0,0,0,0,0,0,0
NM,2018-2019,71,71023,Santa Fe,RAMIREZ THOMAS ELEMENTARY,3502370,3502370,32502600100000.0,350237000887.0,497.0,PK-05,2.0,500,First Reporting Period MEM,8879.71,1046.76,9926.47,5730.39,380.23,6110.62,3149.32,666.53,3815.85,4439855,523380,4963235,10533.66524,0,0,0,0,0,0,0
NM,2018-2019,71,71143,Santa Fe,SALAZAR ELEMENTARY,3502370,3502370,32502600100000.0,350237000550.0,260.0,KG-06,2.0,261,First Reporting Period MEM,9444.68999999999,3433.27999999999,12877.97,6094.99,1247.11,7342.1,3349.7,2186.17,5535.87,2465064.09,896086.08,3361150.17,13485.16524,0,0,0,0,0,0,0
NM,2018-2019,71,71169,Santa Fe,SANTA FE ENGAGE,3502370,3502370,32502600100000.0,350237001110.0,25.0,09-12,4.0,25,First Reporting Period MEM,8920.38,514.36,9434.74,6196.15,186.84,6382.99,2724.23,327.52,3051.75,223009.499999999,12859,235868.5,10041.93524,0,0,0,0,0,0,0
NM,2018-2019,71,71165,Santa Fe,SANTA FE HIGH,3502370,3502370,32502600100000.0,350237000551.0,1536.0,09-12,4.0,1536,First Reporting Period MEM,8244.77,544.21,8788.98,5320.64,197.68,5518.32,2924.13,346.53,3270.66,12663966.72,835906.56,13499873.28,9396.175241,0,0,0,0,0,0,0
NM,2018-2019,71,71160,Santa Fe,TESUQUE ELEMENTARY,3502370,3502370,32502600100000.0,350237000552.0,104.0,PK-06,2.0,104,First Reporting Period MEM,12454.64,2258.75,14713.39,8037.42,820.47,8857.89,4417.22,1438.28,5855.5,1295282.56,234910,1530192.56,15320.58524,0,0,0,0,0,0,0
NM,2018-2019,71,71176,Santa Fe,WOOD-GORMLEY ELEMENTARY,3502370,3502370,32502600100000.0,350237000553.0,340.0,KG-06,2.0,340,First Reporting Period MEM,9204.41,37.81,9242.22,5939.93,13.73,5953.66,3264.48,24.08,3288.56,3129499.4,12855.4,3142354.8,9849.415241,0,0,0,0,0,0,0
NM,2018-2019,25,25020,Santa Rosa,Anton Chico Middle,3502400,3502400,32501000200000.0,350240000324.0,38.0,06-08,3.0,38,First Reporting Period MEM,19933.7971052631,2933.35131578947,22867.1484210526,14846.0828947368,1325.56921052631,16171.6521052631,5087.71421052631,1607.78210526315,6695.49631578947,757484.29,111467.35,868951.64,23768.13566,0,0,0,0,0,0,0
NM,2018-2019,25,25015,Santa Rosa,Rita M. Marquez,3502400,3502400,32501000200000.0,350240000555.0,69.0,KG-05,2.0,69,First Reporting Period MEM,8260.91130434782,840.569999999999,9101.48130434782,6717.81971014492,352.933478260869,7070.75318840579,1543.09159420289,487.63652173913,2030.72811594202,570002.88,57999.3299999999,628002.21,10002.46855,0,0,0,0,0,0,0
NM,2018-2019,25,25144,Santa Rosa,Santa Rosa Elementary/Eastern Palins,3502400,3502400,32501000200000.0,350240000556.0,247.0,PK-05,2.0,237,First Reporting Period MEM,9673.4417299578,1679.97147679324,11353.413206751,6862.95299578059,794.526202531645,7657.47919831223,2810.48873417721,885.445274261603,3695.93400843881,2292605.69,398153.239999999,2690758.93,12254.40045,0,0,0,0,0,0,0
NM,2018-2019,25,25146,Santa Rosa,Santa Rosa High School,3502400,3502400,32501000200000.0,350240000557.0,182.0,09-12,4.0,182,First Reporting Period MEM,12480.9675824175,1062.03549450549,13543.003076923,9679.03796703296,176.590219780219,9855.62818681318,2801.92961538461,885.445274725274,3687.37489010989,2271536.09999999,193290.46,2464826.56,14443.99032,0,0,0,0,0,0,0
NM,2018-2019,25,25150,Santa Rosa,Santa Rosa Middle,3502400,3502400,32501000200000.0,350240000558.0,113.0,06-08,3.0,113,First Reporting Period MEM,10393.3642477876,1391.76796460177,11785.1322123893,7591.43469026548,506.322654867256,8097.75734513274,2801.92955752212,885.445309734513,3687.37486725663,1174450.16,157269.78,1331719.94,12686.11945,0,0,0,0,0,0,0
NM,2018-2019,505,505001,SCHOOL OF DREAMS ACADEMY - SCHOOL OF DREAMS ACADEMY,SCHOOL OF DREAMS ACADEMY - SCHOOL OF DREAMS ACADEMY,3500112,3500112,,350011201051.0,457.0,PK-12,4.0,432,First Reporting Period MEM,10281.23,510.58,10791.81,10281.23,510.58,10791.81,0,0,0,4441491.35999999,220570.56,4662061.92,11185.54759,0,0,0,0,0,0,0
NM,2018-2019,97,97867,SEQUOYAH,SEQUOYAH,3500015,3500015,,350001500971.0,25.0,06-12,4.0,NRD,First Reporting Period MEM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,0,0,0,0,0,1,0
