state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_FL,enrollmetric,pp_stloc_raw_FL,pp_fed_raw_FL,pp_total_raw_FL,pp_site_stloc_raw_FL,pp_site_fed_raw_FL,pp_site_raw_FL,pp_centshare_stloc_raw_FL,pp_centshare_fed_raw_FL,pp_centshare_raw_FL,schoolstloc_raw_FL,schoolfed_raw_FL,schooltot_raw_FL,pp_total_norm_NERDS,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
FL,2018-2019,1,221,ALACHUA,A. L. MEBANE MIDDLE SCHOOL,1200030,1200030,10500100100000.0,120003000018,363.0,06-08,3.0,363,October Count Day,8153,383,8535,7860,326,8186,293,57,350,2959539,139029,3098205,9795.0,1,0,0,0,0,0,0
FL,2018-2019,1,52,ALACHUA,A.QUINN JONES CENTER,1200030,1200030,10500100100000.0,120003000004,83.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,1,112,ALACHUA,ABRAHAM LINCOLN MIDDLE SCHOOL,1200030,1200030,10500100100000.0,120003000010,647.0,06-08,3.0,647,October Count Day,7775,305,8079,7455,243,7697,320,62,382,5030425,197335,5227113,9339.0,1,0,0,0,0,0,0
FL,2018-2019,1,602,ALACHUA,ALACHUA ACADEMY,1200030,1200030,10500100100000.0,120003003281,25.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,1,701,ALACHUA,ALACHUA COUNTY JAIL,1200030,1200030,10500100100000.0,120003007045,0.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,1,161,ALACHUA,ALACHUA ELEMENTARY SCHOOL,1200030,1200030,10500100100000.0,120003000014,334.0,03-05,2.0,334,October Count Day,10466,1176,11641,10060,1097,11157,406,79,484,3495644,392784,3888094,12901.0,1,0,0,0,0,0,0
FL,2018-2019,1,7004,ALACHUA,ALACHUA ESCHOOL (VIRTUAL FRANCHISE),1200030,1200030,10500100100000.0,120003007945,120.0,06-12,4.0,120,October Count Day,7308,0,7308,7002,0,7002,306,0,306,876960,0,876960,8568.0,1,0,0,0,0,0,0
FL,2018-2019,1,957,ALACHUA,ALACHUA LEARNING ACADEMY ELEMENTARY,1200030,1200030,10500100100000.0,120003003534,112.0,KG-05,2.0,112,October Count Day,6731,385,7116,6731,385,7116,0,0,0,753872,43120,796992,8376.0,1,0,0,0,0,0,0
FL,2018-2019,1,1011,ALACHUA,ALACHUA LEARNING ACADEMY MIDDLE,1200030,1200030,10500100100000.0,120003007954,52.0,06-08,3.0,52,October Count Day,7152,0,7152,7152,0,7152,0,0,0,371904,0,371904,8412.0,1,0,0,0,0,0,0
FL,2018-2019,1,9029,ALACHUA,ALACHUA REGIONAL JUVENILE DETENTION CENTER,1200030,1200030,10500100100000.0,120003002107,46.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,1,7001,ALACHUA,ALACHUA VIRTUAL INSTRUCTION PROGRAM,1200030,1200030,10500100100000.0,120003007696,0.0,KG-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,1,7023,ALACHUA,ALACHUA VIRTUAL INSTRUCTION PROGRAM (DISTRICT PROVIDED),1200030,1200030,10500100100000.0,120003008285,40.0,PK-05,2.0,40,October Count Day,3983,0,3983,3788,0,3788,195,0,195,159320,0,159320,5243.0,1,0,0,0,0,0,0
FL,2018-2019,1,603,ALACHUA,AMIKIDS,1200030,1200030,10500100100000.0,120003003282,39.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,1,171,ALACHUA,ARCHER ELEMENTARY,1200030,1200030,10500100100000.0,120003000015,545.0,PK-05,2.0,545,October Count Day,8206,741,8946,7841,670,8511,365,71,435,4472270,403845,4875570,10206.0,1,0,0,0,0,0,0
FL,2018-2019,1,1012,ALACHUA,BOULWARE SPRINGS CHARTER,1200030,1200030,10500100100000.0,120003008358,159.0,KG-05,2.0,159,October Count Day,6396,967,7363,6396,967,7363,0,0,0,1016964,153753,1170717,8623.0,1,0,0,0,0,0,0
FL,2018-2019,1,541,ALACHUA,C. W. NORTON ELEMENTARY SCHOOL,1200030,1200030,10500100100000.0,120003000017,687.0,PK-05,2.0,687,October Count Day,7361,709,8071,6993,637,7631,368,72,440,5057007,487083,5544777,9331.0,1,0,0,0,0,0,0
FL,2018-2019,1,953,ALACHUA,CARING & SHARING LEARNING SCHOOL,1200030,1200030,10500100100000.0,120003003285,223.0,PK-06,2.0,223,October Count Day,6780,1415,8195,6780,1415,8195,0,0,0,1511940,315545,1827485,9455.0,1,0,0,0,0,0,0
FL,2018-2019,1,281,ALACHUA,CHESTER SHELL ELEMENTARY SCHOOL,1200030,1200030,10500100100000.0,120003000021,365.0,PK-05,2.0,365,October Count Day,9636,1238,10874,9234,1159,10393,402,79,481,3517140,451870,3969010,12134.0,1,0,0,0,0,0,0
FL,2018-2019,1,22,ALACHUA,EARLY LEARNING ACADEMY AT DUVAL,1200030,1200030,10500100100000.0,120003008485,291.0,PK-KG,1.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,1,421,ALACHUA,EASTSIDE HIGH SCHOOL,1200030,1200030,10500100100000.0,120003000028,1323.0,09-12,4.0,1323,October Count Day,7433,378,7811,7166,325,7491,267,53,319,9833859,500094,10333953,9071.0,1,0,0,0,0,0,0
FL,2018-2019,1,956,ALACHUA,EXPRESSIONS LEARNING ARTS ACADEMY,1200030,1200030,10500100100000.0,120003003533,85.0,KG-05,2.0,85,October Count Day,8298,0,8298,8298,0,8298,0,0,0,705330,0,705330,9558.0,1,0,0,0,0,0,0
FL,2018-2019,1,431,ALACHUA,F. W. BUCHHOLZ HIGH SCHOOL,1200030,1200030,10500100100000.0,120003000029,2286.0,09-12,4.0,2286,October Count Day,6415,326,6741,6197,283,6480,218,43,261,14664690,745236,15409926,8001.0,1,0,0,0,0,0,0
FL,2018-2019,1,492,ALACHUA,FEARNSIDE FAMILY SERVICES CENTER,1200030,1200030,10500100100000.0,120003002975,93.0,PK-PK,1.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,1,481,ALACHUA,FORT CLARKE MIDDLE SCHOOL,1200030,1200030,10500100100000.0,120003000032,1029.0,06-08,3.0,1029,October Count Day,6845,307,7152,6553,250,6804,292,57,348,7043505,315903,7359408,8412.0,1,0,0,0,0,0,0
FL,2018-2019,1,151,ALACHUA,GAINESVILLE HIGH SCHOOL,1200030,1200030,10500100100000.0,120003000013,1888.0,08-12,4.0,1888,October Count Day,6578,338,6916,6335,290,6625,243,48,291,12419264,638144,13057408,8176.0,1,0,0,0,0,0,0
FL,2018-2019,1,958,ALACHUA,GENESIS PREPARATORY SCHOOL,1200030,1200030,10500100100000.0,120003004302,72.0,KG-03,2.0,72,October Count Day,7929,519,8447,7929,519,8447,0,0,0,570888,37368,608184,9707.0,1,0,0,0,0,0,0
FL,2018-2019,1,331,ALACHUA,GLEN SPRINGS ELEMENTARY SCHOOL,1200030,1200030,10500100100000.0,120003000025,494.0,PK-05,2.0,494,October Count Day,7957,570,8528,7594,500,8094,363,70,434,3930758,281580,4212832,9788.0,1,0,0,0,0,0,0
FL,2018-2019,1,201,ALACHUA,HAWTHORNE MIDDLE/HIGH SCHOOL,1200030,1200030,10500100100000.0,120003000016,354.0,06-12,4.0,354,October Count Day,9036,1001,10038,8688,933,9621,348,68,417,3198744,354354,3553452,11298.0,1,0,0,0,0,0,0
FL,2018-2019,1,981,ALACHUA,HEALTHY LEARNING ACADEMY CHARTER SCHOOL,1200030,1200030,10500100100000.0,120003003981,99.0,KG-05,2.0,99,October Count Day,8774,0,8774,8774,0,8774,0,0,0,868626,0,868626,10034.0,1,0,0,0,0,0,0
FL,2018-2019,1,482,ALACHUA,HIDDEN OAK ELEMENTARY SCHOOL,1200030,1200030,10500100100000.0,120003002588,777.0,PK-05,2.0,777,October Count Day,8312,600,8913,7944,529,8474,368,71,439,6458424,466200,6925401,10173.0,1,0,0,0,0,0,0
FL,2018-2019,1,461,ALACHUA,HIGH SPRINGS COMMUNITY SCHOOL,1200030,1200030,10500100100000.0,120003003989,956.0,PK-08,3.0,956,October Count Day,7798,394,8192,7459,328,7787,339,66,405,7454888,376664,7831552,9452.0,1,0,0,0,0,0,0
FL,2018-2019,1,82,ALACHUA,HOSPITAL HOMEBOUND,1200030,1200030,10500100100000.0,120003003141,22.0,KG-12,4.0,22,October Count Day,44966,1119,46085,43803,831,44634,1163,288,1451,989252,24618,1013870,47345.0,1,0,0,0,0,0,0
FL,2018-2019,1,121,ALACHUA,HOWARD W. BISHOP MIDDLE SCHOOL,1200030,1200030,10500100100000.0,120003000011,692.0,06-08,3.0,692,October Count Day,7749,288,8037,7446,229,7675,303,59,362,5362308,199296,5561604,9297.0,1,0,0,0,0,0,0
FL,2018-2019,1,321,ALACHUA,IDYLWILD ELEMENTARY SCHOOL,1200030,1200030,10500100100000.0,120003000024,687.0,PK-05,2.0,687,October Count Day,9123,1181,10304,8714,1101,9815,409,80,489,6267501,811347,7078848,11564.0,1,0,0,0,0,0,0
FL,2018-2019,1,31,ALACHUA,J. J. FINLEY ELEMENTARY SCHOOL,1200030,1200030,10500100100000.0,120003000002,687.0,PK-05,2.0,687,October Count Day,8529,846,9374,8138,770,8908,391,76,466,5859423,581202,6439938,10634.0,1,0,0,0,0,0,0
FL,2018-2019,1,111,ALACHUA,JOSEPH WILLIAMS ELEMENTARY SCHOOL,1200030,1200030,10500100100000.0,120003000009,569.0,KG-05,2.0,569,October Count Day,7159,804,7964,6810,736,7546,349,68,417,4073471,457476,4531516,9224.0,1,0,0,0,0,0,0
FL,2018-2019,1,502,ALACHUA,KANAPAHA MIDDLE SCHOOL,1200030,1200030,10500100100000.0,120003003022,1056.0,06-08,3.0,1056,October Count Day,6502,341,6844,6239,290,6530,263,51,314,6866112,360096,7227264,8104.0,1,0,0,0,0,0,0
FL,2018-2019,1,501,ALACHUA,KIMBALL WILES ELEMENTARY SCHOOL,1200030,1200030,10500100100000.0,120003002465,942.0,PK-05,2.0,942,October Count Day,7414,559,7972,7054,489,7543,360,70,430,6983988,526578,7509624,9232.0,1,0,0,0,0,0,0
FL,2018-2019,1,71,ALACHUA,LAKE FOREST ELEMENTARY SCHOOL,1200030,1200030,10500100100000.0,120003000005,420.0,PK-05,2.0,420,October Count Day,8994,1223,10217,8591,1143,9734,403,80,483,3777480,513660,4291140,11477.0,1,0,0,0,0,0,0
FL,2018-2019,1,510,ALACHUA,LAWTON M. CHILES ELEMENTARY SCHOOL,1200030,1200030,10500100100000.0,120003003530,795.0,PK-05,2.0,795,October Count Day,7744,569,8312,7388,500,7888,356,69,424,6156480,452355,6608040,9572.0,1,0,0,0,0,0,0
FL,2018-2019,1,91,ALACHUA,LITTLEWOOD ELEMENTARY SCHOOL,1200030,1200030,10500100100000.0,120003000007,706.0,PK-05,2.0,706,October Count Day,8716,1027,9744,8324,951,9275,392,76,468,6153496,725062,6879264,11004.0,1,0,0,0,0,0,0
FL,2018-2019,1,341,ALACHUA,MARJORIE KINNAN RAWLINGS ELEMENTARY SCHOOL,1200030,1200030,10500100100000.0,120003000026,324.0,01-05,2.0,324,October Count Day,10757,1358,12115,10323,1274,11597,434,84,518,3485268,439992,3925260,13375.0,1,0,0,0,0,0,0
FL,2018-2019,1,520,ALACHUA,MEADOWBROOK ELEMENTARY SCHOOL,1200030,1200030,10500100100000.0,120003008203,832.0,PK-05,2.0,832,October Count Day,7561,537,8098,7210,469,7678,351,68,419,6290752,446784,6737536,9358.0,1,0,0,0,0,0,0
FL,2018-2019,1,961,ALACHUA,MICANOPY  ACADEMY,1200030,1200030,10500100100000.0,120003003811,77.0,06-12,4.0,77,October Count Day,6944,887,7831,6944,887,7831,0,0,0,534688,68299,602987,9091.0,1,0,0,0,0,0,0
FL,2018-2019,1,951,ALACHUA,"MICANOPY AREA COOPERATIVE SCHOOL, INC.",1200030,1200030,10500100100000.0,120003003145,212.0,PK-05,2.0,212,October Count Day,6730,999,7729,6730,999,7729,0,0,0,1426760,211788,1638548,8989.0,1,0,0,0,0,0,0
FL,2018-2019,1,311,ALACHUA,MYRA TERWILLIGER ELEMENTARY SCHOOL,1200030,1200030,10500100100000.0,120003000023,558.0,PK-05,2.0,558,October Count Day,9836,1733,11569,9402,1648,11050,434,85,519,5488488,967014,6455502,12829.0,1,0,0,0,0,0,0
FL,2018-2019,1,531,ALACHUA,NEWBERRY ELEMENTARY SCHOOL,1200030,1200030,10500100100000.0,120003000033,633.0,PK-04,2.0,633,October Count Day,8019,850,8868,7650,779,8428,369,71,440,5076027,538050,5613444,10128.0,1,0,0,0,0,0,0
FL,2018-2019,1,261,ALACHUA,NEWBERRY HIGH SCHOOL,1200030,1200030,10500100100000.0,120003000019,653.0,09-12,4.0,653,October Count Day,8173,510,8683,7882,453,8334,291,57,348,5336969,333030,5669999,9943.0,1,0,0,0,0,0,0
FL,2018-2019,1,1003,ALACHUA,NORTH CENTRAL FLORIDA PUBLIC CHARTER SCHOOL,1200030,1200030,10500100100000.0,120003007948,198.0,08-12,4.0,198,October Count Day,6856,438,7295,6856,438,7295,0,0,0,1357488,86724,1444410,8555.0,1,0,0,0,0,0,0
FL,2018-2019,1,591,ALACHUA,OAK VIEW MIDDLE SCHOOL,1200030,1200030,10500100100000.0,120003000619,899.0,05-08,3.0,899,October Count Day,7000,332,7332,6727,279,7006,273,53,326,6293000,298468,6591468,8592.0,1,0,0,0,0,0,0
FL,2018-2019,1,604,ALACHUA,PACE,1200030,1200030,10500100100000.0,120003003283,51.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,1,411,ALACHUA,PROFESSIONAL ACADEMY MAGNET AT LOFTEN HIGH SCHOOL,1200030,1200030,10500100100000.0,120003000027,264.0,PK-12,4.0,264,October Count Day,12618,288,12906,12294,224,12518,324,64,388,3331152,76032,3407184,14166.0,1,0,0,0,0,0,0
FL,2018-2019,1,1013,ALACHUA,RESILIENCE CHARTER SCHOOL INC,1200030,1200030,10500100100000.0,120003008516,85.0,06-08,3.0,85,October Count Day,7298,0,7298,7298,0,7298,0,0,0,620330,0,620330,8558.0,1,0,0,0,0,0,0
FL,2018-2019,1,271,ALACHUA,SANTA FE HIGH SCHOOL,1200030,1200030,10500100100000.0,120003000020,1086.0,09-12,4.0,1086,October Count Day,6841,300,7141,6595,251,6845,246,49,295,7429326,325800,7755126,8401.0,1,0,0,0,0,0,0
FL,2018-2019,1,991,ALACHUA,SIATECH AT GAINESVILLE,1200030,1200030,10500100100000.0,120003004047,187.0,09-12,4.0,187,October Count Day,5667,0,5667,5667,0,5667,0,0,0,1059729,0,1059729,6927.0,1,0,0,0,0,0,0
FL,2018-2019,1,81,ALACHUA,SIDNEY LANIER CENTER,1200030,1200030,10500100100000.0,120003000006,166.0,KG-12,4.0,166,October Count Day,27397,4294,31691,26501,4119,30620,896,175,1071,4547902,712804,5260706,32951.0,1,0,0,0,0,0,0
FL,2018-2019,1,41,ALACHUA,STEPHEN FOSTER ELEMENTARY SCHOOL,1200030,1200030,10500100100000.0,120003000003,539.0,PK-05,2.0,539,October Count Day,8653,887,9541,8254,810,9064,399,77,477,4663967,478093,5142599,10801.0,1,0,0,0,0,0,0
FL,2018-2019,1,955,ALACHUA,"THE EINSTEIN SCHOOL, INC.",1200030,1200030,10500100100000.0,120003003532,108.0,02-08,3.0,108,October Count Day,8589,37,8627,8589,37,8627,0,0,0,927612,3996,931716,9887.0,1,0,0,0,0,0,0
FL,2018-2019,1,950,ALACHUA,THE ONE ROOM SCHOOL HOUSE PROJECT,1200030,1200030,10500100100000.0,120003003144,220.0,KG-06,2.0,220,October Count Day,6653,490,7143,6653,490,7143,0,0,0,1463660,107800,1571460,8403.0,1,0,0,0,0,0,0
FL,2018-2019,1,101,ALACHUA,W. A. METCALFE ELEMENTARY SCHOOL,1200030,1200030,10500100100000.0,120003000008,210.0,KG-05,2.0,210,October Count Day,13029,1789,14818,12550,1696,14246,479,93,572,2736090,375690,3111780,16078.0,1,0,0,0,0,0,0
FL,2018-2019,1,571,ALACHUA,W. W. IRBY ELEMENTARY SCHOOL,1200030,1200030,10500100100000.0,120003000034,432.0,PK-02,2.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,1,141,ALACHUA,WESTWOOD MIDDLE SCHOOL,1200030,1200030,10500100100000.0,120003000012,1093.0,06-08,3.0,1093,October Count Day,7225,475,7699,6932,418,7349,293,57,350,7896925,519175,8415007,8959.0,1,0,0,0,0,0,0
FL,2018-2019,1,503,ALACHUA,WILES HEAD START,1200030,1200030,10500100100000.0,120003003143,91.0,PK-PK,1.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,1,561,ALACHUA,WILLIAM S. TALBOT ELEM SCHOOL,1200030,1200030,10500100100000.0,120003002466,764.0,PK-05,2.0,764,October Count Day,8027,619,8645,7638,544,8181,389,75,464,6132628,472916,6604780,9905.0,1,0,0,0,0,0,0
FL,2018-2019,2,32,BAKER,BAKER COUNTY MIDDLE SCHOOL,1200060,1200060,10500200100000.0,120006000037,1195.0,06-08,3.0,1195,October Count Day,6756,258,7014,6152,166,6317,604,92,696,8073420,308310,8381730,8265.0,1,0,0,0,0,0,0
FL,2018-2019,2,12,BAKER,BAKER COUNTY SENIOR HIGH SCHOOL,1200060,1200060,10500200100000.0,120006000035,1385.0,09-12,4.0,1385,October Count Day,7212,344,7555,6599,250,6848,613,94,707,9988620,476440,10463675,8806.0,1,0,0,0,0,0,0
FL,2018-2019,2,7004,BAKER,BAKER COUNTY VIRTUAL FRANCHISE,1200060,1200060,10500200100000.0,120006007873,0.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,2,7001,BAKER,BAKER VIRTUAL INSTRUCTION PROGRAM,1200060,1200060,10500200100000.0,120006007718,0.0,KG-05,2.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,2,7023,BAKER,BAKER VIRTUAL INSTRUCTION PROGRAM (DISTRICT PROVIDED),1200060,1200060,10500200100000.0,120006007975,0.0,KG-05,2.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,2,31,BAKER,J FRANKLYN KELLER INTERMEDIATE SCHOOL,1200060,1200060,10500200100000.0,120006002647,769.0,04-05,2.0,769,October Count Day,5953,517,6471,5435,437,5872,518,80,599,4577857,397573,4976199,7722.0,1,0,0,0,0,0,0
FL,2018-2019,2,13,BAKER,MACCLENNY ELEMENTARY SCHOOL,1200060,1200060,10500200100000.0,120006000036,592.0,01-03,2.0,592,October Count Day,7737,613,8350,7153,522,7675,584,91,676,4580304,362896,4943200,9601.0,1,0,0,0,0,0,0
FL,2018-2019,2,22,BAKER,PREK/KINDERGARTEN CENTER,1200060,1200060,10500200100000.0,120006005427,550.0,PK-KG,1.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,2,91,BAKER,WESTSIDE ELEMENTARY SCHOOL,1200060,1200060,10500200100000.0,120006000038,569.0,KG-03,2.0,569,October Count Day,8565,960,9525,7760,858,8618,805,102,907,4873485,546240,5419725,10776.0,1,0,0,0,0,0,0
FL,2018-2019,3,491,BAY,A. CRAWFORD MOSLEY HIGH SCHOOL,1200090,1200090,10500300100000.0,120009000067,1802.0,09-12,4.0,1802,October Count Day,8043,258,8302,5970,192,6163,2073,66,2139,14493486,464916,14960204,,1,0,0,0,0,0,1
FL,2018-2019,3,701,BAY,BAY HAVEN CHARTER ACADEMY,1200090,1200090,10500300100000.0,120009003676,768.0,KG-05,2.0,768,October Count Day,6258,35,6293,6258,35,6293,0,0,0,4806144,26880,4833024,,1,0,0,0,0,0,1
FL,2018-2019,3,711,BAY,BAY HAVEN CHARTER MIDDLE SCHOOL,1200090,1200090,10500300100000.0,120009005429,464.0,06-08,3.0,464,October Count Day,5711,37,5748,5711,37,5748,0,0,0,2649904,17168,2667072,,1,0,0,0,0,1,1
FL,2018-2019,3,61,BAY,BAY HIGH SCHOOL,1200090,1200090,10500300100000.0,120009000039,1223.0,09-12,4.0,1223,October Count Day,10090,394,10484,7857,262,8119,2233,132,2365,12340070,481862,12821932,,1,0,0,0,0,0,1
FL,2018-2019,3,602,BAY,BAY REGIONAL JUVENILE DETENTION CENTER,1200090,1200090,10500300100000.0,120009003289,18.0,KG-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,1
FL,2018-2019,3,7004,BAY,BAY VIRTUAL FRANCHISE,1200090,1200090,10500300100000.0,120009007830,62.0,06-12,4.0,62,October Count Day,4592,0,4592,4447,0,4447,145,0,145,284704,0,284704,,1,0,0,0,0,0,1
FL,2018-2019,3,7006,BAY,BAY VIRTUAL INSTRUCTION (COURSE OFFERINGS),1200090,1200090,10500300100000.0,120009008287,16.0,09-12,4.0,16,October Count Day,6914,0,6914,6637,0,6637,277,0,277,110624,0,110624,,1,0,0,0,0,0,1
FL,2018-2019,3,7001,BAY,BAY VIRTUAL INSTRUCTION PROGRAM,1200090,1200090,10500300100000.0,120009007771,23.0,KG-10,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,1
FL,2018-2019,3,7023,BAY,BAY VIRTUAL INSTRUCTION PROGRAM (DISTRICT PROVIDED),1200090,1200090,10500300100000.0,120009008742,7.0,KG-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,1
FL,2018-2019,3,571,BAY,BREAKFAST POINT ACADEMY,1200090,1200090,10500300100000.0,120009007518,1143.0,PK-08,3.0,1143,October Count Day,8994,412,9405,6328,325,6653,2666,87,2753,10280142,470916,10749915,,1,0,0,0,0,0,1
FL,2018-2019,3,591,BAY,C C WASHINGTON ACADEMY,1200090,1200090,10500300100000.0,120009007731,,,,91,October Count Day,17764,912,18677,13881,696,14578,3883,216,4099,1616524,82992,1699607,,1,0,0,0,0,0,1
FL,2018-2019,3,101,BAY,CALLAWAY ELEMENTARY SCHOOL,1200090,1200090,10500300100000.0,120009000042,557.0,PK-05,2.0,557,October Count Day,10031,754,10784,7195,622,7817,2836,132,2967,5587267,419978,6006688,,1,0,0,0,0,0,1
FL,2018-2019,3,91,BAY,CEDAR GROVE ELEMENTARY SCHOOL,1200090,1200090,10500300100000.0,120009000041,506.0,PK-05,2.0,506,October Count Day,12436,2174,14610,9248,1965,11213,3188,209,3396,6292616,1100044,7392660,,1,0,0,0,0,0,1
FL,2018-2019,3,802,BAY,CENTRAL ACADEMY,1200090,1200090,10500300100000.0,120009008882,,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,1
FL,2018-2019,3,782,BAY,CENTRAL HIGH SCHOOL,1200090,1200090,10500300100000.0,120009008471,198.0,09-12,4.0,198,October Count Day,6403,0,6403,6403,0,6403,0,0,0,1267794,0,1267794,,1,0,0,0,0,0,1
FL,2018-2019,3,781,BAY,CHAUTAUQUA CHARTER SCHOOL,1200090,1200090,10500300100000.0,120009005431,51.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,1
FL,2018-2019,3,541,BAY,DEANE BOZEMAN SCHOOL,1200090,1200090,10500300100000.0,120009004304,1265.0,PK-12,4.0,1265,October Count Day,9182,717,9899,6726,586,7312,2456,131,2587,11615230,907005,12522235,,1,0,0,0,0,0,1
FL,2018-2019,3,461,BAY,DEER POINT ELEMENTARY SCHOOL,1200090,1200090,10500300100000.0,120009007649,736.0,PK-05,2.0,736,October Count Day,11731,563,12294,8744,459,9203,2987,104,3091,8634016,414368,9048384,,1,0,0,0,0,0,1
FL,2018-2019,3,141,BAY,EVERITT MIDDLE SCHOOL,1200090,1200090,10500300100000.0,120009000046,,,,689,October Count Day,10182,773,10956,7473,634,8108,2709,139,2848,7015398,532597,7548684,,1,0,0,0,0,0,1
FL,2018-2019,3,9002,BAY,EXCEPTIONAL STUDENT EDUCATION,1200090,1200090,10500300100000.0,120009002034,0.0,PK-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,1
FL,2018-2019,3,151,BAY,HILAND PARK ELEMENTARY SCHOOL,1200090,1200090,10500300100000.0,120009000047,736.0,PK-05,2.0,736,October Count Day,12335,774,13109,9334,627,9962,3001,147,3148,9078560,569664,9648224,,1,0,0,0,0,0,1
FL,2018-2019,3,81,BAY,HUTCHISON BEACH ELEMENTARY SCHOOL,1200090,1200090,10500300100000.0,120009000040,619.0,PK-05,2.0,619,October Count Day,8945,603,9548,6313,462,6775,2632,141,2774,5536955,373257,5910212,,1,0,0,0,0,0,1
FL,2018-2019,3,551,BAY,J.R. ARNOLD HIGH SCHOOL,1200090,1200090,10500300100000.0,120009004305,1674.0,09-12,4.0,1674,October Count Day,7732,272,8004,5623,215,5838,2109,57,2166,12943368,455328,13398696,,1,0,0,0,0,0,1
FL,2018-2019,3,161,BAY,JINKS MIDDLE SCHOOL,1200090,1200090,10500300100000.0,120009000048,558.0,06-08,3.0,558,October Count Day,11993,932,12926,8814,767,9582,3179,165,3345,6692094,520056,7212708,,1,0,0,0,0,0,1
FL,2018-2019,3,131,BAY,LUCILLE MOORE ELEMENTARY SCHOOL,1200090,1200090,10500300100000.0,120009000045,449.0,PK-05,2.0,449,October Count Day,14080,2587,16667,10655,2347,13002,3425,240,3665,6321920,1161563,7483483,,1,0,0,0,0,0,1
FL,2018-2019,3,171,BAY,LYNN HAVEN ELEMENTARY SCHOOL,1200090,1200090,10500300100000.0,120009000049,697.0,PK-05,2.0,697,October Count Day,11939,293,12232,8963,210,9173,2976,83,3059,8321483,204221,8525704,,1,0,0,0,0,0,1
