state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_GA,enrollmetric,pp_stloc_raw_GA,pp_fed_raw_GA,pp_total_raw_GA,pp_site_stloc_raw_GA,pp_site_fed_raw_GA,pp_site_raw_GA,pp_centshare_stloc_raw_GA,pp_centshare_fed_raw_GA,pp_centshare_raw_GA,schoolstloc_raw_GA,schoolfed_raw_GA,schooltot_raw_GA,pp_total_norm_NERDS,distexclu_raw_GA,disttotwexclu_raw_GA,schoolexclu_raw_GA,charter_fed_dist_raw_GA,charter_state_dist_raw_GA,note_raw_GA,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
GA,2018-2019,721,4064,Richmond County,Wheeless Road Elementary School,1304380,1304380,11512100100000.0,130438004342,,PK-05,2.0,NRD,Four Quarter ADA,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,34121972,300507200,NRD,NRD,NRD,NRD,1,0,0,1,0,1,0
GA,2018-2019,721,104,Richmond County,Wilkinson Gardens Elementary School,1304380,1304380,11512100100000.0,130438002972,776.0,PK-05,2.0,735,Four Quarter ADA,6025.06005859375,1238.96997070312,7264.02978515625,4137.5810546875,732.203857421875,4869.78466796875,1887.48010253906,506.764709472656,2394.24462890625,4428420,910641.875,5339061.5,8536.869821,34121972,300507200,450113.18,0,0,"This school was involved in a FY18 code change. Due to the code change calculations, some data is not displayed. Contact GOSA for more information.",1,0,0,1,0,0,0
GA,2018-2019,721,290,Richmond County,Willis Foreman Elementary School,1304380,1304380,11512100100000.0,130438002088,323.0,PK-05,2.0,299,Four Quarter ADA,8923.240234375,911.960021972656,9835.2001953125,7033.64697265625,404.629577636719,7438.2763671875,1889.59265136719,507.331878662109,2396.92456054688,2668048.75,272676.46875,2940725.25,11108.04023,34121972,300507200,278274.73999999993,0,0,,1,0,0,1,0,0,0
GA,2018-2019,721,1065,Richmond County,Windsor Spring Road Elementary School,1304380,1304380,11512100100000.0,130438001555,,,,425,Four Quarter ADA,8293.509765625,922.559997558594,9216.0703125,6411.31396484375,417.215972900391,6828.52978515625,1882.197265625,505.346313476562,2387.54345703125,3524742.25,392088.96875,3916831.25,10488.91035,34121972,300507200,325904.11000000004,0,0,,1,0,0,1,0,0,0
GA,2018-2019,722,178,Rockdale County,Barksdale Elementary School,1304410,1304410,11512200100000.0,130441001590,553.0,PK-05,2.0,510,Four Quarter ADA,10266.2197265625,549.359985351562,10815.5703125,7694.61279296875,377.282104492188,8071.89501953125,2571.603515625,172.073471069336,2743.67700195312,5235770.5,280171.34375,5515941.5,12782.69231,25814044,187966576,1008637.7800000003,0,0,,1,0,0,1,0,0,0
GA,2018-2019,722,278,Rockdale County,Conyers Middle School,1304410,1304410,11512200100000.0,130441001588,1023.0,06-08,3.0,1023,Four Quarter ADA,8885.150390625,345.570007324219,9230.7099609375,6312.86572265625,173.448928833008,6486.314453125,2572.28051757812,172.118759155273,2744.3994140625,9089504,353515.75,9443020,11197.83196,25814044,187966576,1204309.92,0,0,,1,0,0,1,0,0,0
GA,2018-2019,722,378,Rockdale County,Edwards Middle School,1304410,1304410,11512200100000.0,130441001587,1006.0,06-08,3.0,1006,Four Quarter ADA,8912.7099609375,583.77001953125,9496.48046875,6338.74560546875,411.539184570312,6750.28466796875,2573.96313476562,172.231369018555,2746.19458007812,8966185,587273.1875,9553458,11463.60247,25814044,187966576,1359613.82,0,0,,1,0,0,1,0,0,0
GA,2018-2019,722,2050,Rockdale County,Flat Shoals Elementary School,1304410,1304410,11512200100000.0,130441001585,721.0,PK-05,2.0,696,Four Quarter ADA,11778.7998046875,461.769989013672,12240.5703125,9205.9150390625,289.613220214844,9495.5283203125,2572.88256835938,172.159042358398,2745.04150390625,8198043,321393.5,8519436,14207.69231,25814044,187966576,865256.83,0,0,,1,0,0,1,0,0,0
GA,2018-2019,722,107,Rockdale County,General Ray Davis Middle School,1304410,1304410,11512200100000.0,130441003446,1144.0,06-08,3.0,1144,Four Quarter ADA,9121.150390625,363.029998779297,9484.1796875,6549.02490234375,190.923217773438,6739.9482421875,2572.12231445312,172.108184814453,2744.23046875,10434593,415307.9375,10849901,11451.30168,25814044,187966576,2406018.3700000006,0,0,,1,0,0,1,0,0,0
GA,2018-2019,722,176,Rockdale County,Heritage High School,1304410,1304410,11512200100000.0,130441001591,1857.0,09-12,4.0,1857,Four Quarter ADA,8087.1201171875,288.309997558594,8375.4296875,5515.62060546875,116.243644714355,5631.8642578125,2571.4970703125,172.066329956055,2743.5634765625,15017777,535391.625,15553169,10342.55168,25814044,187966576,2672135.94,0,0,,1,0,0,1,0,0,0
GA,2018-2019,722,110,Rockdale County,Hicks Elementary School,1304410,1304410,11512200100000.0,130441001582,1036.0,PK-05,2.0,884,Four Quarter ADA,10254.98046875,590.440002441406,10845.419921875,7682.4208984375,418.301940917969,8100.72314453125,2572.5546875,172.137100219727,2744.69165039062,9065399,521948.125,9587347,12812.54192,25814044,187966576,1521609.25,0,0,,1,0,0,1,0,0,0
GA,2018-2019,722,289,Rockdale County,Hightower Trail Elementary School,1304410,1304410,11512200100000.0,130441002051,601.0,PK-05,2.0,558,Four Quarter ADA,9938.650390625,750.559997558594,10689.2099609375,7369.791015625,578.672424316406,7948.46337890625,2568.85620117188,171.889633178711,2740.74584960938,5545765,418813.625,5964578.5,12656.33196,25814044,187966576,842545.13000000012,0,0,,1,0,0,1,0,0,0
GA,2018-2019,722,174,Rockdale County,Honey Creek Elementary School,1304410,1304410,11512200100000.0,130441001580,634.0,PK-05,2.0,611,Four Quarter ADA,8987.150390625,622.010009765625,9609.16015625,6414.0849609375,449.840728759766,6863.92578125,2573.060546875,172.170959472656,2745.2314453125,5491146,380049.125,5871195,11576.28215,25814044,187966576,1029569.2300000002,0,0,,1,0,0,1,0,0,0
GA,2018-2019,722,5050,Rockdale County,House Elementary School,1304410,1304410,11512200100000.0,130441001581,677.0,PK-05,2.0,656,Four Quarter ADA,10461.599609375,588.25,11049.8603515625,7892.03466796875,416.317535400391,8308.3525390625,2569.56811523438,171.937271118164,2741.50561523438,6862811.5,385895.15625,7248707,13016.98235,25814044,187966576,1243121.6400000001,0,0,,1,0,0,1,0,0,0
GA,2018-2019,722,197,Rockdale County,Lorraine Elementary School,1304410,1304410,11512200100000.0,130441001830,697.0,PK-05,2.0,672,Four Quarter ADA,9865.3095703125,561.440002441406,10426.759765625,7294.37255859375,389.413635253906,7683.7861328125,2570.94116210938,172.029144287109,2742.97045898438,6629490.5,377289.5625,7006780.5,12393.88176,25814044,187966576,1153763.04,0,0,,1,0,0,1,0,0,0
GA,2018-2019,722,294,Rockdale County,Memorial Middle School,1304410,1304410,11512200100000.0,130441000583,817.0,06-08,3.0,817,Four Quarter ADA,9798.41015625,454.880004882812,10253.2900390625,7225.83837890625,282.742248535156,7508.58056640625,2572.572265625,172.138275146484,2744.71044921875,8005301.5,371637.375,8376939,12220.41204,25814044,187966576,855053.32000000007,0,0,,1,0,0,1,0,0,0
GA,2018-2019,722,102,Rockdale County,Peek's Chapel Elementary,1304410,1304410,11512200100000.0,130441002513,632.0,PK-05,2.0,606,Four Quarter ADA,9450.9501953125,441.760009765625,9892.7099609375,6877.46533203125,269.560943603516,7147.0263671875,2573.48046875,172.19905090332,2745.67944335938,5727273,267706.5625,5994980,11859.83196,25814044,187966576,834595.34000000008,0,0,,1,0,0,1,0,0,0
GA,2018-2019,722,2052,Rockdale County,Pine Street Elementary School,1304410,1304410,11512200100000.0,130441001584,662.0,PK-05,2.0,636,Four Quarter ADA,9708.400390625,868.039978027344,10576.4404296875,7137.341796875,696.003356933594,7833.34521484375,2571.05908203125,172.037048339844,2743.09619140625,6174543,552073.6875,6726616.5,12543.56243,25814044,187966576,1879751.7,0,0,,1,0,0,1,0,0,0
GA,2018-2019,722,3052,Rockdale County,Rockdale County High School,1304410,1304410,11512200100000.0,130441001583,2190.0,09-12,4.0,2190,Four Quarter ADA,8785.5595703125,309.230010986328,9094.7900390625,6213.50927734375,137.123458862305,6350.63232421875,2572.05517578125,172.103698730469,2744.15893554688,19240386,677207.4375,19917594,11061.91204,25814044,187966576,3489106.49,0,0,,1,0,0,1,0,0,0
GA,2018-2019,722,192,Rockdale County,Salem High School,1304410,1304410,11512200100000.0,130441002193,1185.0,09-12,4.0,1185,Four Quarter ADA,9485.0595703125,422.140014648438,9907.1904296875,6913.2431640625,250.048873901367,7163.2919921875,2571.81225585938,172.087417602539,2743.89965820312,11239791,500231.5,11740022,11874.31243,25814044,187966576,1835464.0699999998,0,0,,1,0,0,1,0,0,0
GA,2018-2019,722,194,Rockdale County,Shoal Creek Elementary School,1304410,1304410,11512200100000.0,130441000575,767.0,PK-05,2.0,741,Four Quarter ADA,9997.7998046875,537.760009765625,10535.5595703125,7427.9990234375,365.806854248047,7793.80615234375,2569.80151367188,171.952896118164,2741.75463867188,7408370.5,398479.96875,7806850.5,12502.68157,25814044,187966576,926177.01000000013,0,0,,1,0,0,1,0,0,0
GA,2018-2019,722,189,Rockdale County,Sims Elementary School,1304410,1304410,11512200100000.0,130441002050,573.0,PK-05,2.0,548,Four Quarter ADA,9942.6201171875,1874.89001464844,11817.509765625,7372.90869140625,1702.94165039062,9075.8505859375,2569.70849609375,171.946670532227,2741.65502929688,5448554,1027438.8125,6475993,13784.63176,25814044,187966576,687315.6100000001,0,0,,1,0,0,1,0,0,0
GA,2018-2019,785,376,Rome City,Anna K. Davie Elementary,1304440,1304440,11505700200000.0,130444004206,439.0,PK-06,2.0,389,Four Quarter ADA,12347.23046875,1536.7900390625,13884.0302734375,11264.9794921875,1357.74987792969,12622.7294921875,1082.25500488281,179.044769287109,1261.2998046875,4803074,597813.125,5400887,15072.69483,8760461,68529264,806752.05000000028,0,0,,1,0,0,1,0,0,0
GA,2018-2019,785,275,Rome City,East Central Elementary School,1304440,1304440,11505700200000.0,130444001599,568.0,PK-06,2.0,566,Four Quarter ADA,8673.2197265625,676.809997558594,9350.0302734375,7581.3642578125,497.712310791016,8079.07666015625,1091.8583984375,179.09602355957,1270.95446777344,4909044,383073.53125,5292117.5,10538.69483,8760461,68529264,507589.7900000001,0,0,,1,0,0,1,0,0,0
GA,2018-2019,785,105,Rome City,Elm Street Elementary,1304440,1304440,11505700200000.0,130444001596,595.0,PK-06,2.0,569,Four Quarter ADA,8569.16015625,1037.2099609375,9606.3798828125,7465.62060546875,858.26904296875,8323.8896484375,1103.54357910156,178.9453125,1282.48889160156,4875854.5,590175,5466029.5,10795.04444,8760461,68529264,635064.38,0,0,,1,0,0,1,0,0,0
GA,2018-2019,785,377,Rome City,Main Elementary School,1304440,1304440,11505700200000.0,130444004356,,PK-06,2.0,NRD,Four Quarter ADA,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,8760461,68529264,NRD,NRD,NRD,NRD,1,0,0,1,0,1,0
GA,2018-2019,785,4052,Rome City,North Heights Elementary School,1304440,1304440,11505700200000.0,130444001600,,,,434,Four Quarter ADA,9478.5595703125,1330.41003417969,10808.98046875,8376.8388671875,1151.4677734375,9528.306640625,1101.72448730469,178.947143554688,1280.67163085938,4113696.5,577400.0625,4691096.5,11997.64502,8760461,68529264,792343.67,0,0,"This school was involved in a FY18 code change. Due to the code change calculations, some data is not displayed. Contact GOSA for more information.",1,0,0,1,0,0,0
GA,2018-2019,785,193,Rome City,Rome High School,1304440,1304440,11505700200000.0,130444000028,1932.0,09-12,4.0,1932,Four Quarter ADA,8405.3896484375,599.52001953125,9004.91015625,6958.98046875,420.494506835938,7379.47509765625,1446.41259765625,179.022537231445,1625.43518066406,16239220,1158266.875,17397488,10193.57471,8760461,68529264,3010639.96,0,0,,1,0,0,1,0,0,0
GA,2018-2019,785,293,Rome City,Rome Middle School,1304440,1304440,11505700200000.0,130444000154,990.0,07-08,3.0,990,Four Quarter ADA,8222.6396484375,678.869995117188,8901.509765625,6776.30419921875,499.855102539062,7276.1591796875,1446.33581542969,179.01545715332,1625.35144042969,8140413.5,672081.875,8812496,10090.17432,8760461,68529264,1498444.4100000001,0,0,,1,0,0,1,0,0,0
GA,2018-2019,785,173,Rome City,West Central Elementary School,1304440,1304440,11505700200000.0,130444001595,661.0,PK-06,2.0,606,Four Quarter ADA,9379.990234375,997.02001953125,10377,8269.1953125,818.006591796875,9087.2021484375,1110.78942871094,179.009811401367,1289.79919433594,5684271,604191.9375,6288463,11565.66456,8760461,68529264,839283.8200000003,0,0,,1,0,0,1,0,0,0
GA,2018-2019,785,2054,Rome City,West End Elementary School,1304440,1304440,11505700200000.0,130444001605,857.0,PK-06,2.0,819,Four Quarter ADA,7252.009765625,587.090026855469,7839.10009765625,6146.59521484375,408.049896240234,6554.6455078125,1105.41467285156,179.040496826172,1284.455078125,5939396,480827.03125,6420223,9027.764653,8760461,68529264,670343.28999999992,0,0,,1,0,0,1,0,0,0
GA,2018-2019,723,198,Schley County,Schley County Elementary School,1304470,1304470,11512300100000.0,130447002230,604.0,PK-05,2.0,533,Four Quarter ADA,9371.5302734375,538.820007324219,9910.349609375,7637.59716796875,491.334381103516,8128.931640625,1733.93041992188,47.486946105957,1781.41735839844,4995024.5,287191.75,5282216,11188.03056,2696732,13900803,1503893.4400000002,0,0,,1,0,0,1,0,0,0
GA,2018-2019,723,101,Schley County,Schley Middle High School,1304470,1304470,11512300100000.0,130447002428,703.0,06-12,4.0,703,Four Quarter ADA,8072.06982421875,351.619995117188,8423.6904296875,6337.93310546875,304.124847412109,6642.0576171875,1734.14086914062,47.4927101135254,1781.63354492188,5674668,247187.140625,5921855,9701.371378,2696732,13900803,1192838.58,0,0,,1,0,0,1,0,0,0
GA,2018-2019,724,191,Screven County,Screven County Elementary School,1304500,1304500,11512400100000.0,130450002145,1188.0,PK-05,2.0,1092,Four Quarter ADA,8459.4599609375,944.22998046875,9403.6904296875,7329.138671875,841.975402832031,8171.11376953125,1130.32299804688,102.253227233887,1232.57629394531,9237732,1031097.6875,10268830,11208.75545,6156780,27419496,1254657.3700000001,0,0,,1,0,0,1,0,0,0
GA,2018-2019,724,4052,Screven County,Screven County High School,1304500,1304500,11512400100000.0,130450001611,585.0,09-12,4.0,585,Four Quarter ADA,10003.2802734375,452.799987792969,10456.080078125,8871.5791015625,350.543273925781,9222.123046875,1131.7021484375,102.257369995117,1233.95947265625,5851919.5,264888.375,6116808,12261.1451,6156780,27419496,357998.15,0,0,,1,0,0,1,0,0,0
GA,2018-2019,724,197,Screven County,Screven County Middle School,1304500,1304500,11512400100000.0,130450002231,534.0,06-08,3.0,534,Four Quarter ADA,8182.97998046875,950.119995117188,9133.099609375,7052.763671875,847.878112792969,7900.64208984375,1130.21752929688,102.243698120117,1232.46130371094,4369712,507365.0625,4877077,10938.16463,6156780,27419496,4544124.38,0,0,,1,0,0,1,0,0,0
GA,2018-2019,725,296,Seminole County,Seminole County Elementary School,1304530,1304530,11512500100000.0,130453001392,687.0,PK-05,2.0,616,Four Quarter ADA,8611.3896484375,982.530029296875,9593.9296875,7727.09521484375,775.107299804688,8502.2021484375,884.299499511719,207.425384521484,1091.72485351562,5304619,605240.125,5909859,11620.32365,2845665.25,16369209,1352045.56,0,0,,1,0,0,1,0,0,0
GA,2018-2019,725,196,Seminole County,Seminole County Middle/High School,1304530,1304530,11512500100000.0,130453001391,770.0,06-12,4.0,770,Four Quarter ADA,9208.25,679.659973144531,9887.900390625,8132.3642578125,472.192779541016,8604.556640625,1075.88269042969,207.46272277832,1283.34533691406,7090350,523334.71875,7613685,11914.29435,2845665.25,16369209,1493619.7000000002,0,0,,1,0,0,1,0,0,0
GA,2018-2019,786,200,Social Circle City,Social Circle Elementary School,1304540,1304540,11514780100000.0,130454001616,381.0,03-05,2.0,381,Four Quarter ADA,9482.1103515625,416.380004882812,9898.490234375,8083.021484375,331.78076171875,8414.8017578125,1399.08508300781,84.6038665771484,1483.68896484375,3612682.5,158642.546875,3771325,11276.12083,1865370.5,18667166,380040.3,0,0,,1,0,0,1,0,0,0
GA,2018-2019,786,300,Social Circle City,Social Circle High School,1304540,1304540,11514780100000.0,130454001617,545.0,09-12,4.0,545,Four Quarter ADA,9661.4697265625,280.850006103516,9942.3203125,8262.6376953125,196.266235351562,8458.9033203125,1398.82995605469,84.5884399414062,1483.41833496094,5265499.5,153065.796875,5418565.5,11319.95091,1865370.5,18667166,531327.4,0,0,,1,0,0,1,0,0,0
GA,2018-2019,786,103,Social Circle City,Social Circle Middle School,1304540,1304540,11514780100000.0,130454002463,459.0,06-08,3.0,459,Four Quarter ADA,8368.2900390625,117.160003662109,8485.4501953125,6969.232421875,32.5546607971191,7001.787109375,1399.05627441406,84.6021270751953,1483.65832519531,3841044.5,53774.96484375,3894819.5,9863.080788,1865370.5,18667166,197600.8,0,0,,1,0,0,1,0,0,0
GA,2018-2019,786,100,Social Circle City,Social Circle Primary School,1304540,1304540,11514780100000.0,130454002622,403.0,PK-02,2.0,337,Four Quarter ADA,10216.6904296875,813.239990234375,11029.9296875,8817.9140625,728.653747558594,9546.5673828125,1398.77746582031,84.5852661132812,1483.36267089844,3443025,274061.5625,3717086.5,12407.56028,1865370.5,18667166,756401.94000000006,0,0,,1,0,0,1,0,0,0
GA,2018-2019,726,1050,Spalding County,Anne Street Elementary School,1302520,1302520,11512600100000.0,130252001099,410.0,PK-05,2.0,366,Four Quarter ADA,9570.9296875,1097.64001464844,10668.5703125,7212.9658203125,631.936950683594,7844.90283203125,2357.96362304688,465.698852539062,2823.66259765625,3502960.25,401734.71875,3904695,12433.964,9331361,105177240,461416.33999999991,0,0,,1,0,0,1,0,0,0
GA,2018-2019,726,1550,Spalding County,Atkinson Elementary School,1302520,1302520,11512600100000.0,130252001102,466.0,PK-05,2.0,422,Four Quarter ADA,9357.48046875,1164.43005371094,10521.919921875,6999.0693359375,698.643188476562,7697.71240234375,2358.41430664062,465.787872314453,2824.20190429688,3948858,491389.90625,4440248,12287.31361,9331361,105177240,563179.71,0,0,,1,0,0,1,0,0,0
GA,2018-2019,726,208,Spalding County,AZ Kelsey Academy,1302520,1302520,11512600100000.0,130252003588,36.0,09-12,4.0,36,Four Quarter ADA,48806.26953125,1688.97998046875,50495.25,46386.03515625,1217.88500976562,47603.91796875,2420.23413085938,471.092559814453,2891.32666015625,1757025.75,60803.19140625,1817828.875,52260.64369,9331361,105177240,9454.84,0,0,,1,0,0,1,0,0,0
GA,2018-2019,726,1750,Spalding County,Beaverbrook Elementary School,1302520,1302520,11512600100000.0,130252001101,363.0,PK-05,2.0,342,Four Quarter ADA,9804.66015625,979.859985351562,10784.51953125,7450.806640625,514.973815917969,7965.7802734375,2353.84912109375,464.88623046875,2818.73510742188,3353192.25,335112.125,3688304.25,12549.91322,9331361,105177240,399127.5,0,0,,1,0,0,1,0,0,0
GA,2018-2019,726,106,Spalding County,Carver Road Middle School,1302520,1302520,11512600100000.0,130252003448,497.0,06-08,3.0,497,Four Quarter ADA,8476.3798828125,877.119995117188,9353.5,6083.36279296875,411.378204345703,6494.74072265625,2393.017578125,465.739807128906,2858.75756835938,4212761,435927.65625,4648688.5,11118.89369,9331361,105177240,333074.21000000008,0,0,,1,0,0,1,0,0,0
GA,2018-2019,726,192,Spalding County,Cowan Road Elementary School,1302520,1302520,11512600100000.0,130252002194,573.0,PK-05,2.0,530,Four Quarter ADA,8885.6796875,874.47998046875,9760.16015625,6530.728515625,409.374816894531,6940.10302734375,2354.94995117188,465.103668212891,2820.05346679688,4709409.5,463473.59375,5172883,11525.55385,9331361,105177240,595339.60000000009,0,0,,1,0,0,1,0,0,0
GA,2018-2019,726,201,Spalding County,Cowan Road Middle School,1302520,1302520,11512600100000.0,130252002430,611.0,06-08,3.0,611,Four Quarter ADA,8380.599609375,899.130004882812,9279.73046875,5990.7529296875,434.019714355469,6424.7724609375,2389.84399414062,465.113586425781,2854.95776367188,5120545,549370.4375,5669915,11045.12416,9331361,105177240,405797.13000000006,0,0,,1,0,0,1,0,0,0
GA,2018-2019,726,2050,Spalding County,Crescent Road Elementary School,1302520,1302520,11512600100000.0,130252001100,430.0,PK-05,2.0,383,Four Quarter ADA,9369.0498046875,649.099975585938,10018.1396484375,7012.7705078125,183.731674194336,7196.501953125,2356.275390625,465.365447998047,2821.64111328125,3588344.5,248604.203125,3836948.75,11783.53334,9331361,105177240,576202.6100000001,0,0,,1,0,0,1,0,0,0
GA,2018-2019,726,199,Spalding County,Futral Road Elementary School,1302520,1302520,11512600100000.0,130252002281,659.0,PK-05,2.0,613,Four Quarter ADA,8382.8203125,728.669982910156,9111.5,6025.04638671875,263.009826660156,6288.05615234375,2357.77758789062,465.662109375,2823.43969726562,5138671,446675.90625,5585347,10876.89369,9331361,105177240,627541.82000000007,0,0,,1,0,0,1,0,0,0
GA,2018-2019,726,187,Spalding County,Griffin High School,1302520,1302520,11512600100000.0,130252001092,1436.0,09-12,4.0,1436,Four Quarter ADA,8193.990234375,705.640014648438,8899.6298828125,5802.78515625,240.259994506836,6043.044921875,2391.20581054688,465.384063720703,2856.58984375,11766571,1013304.875,12779876,10665.02357,9331361,105177240,817229.5199999999,0,0,,1,0,0,1,0,0,0
GA,2018-2019,726,1052,Spalding County,Jackson Road Elementary School,1302520,1302520,11512600100000.0,130252001098,422.0,PK-05,2.0,378,Four Quarter ADA,9058.7900390625,954.380004882812,10013.1796875,6702.0361328125,488.922790527344,7190.958984375,2356.75634765625,465.46044921875,2822.21704101562,3424223.75,360756.875,3784980.5,11778.57338,9331361,105177240,566327.42000000004,0,0,,1,0,0,1,0,0,0
GA,2018-2019,726,195,Spalding County,Jordan Hill Road Elementary School,1302520,1302520,11512600100000.0,130252001049,447.0,PK-05,2.0,374,Four Quarter ADA,9647.0595703125,1002.78997802734,10649.849609375,7289.9072265625,537.250122070312,7827.15771484375,2357.15014648438,465.538177490234,2822.68823242188,3607999.5,375042.8125,3983042.25,12415.2433,9331361,105177240,504080.43999999994,0,0,,1,0,0,1,0,0,0
GA,2018-2019,726,107,Spalding County,Kennedy Road Middle School,1302520,1302520,11512600100000.0,130252003449,489.0,06-08,3.0,489,Four Quarter ADA,9565.150390625,799.260009765625,10364.41015625,7171.52978515625,333.400909423828,7504.9306640625,2393.61840820312,465.8603515625,2859.47875976562,4677358,390838.78125,5068196.5,12129.80385,9331361,105177240,340730.77,0,0,,1,0,0,1,0,0,0
GA,2018-2019,726,2552,Spalding County,Moore Elementary School,1302520,1302520,11512600100000.0,130252001089,392.0,PK-05,2.0,349,Four Quarter ADA,9546.33984375,1031.67004394531,10578.009765625,7193.16796875,566.922790527344,7760.0908203125,2353.16870117188,464.751892089844,2817.92065429688,3331671.5,360054.46875,3691726,12343.40346,9331361,105177240,490561.71,0,0,,1,0,0,1,0,0,0
GA,2018-2019,726,103,Spalding County,Moreland Road Elementary,1302520,1302520,11512600100000.0,130252003447,523.0,PK-05,2.0,467,Four Quarter ADA,8567.8701171875,891.219970703125,9459.08984375,6213.16552734375,426.163360595703,6639.32861328125,2354.7060546875,465.055511474609,2819.76171875,4001196,416199.21875,4417395.5,11224.48353,9331361,105177240,618339.42000000004,0,0,,1,0,0,1,0,0,0
GA,2018-2019,726,4052,Spalding County,Orrs Elementary School,1302520,1302520,11512600100000.0,130252001093,580.0,PK-05,2.0,535,Four Quarter ADA,8402.1103515625,846.02001953125,9248.1298828125,6047.48583984375,380.980804443359,6428.466796875,2354.62231445312,465.039001464844,2819.66137695312,4495128,452620.59375,4947748.5,11013.52357,9331361,105177240,612910.70000000007,0,0,,1,0,0,1,0,0,0
GA,2018-2019,726,110,Spalding County,Rehoboth Road Middle School,1302520,1302520,11512600100000.0,130252003951,679.0,06-08,3.0,679,Four Quarter ADA,8579.1103515625,691.580017089844,9270.6904296875,6185.84619140625,225.796295166016,6411.642578125,2393.26440429688,465.787322998047,2859.0517578125,5825216,469585.28125,6294801.5,11036.08412,9331361,105177240,537827.76,0,0,,1,0,0,1,0,0,0
GA,2018-2019,726,101,Spalding County,Spalding High School,1302520,1302520,11512600100000.0,130252002429,1340.0,09-12,4.0,1340,Four Quarter ADA,8428.7998046875,610.940002441406,9039.740234375,6036.7724609375,145.394775390625,6182.16748046875,2392.02978515625,465.545043945312,2857.57470703125,11294594,818659.375,12113254,10805.13392,9331361,105177240,872219.71000000008,0,0,,1,0,0,1,0,0,0
GA,2018-2019,7830623,623,State Charter Schools,Academy For Classical Education,1300252,1300252,,130025204345,,KG-12,4.0,NRD,Four Quarter ADA,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,79802672,140836160,NRD,NRD,NRD,NRD,1,0,0,1,0,1,0
GA,2018-2019,7830410,410,State Charter Schools,Atlanta Heights Charter Commission School,1300221,1300221,,130022104021,759.0,KG-08,3.0,759,Four Quarter ADA,9730.1298828125,869.179992675781,10599.3095703125,9730.1298828125,869.183532714844,10599.3134765625,,,,7385168.5,659710.3125,8044879,11222.6574,79802672,140836160,499279.28000000009,0,0,,1,0,0,1,0,0,0
GA,2018-2019,7830630,630,State Charter Schools,Baconton Community Charter School,1300256,1300256,,130025604363,,PK-12,4.0,NRD,Four Quarter ADA,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,79802672,140836160,NRD,NRD,NRD,NRD,1,0,0,1,0,1,0
GA,2018-2019,7830613,613,State Charter Schools,Brookhaven Innovation Academy,1300242,1300242,,130024204249,496.0,KG-08,3.0,496,Four Quarter ADA,8515.490234375,1122.76000976562,9638.25,8515.490234375,1122.7607421875,9638.2509765625,,,,4223683.5,556889.3125,4780572.5,9610.886089,79802672,140836160,36142258.300000004,0,0,,1,0,0,1,0,0,0
GA,2018-2019,7830103,103,State Charter Schools,CCAT Facility,1300005,1300005,,130000502626,175.0,06-12,4.0,175,Four Quarter ADA,9709.740234375,325.029998779297,10034.76953125,9709.7431640625,325.028564453125,10034.771484375,,,,1699205,56880,1756085,10017.14096,79802672,140836160,371427,0,0,,1,0,0,1,0,0,0
GA,2018-2019,7820212,212,State Charter Schools,Cherokee Charter Academy,1300230,1300230,,130023004051,825.0,KG-08,3.0,825,Four Quarter ADA,9568.7001953125,237.789993286133,9806.48046875,9568.69921875,237.785263061523,9806.484375,,,,7894177,196172.84375,8090349.5,9815.753802,5604379,216154288,1268518.22,0,0,,1,0,0,1,0,0,0
GA,2018-2019,7830611,611,State Charter Schools,Cirrus Charter Academy,1300239,1300239,,130023904226,430.0,KG-08,3.0,430,Four Quarter ADA,7330.68017578125,2476.5400390625,9807.2099609375,7330.6767578125,2476.5361328125,9807.212890625,,,,3152191,1064910.5,4217101.5,10862.78787,79802672,140836160,361052.35,0,0,This school was non-compliant for at least one year of included data.,1,0,0,1,0,0,0
GA,2018-2019,7820618,618,State Charter Schools,Coastal Plains Charter High School - Candler Campus,1300246,1300246,,130024604299,873.0,09-12,4.0,873,Four Quarter ADA,7471.56982421875,1012.03002929688,8483.599609375,7471.572265625,1012.02655029297,8483.5986328125,,,,6522682.5,883499.1875,7406182,8445.590446,5604379,216154288,24254,0,0,,1,0,0,1,0,0,0
GA,2018-2019,7830610,610,State Charter Schools,Coweta Charter Academy,1300222,1300222,,130022204007,780.0,KG-08,3.0,780,Four Quarter ADA,7198.9599609375,149.070007324219,7348.02001953125,7198.9580078125,149.065673828125,7348.02392578125,,,,5615187.5,116271.2265625,5731458.5,7687.175789,79802672,140836160,12524789.089999998,0,0,,1,0,0,1,0,0,0
