state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_OH,enrollmetric,pp_stloc_raw_OH,pp_fed_raw_OH,pp_total_raw_OH,pp_site_stloc_raw_OH,pp_site_fed_raw_OH,pp_site_raw_OH,pp_centshare_stloc_raw_OH,pp_centshare_fed_raw_OH,pp_centshare_raw_OH,schoolstloc_raw_OH,schoolfed_raw_OH,schooltot_raw_OH,pp_total_norm_NERDS,generaladmin_raw_OH,nonspecified_supportservices_raw_OH,schooladmin_raw_OH,cent_total_raw_OH,instruction_raw_OH,food_raw_OH,ops_maintenance_raw_OH,transportation_raw_OH,pupil_support_services_raw_OH,staff_support_services_raw_OH,pp_generaladmin_raw_OH,pp_nonspecified_supportservices_raw_OH,pp_schooladmin_raw_OH,pp_instruction_raw_OH,pp_food_raw_OH,pp_ops_maintenance_raw_OH,pp_transportation_raw_OH,pp_pupil_support_services_raw_OH,pp_staff_support_services_raw_OH,pp_noninstruction_raw_OH,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
OH,2018-2019,43802,16614,Columbus City School District - 043802 (Franklin),G. Tyree Learning School - 016614 (Franklin),3904380.0,3904380.0,36502500300000.0,390438005942.0,0.0,PK-PK,1.0,,Weighted Enrollment,,,,,,,,,0.0,,,,,0,0,0,0,0,0,0,15772,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0,0,0,0,0,1,0
OH,2018-2019,43802,68544,Columbus City School District - 043802 (Franklin),Gables Elementary School - 068544 (Franklin),3904380.0,3904380.0,36502500300000.0,390438004320.0,421.0,KG-05,2.0,424.103586,Weighted Enrollment,,,16048.6536418958,,,14672.6600184889,,,1375.9936234069,,,6806291.55999999,16147.41366,0,17619,383104,583564,3688489,218526,434389,577241,611327,292033,0.0,41.5451332684557,903.325490862506,8697.14178743115,515.264919264323,1024.25186756143,1361.08448278954,1441.45656905622,688.589768255343,3845.47189374625,0,0,0,0,0,0,0
OH,2018-2019,43802,13334,Columbus City School District - 043802 (Franklin),Georgian Heights Alt Elementary School - 013334 (Franklin),3904380.0,3904380.0,36502500300000.0,390438000643.0,512.0,PK-05,2.0,518.620424999999,Weighted Enrollment,,,16445.1001905681,,,15069.095938518,,,1376.00425205004,,,8528764.85,16543.86021,0,21805,479631,713624,4444928,308781,800469,631275,745313,382938,0.0,42.044236880952,924.821674734465,8570.67715757631,595.390125639575,1543.45735611936,1217.22053272391,1437.10759174207,738.377263101431,4322.93392609826,0,0,0,0,0,0,0
OH,2018-2019,43802,6014902,Columbus City School District - 043802 (Franklin),Hamilton STEM Academy (K-6) - 014902 (Franklin),,3904380.0,,,,,,438.707851999999,Weighted Enrollment,,,16028.2755550041,,,14652.2636891394,,,1376.01186586466,,,7031730.33999996,16127.03558,0,18698,436285,603667,3583257,298530,605205,530865,650978,304246,0.0,42.6208692521874,994.4770261372,8167.75130343459,680.475853438794,1379.51652162359,1210.06407243424,1483.85345061022,693.504592208664,4307.15434288601,0,0,0,0,0,0,0
OH,2018-2019,43802,16113,Columbus City School District - 043802 (Franklin),Highland Elementary School - 016113 (Franklin),3904380.0,3904380.0,36502500300000.0,390438000649.0,300.0,PK-05,2.0,316.181458999999,Weighted Enrollment,,,16901.3820003911,,,15525.383004827,,,1375.99899556412,,,5343903.62,17000.14202,0,13229,297653,435065,2706145,218093,608717,310662,462344,291996,0.0,41.840846841054,941.398337971486,8558.83554512924,689.771249363486,1925.21535552785,982.541895348771,1462.27321950588,923.506555139276,4580.76768505264,0,0,0,0,0,0,0
OH,2018-2019,43802,16386,Columbus City School District - 043802 (Franklin),Hilltonia Middle School - 016386 (Franklin),3904380.0,3904380.0,36502500300000.0,390438000650.0,505.0,06-08,3.0,514.660903,Weighted Enrollment,,,13257.0904652534,,,11881.0878665092,,,1376.00259874412,,,6822906.15000001,13355.85049,0,21375,510862,708175,2716285,284189,1028652,441779,739329,372260,0.0,41.5329392137642,992.619153742089,5277.81497325049,552.186475295559,1998.6980825703,858.38943161377,1436.53618468081,723.31062614251,4443.42608243548,0,0,0,0,0,0,0
OH,2018-2019,43802,11593,Columbus City School District - 043802 (Franklin),Hubbard Elementary School - 011593 (Franklin),3904380.0,3904380.0,36502500300000.0,390438000636.0,341.0,PK-06,2.0,347.612016,Weighted Enrollment,,,15998.1959024109,,,14622.1981866127,,,1375.99771579817,,,5561165.13000001,16096.95592,0,14579,324564,478313,2768126,216730,524540,490430,501242,242641,0.0,41.9399483589773,933.695053855676,7963.26281195072,623.483107672549,1508.98250306744,1410.8539331966,1441.9575185226,698.023309988224,4518.95454615124,0,0,0,0,0,0,0
OH,2018-2019,43802,17228,Columbus City School District - 043802 (Franklin),Huy/A.G. Bell Elementary School - 017228 (Franklin),3904380.0,3904380.0,36502500300000.0,390438000653.0,456.0,PK-05,2.0,455.512813999999,Weighted Enrollment,,,18118.1586255002,,,16742.1614400511,,,1375.9971854491,,,8253053.41999998,18216.91865,0,19195,465410,626784,4349539,268372,999101,444028,759053,321571,0.0,42.1400439461622,1021.72787613391,9548.6649471073,589.163667303551,2193.35333561,974.786430486673,1666.37103649075,705.954102972832,4821.17135348029,0,0,0,0,0,0,0
OH,2018-2019,43802,67736,Columbus City School District - 043802 (Franklin),Independence High School - 067736 (Franklin),3904380.0,3904380.0,36502500300000.0,390438000654.0,746.0,09-12,4.0,739.039513999999,Weighted Enrollment,,,16480.6193434468,,,15104.6133779525,,,1376.00596549428,,,12179828.9099999,16579.37937,0,30128,731602,1016923,6214341,348174,1410770,861552,1092277,474062,0.0,40.7657905014264,989.93682494763,8408.67273302514,471.116433430648,1908.92372231128,1165.7732011336,1477.96833499216,641.456337610659,4576.51597232458,0,0,0,0,0,0,0
OH,2018-2019,43802,17392,Columbus City School District - 043802 (Franklin),Indian Springs Elementary School - 017392 (Franklin),3904380.0,3904380.0,36502500300000.0,390438000655.0,442.0,KG-05,2.0,441.63974,Weighted Enrollment,,,16170.3818592049,,,14794.3752299102,,,1376.00662929472,,,7141483.23999998,16269.14188,0,18156,412496,607699,3916551,201991,558884,500711,625608,299386,0.0,41.1103855826016,934.011146732401,8868.20352715541,457.366834787104,1265.4741169805,1133.75438088972,1416.55796192616,677.896875856326,3831.71686497232,0,0,0,0,0,0,0
OH,2018-2019,43802,8017434,Columbus City School District - 043802 (Franklin),Indianola Informal K-8 School - 017434 (Franklin),,3904380.0,,,,,,695.543847,Weighted Enrollment,,,15300.5406142281,,,13924.5422869796,,,1375.99832724852,,,10642196.8799999,15399.30064,0,28745,660670,957067,5317593,317621,1057364,851439,987125,464573,0.0,41.3279624627316,949.861669899868,7645.22999223654,456.650779630863,1520.19736003789,1224.13457278416,1419.212957253,667.926992674554,4192.17234481551,0,0,0,0,0,0,0
OH,2018-2019,43802,67744,Columbus City School District - 043802 (Franklin),Innis Elementary School - 067744 (Franklin),3904380.0,3904380.0,36502500300000.0,390438000658.0,339.0,KG-05,2.0,353.274069999999,Weighted Enrollment,,,16783.8502271056,,,15407.8603617865,,,1375.98986531901,,,5929299.08,16882.61025,0,14992,337743,486102,3134550,249678,432143,493287,524474,256331,0.0,42.4364856441346,956.037050780433,8872.85712761207,706.753937530711,1223.25066201433,1396.32993726372,1484.60947048845,725.585690452742,4324.80807323332,0,0,0,0,0,0,0
OH,2018-2019,43802,18465,Columbus City School District - 043802 (Franklin),Johnson Park Middle School - 018465 (Franklin),3904380.0,3904380.0,36502500300000.0,390438000660.0,401.0,06-08,3.0,400.583509,Weighted Enrollment,,,14579.7661630648,,,13203.7723499995,,,1375.99381306533,,,5840413.89,14678.52619,0,16568,398065,551200,2197732,260933,1164464,428436,565712,257303,0.0,41.3595408392111,993.713223476705,5486.32664756054,651.383205093448,2906.9202896218,1069.52882576102,1412.22001727484,642.320600371993,5662.90508479218,0,0,0,0,0,0,0
OH,2018-2019,43802,20024,Columbus City School District - 043802 (Franklin),Leawood Elementary School - 020024 (Franklin),3904380.0,3904380.0,36502500300000.0,390438000665.0,286.0,PK-05,2.0,289.266975999999,Weighted Enrollment,,,17298.0695176209,,,15922.050085662,,,1376.01943195893,,,5003760.25999997,17396.82954,0,12189,286562,398037,2529380,186453,548871,306855,445538,289875,0.0,42.1383047887222,990.6498279292,8744.10212661125,644.569845401225,1897.45444706414,1060.80132009261,1540.23226626464,1002.10194751024,4635.6137452759,0,0,0,0,0,0,0
OH,2018-2019,43802,67751,Columbus City School District - 043802 (Franklin),Liberty Elementary School - 067751 (Franklin),3904380.0,3904380.0,36502500300000.0,390438004434.0,515.0,PK-05,2.0,532.594016999999,Weighted Enrollment,,,16160.2863067836,,,14784.2914465184,,,1375.9948602652,,,8606871.79999997,16259.04633,0,21612,473184,732847,4405003,350331,793919,689524,759172,381281,0.0,40.5788636562922,888.45132482966,8270.84595281887,657.781534936019,1490.66409809106,1294.65247072048,1425.42374823561,715.893453230436,4372.12829223351,0,0,0,0,0,0,0
OH,2018-2019,43802,20974,Columbus City School District - 043802 (Franklin),Lincoln Park Elementary School - 020974 (Franklin),3904380.0,3904380.0,36502500300000.0,390438000668.0,356.0,PK-06,2.0,348.896626,Weighted Enrollment,,,15635.1963690242,,,14259.1778459904,,,1376.01852303381,,,5455067.26000001,15733.95639,0,14658,335355,480088,2751029,230524,573863,312642,502796,254111,0.0,42.0116702418325,961.187999565236,7884.94059555627,660.723872978926,1644.7928906025,896.088373179051,1441.10410514545,728.328338721165,4204.80480656754,0,0,0,0,0,0,0
OH,2018-2019,43802,21014,Columbus City School District - 043802 (Franklin),Lindbergh Elementary School - 021014 (Franklin),3904380.0,3904380.0,36502500300000.0,390438004431.0,297.0,PK-05,2.0,299.528362,Weighted Enrollment,,,16177.9054499019,,,14801.8922495226,,,1376.01320037933,,,4845741.52000001,16276.66547,0,12303,285321,412155,2616580,217376,379574,283231,425343,213860,0.0,41.0734727017269,952.566021110214,8735.66597342797,725.726834509247,1267.24049591003,945.590321092864,1420.04118461409,713.987946156498,3932.19714532408,0,0,0,0,0,0,0
OH,2018-2019,43802,16038,Columbus City School District - 043802 (Franklin),Linden Park Neighborhood Early Childhood Education Center - 016038 (Franklin),3904380.0,3904380.0,36502500300000.0,390438005887.0,47.0,PK-PK,1.0,55.012988,Weighted Enrollment,,,17330.1973708462,,,15954.2675631434,,,1375.92980770286,,,953385.939999998,17428.95739,0,1993,81106,75694,258054,60243,333784,45232,65653,31627,0.0,36.2252637504436,1474.30803067813,4690.78920054296,1095.06140622647,6067.35940247419,822.212929063223,1193.40545545353,574.905874954473,9495.16703219245,0,0,0,0,0,0,0
OH,2018-2019,43802,6021022,Columbus City School District - 043802 (Franklin),Linden STEM Academy (K-6) - 021022 (Franklin),,3904380.0,,,,,,410.224257,Weighted Enrollment,,,16415.9800525885,,,15039.9887249962,,,1375.99132759231,,,6734233.21999997,16514.74007,0,17739,402378,564465,3159286,285859,871266,445574,614319,373348,0.0,43.2412752227862,980.873932084419,7701.36294012469,696.835901637088,2123.87630700248,1086.17116710384,1497.52005035626,910.107151464713,4930.99858305061,0,0,0,0,0,0,0
OH,2018-2019,43802,21030,Columbus City School District - 043802 (Franklin),Linden-McKinley STEM Academy - 021030 (Franklin),3904380.0,3904380.0,36502500300000.0,390438000672.0,645.0,07-12,4.0,645.856275000001,Weighted Enrollment,,,16050.608039691,,,14674.5940340982,,,1376.0140055928,,,10366385.9199999,16149.36806,0,27045,680860,888707,4715346,345491,1757759,595095,932993,423089,0.0,41.8745486370012,1054.19790184743,7300.92154016764,534.93449452047,2721.59446000582,921.405354465277,1444.58319306411,655.082541390495,5274.00675947599,0,0,0,0,0,0,0
OH,2018-2019,43802,21147,Columbus City School District - 043802 (Franklin),Livingston Elementary School - 021147 (Franklin),3904380.0,3904380.0,36502500300000.0,390438000674.0,419.0,PK-06,2.0,427.062922,Weighted Enrollment,,,15795.6140945431,,,14419.6177723899,,,1375.9963221532,,,6745721.10999999,15894.37412,0,18021,409177,587637,3395573,314539,613349,419970,636472,350984,0.0,42.1986060405403,958.119000553271,7950.98922214559,736.515894489195,1436.20175951495,983.390569317556,1490.34743409543,821.855286233441,4156.42582991551,0,0,0,0,0,0,0
OH,2018-2019,43802,22293,Columbus City School District - 043802 (Franklin),Maize Road Elementary School - 022293 (Franklin),3904380.0,3904380.0,36502500300000.0,390438000676.0,287.0,PK-05,2.0,290.849157,Weighted Enrollment,,,16997.1213634977,,,15621.1125961764,,,1376.00876732126,,,4943598.42,17095.88139,0,12196,281194,400211,2592682,173599,458366,383458,439168,202725,0.0,41.9326984674739,966.804521286612,8914.18151849761,596.86805280993,1575.95670803336,1318.40860037287,1509.95019043496,697.010306273638,4499.97058097024,0,0,0,0,0,0,0
OH,2018-2019,43802,22855,Columbus City School District - 043802 (Franklin),Marion-Franklin High School - 022855 (Franklin),3904380.0,3904380.0,36502500300000.0,390438000677.0,466.0,09-12,4.0,456.647923999999,Weighted Enrollment,,,19546.4567577885,,,18170.4449399838,,,1376.01181780474,,,8925848.89999991,19645.21678,0,20251,539796,628353,4156174,326438,1550373,592191,735897,376377,0.0,44.346571911712,1182.08337677672,9101.48346584827,714.856507264008,3395.11680337782,1296.82146545792,1611.51940329416,824.217346053236,6633.22472478818,0,0,0,0,0,0,0
OH,2018-2019,43802,24067,Columbus City School District - 043802 (Franklin),Medina Middle School - 024067 (Franklin),3904380.0,3904380.0,36502500300000.0,390438000682.0,441.0,06-08,3.0,469.929114999999,Weighted Enrollment,,,13178.9077593117,,,11802.8998267111,,,1376.00793260064,,,6193152.45999999,13277.66778,0,19429,527010,646626,2334994,250589,933566,533379,655182,292379,0.0,41.3439163053347,1121.46635136663,4968.82066990043,533.24767928031,1986.60972517099,1135.02001253955,1394.21391245358,622.177559694294,4817.68768466281,0,0,0,0,0,0,0
OH,2018-2019,43802,70078,Columbus City School District - 043802 (Franklin),Mifflin Alternative Middle School - 070078 (Franklin),3904380.0,3904380.0,36502500300000.0,390438000684.0,433.0,06-08,3.0,434.224608,Weighted Enrollment,,,14495.3289473635,,,13119.3378381724,,,1375.99110919112,,,6294228.53,14594.08897,0,17955,432311,597489,2191951,247606,1257157,606503,618116,325140,0.0,41.3490384220693,995.592999648698,5047.96667350555,570.226227252417,2895.17587635199,1396.74921417627,1423.49382925806,748.783979557419,5899.09335585144,0,0,0,0,0,0,0
OH,2018-2019,43802,24661,Columbus City School District - 043802 (Franklin),Mifflin High School - 024661 (Franklin),3904380.0,3904380.0,36502500300000.0,390438000683.0,779.0,09-12,4.0,762.976191999999,Weighted Enrollment,,,17422.5288539539,,,16045.6324828546,,,1376.89637109934,,,13292974.7199999,17521.28888,0,31946,827391,1050539,6647605,331388,1771312,1014407,1124536,493852,0.0,41.8697861544807,1084.42568546096,8712.72865353044,434.335387492667,2321.58288629797,1329.53984755529,1473.88031473464,647.269921628171,5211.75359296136,0,0,0,0,0,0,0
OH,2018-2019,43802,25171,Columbus City School District - 043802 (Franklin),Moler Elementary School - 025171 (Franklin),3904380.0,3904380.0,36502500300000.0,390438000686.0,399.0,PK-06,2.0,388.611746999999,Weighted Enrollment,,,17121.88674523,,,15745.8868323916,,,1375.99991283845,,,6653766.31999998,17220.64677,0,16752,376517,534730,3123416,283154,915284,533575,587813,282526,0.0,43.1064169555327,968.876784880102,8037.36892698716,728.629003590054,2355.2664762859,1373.02838660716,1512.59768789233,727.013149193352,5468.90706831875,0,0,0,0,0,0,0
OH,2018-2019,43802,26245,Columbus City School District - 043802 (Franklin),North Linden Elementary School - 026245 (Franklin),3904380.0,3904380.0,36502500300000.0,390438000689.0,460.0,KG-05,2.0,466.154734999999,Weighted Enrollment,,,15796.3292810915,,,14420.3372513206,,,1375.99202977097,,,7363533.68999997,15895.0893,0,19367,415011,641425,3885272,289225,525511,580554,661178,345990,0.0,41.5462475137145,890.286376689919,8334.72623634296,620.448594177639,1127.330756385,1245.41064674587,1418.36637141527,742.222022050252,3925.02262151214,0,0,0,0,0,0,0
OH,2018-2019,43802,15723,Columbus City School District - 043802 (Franklin),Northgate Intermediate - 015723 (Franklin),3904380.0,3904380.0,36502500300000.0,390438005884.0,312.0,04-05,2.0,310.855697999999,Weighted Enrollment,,,15371.0322852116,,,13995.0076449941,,,1376.02464021746,,,4778172.96999998,15469.79231,0,11472,274107,427745,2548611,149121,415094,365974,397231,188817,0.0,36.9039720803187,881.782002915063,8198.69404484909,479.712840907936,1335.3273324911,1177.31295374228,1277.86314536206,607.411352646334,3911.03910213669,0,0,0,0,0,0,0
OH,2018-2019,43802,27680,Columbus City School District - 043802 (Franklin),Northland High School - 027680 (Franklin),3904380.0,3904380.0,36502500300000.0,390438000691.0,1028.0,09-12,4.0,1011.580901,Weighted Enrollment,,,15844.3767613204,,,14467.4339694754,,,1376.94279184497,,,16027868.9199999,15943.13678,0,41954,1015049,1392889,8629817,391113,1688892,775279,1447464,645411,0.0,41.47372687496,1003.42843463787,8531.02041712033,386.635838629776,1669.55726262767,766.40291372998,1430.89292074327,638.022455111575,3867.49817650025,0,0,0,0,0,0,0
OH,2018-2019,43802,27813,Columbus City School District - 043802 (Franklin),Northtowne Elementary School - 027813 (Franklin),3904380.0,3904380.0,36502500300000.0,390438000693.0,300.0,PK-05,2.0,310.830578,Weighted Enrollment,,,15647.9311054139,,,14271.928001884,,,1376.00310352992,,,4863855.46999999,15746.69113,0,13089,294865,427704,2594266,187478,360830,299517,456246,229861,0.0,42.1094027628131,948.635851392972,8346.23944237559,603.152821084416,1160.85667092894,963.60165697726,1467.82743491857,739.504721443461,3718.3564031464,0,0,0,0,0,0,0
OH,2018-2019,43802,28290,Columbus City School District - 043802 (Franklin),Oakland Park Alternative Elementary - 028290 (Franklin),3904380.0,3904380.0,36502500300000.0,390438000694.0,335.0,PK-05,2.0,333.354849,Weighted Enrollment,,,16287.8201300741,,,14911.8353157659,,,1375.98481430818,,,5429623.82000002,16386.58015,0,13884,318873,458691,2773966,214828,550913,373413,476822,248233,0.0,41.6483817219049,956.55632715875,8321.36223103216,644.441923207182,1652.63268751791,1120.16756654408,1430.37406364531,744.652134938645,4415.44688614982,0,0,0,0,0,0,0
OH,2018-2019,43802,28316,Columbus City School District - 043802 (Franklin),Oakmont  Elementary School - 028316 (Franklin),3904380.0,3904380.0,36502500300000.0,390438004319.0,339.0,KG-05,2.0,342.905279999999,Weighted Enrollment,,,17571.7715107799,,,16195.7470004545,,,1376.02451032541,,,6025453.22999999,17670.53153,0,14497,322273,471846,3191354,221810,558387,468675,501417,275193,0.0,42.2773892545487,939.832247552444,9306.80959476627,646.854081686932,1628.40085168709,1366.77772940679,1462.26147348912,802.533632611315,4624.1422995878,0,0,0,0,0,0,0
OH,2018-2019,43802,28423,Columbus City School District - 043802 (Franklin),Ohio Avenue Elementary School - 028423 (Franklin),3904380.0,3904380.0,36502500300000.0,390438000696.0,313.0,PK-05,2.0,310.743776999999,Weighted Enrollment,,,18016.5409394506,,,16640.5520648609,,,1375.98887458975,,,5598527.98,18115.30096,0,13147,298019,427580,2748871,224679,719860,406799,463019,296555,0.0,42.3074280905068,959.049905607604,8846.10065739155,723.036458426003,2316.57060665771,1309.11464720981,1490.03325012683,954.33911135089,5350.07904599163,0,0,0,0,0,0,0
OH,2018-2019,43802,28530,Columbus City School District - 043802 (Franklin),Olde Orchard Alt Elementary School - 028530 (Franklin),3904380.0,3904380.0,36502500300000.0,390438000697.0,524.0,KG-05,2.0,534.150065,Weighted Enrollment,,,16669.199076106,,,15293.1932714451,,,1376.0058046609,,,8903853.77,16767.9591,0,22285,484249,734994,4600413,322384,805972,788526,765563,379467,0.0,41.7207287993122,906.579314934652,8612.585116881,603.546683084274,1508.88741350242,1476.22573068487,1433.23633219065,710.41195136801,4536.95987100552,0,0,0,0,0,0,0
