state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_NE,enrollmetric,pp_stloc_raw_NE,pp_fed_raw_NE,pp_total_raw_NE,schoolstloc_raw_NE,schoolfed_raw_NE,schooltot_raw_NE,pp_total_norm_NERDS,pp_schsalary_raw_NE,pp_schbenefits_raw_NE,pp_schbuildcontents_raw_NE,pp_stloc_operational_NE,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
NE,2018-2019,550161,5,RAYMOND CENTRAL PUBLIC SCHOOLS,RAYMOND CENTRAL PRESCHOOL,3104950,3104950,28505580100000.0,310495002365,31.0,PK-PK,1.0,31,ADM,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,0,0,1,1,0,1,0
NE,2018-2019,550161,1,RAYMOND CENTRAL PUBLIC SCHOOLS,SECONDARY SCH AT RAYMOND,3104950,3104950,28505580100000.0,310495000137,309.0,07-12,4.0,307.66,ADM,13099,296,16130,4030038.34,91067.36,4962555.8,15224.0,8362,2280,2735,13099,0,0,1,1,0,0,0
NE,2018-2019,910002,2,RED CLOUD COMMUNITY SCHOOLS,RED CLOUD ELEMENTARY SCHOOL,3175990,3175990,28509100700000.0,317599001550,169.0,PK-06,2.0,133.64,ADM,11576,1139,14563,1547016.64,152215.96,1946199.31999999,14032.0,7364,3407,1848,11576,0,0,1,1,0,0,0
NE,2018-2019,910002,1,RED CLOUD COMMUNITY SCHOOLS,RED CLOUD HIGH SCHOOL,3175990,3175990,28509100700000.0,317599001551,82.0,07-12,4.0,81.64,ADM,19437,132,23263,1586836.68,10776.48,1899191.32,22732.0,11389,4845,3694,19437,0,0,1,1,0,0,0
NE,2018-2019,60075,3,RIVERSIDE PUBLIC SCHOOLS,RIVERSIDE ELEMENTARY - CEDAR RAPIDS,3100184,3100184,28500610100000.0,310018402296,77.0,PK-05,2.0,60.38,ADM,18294,805,24032,1104591.72,48605.9,1451052.16,22681.0,11762,5011,4933,18480.4359059291,0,0,1,1,0,0,0
NE,2018-2019,60075,4,RIVERSIDE PUBLIC SCHOOLS,RIVERSIDE ELEMENTARY - SPALDING,3100184,3100184,28500610100000.0,310018402297,53.0,PK-05,2.0,35.91,ADM,24071,2006,29537,864389.609999999,72035.4599999999,1060673.67,28186.0,17073,6873,3460,24384.4781397939,0,0,1,1,0,0,0
NE,2018-2019,60075,1,RIVERSIDE PUBLIC SCHOOLS,RIVERSIDE HIGH SCHOOL,3100184,3100184,28500610100000.0,310018402308,55.0,09-12,4.0,53.98,ADM,23730,253,27786,1280945.4,13656.9399999999,1499888.28,26435.0,14182,5659,3803,23938.5402000741,0,0,1,1,0,0,0
NE,2018-2019,60075,2,RIVERSIDE PUBLIC SCHOOLS,RIVERSIDE MIDDLE SCHOOL,3100184,3100184,28500610100000.0,310018402300,55.0,06-08,3.0,54.31,ADM,17371,338,20949,943419.01,18356.78,1137740.19,19598.0,9716,3844,3240,17578.2730620511,0,0,1,1,0,0,0
NE,2018-2019,750100,6,ROCK COUNTY PUBLIC SCHOOLS,BASSETT GRADE SCHOOL,3176170,3176170,28507502100000.0,317617000212,125.0,PK-06,2.0,98.44,ADM,15427,1161,18082,1518633.88,114288.84,1779992.08,17357.0,9721,4129,1494,15427,0,0,1,1,0,0,0
NE,2018-2019,750100,3,ROCK COUNTY PUBLIC SCHOOLS,PONY LAKE SCHOOL,3176170,3176170,28507502100000.0,317617000498,8.0,PK-08,3.0,8,ADM,20134,16,21591,161072,128,172728,20866.0,11127,4873,1441,20134,0,0,1,1,0,0,0
NE,2018-2019,750100,1,ROCK COUNTY PUBLIC SCHOOLS,ROCK COUNTY HIGH SCHOOL,3176170,3176170,28507502100000.0,317617001559,109.0,07-12,4.0,106.34,ADM,16836,133,20028,1790340.24,14143.22,2129777.52,19303.0,9782,3830,3059,16836,0,0,1,1,0,0,0
NE,2018-2019,50071,2,SANDHILLS PUBLIC SCHOOLS,ELEMENTARY SCHOOL AT HALSEY,3176380,3176380,28500501000000.0,317638001569,50.0,PK-06,2.0,47.06,ADM,22944,1857,26902,1079744.64,87390.42,1266008.12,25153.0,12747,5755,2101,23003.0522736931,0,0,1,1,0,0,0
NE,2018-2019,50071,1,SANDHILLS PUBLIC SCHOOLS,HIGH SCHOOL AT DUNNING,3176380,3176380,28500501000000.0,317638001570,40.0,07-12,4.0,40.16,ADM,30993,579,37534,1244678.88,23252.64,1507365.44,35785.0,16697,7700,5962,31062.1982071713,0,0,1,1,0,0,0
NE,2018-2019,540505,2,SANTEE COMMUNITY SCHOOLS,SANTEE ELEMENTARY SCHOOL,3176400,3176400,28505412300000.0,317640001571,107.0,PK-06,2.0,80.05,ADM,35078,2597,40027,2807993.9,207889.85,3204161.35,,20735,8173,2352,37096.7632729544,0,0,1,1,0,0,1
NE,2018-2019,540505,1,SANTEE COMMUNITY SCHOOLS,SANTEE HIGH SCHOOL,3176400,3176400,28505412300000.0,317640001572,74.0,07-12,4.0,69.23,ADM,42309,756,45784,2929052.07,52337.88,3169626.32,,22984,8866,2719,44643.2770475227,0,0,1,1,0,0,1
NE,2018-2019,210084,2,SARGENT PUBLIC SCHOOLS,SARGENT ELEMENTARY SCHOOL,3176410,3176410,28502112600000.0,317641001573,89.0,PK-06,2.0,72.03,ADM,17812,884,20841,1282998.36,63674.52,1501177.23,19830.0,10529,4878,2145,17845.9303068166,0,0,1,1,0,0,0
NE,2018-2019,210084,1,SARGENT PUBLIC SCHOOLS,SARGENT HIGH SCHOOL,3176410,3176410,28502112600000.0,317641001574,81.0,07-12,4.0,79.9,ADM,17598,799,21924,1406080.2,63840.1,1751727.6,20913.0,10918,5201,3527,17628.5882352941,0,0,1,1,0,0,0
NE,2018-2019,190123,9,SCHUYLER COMMUNITY SCHOOLS,NORTH WARD PREKINDERGARTEN,3176450,3176450,28501960100000.0,317645002217,84.0,PK-PK,1.0,84,ADM,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,0,0,1,1,0,1,0
NE,2018-2019,190123,2,SCHUYLER COMMUNITY SCHOOLS,RICHLAND ELEMENTARY SCHOOL,3176450,3176450,28501960100000.0,317645000215,31.0,PK-08,3.0,30.02,ADM,18118,891,21623,543902.36,26747.82,649122.46,21612.0,11242,4405,2614,28640.218520986,0,0,1,1,0,0,0
NE,2018-2019,190123,1,SCHUYLER COMMUNITY SCHOOLS,SCHUYLER CENTRAL HIGH SCHOOL,3176450,3176450,28501960100000.0,317645001575,566.0,09-12,4.0,557.42,ADM,10887,1174,13488,6068631.53999999,654411.08,7518480.95999999,13477.0,7128,2906,1427,11453.6768325499,0,0,1,1,0,0,0
NE,2018-2019,190123,3,SCHUYLER COMMUNITY SCHOOLS,SCHUYLER ELEMENTARY SCHOOL,3176450,3176450,28501960100000.0,317645001576,787.0,PK-05,2.0,784.42,ADM,8181,849,9775,6417340.02,665972.58,7667705.5,9764.0,5335,2249,745,8583.68861069325,0,0,1,1,0,0,0
NE,2018-2019,190123,5,SCHUYLER COMMUNITY SCHOOLS,SCHUYLER ELEMENTARY-FISHER'S,3176450,3176450,28501960100000.0,317645000446,65.0,PK-08,3.0,64.08,ADM,11409,713,12826,731088.72,45689.04,821890.08,12815.0,7358,2876,704,16338.4163545568,0,0,1,1,0,0,0
NE,2018-2019,190123,10,SCHUYLER COMMUNITY SCHOOLS,SCHUYLER HEADSTART,3176450,3176450,28501960100000.0,317645002218,100.0,PK-PK,1.0,100,ADM,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,0,0,1,1,0,1,0
NE,2018-2019,190123,8,SCHUYLER COMMUNITY SCHOOLS,SCHUYLER MIDDLE SCHOOL,3176450,3176450,28501960100000.0,317645002216,401.0,06-08,3.0,404.44,ADM,10700,727,13014,4327508,294027.88,5263382.16,13003.0,7032,2689,1587,11481.0231431114,0,0,1,1,0,0,0
NE,2018-2019,790032,2,SCOTTSBLUFF PUBLIC SCHOOLS,BLUFFS MIDDLE SCHOOL,3176470,3176470,28507901100000.0,317647001581,777.0,06-08,3.0,781.32,ADM,9723,224,12008,7596774.36,175015.68,9382090.56,11631.0,7178,1518,2061,10817.8151845594,0,0,1,1,0,0,0
NE,2018-2019,790032,10,SCOTTSBLUFF PUBLIC SCHOOLS,EARLY CHILDHOOD LEARNING CENTER,3176470,3176470,28507901100000.0,317647002220,120.0,PK-PK,1.0,120,ADM,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,0,0,1,1,0,1,0
NE,2018-2019,790032,8,SCOTTSBLUFF PUBLIC SCHOOLS,LAKE MINATARE SCHOOL,3176470,3176470,28507901100000.0,317647001119,76.0,PK-05,2.0,67.64,ADM,15296,2501,18880,1034621.44,169167.64,1277043.2,18503.0,10075,2525,1083,27942.3778829095,0,0,1,1,0,0,0
NE,2018-2019,790032,3,SCOTTSBLUFF PUBLIC SCHOOLS,LINCOLN HEIGHTS ELEMENTARY SCH,3176470,3176470,28507901100000.0,317647001578,326.0,PK-05,2.0,316.79,ADM,10017,1093,11620,3173285.43,346251.47,3681099.8,11243.0,8278,1776,510,12717.2146532403,0,0,1,1,0,0,0
NE,2018-2019,790032,4,SCOTTSBLUFF PUBLIC SCHOOLS,LONGFELLOW ELEMENTARY SCHOOL,3176470,3176470,28507901100000.0,317647001579,419.0,PK-05,2.0,394.77,ADM,8466,629,9603,3342122.82,248310.33,3790976.31,9226.0,6465,1421,508,10632.833852623,0,0,1,1,0,0,0
NE,2018-2019,790032,5,SCOTTSBLUFF PUBLIC SCHOOLS,ROOSEVELT ELEMENTARY SCHOOL,3176470,3176470,28507901100000.0,317647001580,312.0,PK-05,2.0,284.26,ADM,8883,1906,11431,2525081.58,541799.559999999,3249376.06,11054.0,8018,1659,642,11892.2204319988,0,0,1,1,0,0,0
NE,2018-2019,790032,1,SCOTTSBLUFF PUBLIC SCHOOLS,SCOTTSBLUFF SENIOR HIGH SCHOOL,3176470,3176470,28507901100000.0,317647001582,1023.0,09-12,4.0,1006.39,ADM,11452,255,13149,11525178.28,256629.449999999,13233022.11,12772.0,7902,1687,1442,12301.9696936575,0,0,1,1,0,0,0
NE,2018-2019,790032,6,SCOTTSBLUFF PUBLIC SCHOOLS,WESTMOOR ELEMENTARY SCHOOL,3176470,3176470,28507901100000.0,317647001583,418.0,PK-05,2.0,404.39,ADM,9823,891,11286,3972322.96999999,360311.49,4563945.54,10909.0,7948,1676,572,11938.2872227305,0,0,1,1,0,0,0
NE,2018-2019,270062,2,SCRIBNER-SNYDER COMMUNITY SCHS,ELEMENTARY SCHOOL AT SCRIBNER,3100076,3100076,28502706700000.0,310007601584,115.0,PK-06,2.0,99.17,ADM,19102,889,21585,1894345.34,88162.13,2140584.45,20320.0,10628,4604,1594,19102,0,0,1,1,0,0,0
NE,2018-2019,270062,1,SCRIBNER-SNYDER COMMUNITY SCHS,SCRIBNER-SNYDER SECONDARY SCH,3100076,3100076,28502706700000.0,310007601585,89.0,07-12,4.0,87.36,ADM,19743,478,22030,1724748.48,41758.08,1924540.8,20765.0,11766,4543,1809,19743,0,0,1,1,0,0,0
NE,2018-2019,800009,3,SEWARD PUBLIC SCHOOLS,SEWARD ELEMENTARY SCHOOL,3176560,3176560,28508000700000.0,317656001590,531.0,PK-04,2.0,463.41,ADM,9706,406,11194,4497857.46,188144.46,5187411.54,10607.0,6586,2657,1082,9706,0,0,1,1,0,0,0
NE,2018-2019,800009,1,SEWARD PUBLIC SCHOOLS,SEWARD HIGH SCHOOL,3176560,3176560,28508000700000.0,317656001591,523.0,09-12,4.0,520.08,ADM,13511,51,15567,7026800.88,26524.08,8096085.36,14980.0,7824,3104,2005,13511,0,0,1,1,0,0,0
NE,2018-2019,800009,2,SEWARD PUBLIC SCHOOLS,SEWARD MIDDLE SCHOOL,3176560,3176560,28508000700000.0,317656001592,417.0,05-08,3.0,423.99,ADM,9799,395,11822,4154678.01,167476.05,5012409.78,11235.0,6473,2649,1628,9799,0,0,1,1,0,0,0
NE,2018-2019,720032,1,SHELBY - RISING CITY PUBLIC SCHOOLS,SHELBY - RISING CITY  HIGH SCHOOL,3176590,3176590,28507202400000.0,317659001594,126.0,09-12,4.0,125.99,ADM,18535,244,21570,2335224.65,30741.5599999999,2717604.3,,10922,4697,2791,18535,0,0,1,1,0,0,1
NE,2018-2019,720032,2,SHELBY - RISING CITY PUBLIC SCHOOLS,SHELBY - RISING CITY ELEMENTARY SCHOOL,3176590,3176590,28507202400000.0,317659001593,211.0,PK-05,2.0,177.47,ADM,13012,871,16473,2309239.64,154576.37,2923463.31,,8192,3336,2590,13012,0,0,1,1,0,0,1
NE,2018-2019,720032,3,SHELBY - RISING CITY PUBLIC SCHOOLS,SHELBY - RISING CITY MIDDLE SCHOOL,3176590,3176590,28507202400000.0,317659002257,71.0,06-08,3.0,72.18,ADM,14032,244,16848,1012829.76,17611.92,1216088.64,,8097,3323,2572,14032,0,0,1,1,0,0,1
NE,2018-2019,100019,2,SHELTON PUBLIC SCHOOLS,SHELTON ELEMENTARY SCHOOL,3176620,3176620,28501009300000.0,317662001595,161.0,PK-06,2.0,123.91,ADM,15869,890,19286,1966327.79,110279.9,2389728.26,,10148,4513,2527,16118.9636833185,0,0,1,1,0,0,1
NE,2018-2019,100019,1,SHELTON PUBLIC SCHOOLS,SHELTON HIGH SCHOOL,3176620,3176620,28501009300000.0,317662001596,137.0,07-12,4.0,133.52,ADM,16543,210,19180,2208821.36,28039.2,2560913.6,,9650,3946,2427,16774.9727381665,0,0,1,1,0,0,1
NE,2018-2019,300054,2,SHICKLEY PUBLIC SCHOOLS,SHICKLEY ELEMENTARY SCHOOL,3176650,3176650,28503004100000.0,317665001597,104.0,PK-06,2.0,68.14,ADM,22144,502,25361,1508892.16,34206.28,1728098.54,,16535,6025,2715,22158.6756677428,0,0,1,1,0,0,1
NE,2018-2019,300054,1,SHICKLEY PUBLIC SCHOOLS,SHICKLEY HIGH SCHOOL,3176650,3176650,28503004100000.0,317665001598,59.0,07-12,4.0,59,ADM,23527,97,26544,1388093,5723,1566096,,13978,5996,2920,23543.9491525423,0,0,1,1,0,0,1
NE,2018-2019,170001,3,SIDNEY PUBLIC SCHOOLS,CENTRAL ELEMENTARY SCHOOL,3176710,3176710,28501702900000.0,317671001599,217.0,PK-KG,1.0,97.52,ADM,13210,456,15263,1288239.2,44469.1199999999,1488447.76,13776.0,10633,3876,1597,15673.7612797374,0,0,1,1,0,0,0
NE,2018-2019,170001,4,SIDNEY PUBLIC SCHOOLS,NORTH WARD ELEMENTARY SCHOOL,3176710,3176710,28501702900000.0,317671001600,194.0,03-04,2.0,195.6,ADM,11764,878,13494,2301038.4,171736.8,2639426.4,12007.0,7882,3054,852,12992.353783231,0,0,1,1,0,0,0
NE,2018-2019,170001,8,SIDNEY PUBLIC SCHOOLS,SIDNEY ALTERNATIVE PROGRAM,3176710,3176710,28501702900000.0,317671002229,0.0,09-12,4.0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,0,0,1,1,0,1,0
NE,2018-2019,170001,1,SIDNEY PUBLIC SCHOOLS,SIDNEY HIGH SCHOOL,3176710,3176710,28501702900000.0,317671001601,376.0,09-12,4.0,379.42,ADM,11679,0,14149,4431246.18,0,5368413.58,12662.0,6855,2724,2470,12312.245479943,0,0,1,1,0,0,0
NE,2018-2019,170001,2,SIDNEY PUBLIC SCHOOLS,SIDNEY MIDDLE SCHOOL,3176710,3176710,28501702900000.0,317671001602,168.0,07-08,3.0,165.47,ADM,11563,0,13756,1913329.61,0,2276205.32,12269.0,6919,2689,2193,13015.0215144739,0,0,1,1,0,0,0
NE,2018-2019,170001,5,SIDNEY PUBLIC SCHOOLS,SOUTH WARD ELEMENTARY SCHOOL,3176710,3176710,28501702900000.0,317671001603,172.0,01-02,2.0,168.26,ADM,10798,803,11763,1816871.48,135112.78,1979242.38,10276.0,6947,2788,162,12225.9448472601,0,0,1,1,0,0,0
NE,2018-2019,170001,6,SIDNEY PUBLIC SCHOOLS,WEST ELEMENTARY SCHOOL,3176710,3176710,28501702900000.0,317671000076,185.0,05-06,2.0,183.41,ADM,10604,0,11960,1944879.64,0,2193583.6,10473.0,6151,2600,1356,11913.994002508,0,0,1,1,0,0,0
NE,2018-2019,10123,2,SILVER LAKE PUBLIC SCHOOLS,SILVER LAKE ELEM SCH-BLADEN,3100066,3100066,28500103200000.0,310006601884,154.0,PK-06,2.0,121.79,ADM,14980,767,17718,1824414.2,93412.93,2157875.22,18227.0,9985,3667,1971,14980,0,0,1,1,0,0,0
NE,2018-2019,10123,1,SILVER LAKE PUBLIC SCHOOLS,SILVER LAKE HIGH SCHOOL,3100066,3100066,28500103200000.0,310006601883,93.0,07-12,4.0,94.09,ADM,24129,44,27329,2270297.61,4139.96,2571385.61,27838.0,12209,4403,3156,24129,0,0,1,1,0,1,0
NE,2018-2019,830500,9,SIOUX COUNTY PUBLIC SCHOOLS,CHALK BUTTE SCHOOL,3176800,3176800,28508300200000.0,317680001907,10.0,PK-08,3.0,9.99,ADM,24022,166,25058,239979.78,1658.34,250329.42,23505.0,14572,5584,870,24022,0,0,1,1,0,0,0
NE,2018-2019,830500,4,SIOUX COUNTY PUBLIC SCHOOLS,HARRISON GRADE SCHOOL,3176800,3176800,28508300200000.0,317680001045,51.0,PK-08,3.0,47.42,ADM,23964,920,25887,1136372.88,43626.4,1227561.54,24334.0,13450,6406,1003,23964,0,0,1,1,0,0,0
NE,2018-2019,830500,6,SIOUX COUNTY PUBLIC SCHOOLS,PINK SCHOOL,3176800,3176800,28508300200000.0,317680000600,8.0,PK-08,3.0,8.16,ADM,31268,203,32520,255146.88,1656.48,265363.2,30967.0,18497,8872,1049,31268,0,0,1,1,0,0,0
NE,2018-2019,830500,1,SIOUX COUNTY PUBLIC SCHOOLS,SIOUX COUNTY HIGH SCHOOL,3176800,3176800,28508300200000.0,317680001607,31.0,09-12,4.0,30.14,ADM,39143,342,45256,1179770.02,10307.88,1364015.84,43703.0,21997,8689,5771,39143,0,0,1,1,0,0,0
NE,2018-2019,220011,8,SO SIOUX CITY COMMUNITY SCHS,CARDINAL ELEMENTARY SCHOOL,3176860,3176860,28502203900000.0,317686000236,423.0,PK-05,2.0,395.59,ADM,11394,822,13002,4507352.46,325174.98,5143461.18,12942.0,8285,1948,786,11397.8499456508,0,0,1,1,0,0,0
NE,2018-2019,220011,11,SO SIOUX CITY COMMUNITY SCHS,COVINGTON ELEMENTARY SCHOOL,3176860,3176860,28502203900000.0,317686001313,382.0,01-05,2.0,385.48,ADM,11557,920,13335,4454992.36,354641.6,5140375.8,13275.0,8301,2069,858,11560.9509183355,0,0,1,1,0,0,0
NE,2018-2019,220011,7,SO SIOUX CITY COMMUNITY SCHS,DAKOTA CITY ELEMENTARY SCHOOL,3176860,3176860,28502203900000.0,317686001610,196.0,PK-05,2.0,199.53,ADM,13021,815,14778,2598080.13,162616.95,2948654.34,14718.0,9368,2231,942,13028.6329374028,0,0,1,1,0,0,0
NE,2018-2019,220011,4,SO SIOUX CITY COMMUNITY SCHS,E N SWETT ELEMENTARY SCHOOL,3176860,3176860,28502203900000.0,317686002273,269.0,PK-KG,1.0,85.19,ADM,15677,687,17877,1335523.63,58525.53,1522941.63,17817.0,9130,2065,1513,15694.8776851743,0,0,1,1,0,0,0
NE,2018-2019,220011,5,SO SIOUX CITY COMMUNITY SCHS,HARNEY ELEMENTARY SCHOOL,3176860,3176860,28502203900000.0,317686001612,353.0,PK-05,2.0,346.53,ADM,11734,1114,13621,4066183.01999999,386034.42,4720085.13,13561.0,8765,2056,773,11738.3950018757,0,0,1,1,0,0,0
NE,2018-2019,220011,6,SO SIOUX CITY COMMUNITY SCHS,LEWIS & CLARK ELEMENTARY SCH,3176860,3176860,28502203900000.0,317686001614,245.0,PK-05,2.0,241.12,ADM,11597,1111,13270,2796268.64,267884.32,3199662.4,13210.0,8769,2031,562,11603.3163570006,0,0,1,1,0,0,0
NE,2018-2019,220011,3,SO SIOUX CITY COMMUNITY SCHS,SOUTH SIOUX CITY MIDDLE SCHOOL,3176860,3176860,28502203900000.0,317686001615,808.0,06-08,3.0,812.38,ADM,11798,262,13151,9584459.24,212843.56,10683609.38,13091.0,8029,1995,1091,11799.8747384229,0,0,1,1,0,0,0
NE,2018-2019,220011,1,SO SIOUX CITY COMMUNITY SCHS,SOUTH SIOUX HIGH SCHOOL,3176860,3176860,28502203900000.0,317686001616,1189.0,09-12,4.0,1187.17,ADM,10957,267,11994,13007821.69,316974.39,14238916.98,11934.0,7444,1813,770,10958.2828828221,0,0,1,1,0,0,0
NE,2018-2019,652005,10,SOUTH CENTRAL NEBRASKA UNIFIED 5,CLAY CO LEARNING CENTER - FAIRFIELD,3100122,3100122,28501830100000.0,310012200199,67.0,PK-PK,1.0,67,ADM,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,0,0,1,1,0,1,0
NE,2018-2019,652005,13,SOUTH CENTRAL NEBRASKA UNIFIED 5,LAWRENCE - NELSON MIDDLE SCHOOL,3100122,3100122,28501830100000.0,310012202321,47.0,06-08,3.0,48.14,ADM,10087,2,12425,485588.18,96.28,598139.5,12173.0,7109,2200,2336,10087,0,0,1,1,0,0,0
NE,2018-2019,652005,11,SOUTH CENTRAL NEBRASKA UNIFIED 5,LAWRENCE EARLY LEARNING CENTER,3100122,3100122,28501830100000.0,310012200698,27.0,PK-PK,1.0,27,ADM,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,0,0,1,1,0,1,0
NE,2018-2019,652005,7,SOUTH CENTRAL NEBRASKA UNIFIED 5,LAWRENCE/NELSON ELEMENTARY SCH,3100122,3100122,28501830100000.0,310012200807,94.0,PK-05,2.0,88.43,ADM,16211,617,20333,1433538.73,54561.31,1798047.19,20081.0,8940,4652,3505,16211,0,0,1,1,0,0,0
NE,2018-2019,652005,6,SOUTH CENTRAL NEBRASKA UNIFIED 5,LAWRENCE/NELSON HIGH SCH,3100122,3100122,28501830100000.0,310012200806,65.0,09-12,4.0,66.41,ADM,23798,33,26172,1580425.18,2191.52999999999,1738082.52,25920.0,12405,6145,2341,23798,0,0,1,1,0,0,0
NE,2018-2019,652005,2,SOUTH CENTRAL NEBRASKA UNIFIED 5,SANDY CREEK ELEMENTARY SCHOOL,3100122,3100122,28501830100000.0,310012200770,170.0,PK-05,2.0,172.25,ADM,15258,612,18102,2628190.5,105417,3118069.5,17850.0,9315,4358,2232,15258,0,0,1,1,0,0,0
NE,2018-2019,652005,1,SOUTH CENTRAL NEBRASKA UNIFIED 5,SANDY CREEK HIGH SCHOOL,3100122,3100122,28501830100000.0,310012200762,125.0,09-12,4.0,123.96,ADM,21305,152,23721,2640967.8,18841.92,2940455.15999999,23469.0,11632,4819,2264,21305,0,0,1,1,0,0,0
NE,2018-2019,652005,12,SOUTH CENTRAL NEBRASKA UNIFIED 5,SANDY CREEK MIDDLE SCHOOL,3100122,3100122,28501830100000.0,310012202285,91.0,06-08,3.0,89.54,ADM,13654,1,15922,1222579.16,89.54,1425655.88,15670.0,8789,3453,2267,13654,0,0,1,1,0,0,0
NE,2018-2019,250095,2,SOUTH PLATTE PUBLIC SCHOOLS,SO PLATTE ELEM AT BIG SPRINGS,3100110,3100110,28502530100000.0,310011000353,95.0,PK-06,2.0,95.57,ADM,17979,1104,21192,1718253.02999999,105509.28,2025319.44,,8596,3636,2109,17979,0,0,1,1,0,0,1
NE,2018-2019,250095,1,SOUTH PLATTE PUBLIC SCHOOLS,SOUTH PLATTE HIGH SCHOOL,3100110,3100110,28502530100000.0,310011000348,91.0,07-12,4.0,88.1,ADM,24744,171,26990,2179946.4,15065.0999999999,2377819,,12637,5248,2075,24744,0,0,1,1,0,0,1
NE,2018-2019,340001,3,SOUTHERN SCHOOL DISTRICT 1,3-YEAR-OLD PRESCHOOL,3177180,3177180,28503410500000.0,317718002379,19.0,PK-PK,1.0,19,ADM,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,0,0,1,1,0,1,0
NE,2018-2019,340001,2,SOUTHERN SCHOOL DISTRICT 1,SOUTHERN ELEMENTARY SCHOOL,3177180,3177180,28503410500000.0,317718001631,193.0,PK-06,2.0,185.24,ADM,14369,611,16211,2661713.56,113181.64,3002925.64,14687.0,9126,3858,1231,14369,0,0,1,1,0,0,0
NE,2018-2019,340001,1,SOUTHERN SCHOOL DISTRICT 1,SOUTHERN HIGH SCHOOL,3177180,3177180,28503410500000.0,317718001632,167.0,07-12,4.0,171.47,ADM,15724,150,18411,2696194.28,25720.5,3156934.17,16887.0,9600,3910,2537,15724,0,0,1,1,0,0,0
NE,2018-2019,330540,7,SOUTHERN VALLEY SCHOOLS,SO VALLEY ELEMENTARY SCHOOL,3100109,3100109,28503304400000.0,310010902208,192.0,PK-06,2.0,164.25,ADM,16229,674,18991,2665613.25,110704.5,3119271.75,17295.0,8664,3838,2088,16229,0,0,1,1,0,0,0
NE,2018-2019,330540,1,SOUTHERN VALLEY SCHOOLS,SOUTHERN VALLEY JR/SR HIGH,3100109,3100109,28503304400000.0,310010901464,194.0,07-12,4.0,192.29,ADM,19484,674,23820,3746578.36,129603.459999999,4580347.8,22124.0,11678,4677,3662,19484,0,0,1,1,0,0,0
NE,2018-2019,730179,5,SOUTHWEST PUBLIC SCHOOLS,SOUTHWEST ELEMENTARY-INDIANOLA,3100178,3100178,28507302200000.0,310017802188,156.0,PK-06,2.0,123.08,ADM,15308,993,17954,1884108.64,122218.44,2209778.32,16490.0,10573,3762,1653,15341.1572960675,0,0,1,1,0,0,0
NE,2018-2019,730179,7,SOUTHWEST PUBLIC SCHOOLS,SOUTHWEST JR/SR HIGH SCHOOL,3100178,3100178,28507302200000.0,310017801758,150.0,07-12,4.0,147.67,ADM,19933,72,24164,2943506.11,10632.24,3568297.88,22700.0,10984,4717,4159,19960.6359450125,0,0,1,1,0,0,0
NE,2018-2019,770046,5,SPRINGFIELD PLATTEVIEW COMMUNITY SCHOOLS,PLATTEVIEW CENTRAL JR HIGH SCHOOL,3175630,3175630,28507750100000.0,317563001902,191.0,07-08,3.0,190.68,ADM,11366,282,12952,2167268.88,53771.76,2469687.36,12559.0,6833,3001,1304,11442.0960771973,0,0,1,1,0,0,0
NE,2018-2019,770046,1,SPRINGFIELD PLATTEVIEW COMMUNITY SCHOOLS,PLATTEVIEW SENIOR HIGH SCHOOL,3175630,3175630,28507750100000.0,317563001514,404.0,09-12,4.0,400.89,ADM,14706,282,17183,5895488.34,113050.98,6888492.87,16790.0,8849,3590,2195,14742.1944673102,0,0,1,1,0,0,0
NE,2018-2019,770046,2,SPRINGFIELD PLATTEVIEW COMMUNITY SCHOOLS,SPRINGFIELD ELEMENTARY SCHOOL,3175630,3175630,28507750100000.0,317563001516,291.0,PK-06,2.0,261.44,ADM,12508,282,13666,3270091.52,73726.08,3572839.04,13273.0,7659,3187,876,12563.5003059975,0,0,1,1,0,0,0
NE,2018-2019,770046,4,SPRINGFIELD PLATTEVIEW COMMUNITY SCHOOLS,WESTMONT ELEMENTARY SCHOOL,3175630,3175630,28507750100000.0,317563001483,272.0,PK-12,4.0,245.79,ADM,13737,282,15120,3376417.23,69312.78,3716344.8,14727.0,8515,3468,1101,13796.0341348305,0,0,1,1,0,0,0
NE,2018-2019,60017,2,ST EDWARD PUBLIC SCHOOLS,ST EDWARD ELEMENTARY SCHOOL,3176980,3176980,28500601500000.0,317698001621,103.0,PK-06,2.0,84.73,ADM,16847,760,19853,1427446.31,64394.8,1682144.69,18694.0,10001,5226,2246,16847,0,0,1,1,0,0,0
