state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_WA,enrollmetric,pp_stloc_raw_WA,pp_fed_raw_WA,pp_total_raw_WA,schoolstloc_raw_WA,schoolfed_raw_WA,schooltot_raw_WA,pp_total_norm_NERDS,nonperfed_admin_raw_WA,nonperfed_instruction_raw_WA,nonperfed_instructionsupport_raw_WA,nonperfed_food_raw_WA,nonperfed_maintenanceops_raw_WA,nonperfed_publicactives_raw_WA,nonperstloc_admin_raw_WA,nonperstloc_instruction_raw_WA,nonperstloc_instructionsupport_raw_WA,nonperstloc_food_raw_WA,nonperstloc_transportation_raw_WA,nonperstloc_maintenanceops_raw_WA,nonperstloc_otherservices_raw_WA,nonperstloc_publicactives_raw_WA,perfed_raw_WA,perstloc_raw_WA,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
WA,2018-2019,17001,1796,Seattle School District #1,Salmon Bay K-8 School,5307710.0,5307710.0,48501701700000.0,530771002716.0,652.0,KG-08,3.0,658.64,October Count Day,16248.5758475223,179.576580947493,16428.1524284698,10701961.9962121,118276.319275256,10820238.3154874,16218.01875,0,41244.2314571195,6637.96513980592,70394.1226783313,0,0,72615.3824821465,615555.907809317,64665.3904107549,0,456921.346235527,297674.261088123,55331.3379357391,4363.97043227773,0,9134834.39981826,1,0,1,1,0,0,0
WA,2018-2019,17001,5205,Seattle School District #1,Sand Point Elementary,5307710.0,5307710.0,48501701700000.0,530771003316.0,210.0,PK-05,2.0,190.9,October Count Day,21575.3534642473,1451.27304995243,23026.6265141998,4118734.97632482,277048.025235919,4395783.00156074,22816.49284,0,11954.2144193551,1923.94562308537,20403.0092604358,0,0,21046.8184681188,178412.520953478,18742.5953926471,0,132433.93203626,86277.8094888296,16037.2167070518,1264.85174833266,242766.855933043,3664519.2315301,1,0,1,1,0,0,0
WA,2018-2019,17001,3665,Seattle School District #1,Sanislo Elementary School,5307710.0,5307710.0,48501701700000.0,530771001244.0,218.0,KG-05,2.0,218.78,October Count Day,19738.9638428396,1491.4357330461,21230.3995758857,4318490.50953644,326296.309675827,4644786.81921227,21020.2659,0,13700.0682591228,2204.92835735263,23382.7677632171,0,0,24120.6021186748,204468.786454698,21479.8586694779,0,151775.252230974,98878.2564691783,18379.3728191136,1449.57708486232,287008.545296135,3797938.80368947,1,0,1,1,0,0,0
WA,2018-2019,17001,5260,Seattle School District #1,Seattle Skills Center,5307710.0,5307710.0,48501701700000.0,530771003414.0,0.0,09-12,4.0,111.74,October Count Day,2379.33863171669,179.576580947492,2558.91521266418,265867.298708023,20065.8871550728,285933.185863096,2348.781537,0,6997.19182408986,1126.14816094059,11942.5471700424,0,0,12319.3897099403,104430.670986597,10970.6527458061,0,77517.9023872795,50501.2175604075,9387.10631139846,740.359006593458,0,0,1,0,1,1,0,1,0
WA,2018-2019,17001,1596,Seattle School District #1,Seattle World School,5307710.0,5307710.0,48501701700000.0,530771001311.0,242.0,06-12,4.0,276.81,October Count Day,21028.8890998054,1653.62118768871,22682.5102874941,5821006.79171713,457738.880964113,6278745.67268125,22472.37661,0,17333.9240095427,2789.77154492542,29584.8978176073,0,0,30518.4380312204,258702.828313946,27177.2542202129,0,192032.670125495,125105.083523326,23254.3842675695,1834.0681637295,408030.287592037,5162382.06507163,1,0,1,1,0,0,0
WA,2018-2019,17001,3778,Seattle School District #1,South Lake High School,5307710.0,5307710.0,48501701700000.0,530771001234.0,62.0,09-12,4.0,55.05,October Count Day,37073.4785516029,2261.1801230711,39334.658674674,2040894.99426574,124477.965775064,2165372.9600408,39124.525,0,3447.24726969882,554.809882403613,5883.63362905704,0,0,6069.2894534832,51448.9747432633,5404.81862946686,0,38190.0888349716,24880.0073984289,4624.66621122682,364.746405163503,114592.274993905,1909912.40258974,1,0,1,1,0,1,0
WA,2018-2019,17001,4218,Seattle School District #1,South Shore PK-8 School,5307710.0,5307710.0,48501701700000.0,530771002933.0,583.0,PK-08,3.0,537.04,October Count Day,18999.2253995354,1076.50263956284,20075.7280390982,10203344.0085664,578124.97755083,10781468.9861173,19865.59436,0,33629.6035189656,5412.44503625861,57397.7584768173,0,0,59208.9229445707,501910.216096677,52726.6811402159,0,372563.220852556,242716.787888324,45115.9081212944,3558.28173349696,481685.170518788,8925543.98978935,1,0,1,1,0,0,0
WA,2018-2019,17001,5488,Seattle School District #1,Stephen Decatur Elementary School,5307710.0,5307710.0,48501701700000.0,530771003618.0,245.0,KG-05,2.0,245.8,October Count Day,14218.8318086814,179.576580947493,14398.4083896289,3494988.85857389,44139.9235968938,3539128.78217078,14188.27471,0,15392.0686447225,2477.2437619402,26270.611190231,0,0,27099.5703481593,229721.30775466,24132.6869958757,0,170519.96068367,111090.023951568,20649.2816479483,1628.60429408155,0,2910147.42289792,1,0,1,1,0,0,0
WA,2018-2019,17001,2080,Seattle School District #1,Stevens Elementary School,5307710.0,5307710.0,48501701700000.0,530771001251.0,247.0,KG-05,2.0,254.9,October Count Day,19519.5212959933,179.576580947492,19699.0978769408,4975525.97834871,45774.0704835159,5021300.04883223,19488.9642,0,15961.913334173,2568.95620389975,27243.200945443,0,0,28102.8498036851,238226.042907499,25026.1265876676,0,176832.945395718,115202.79538346,21413.7587146543,1688.89843190149,0,4369032.56112413,1,0,1,1,0,0,0
WA,2018-2019,17001,1856,Seattle School District #1,The Center School,5307710.0,5307710.0,48501701700000.0,530771002842.0,245.0,09-12,4.0,222.16,October Count Day,17974.9536301789,179.576580947493,18154.5302111264,3993315.69848055,39894.733223295,4033210.43170384,17944.39654,0,13911.7248580616,2238.99297865189,23744.0153865815,0,0,24493.2487735844,207627.688082895,21811.707660715,0,154120.075124019,100405.857286738,18663.3214438901,1471.97205033831,0,3464721.82805836,1,0,1,1,0,0,0
WA,2018-2019,17001,3974,Seattle School District #1,Thornton Creek Elementary School,5307710.0,5307710.0,48501701700000.0,530771001253.0,605.0,PK-05,2.0,574.29,October Count Day,17983.9167474987,179.576580947492,18163.4933284462,10327983.548921,103129.034672335,10431112.5835933,17953.35965,0,35962.2095279807,5787.86135087323,61378.9637934818,0,0,63315.7536828494,536723.555046478,56383.8926560677,0,398404.834096929,259552.033584808,48245.2235866568,3805.09015479288,0,8961553.16611245,1,0,1,1,0,0,0
WA,2018-2019,17001,2141,Seattle School District #1,Thurgood Marshall Elementary,5307710.0,5307710.0,48501701700000.0,530771002347.0,510.0,PK-05,2.0,511.87,October Count Day,15860.0065554279,1037.87352350476,16897.8800789327,8118261.55552689,531256.320476382,8649517.87600328,16687.7464,0,32053.4506801224,5158.77446877271,54707.6393406982,0,0,56433.91812088,478386.679415697,50255.4861374242,0,355101.921379782,231341.13327945,43001.4149598669,3391.51212372465,439336.455986789,6900349.49011007,1,0,1,1,0,0,0
WA,2018-2019,17001,1579,Seattle School District #1,Tops K-8 School,5307710.0,5307710.0,48501701700000.0,530771001307.0,483.0,PK-08,3.0,487.26,October Count Day,14851.9847548483,1297.99353004389,16149.9782848922,7236778.09164741,632460.327449187,7869238.4190966,15939.84461,0,30512.3652067838,4910.74774386893,52077.3718818226,0,0,53720.6535713755,455386.511051815,47839.272032589,0,338029.113273901,220218.572297156,40933.966541006,3228.45292243358,544959.842616711,6077421.54995714,1,0,1,1,0,0,0
WA,2018-2019,17001,2667,Seattle School District #1,View Ridge Elementary School,5307710.0,5307710.0,48501701700000.0,530771001256.0,514.0,PK-05,2.0,517.9,October Count Day,16251.2707188145,179.576580947492,16430.847299762,8416533.10527405,93002.7112727066,8509535.81654676,16220.71362,0,32431.0510622529,5219.54655943381,55352.1136510198,0,0,57098.7285732778,484022.234687303,50847.5125922051,0,359285.140919742,234066.40929421,43507.9860271458,3431.46527219215,0,7184273.62790798,1,0,1,1,0,0,0
WA,2018-2019,17001,2977,Seattle School District #1,Viewlands Elementary School,5307710.0,5307710.0,48501701700000.0,530771003356.0,375.0,PK-05,2.0,373.41,October Count Day,17759.0689168199,1328.13449146258,19087.2034082825,6631413.92422975,495938.700457045,7127352.62468679,18877.06973,0,23383.044559096,3763.33439034211,39909.3121421652,0,0,41168.6353283408,348983.863013295,36661.459117697,0,259047.430914928,168763.734108034,31369.6023602944,2474.1136267412,428883.009365441,5742945.08576042,1,0,1,1,0,0,0
WA,2018-2019,17001,4064,Seattle School District #1,Washington Middle School,5307710.0,5307710.0,48501701700000.0,530771001259.0,668.0,06-08,3.0,660,October Count Day,15643.3448458404,179.576580947493,15822.9214267879,10324607.5982546,118520.543425345,10443128.14168,15612.78775,0,41329.3950590594,6651.67161464822,70539.4767516377,0,0,72765.3231480273,616826.945150839,64798.915448649,0,457864.825269415,298288.917038384,55445.5894534007,4372.98142430357,0,8754244.10132166,1,0,1,1,0,0,0
WA,2018-2019,17001,3026,Seattle School District #1,Wedgwood Elementary School,5307710.0,5307710.0,48501701700000.0,530771001261.0,476.0,KG-05,2.0,474.6,October Count Day,14588.7594362197,179.576580947493,14768.3360171672,6923825.22842987,85227.0453176802,7009052.27374755,14558.20234,0,29719.5922651963,4783.15658835159,50724.2964641322,0,0,52324.8823728088,443554.648740286,46596.311018074,0,329246.433443735,214496.848524873,39870.4193251272,3144.57118784011,0,5794591.11381713,1,0,1,1,0,0,0
WA,2018-2019,17001,2645,Seattle School District #1,West Seattle Elementary School,5307710.0,5307710.0,48501701700000.0,530771001182.0,460.0,PK-05,2.0,442.84,October Count Day,18726.7402463308,1562.70407023096,20289.4443165618,8292949.65068516,692027.870461081,8984977.52114624,20079.31064,0,27730.771678718,4463.07008762245,47329.8513404472,0,0,48823.326822534,413872.188470603,43478.1086625451,0,307213.423064103,200142.824274663,37202.3103538544,2934.13802111908,612504.177354293,7239283.33101573,1,0,1,1,0,0,0
WA,2018-2019,17001,2234,Seattle School District #1,West Seattle High School,5307710.0,5307710.0,48501701700000.0,530771001262.0,1029.0,09-12,4.0,1005.13,October Count Day,15369.3332880042,179.576580947492,15548.9098689517,15448177.9677717,180497.808807753,15628675.7765794,15338.77619,0,62941.5376601703,10129.991954593,107426.27919299,0,0,110816.074629965,939380.708150702,98683.8392195464,0,697293.442156133,454271.423004228,84439.4323140858,6659.71942274281,0,13056633.3288742,1,0,1,1,0,0,0
WA,2018-2019,17001,2142,Seattle School District #1,West Woodland Elementary School,5307710.0,5307710.0,48501701700000.0,530771001263.0,539.0,KG-05,2.0,544.75,October Count Day,16041.7854631513,179.576580947492,16221.3620440988,8738762.63105172,97824.3424711467,8836586.97352287,16011.22837,0,34112.40599761,5490.14865466609,58221.7878188706,0,0,60058.9542195272,509115.876319576,53483.650288866,0,377911.914493203,246201.344782817,45763.6134162727,3609.36610740815,0,7442617.91142405,1,0,1,1,0,0,0
WA,2018-2019,17001,3277,Seattle School District #1,Whitman Middle School,5307710.0,5307710.0,48501701700000.0,530771001264.0,573.0,06-08,3.0,572.25,October Count Day,15520.970889597,179.576580947493,15700.5474705445,8881875.59157191,102762.698447202,8984638.29001911,15490.41379,0,35834.4641250709,5767.30163860977,61160.9326835222,0,0,63090.8426840282,534816.999034194,56183.6050992264,0,396989.615546096,258630.049659417,48073.8463101644,3791.57366675413,0,7520299.05957202,1,0,1,1,0,0,0
WA,2018-2019,17001,2092,Seattle School District #1,Whittier Elementary School,5307710.0,5307710.0,48501701700000.0,530771001265.0,441.0,KG-05,2.0,444.3,October Count Day,15195.3147382283,179.576580947493,15374.8913191758,6751278.33819483,79785.8749149711,6831064.21310981,15164.75764,0,27822.1973102123,4477.78439149728,47485.8932132616,0,0,48984.2925373765,415236.684440178,43621.4517179315,0,308226.275556366,200802.675515385,37324.9627184029,2943.81158608799,0,5694138.18412311,1,0,1,1,0,0,0
WA,2018-2019,17001,3581,Seattle School District #1,Wing Luke Elementary School,5307710.0,5307710.0,48501701700000.0,530771001267.0,331.0,KG-05,2.0,338.9,October Count Day,20568.9181510545,1659.6469196142,22228.5650706687,6970806.36139237,562454.341057253,7533260.70244963,22018.43139,0,21222.0181598716,3415.53259121861,36220.9525320152,0,0,37363.8909316158,316731.290472151,33273.2612811321,0,235106.650430008,153166.839370164,28470.4700996325,2245.45970408558,501595.837774147,6164448.49910358,1,0,1,1,0,0,0
WA,2018-2019,29101,2521,Sedro-Woolley School District,Big Lake Elementary School,5307740.0,5307740.0,48502901000000.0,530774001272.0,321.0,KG-06,2.0,314.53,October Count Day,14878.7974501218,243.682767331694,15122.4802174535,4679828.16198682,76645.5408088377,4756473.70279566,14838.21431,0,8436.51827868976,4917.70599737815,63291.3165327698,0,0,35139.5949835537,297065.239011981,19624.7427573965,595.200814490164,18370.5764260479,162349.86440016,29866.3692477949,0,0,4116816.5743454,1,0,1,1,0,0,0
WA,2018-2019,29101,3181,Sedro-Woolley School District,Cascade Middle School,5307740.0,5307740.0,48502901000000.0,530774001273.0,706.0,07-08,3.0,690.18,October Count Day,13774.8597704321,806.198117486439,14581.0578879185,9507132.71635682,556421.816726791,10063554.5330836,14296.79198,0,18512.4350160114,10791.0289170205,138881.508423957,0,0,77107.5753211111,651856.696217495,43062.9986211169,1306.06205495444,40310.9542419795,356247.828225295,65536.4217322454,0,388236.844369801,8271704.17994263,1,0,1,1,0,0,0
WA,2018-2019,29101,2380,Sedro-Woolley School District,Central Elementary School,5307740.0,5307740.0,48502901000000.0,530774000141.0,462.0,KG-06,2.0,467.22,October Count Day,14515.6491939566,822.293411421091,15337.9426053777,6782001.61640041,384191.927684162,7166193.54408457,15053.6767,0,12532.0639372061,7305.02844274003,94016.370172768,0,0,52198.2690624613,441276.892414643,29151.6621979169,884.1437209363,27288.655192758,241163.3346423,44365.1322288964,0,270338.465131448,5945673.5269405,1,0,1,1,0,0,0
WA,2018-2019,29101,3403,Sedro-Woolley School District,Clear Lake Elementary School,5307740.0,5307740.0,48502901000000.0,530774001274.0,299.0,KG-06,2.0,295.9,October Count Day,15890.5668308244,243.682767331694,16134.249598156,4702018.72524094,72105.7308534483,4774124.45609438,15849.98369,0,7936.81289118463,4626.42420317361,59542.4937590901,0,0,33058.2334137713,279469.69835515,18462.3450288164,559.946335826914,17282.4645167952,152733.681607501,28097.347344999,0,0,4172355.00863808,1,0,1,1,0,0,0
WA,2018-2019,29101,5456,Sedro-Woolley School District,Connections Academy,5307740.0,5307740.0,48502901000000.0,530774003568.0,0.0,09-12,4.0,85.2,October Count Day,1790.00918081399,243.682767331693,2033.69194814568,152508.782205352,20761.7717766603,173270.553982012,1749.426038,0,2285.28711838097,1332.10997671643,17144.3746815628,0,0,9518.62618064659,80469.1392357511,5315.95740606677,161.228211600044,4976.22837725905,43977.3899052351,8090.21288879323,0,0,0,1,0,1,1,0,1,0
WA,2018-2019,29101,3942,Sedro-Woolley School District,Evergreen Elementary School,5307740.0,5307740.0,48502901000000.0,530774001275.0,577.0,KG-06,2.0,587.01,October Count Day,16226.325642006,962.766829684285,17189.0924716903,9525015.41511399,565153.756692972,10090169.1718069,16904.82656,0,15745.1454385071,9177.95630789098,118121.11950498,0,0,65581.3234072929,554415.368811951,36625.8234382072,1110.82831562608,34285.1622034605,302994.925449203,55739.8576038793,0,422109.535441594,8474262.12588437,1,0,1,1,0,0,0
WA,2018-2019,29101,5058,Sedro-Woolley School District,Good Beginnings Center,5307740.0,5307740.0,48502901000000.0,530774003084.0,120.0,PK-PK,1.0,103.22,October Count Day,13447.1788221439,1032.7624614735,14479.9412836174,1388017.7980217,106601.741273294,1494619.53929499,14195.67537,0,2768.63070844231,1613.85436381068,20770.4501717245,0,0,11531.8379620463,97488.5510788054,6440.29487622315,195.328356823434,6028.71236033661,53278.7111035021,9801.31190588307,0,81448.8060293172,1203253.05037808,1,0,1,1,0,0,0
WA,2018-2019,29101,2620,Sedro-Woolley School District,Lyman Elementary School,5307740.0,5307740.0,48502901000000.0,530774001276.0,184.0,KG-06,2.0,181.12,October Count Day,18768.5524882967,243.682767331694,19012.2352556284,3399360.2266803,44135.8228191164,3443496.04949941,18727.96935,0,4858.1127098728,2831.82815707605,36445.8819521675,0,0,20234.9011013933,171063.034018536,11300.7770585307,342.742414143193,10578.5737522202,93488.0852069976,17198.3492772093,0,0,3075153.76385127,1,0,1,1,0,0,0
WA,2018-2019,29101,2774,Sedro-Woolley School District,Mary Purcell Elementary School,5307740.0,5307740.0,48502901000000.0,530774001277.0,447.0,KG-06,2.0,459.73,October Count Day,14260.3613160917,801.517971575979,15061.8792876677,6555915.90784685,368481.857072624,6924397.76491948,14777.61338,0,12331.1625226912,7187.92159150052,92509.1945112081,0,0,51361.4790378949,434202.786160233,28684.3321395666,869.970020174746,26851.1909844754,237297.247196406,43653.9151568652,0,256453.578447225,5732994.98715124,1,0,1,1,0,0,0
WA,2018-2019,29101,3402,Sedro-Woolley School District,Samish Elementary School,5307740.0,5307740.0,48502901000000.0,530774001278.0,182.0,KG-06,2.0,181.99,October Count Day,19137.5980861851,243.682767331694,19381.2808535168,3482851.47570483,44347.826826695,3527199.30253153,19097.01494,0,4881.44838819429,2845.43068852844,36620.9477499723,0,0,20332.0983405619,171884.725933267,11355.0597221842,344.388758557419,10629.387351847,93937.1501039173,17280.9606060033,0,0,3157087.70488849,1,0,1,1,0,0,0
WA,2018-2019,29101,2150,Sedro-Woolley School District,Sedro Woolley Senior High School,5307740.0,5307740.0,48502901000000.0,530774001279.0,1169.0,09-12,4.0,1107.89,October Count Day,14435.7634379919,635.031363830894,15070.7948018228,15993237.9553169,703544.897674609,16696782.8529915,14786.52889,0,29716.5110983931,17321.9638744644,222935.226126252,0,0,123774.539428129,1046372.70736967,69125.5405000859,2096.51553227199,64707.9067709101,571855.75706703,105200.30466391,0,433571.196575499,14010104.6839849,1,0,1,1,0,0,0
WA,2018-2019,29101,1537,Sedro-Woolley School District,State Street High School,5307740.0,5307740.0,48502901000000.0,530774002148.0,230.0,09-12,4.0,125.82,October Count Day,20574.8001837947,1233.46168964224,21808.261873437,2588721.35912505,155194.149790787,2743915.50891584,21523.99596,0,3374.82189242599,1967.20747970025,25318.1364135475,0,0,14056.731761138,118833.651392514,7850.39625388874,238.095464595277,7348.69782191003,64944.0750924495,11947.3073435207,0,124533.984005114,2363502.40399503,1,0,1,1,0,1,0
WA,2018-2019,39119,5383,Selah School District,John Campbell Primary School,5307770.0,5307770.0,48503901200000.0,530777003513.0,846.0,KG-02,2.0,841.51,October Count Day,12679.5395840546,541.895026005033,13221.4346100597,10669959.3553778,456010.083333495,11125969.4387113,12761.41985,0,28393.1750490455,8839.03338849091,153122.09639779,0,0,74502.6601759892,622120.056837424,79934.2923180546,0,31956.6606020442,318638.019352041,93631.7736317804,0,265655.778498168,9449175.89246053,1,0,1,1,0,0,0
WA,2018-2019,39119,5232,Selah School District,Robert Lince Early Learning Center,5307770.0,5307770.0,48503901200000.0,530777003347.0,145.0,PK-PK,1.0,57.67,October Count Day,13988.6229050476,7832.04819780854,21820.6711028562,806723.882934099,451674.219567618,1258398.10250171,21360.65634,0,1945.8288137734,605.752819947797,10493.6974002216,0,0,5105.78414082933,42634.8631362839,5478.02240969472,0,2190.04006716484,21836.7631710046,6416.73228523104,0,438628.940533676,723061.67772389,1,0,1,1,0,1,0
WA,2018-2019,39119,5560,Selah School District,Selah Academy Auxiliary,5307770.0,5307770.0,48503901200000.0,530777003676.0,,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,1,0,1,0
WA,2018-2019,39119,5561,Selah School District,Selah Academy BPL,5307770.0,5307770.0,48503901200000.0,530777003710.0,,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,1,0,1,0
WA,2018-2019,39119,4272,Selah School District,Selah Academy Online,5307770.0,5307770.0,48503901200000.0,530777002149.0,73.0,09-12,4.0,73.1,October Count Day,15658.2165252093,226.20563610097,15884.4221613103,1144615.6279928,16535.6319989809,1161151.25999178,15424.4074,0,2466.44852240048,767.826099153528,13301.3573774269,0,0,6471.87134896176,54042.1102004916,6943.70449364807,0,2776.0001544954,27679.337399002,8133.57256893341,0,0,1038569.03182727,1,0,1,1,0,0,0
WA,2018-2019,39119,5334,Selah School District,SELAH ACADEMY REENGAGEMENT PROGRAM,5307770.0,5307770.0,48503901200000.0,530777003457.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,1,0,1,0
WA,2018-2019,39119,2388,Selah School District,Selah High School,5307770.0,5307770.0,48503901200000.0,530777001282.0,1122.0,09-12,4.0,1064.01,October Count Day,11436.665615827,522.972651945341,11959.6382677723,12168726.5818961,556448.131396362,12725174.7132924,11499.62351,0,35900.4910030004,11176.1237723713,193608.444092421,0,0,94201.5845965636,786612.115929209,101069.370975191,0,40406.1822761239,402887.712529578,118388.543762939,0,315763.07252857,10625161.0718265,1,0,1,1,0,0,0
WA,2018-2019,39119,5231,Selah School District,Selah HomeLink,5307770.0,5307770.0,48503901200000.0,530777003348.0,20.0,KG-08,3.0,22.5,October Count Day,1450.70582989784,226.205636100969,1676.91146599881,32640.8811727015,5089.62681227181,37730.5079849733,1216.896703,0,759.166781860613,236.334982639595,4094.1250477716,0,0,1992.02606500191,16634.0284474838,2137.25514510372,0,854.44601198559,8519.63189435766,2503.49360876883,0,0,0,1,0,1,1,0,1,0
WA,2018-2019,39119,5384,Selah School District,Selah Intermediate School,5307770.0,5307770.0,48503901200000.0,530777003546.0,825.0,03-05,2.0,822.29,October Count Day,12149.0215584702,700.81668604289,12849.838244513,9990018.93731446,576274.552766208,10566293.4900806,12389.82348,0,27744.6779136072,8637.15079443166,149624.803801427,0,0,72801.0272440186,607910.900092507,78108.6014785482,0,31226.773830917,311360.360462727,91493.2337579789,0,390267.920256741,8797118.04044776,1,0,1,1,0,0,0
WA,2018-2019,39119,5385,Selah School District,Selah Middle School,5307770.0,5307770.0,48503901200000.0,530777003554.0,817.0,06-08,3.0,808.35,October Count Day,12438.6404321295,528.573494309473,12967.213926439,10054774.9933119,427272.384125062,10482047.3774369,12507.19916,0,27274.3319163123,8490.72814296517,147088.26588294,0,0,71566.8564286353,597605.195356599,76784.4531797595,0,30697.397057269,306081.97519129,89942.1803843683,0,244419.058182843,8882096.93571401,1,0,1,1,0,0,0
WA,2018-2019,26070,5075,Selkirk School District,Selkirk Elementary School,5307800.0,5307800.0,48502670100000.0,530780003074.0,140.0,PK-05,2.0,129.28,October Count Day,11632.4841375925,1765.80120904061,13398.2853466331,1503847.54930796,228282.780304771,1732130.32961273,13631.81855,0,10227.0449306266,2878.73631079305,34647.8330129984,0,0,37523.6852110413,120221.728780488,7361.89840806193,0,30151.4021089528,173000.760812033,6650.95281437125,378.682587994741,180529.166050353,1128558.43858501,1,0,1,1,0,0,0
WA,2018-2019,26070,5226,Selkirk School District,Selkirk High School,5307800.0,5307800.0,48502670100000.0,530780003344.0,79.0,09-12,4.0,78.74,October Count Day,21576.9181125071,784.20786619251,22361.1259786997,1698966.53217881,61748.5273839982,1760715.05956281,22594.65918,0,6228.9411961443,1753.33924127355,21102.8029969329,0,0,22854.3856243609,73222.9186585365,4483.87902731123,0,18364.1816372134,105368.811156711,4050.8665269461,230.64253541697,32663.4439496474,1470390.84701232,1,0,1,1,0,0,0
WA,2018-2019,26070,5225,Selkirk School District,Selkirk Middle School,5307800.0,5307800.0,48502670100000.0,530780003341.0,68.0,06-08,3.0,65.86,October Count Day,16076.5734666447,369.381298378851,16445.9547650236,1058803.12851322,24327.4523112311,1083130.58082445,16679.48797,0,5210.03387322915,1466.5344479334,17650.8839900686,0,0,19115.9491645976,61245.3825609756,3750.42256462684,0,15360.2362538338,88132.9680312545,3388.24065868263,192.914876588287,0,867617.014402666,1,0,1,1,0,0,0
WA,2018-2019,5323,4378,Sequim School District,Greywolf Elementary School,5307830.0,5307830.0,48500500700000.0,530783002427.0,607.0,PK-05,2.0,611.38,October Count Day,12231.4751759481,824.917537635232,13056.3927135833,7478079.29307116,504338.084159428,7982417.37723059,13151.20561,0,40521.609800322,216.413868781084,206039.306040105,0,0,170590.396205377,460597.831027557,190504.30915113,0,56707.9691515547,312431.449994654,56622.4986582183,0,257560.75445022,6230624.83888266,1,0,1,1,0,0,0
WA,2018-2019,5323,2722,Sequim School District,Helen Haller Elementary School,5307830.0,5307830.0,48500500700000.0,530783001288.0,584.0,PK-05,2.0,592.9,October Count Day,14046.157931246,1216.80794047245,15262.9658717184,8327967.03743576,721445.427906115,9049412.46534187,15357.77877,0,39296.7752471638,209.872391639086,199811.417696324,0,0,165434.011433426,446675.478452417,184745.992501726,0,54993.8743661174,302987.678206402,54910.9873637635,0,482127.362570989,7118219.01511191,1,0,1,1,0,0,0
WA,2018-2019,5323,1708,Sequim School District,Olympic Peninsula Academy,5307830.0,5307830.0,48500500700000.0,530783002552.0,119.0,01-12,4.0,137.23,October Count Day,12951.6724005106,403.639847082352,13355.3122475929,1777358.00352207,55391.4962151112,1832749.49973718,13450.12515,0,9095.45702001734,48.5761313959045,46247.463063698,0,0,38290.6213341357,103385.521855329,42760.4866773685,0,12728.6378466222,70128.1819535583,12709.4531892887,0,0,1497355.10066577,1,0,1,1,0,0,0
WA,2018-2019,5323,4519,Sequim School District,Sequim Middle School,5307830.0,5307830.0,48500500700000.0,530783002617.0,601.0,06-08,3.0,604.1,October Count Day,12192.9343250023,779.967737047634,12972.90206205,7365751.62573394,471178.509950476,7836930.13568441,13067.71496,0,40039.0992187749,213.836923240297,203585.895480434,0,0,168559.093113396,455113.267891896,188235.881380153,0,56032.7196906249,308711.176259888,55948.2669361603,0,227339.678328026,6133151.22046182,1,0,1,1,0,0,0
WA,2018-2019,5323,2471,Sequim School District,Sequim Senior High,5307830.0,5307830.0,48500500700000.0,530783001289.0,858.0,09-12,4.0,879.44,October Count Day,13150.6963752354,683.054195589089,13833.7505708245,11565248.420237,600705.181768868,12165953.6020059,13928.56347,0,58288.3387137219,311.300684943629,296377.387719438,0,0,245385.877913665,662547.280772801,274031.060289623,0,81571.6189450805,449417.243585494,81448.673852569,0,245728.154650763,9770846.66487782,1,0,1,1,0,0,0
WA,2018-2019,28010,3725,Shaw Island School District,Shaw Island Elementary School,5307860.0,5307860.0,48502800500000.0,530786001291.0,10.0,KG-08,3.0,8.3,October Count Day,41428.0144578313,0,41428.0144578313,343852.52,0,343852.52,39842.76246,0,0,0,0,0,0,11374.14,45975.38,3201.33,0,0,14210.39,0,0,0,269091.28,1,0,1,1,0,0,0
WA,2018-2019,23309,3291,Shelton School District,Bordeaux Elementary School,5307900.0,5307900.0,48502301000000.0,530790001292.0,554.0,KG-04,2.0,569.12,October Count Day,13374.4715917109,862.387899184143,14236.8594908951,7611679.27227455,490802.201183679,8102481.47345823,14169.36892,0,68327.4240249964,14572.1806938708,113059.060092196,61.5072622094111,0,37875.7302621764,578512.300197198,105116.60362985,0,38939.6158014368,327464.35969749,65243.9173009142,53753.3949574994,294782.029110406,6404773.35042798,1,0,1,1,0,0,0
