state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_VA,enrollmetric,pp_stloc_raw_VA,pp_fed_raw_VA,pp_total_raw_VA,pp_site_stloc_raw_VA,pp_site_fed_raw_VA,pp_site_raw_VA,pp_centshare_stloc_raw_VA,pp_centshare_fed_raw_VA,pp_centshare_raw_VA,schoolstloc_raw_VA,schoolfed_raw_VA,schooltot_raw_VA,pp_total_norm_NERDS,distexclu_raw_VA,disttotwexclu_raw_VA,schoolexclu_raw_VA,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
VA,2018-2019,83,390,Russell County Public Schools,Lebanon Primary,5103420,5103420,47108408430100.0,510342001523,280.0,PK-01,1,283.65,ADM,9610,1875,11486,6149,1816,7966,3461,59,3520,2725876.5,531843.75,3257970,12402.01947,97088928.6,133954604.6,0,0,0,0,0,0,0,0
VA,2018-2019,83,900,Russell County Public Schools,RUSSELL COUNTY VOC.,5103420,5103420,47108408430100.0,510342001526,0.0,,0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,97088928.6,133954604.6,NRD,0,0,0,0,0,1,0
VA,2018-2019,83,903,Russell County Public Schools,STEM FOR LIFE GOVERNOR'S ACADEMY,5103420,5103420,47108408430100.0,510342002997,0.0,,0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,97088928.6,133954604.6,NRD,0,0,0,0,0,1,0
VA,2018-2019,83,710,Russell County Public Schools,Swords Creek Elementary,5103420,5103420,47108408430100.0,510342001527,140.0,PK-07,3,139.99,ADM,9185,1263,10448,5724,1204,6928,3461,59,3520,1285808.15,176807.37,1462648,11364.01947,97088928.6,133954604.6,0,0,0,0,0,0,0,0
VA,2018-2019,950,4010,S.EAST VA TRN CT,SOUTHEASTERN VA TR CTR EP,5100056,5100056,,510005602314,0.0,PK-12,4,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,0,0,0,0,0,1,0
VA,2018-2019,943,4010,S.SIDE VA TRN CT,SOUTHSIDE VA TRAINING CTR,5100052,5100052,,510005202315,0.0,PK-12,4,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,0,0,0,0,0,1,0
VA,2018-2019,139,100,Salem Public Schools,Andrew Lewis Middle,5103460,5103460,47213880130100.0,510346002045,942.0,06-08,3,932.61,ADM,9500,356,9857,6794,351,7145,2706,5,2711,8859795,332009.16,9192314,10481.7044,186848200.7,227753620.7,37,0,0,0,0,0,0,0
VA,2018-2019,139,550,Salem Public Schools,East Salem Elementary,5103460,5103460,47213880130100.0,510346002047,454.0,PK-05,2,461.93,ADM,9849,734,10583,7143,729,7872,2706,5,2711,4549548.57,339056.62,4888491,11207.7044,186848200.7,227753620.7,5,0,0,0,0,0,0,0
VA,2018-2019,139,90,Salem Public Schools,G.W. Carver Elementary,5103460,5103460,47213880130100.0,510346002044,439.0,PK-05,2,435.7,ADM,10441,810,11251,7735,805,8540,2706,5,2711,4549143.7,352917,4901927,11875.7044,186848200.7,227753620.7,5731,0,0,0,0,0,0,0
VA,2018-2019,139,70,Salem Public Schools,Salem High,5103460,5103460,47213880130100.0,510346002043,1278.0,09-12,4,1260.64,ADM,10353,150,10503,7647,145,7792,2706,5,2711,13051405.92,189096,13240820,11127.7044,186848200.7,227753620.7,146202,0,0,0,0,0,0,0
VA,2018-2019,139,580,Salem Public Schools,South Salem Elementary,5103460,5103460,47213880130100.0,510346002048,419.0,KG-05,2,419.9,ADM,9637,285,9922,6931,280,7211,2706,5,2711,4046576.3,119671.5,4166291,10546.7044,186848200.7,227753620.7,15,0,0,0,0,0,0,0
VA,2018-2019,139,460,Salem Public Schools,West Salem Elementary,5103460,5103460,47213880130100.0,510346002046,426.0,KG-05,2,426.96,ADM,10463,113,10576,7757,108,7865,2706,5,2711,4467282.47999999,48246.4799999999,4515577,11200.7044,186848200.7,227753620.7,0,0,0,0,0,0,0,0
VA,2018-2019,84,750,Scott County Public Schools,Duffield-Pattonsville Primary,5103480,5103480,47108508530100.0,510348001528,293.0,PK-04,2,290.07,ADM,8275,1348,9622,6799,1337,8136,1476,11,1486,2400329.25,391014.36,2791130,10908.21673,0,32939615,0,0,0,0,0,0,0,0
VA,2018-2019,84,42,Scott County Public Schools,Dungannon Intermediate,5103480,5103480,47108508530100.0,510348001529,62.0,04-07,3,64.24,ADM,10514,889,11402,9038,878,9916,1476,11,1486,675419.36,57109.3599999999,732456,12688.21673,0,32939615,0,0,0,0,0,0,0,0
VA,2018-2019,84,102,Scott County Public Schools,Fort Blackmore Primary,5103480,5103480,47108508530100.0,510348001531,75.0,KG-03,2,76.28,ADM,8759,1955,10713,7283,1944,9226,1476,11,1486,668136.52,149127.4,817164,11999.21673,0,32939615,0,0,0,0,0,0,0,0
VA,2018-2019,84,770,Scott County Public Schools,Gate City High,5103480,5103480,47108508530100.0,510348001532,654.0,09-12,4,650.11,ADM,6714,22,6735,5238,11,5249,1476,11,1486,4364838.54,14302.42,4378806,8021.216727,0,32939615,0,0,0,0,0,0,0,0
VA,2018-2019,84,771,Scott County Public Schools,Gate City Middle,5103480,5103480,47108508530100.0,510348002132,330.0,07-08,3,329.34,ADM,10186,347,10532,8710,336,9045,1476,11,1486,3354657.23999999,114280.98,3468495,11818.21673,0,32939615,0,0,0,0,0,0,0,0
VA,2018-2019,84,670,Scott County Public Schools,Hilton Elementary,5103480,5103480,47108508530100.0,510348001533,149.0,PK-06,2,148.26,ADM,10807,1293,12099,9331,1282,10612,1476,11,1486,1602245.81999999,191700.18,1793768,13385.21673,0,32939615,0,0,0,0,0,0,0,0
VA,2018-2019,84,220,Scott County Public Schools,Nickelsville Elementary,5103480,5103480,47108508530100.0,510348001534,245.0,PK-07,3,247.84,ADM,8233,1539,9772,6757,1528,8286,1476,11,1486,2040466.72,381425.76,2421874,11058.21673,0,32939615,0,0,0,0,0,0,0,0
VA,2018-2019,84,260,Scott County Public Schools,Rye Cove High,5103480,5103480,47108508530100.0,510348001536,245.0,08-12,4,242.76,ADM,10659,440,11098,9183,429,9612,1476,11,1486,2587578.84,106814.4,2694120,12384.21673,0,32939615,0,0,0,0,0,0,0,0
VA,2018-2019,84,20,Scott County Public Schools,Rye Cove Intermediate,5103480,5103480,47108508530100.0,510348001535,164.0,05-07,3,163.64,ADM,9172,506,9678,7696,495,8191,1476,11,1486,1500906.07999999,82801.84,1583658,10964.21673,0,32939615,0,0,0,0,0,0,0,0
VA,2018-2019,84,800,Scott County Public Schools,SCOTT COUNTY CAREER AND TECHNICAL CENTER,5103480,5103480,47108508530100.0,510348001537,0.0,,0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,0,32939615,NRD,0,0,0,0,0,1,0
VA,2018-2019,84,641,Scott County Public Schools,Shoemaker Elementary,5103480,5103480,47108508530100.0,510348001538,565.0,PK-06,2,555.42,ADM,8180,1351,9530,6704,1340,8044,1476,11,1486,4543335.6,750372.419999999,5293242,10816.21673,0,32939615,0,0,0,0,0,0,0,0
VA,2018-2019,84,780,Scott County Public Schools,Twin Springs High,5103480,5103480,47108508530100.0,510348001539,221.0,08-12,4,222.52,ADM,12119,359,12477,10643,348,10991,1476,11,1486,2696719.88,79884.68,2776361,13763.21673,0,32939615,0,0,0,0,0,0,0,0
VA,2018-2019,84,740,Scott County Public Schools,Weber City Elementary,5103480,5103480,47108508530100.0,510348001540,354.0,PK-06,2,350.84,ADM,6794,562,7355,5318,551,5869,1476,11,1486,2383606.96,197172.08,2580391,8641.216727,0,32939615,0,0,0,0,0,0,0,0
VA,2018-2019,84,790,Scott County Public Schools,Yuma Elementary,5103480,5103480,47108508530100.0,510348001541,176.0,PK-06,2,172.99,ADM,8872,425,9296,7396,414,7810,1476,11,1486,1534767.28,73520.75,1608150,10582.21673,0,32939615,0,0,0,0,0,0,0,0
VA,2018-2019,85,780,Shenandoah County Public Schools,Central High,5103510,5103510,47108608630100.0,510351001543,760.0,09-12,4,739.63,ADM,10908,242,11151,7991,214,8206,2917,28,2945,8067884.04,178990.46,8247718,11926.38412,715314882.43,779830133.43,144683,0,0,0,0,0,0,0
VA,2018-2019,85,820,Shenandoah County Public Schools,Honey Run Elementary,5103510,5103510,47108608630100.0,510351001542,636.0,PK-04,2,628.51,ADM,10111,1266,11377,7194,1238,8432,2917,28,2945,6354864.61,795693.66,7150516,12152.38412,715314882.43,779830133.43,115907,0,0,0,0,0,0,0
VA,2018-2019,85,790,Shenandoah County Public Schools,Mountain View High,5103510,5103510,47108608630100.0,510351001548,621.0,08-12,4,612.01,ADM,10911,294,11205,7994,266,8260,2917,28,2945,6677641.11,179930.94,6857696,11980.38412,715314882.43,779830133.43,136287,0,0,0,0,0,0,0
VA,2018-2019,85,40,Shenandoah County Public Schools,North Fork Middle,5103510,5103510,47108608630100.0,510351000581,363.0,05-07,3,355.87,ADM,12246,356,12603,9329,328,9657,2917,28,2945,4357984.02,126689.72,4484952,13378.38412,715314882.43,779830133.43,115548,0,0,0,0,0,0,0
VA,2018-2019,85,30,Shenandoah County Public Schools,Peter Muhlenberg Middle,5103510,5103510,47108608630100.0,510351000958,574.0,06-08,3,560.78,ADM,10866,533,11399,7949,505,8454,2917,28,2945,6093435.47999999,298895.74,6392455,12174.38412,715314882.43,779830133.43,116162,0,0,0,0,0,0,0
VA,2018-2019,85,810,Shenandoah County Public Schools,Sandy Hook Elementary,5103510,5103510,47108608630100.0,510351001547,908.0,PK-05,2,911.37,ADM,9092,466,9558,6175,438,6613,2917,28,2945,8286176.04,424698.42,8710997,10333.38412,715314882.43,779830133.43,120629,0,0,0,0,0,0,0
VA,2018-2019,85,50,Shenandoah County Public Schools,Signal Knob Middle,5103510,5103510,47108608630100.0,510351000221,433.0,06-08,3,427.6,ADM,11745,396,12142,8828,368,9197,2917,28,2945,5022162,169329.6,5192051,12917.38412,715314882.43,779830133.43,81923,0,0,0,0,0,0,0
VA,2018-2019,85,770,Shenandoah County Public Schools,Strasburg High,5103510,5103510,47108608630100.0,510351001549,624.0,09-12,4,612.12,ADM,9746,555,10302,6829,527,7356,2917,28,2945,5965721.52,339726.6,6305846,11077.38412,715314882.43,779830133.43,95675,0,0,0,0,0,0,0
VA,2018-2019,85,800,Shenandoah County Public Schools,TRIPLETT BUSINESS & TECH.,5103510,5103510,47108608630100.0,510351001552,0.0,,0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,715314882.43,779830133.43,NRD,0,0,0,0,0,1,0
VA,2018-2019,85,20,Shenandoah County Public Schools,W.W. Robinson Elementary,5103510,5103510,47108608630100.0,510351001554,1111.0,PK-05,2,1096.95,ADM,9454,732,10186,6537,704,7240,2917,28,2945,10370565.3,802967.4,11173020,10961.38412,715314882.43,779830133.43,129679,0,0,0,0,0,0,0
VA,2018-2019,265,10,SHENANDOAH VALLEY GOVERNORS SCHOOL,SHENANDOAH VALLEY GOV. SCH.,5100028,5100028,,510002801504,0.0,UG-UG,0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,0,0,0,0,0,1,0
VA,2018-2019,86,290,Smyth County Public Schools,Atkins Elementary,5103520,5103520,47108708730100.0,510352001556,191.0,PK-05,2,192.75,ADM,8253,996,9248,5754,975,6728,2499,21,2520,1590765.75,191979,1782528,10405.89534,395406767.22,437185732.22,6105,0,0,0,0,0,0,0
VA,2018-2019,86,730,Smyth County Public Schools,Chilhowie Elementary,5103520,5103520,47108708730100.0,510352001557,565.0,PK-05,2,570.25,ADM,7451,830,8281,4952,809,5761,2499,21,2520,4248932.75,473307.5,4722167,9438.895337,395406767.22,437185732.22,6105,0,0,0,0,0,0,0
VA,2018-2019,86,460,Smyth County Public Schools,Chilhowie High,5103520,5103520,47108708730100.0,510352001558,414.0,09-12,4,408.87,ADM,8848,328,9176,6349,307,6657,2499,21,2520,3617681.76,134109.36,3751939,10333.89534,395406767.22,437185732.22,230173,0,0,0,0,0,0,0
VA,2018-2019,86,851,Smyth County Public Schools,Chilhowie Middle,5103520,5103520,47108708730100.0,510352001441,319.0,06-08,3,317.83,ADM,8321,363,8684,5822,342,6164,2499,21,2520,2644663.42999999,115372.29,2760073,9841.895337,395406767.22,437185732.22,6105,0,0,0,0,0,0,0
VA,2018-2019,86,710,Smyth County Public Schools,Marion Elementary,5103520,5103520,47108708730100.0,510352001561,313.0,PK-05,2,318.61,ADM,8516,1072,9588,6017,1051,7068,2499,21,2520,2713282.76,341549.92,3054783,10745.89534,395406767.22,437185732.22,6105,0,0,0,0,0,0,0
VA,2018-2019,86,680,Smyth County Public Schools,Marion Middle,5103520,5103520,47108708730100.0,510352001560,539.0,06-08,3,538.12,ADM,7873,319,8191,5374,298,5671,2499,21,2520,4236618.76,171660.28,4407858,9348.895337,395406767.22,437185732.22,6105,0,0,0,0,0,0,0
VA,2018-2019,86,700,Smyth County Public Schools,Marion Senior High,5103520,5103520,47108708730100.0,510352001562,635.0,09-12,4,610.1,ADM,9792,302,10093,7293,281,7574,2499,21,2520,5974099.2,184250.2,6157958,11250.89534,395406767.22,437185732.22,405987,0,0,0,0,0,0,0
VA,2018-2019,86,250,Smyth County Public Schools,Northwood High,5103520,5103520,47108708730100.0,510352001563,279.0,09-12,4,278.3,ADM,9972,239,10211,7473,218,7691,2499,21,2520,2775207.6,66513.7,2841698,11368.89534,395406767.22,437185732.22,126446,0,0,0,0,0,0,0
VA,2018-2019,86,120,Smyth County Public Schools,Northwood Middle,5103520,5103520,47108708730100.0,510352001411,188.0,06-08,3,188.64,ADM,12679,401,13080,10180,380,10560,2499,21,2520,2391766.56,75644.64,2467354,14237.89534,395406767.22,437185732.22,6105,0,0,0,0,0,0,0
VA,2018-2019,86,690,Smyth County Public Schools,Oak Point Elementary,5103520,5103520,47108708730100.0,510352001559,414.0,PK-05,2,418.01,ADM,9970,1128,11098,7471,1107,8578,2499,21,2520,4167559.69999999,471515.279999999,4638943,12255.89534,395406767.22,437185732.22,6106,0,0,0,0,0,0,0
VA,2018-2019,86,720,Smyth County Public Schools,Rich Valley Elementary,5103520,5103520,47108708730100.0,510352001564,154.0,PK-05,2,150.46,ADM,8749,1311,10060,6250,1290,7540,2499,21,2520,1316374.54,197253.06,1513568,11217.89534,395406767.22,437185732.22,6105,0,0,0,0,0,0,0
VA,2018-2019,86,740,Smyth County Public Schools,Saltville Elementary,5103520,5103520,47108708730100.0,510352001566,209.0,PK-05,2,208.87,ADM,9243,1645,10888,6744,1624,8368,2499,21,2520,1930585.41,343591.15,2274141,12045.89534,395406767.22,437185732.22,6105,0,0,0,0,0,0,0
VA,2018-2019,86,750,Smyth County Public Schools,SMYTH CO. CAREER & TECH. CTR.,5103520,5103520,47108708730100.0,510352001567,0.0,,0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,395406767.22,437185732.22,NRD,0,0,0,0,0,1,0
VA,2018-2019,86,555,Smyth County Public Schools,Sugar Grove Elementary,5103520,5103520,47108708730100.0,510352003011,112.0,PK-05,2,112.5,ADM,10492,2005,12497,7993,1984,9978,2499,21,2520,1180350,225562.5,1405955,13654.89534,395406767.22,437185732.22,6105,0,0,0,0,0,0,0
VA,2018-2019,87,710,Southampton County Public Schools,Capron Elementary,5103600,5103600,47108808830100.0,510360001573,197.0,PK-05,2,201.77,ADM,10478,693,11172,6652,529,7181,3826,164,3990,2114146.06,139826.61,2254101,12192.10184,49153261.07,78214600.07,0,0,0,0,0,0,0,0
VA,2018-2019,87,900,Southampton County Public Schools,FRESH START CENTER,5103600,5103600,47108808830100.0,510360002846,0.0,,0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,49153261.07,78214600.07,NRD,0,0,0,0,0,1,0
VA,2018-2019,87,20,Southampton County Public Schools,Meherrin Elementary,5103600,5103600,47108808830100.0,510360002312,312.0,PK-05,2,315.01,ADM,9153,1122,10275,5327,958,6285,3826,164,3990,2883286.53,353441.22,3236770,11295.10184,49153261.07,78214600.07,0,0,0,0,0,0,0,0
VA,2018-2019,87,10,Southampton County Public Schools,Nottoway Elementary,5103600,5103600,47108808830100.0,510360002313,303.0,PK-05,2,297.97,ADM,9199,815,10014,5373,651,6024,3826,164,3990,2741026.03,242845.55,2984016,11034.10184,49153261.07,78214600.07,0,0,0,0,0,0,0,0
VA,2018-2019,87,780,Southampton County Public Schools,Riverdale Elementary,5103600,5103600,47108808830100.0,510360001577,597.0,PK-05,2,594.43,ADM,9042,380,9422,5216,216,5432,3826,164,3990,5374836.06,225883.4,5600784,10442.10184,49153261.07,78214600.07,0,0,0,0,0,0,0,0
VA,2018-2019,87,690,Southampton County Public Schools,Southampton High,5103600,5103600,47108808830100.0,510360001582,833.0,09-12,4,811.87,ADM,9944,539,10483,6118,375,6493,3826,164,3990,8073235.28,437597.93,8511041,11503.10184,49153261.07,78214600.07,18703,0,0,0,0,0,0,0
VA,2018-2019,87,700,Southampton County Public Schools,Southampton Middle,5103600,5103600,47108808830100.0,510360001583,627.0,06-08,3,622.22,ADM,10210,195,10406,6384,31,6415,3826,164,3990,6352866.2,121332.9,6474627,11426.10184,49153261.07,78214600.07,54593,0,0,0,0,0,0,0
VA,2018-2019,414,414,SOUTHSIDE L.I.N.K. PROJECT/BRUNSWICK CO,SOUTHSIDE L.I.N.K. PROJECT/BRUNSWICK CO,5100089,5100089,,510008902360,0.0,UG-UG,0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,0,0,0,0,0,1,0
VA,2018-2019,261,10,SOUTHWEST VIRGINIA GOV SCH,SOUTHWEST VIRGINIA GOV. SCH.,5102174,5102174,,510217402230,0.0,UG-UG,0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,0,0,0,0,0,1,0
VA,2018-2019,88,10,Spotsylvania County Public Schools,Battlefield Elementary,5103640,5103640,47108908930100.0,510364001584,655.0,PK-05,2,652.02,ADM,10416,637,11053,6989,513,7502,3427,124,3551,6791440.31999999,415336.74,7206557,11509.19025,1547619258.02,1799996416.02,115492,0,0,0,0,0,0,0
VA,2018-2019,88,50,Spotsylvania County Public Schools,Battlefield Middle,5103640,5103640,47108908930100.0,510364001585,837.0,06-08,3,827.88,ADM,9864,375,10239,6437,251,6688,3427,124,3551,8166208.32,310455,8476888,10695.19025,1547619258.02,1799996416.02,6045,0,0,0,0,0,0,0
VA,2018-2019,88,340,Spotsylvania County Public Schools,Berkeley Elementary,5103640,5103640,47108908930100.0,510364001586,300.0,PK-05,2,295.43,ADM,12528,434,12962,9101,310,9411,3427,124,3551,3701147.04,128216.62,3829369,13418.19025,1547619258.02,1799996416.02,116829,0,0,0,0,0,0,0
VA,2018-2019,88,400,Spotsylvania County Public Schools,Brock Road Elementary,5103640,5103640,47108908930100.0,510364000263,660.0,PK-05,2,665.47,ADM,11254,262,11516,7827,138,7965,3427,124,3551,7489199.38,174353.14,7663767,11972.19025,1547619258.02,1799996416.02,44928,0,0,0,0,0,0,0
VA,2018-2019,88,511,Spotsylvania County Public Schools,Cedar Forest Elementary,5103640,5103640,47108908930100.0,510364002768,740.0,PK-05,2,744.84,ADM,9849,1150,10998,6422,1026,7447,3427,124,3551,7335929.16,856566,8191858,11454.19025,1547619258.02,1799996416.02,64168,0,0,0,0,0,0,0
VA,2018-2019,88,40,Spotsylvania County Public Schools,Chancellor Elementary,5103640,5103640,47108908930100.0,510364001587,462.0,PK-05,2,460.79,ADM,10205,189,10394,6778,65,6843,3427,124,3551,4702361.95,87089.31,4789399,10850.19025,1547619258.02,1799996416.02,62907,0,0,0,0,0,0,0
VA,2018-2019,88,381,Spotsylvania County Public Schools,Chancellor High,5103640,5103640,47108908930100.0,510364002134,1292.0,09-12,4,1252.2,ADM,10309,363,10672,6882,239,7121,3427,124,3551,12908929.8,454548.6,13363516,11128.19025,1547619258.02,1799996416.02,77673,0,0,0,0,0,0,0
VA,2018-2019,88,382,Spotsylvania County Public Schools,Chancellor Middle,5103640,5103640,47108908930100.0,510364002165,834.0,06-08,3,834.05,ADM,9871,233,10104,6444,109,6553,3427,124,3551,8232907.55,194333.65,8427131,10560.19025,1547619258.02,1799996416.02,4503,0,0,0,0,0,0,0
VA,2018-2019,88,816,Spotsylvania County Public Schools,COURTHOUSE ACADEMY PRGM.,5103640,5103640,47108908930100.0,510364002749,0.0,,0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1547619258.02,1799996416.02,NRD,0,0,0,0,0,1,0
VA,2018-2019,88,501,Spotsylvania County Public Schools,Courthouse Road Elementary,5103640,5103640,47108908930100.0,510364000969,809.0,PK-05,2,801.36,ADM,9989,192,10181,6562,68,6630,3427,124,3551,8004785.04,153861.12,8158832,10637.19025,1547619258.02,1799996416.02,95739,0,0,0,0,0,0,0
VA,2018-2019,88,22,Spotsylvania County Public Schools,Courtland Elementary,5103640,5103640,47108908930100.0,510364002133,535.0,PK-05,2,535.47,ADM,12175,355,12530,8748,231,8979,3427,124,3551,6519347.25,190091.85,6709480,12986.19025,1547619258.02,1799996416.02,101568,0,0,0,0,0,0,0
VA,2018-2019,88,20,Spotsylvania County Public Schools,Courtland High,5103640,5103640,47108908930100.0,510364001873,1187.0,09-12,4,1148.84,ADM,10423,315,10738,6996,191,7187,3427,124,3551,11974359.3199999,361884.6,12336613,11194.19025,1547619258.02,1799996416.02,33508,0,0,0,0,0,0,0
VA,2018-2019,88,509,Spotsylvania County Public Schools,Freedom Middle,5103640,5103640,47108908930100.0,510364002420,815.0,06-08,3,813.24,ADM,10113,374,10487,6686,250,6936,3427,124,3551,8224296.12,304151.76,8528784,10943.19025,1547619258.02,1799996416.02,146661,0,0,0,0,0,0,0
VA,2018-2019,88,820,Spotsylvania County Public Schools,GATEWAY ACADEMY,5103640,5103640,47108908930100.0,510364002821,0.0,,0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1547619258.02,1799996416.02,NRD,0,0,0,0,0,1,0
VA,2018-2019,88,507,Spotsylvania County Public Schools,Harrison Road Elementary,5103640,5103640,47108908930100.0,510364002317,780.0,PK-05,2,782.27,ADM,10279,768,11047,6852,644,7496,3427,124,3551,8040953.33,600783.36,8641765,11503.19025,1547619258.02,1799996416.02,94209,0,0,0,0,0,0,0
VA,2018-2019,88,221,Spotsylvania County Public Schools,JOHN J. WRIGHT ED. AND CULTURAL CTR.,5103640,5103640,47108908930100.0,510364002793,0.0,,0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1547619258.02,1799996416.02,NRD,0,0,0,0,0,1,0
VA,2018-2019,88,30,Spotsylvania County Public Schools,Lee Hill Elementary,5103640,5103640,47108908930100.0,510364001589,662.0,PK-05,2,668.01,ADM,10471,525,10996,7044,401,7445,3427,124,3551,6994732.71,350705.25,7345238,11452.19025,1547619258.02,1799996416.02,57982,0,0,0,0,0,0,0
VA,2018-2019,88,350,Spotsylvania County Public Schools,Livingston Elementary,5103640,5103640,47108908930100.0,510364001590,405.0,PK-05,2,404.14,ADM,11466,542,12009,8039,418,8458,3427,124,3551,4633869.24,219043.88,4853165,12465.19025,1547619258.02,1799996416.02,5987,0,0,0,0,0,0,0
VA,2018-2019,88,506,Spotsylvania County Public Schools,Massaponax High,5103640,5103640,47108908930100.0,510364001881,2015.0,09-12,4,1974.26,ADM,9685,290,9975,6258,166,6424,3427,124,3551,19120708.1,572535.4,19693469,10431.19025,1547619258.02,1799996416.02,78144,0,0,0,0,0,0,0
VA,2018-2019,88,505,Spotsylvania County Public Schools,Ni River Middle,5103640,5103640,47108908930100.0,510364001922,704.0,06-08,3,709.32,ADM,10685,577,11262,7258,453,7711,3427,124,3551,7579084.2,409277.64,7988400,11718.19025,1547619258.02,1799996416.02,73474,0,0,0,0,0,0,0
VA,2018-2019,88,508,Spotsylvania County Public Schools,Parkside Elementary,5103640,5103640,47108908930100.0,510364002318,865.0,PK-05,2,872.32,ADM,10234,269,10503,6807,145,6952,3427,124,3551,8927322.88,234654.08,9162159,10959.19025,1547619258.02,1799996416.02,8918,0,0,0,0,0,0,0
VA,2018-2019,88,220,Spotsylvania County Public Schools,Post Oak Middle,5103640,5103640,47108908930100.0,510364001588,689.0,06-08,3,680.88,ADM,10999,366,11365,7572,242,7814,3427,124,3551,7488999.12,249202.08,7738070,11821.19025,1547619258.02,1799996416.02,10473,0,0,0,0,0,0,0
VA,2018-2019,88,800,Spotsylvania County Public Schools,QUEST ALTERNATIVE EDUCATION PROGRAM,5103640,5103640,47108908930100.0,510364001190,0.0,,0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1547619258.02,1799996416.02,NRD,0,0,0,0,0,1,0
VA,2018-2019,88,510,Spotsylvania County Public Schools,Riverbend High,5103640,5103640,47108908930100.0,510364002462,1919.0,09-12,4,1896.49,ADM,9225,262,9487,5798,138,5936,3427,124,3551,17495120.25,496880.38,17992001,9943.190248,1547619258.02,1799996416.02,46289,0,0,0,0,0,0,0
VA,2018-2019,88,503,Spotsylvania County Public Schools,Riverview Elementary,5103640,5103640,47108908930100.0,510364000987,638.0,PK-05,2,623.28,ADM,10749,845,11594,7322,721,8043,3427,124,3551,6699636.72,526671.6,7226264,12050.19025,1547619258.02,1799996416.02,85395,0,0,0,0,0,0,0
VA,2018-2019,88,60,Spotsylvania County Public Schools,Salem Elementary,5103640,5103640,47108908930100.0,510364001874,663.0,PK-05,2,643.91,ADM,10471,629,11099,7044,505,7548,3427,124,3551,6742381.60999999,405019.389999999,7146855,11555.19025,1547619258.02,1799996416.02,66755,0,0,0,0,0,0,0
VA,2018-2019,88,390,Spotsylvania County Public Schools,Smith Station Elementary,5103640,5103640,47108908930100.0,510364000227,640.0,PK-05,2,648.53,ADM,11668,360,12028,8241,236,8477,3427,124,3551,7567048.04,233470.8,7800425,12484.19025,1547619258.02,1799996416.02,136463,0,0,0,0,0,0,0
VA,2018-2019,88,360,Spotsylvania County Public Schools,Spotswood Elementary,5103640,5103640,47108908930100.0,510364001592,562.0,PK-05,2,562.29,ADM,10712,690,11402,7285,566,7851,3427,124,3551,6023250.47999999,387980.1,6411148,11858.19025,1547619258.02,1799996416.02,65921,0,0,0,0,0,0,0
VA,2018-2019,88,21,Spotsylvania County Public Schools,SPOTSYLVANIA CAREER AND TECH. CTR.,5103640,5103640,47108908930100.0,510364001875,0.0,,0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1547619258.02,1799996416.02,NRD,0,0,0,0,0,1,0
VA,2018-2019,88,130,Spotsylvania County Public Schools,Spotsylvania Elementary,5103640,5103640,47108908930100.0,510364001591,507.0,PK-05,2,510.4,ADM,10684,234,10918,7257,110,7367,3427,124,3551,5453113.6,119433.599999999,5572542,11374.19025,1547619258.02,1799996416.02,59607,0,0,0,0,0,0,0
