state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_MD,enrollmetric,pp_stloc_raw_MD,pp_fed_raw_MD,pp_total_raw_MD,schoolstloc_raw_MD,schoolfed_raw_MD,schooltot_raw_MD,pp_total_norm_NERDS,pp_site_stloc_difference_MD,pp_site_fed_difference_MD,pp_site_difference_MD,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
MD,2018-2019,13,103,Howard,Deep Run Elementary,2400420,2400420,21101401330100.0,240042090448.0,729.0,PK-05,2.0,729,September Count Day,15470,1154,16624,11277630,841266,12118896,18088.14874,14565,1126,15691,1,0,1,0,0,0,0
MD,2018-2019,13,109,Howard,Ducketts Lane,2400420,2400420,21101401330100.0,240042001717.0,606.0,PK-05,2.0,606,September Count Day,15509,1145,16653,9398454,693870,10091718,18117.14874,14604,1117,15720,1,0,1,0,0,0,0
MD,2018-2019,13,211,Howard,Dunloggin Middle,2400420,2400420,21101401330100.0,240042000727.0,660.0,06-08,3.0,660,September Count Day,13629,424,14053,8995140,279840,9274980,15517.14874,12724,396,13120,1,0,1,0,0,0,0
MD,2018-2019,13,101,Howard,Elkridge Elementary,2400420,2400420,21101401330100.0,240042000728.0,901.0,PK-05,2.0,901,September Count Day,12331,469,12800,11110231,422569,11532800,14264.14874,11426,441,11867,1,0,1,0,0,0,0
MD,2018-2019,13,106,Howard,Elkridge Landing Middle,2400420,2400420,21101401330100.0,240042000633.0,744.0,06-08,3.0,744,September Count Day,13682,449,14131,10179408,334056,10513464,15595.14874,12777,421,13198,1,0,1,0,0,0,0
MD,2018-2019,13,202,Howard,Ellicott Mills Middle,2400420,2400420,21101401330100.0,240042001444.0,869.0,06-08,3.0,869,September Count Day,12641,414,13055,10985029,359766,11344795,14519.14874,11736,386,12122,1,0,1,0,0,0,0
MD,2018-2019,13,307,Howard,Folly Quarter Middle,2400420,2400420,21101401330100.0,240042001552.0,660.0,06-08,3.0,660,September Count Day,13392,437,13829,8838720,288420,9127140,15293.14874,12487,409,12896,1,0,1,0,0,0,0
MD,2018-2019,13,622,Howard,Forest Ridge Elementary,2400420,2400420,21101401330100.0,240042000177.0,679.0,KG-05,2.0,679,September Count Day,12226,426,12652,8301454,289254,8590708,14116.14874,11321,398,11719,1,0,1,0,0,0,0
MD,2018-2019,13,525,Howard,Fulton Elementary,2400420,2400420,21101401330100.0,240042000859.0,918.0,KG-05,2.0,918,September Count Day,11294,401,11696,10367892,368118,10736928,13160.14874,10389,373,10763,1,0,1,0,0,0,0
MD,2018-2019,13,404,Howard,Glenelg High,2400420,2400420,21101401330100.0,240042000731.0,1198.0,09-12,4.0,1198,September Count Day,13838,413,14251,16577924,494774,17072698,15715.14874,12933,385,13318,1,0,1,0,0,0,0
MD,2018-2019,13,405,Howard,Glenwood Middle,2400420,2400420,21101401330100.0,240042000732.0,492.0,06-08,3.0,492,September Count Day,14538,441,14979,7152696,216972,7369668,16443.14874,13633,413,14046,1,0,1,0,0,0,0
MD,2018-2019,13,625,Howard,Gorman Crossing Elementary,2400420,2400420,21101401330100.0,240042001032.0,877.0,PK-05,2.0,877,September Count Day,11640,405,12045,10208280,355185,10563465,13509.14874,10735,377,11112,1,0,1,0,0,0,0
MD,2018-2019,13,602,Howard,Guilford Elementary,2400420,2400420,21101401330100.0,240042000733.0,439.0,PK-05,2.0,439,September Count Day,16902,1106,18008,7419978,485534,7905512,19472.14874,15997,1078,17075,1,0,1,0,0,0,0
MD,2018-2019,13,606,Howard,Hammond Elementary,2400420,2400420,21101401330100.0,240042000734.0,623.0,KG-05,2.0,623,September Count Day,12196,464,12660,7598108,289072,7887180,14124.14874,11291,436,11727,1,0,1,0,0,0,0
MD,2018-2019,13,619,Howard,Hammond High,2400420,2400420,21101401330100.0,240042000735.0,1360.0,09-12,4.0,1360,September Count Day,14990,517,15507,20386400,703120,21089520,16971.14874,14085,489,14574,1,0,1,0,0,0,0
MD,2018-2019,13,607,Howard,Hammond Middle School,2400420,2400420,21101401330100.0,240042000736.0,572.0,06-08,3.0,572,September Count Day,13346,382,13728,7633912,218504,7852416,15192.14874,12441,354,12795,1,0,1,0,0,0,0
MD,2018-2019,13,111,Howard,Hanover Hills,2400420,2400420,21101401330100.0,240042001749.0,694.0,PK-05,2.0,694,September Count Day,13605,488,14093,9441870,338672,9780542,15557.14874,12700,460,13160,1,0,1,0,0,0,0
MD,2018-2019,13,518,Howard,Harpers Choice Middle,2400420,2400420,21101401330100.0,240042000737.0,503.0,06-08,3.0,503,September Count Day,17743,525,18269,8924729,264075,9189307,19733.14874,16838,497,17336,1,0,1,0,0,0,0
MD,2018-2019,13,217,Howard,Hollifield Station Elementary,2400420,2400420,21101401330100.0,240042000856.0,879.0,KG-05,2.0,879,September Count Day,12313,397,12710,10823127,348963,11172090,14174.14874,11408,369,11777,1,0,1,0,0,0,0
MD,2018-2019,13,80,Howard,Homewood School,2400420,2400420,21101401330100.0,240042001189.0,130.0,06-12,4.0,130,September Count Day,72023,1499,73523,9362990,194870,9557990,74987.14874,71118,1471,72590,1,0,1,0,0,0,0
MD,2018-2019,13,203,Howard,Howard High,2400420,2400420,21101401330100.0,240042000738.0,1890.0,09-12,4.0,1890,September Count Day,13079,452,13531,24719310,854280,25573590,14995.14874,12174,424,12598,1,0,1,0,0,0,0
MD,2018-2019,13,107,Howard,Ilchester Elementary,2400420,2400420,21101401330100.0,240042000813.0,648.0,PK-05,2.0,648,September Count Day,13487,451,13938,8739576,292248,9031824,15402.14874,12582,423,13005,1,0,1,0,0,0,0
MD,2018-2019,13,613,Howard,Jeffers Hill Elementary,2400420,2400420,21101401330100.0,240042000740.0,403.0,KG-05,2.0,403,September Count Day,14560,444,15003,5867680,178932,6046209,16467.14874,13655,416,14070,1,0,1,0,0,0,0
MD,2018-2019,13,617,Howard,Lake Elkhorn Middle,2400420,2400420,21101401330100.0,240042001700.0,578.0,06-08,3.0,578,September Count Day,15404,463,15867,8903512,267614,9171126,17331.14874,14499,435,14934,1,0,1,0,0,0,0
MD,2018-2019,13,618,Howard,Laurel Woods Elementary,2400420,2400420,21101401330100.0,240042000761.0,607.0,PK-05,2.0,607,September Count Day,14399,1136,15536,8740193,689552,9430352,17000.14874,13494,1108,14603,1,0,1,0,0,0,0
MD,2018-2019,13,526,Howard,Lime Kiln Middle,2400420,2400420,21101401330100.0,240042001115.0,632.0,06-08,3.0,632,September Count Day,13580,409,13989,8582560,258488,8841048,15453.14874,12675,381,13056,1,0,1,0,0,0,0
MD,2018-2019,13,407,Howard,Lisbon Elementary,2400420,2400420,21101401330100.0,240042000741.0,451.0,KG-05,2.0,451,September Count Day,14730,499,15229,6643230,225049,6868279,16693.14874,13825,471,14296,1,0,1,0,0,0,0
MD,2018-2019,13,623,Howard,Long Reach High,2400420,2400420,21101401330100.0,240042000822.0,1554.0,09-12,4.0,1554,September Count Day,14946,486,15432,23226084,755244,23981328,16896.14874,14041,458,14499,1,0,1,0,0,0,0
MD,2018-2019,13,514,Howard,Longfellow Elementary,2400420,2400420,21101401330100.0,240042000742.0,460.0,PK-05,2.0,460,September Count Day,16371,1176,17547,7530660,540960,8071620,19011.14874,15466,1148,16614,1,0,1,0,0,0,0
MD,2018-2019,13,305,Howard,Manor Woods Elementary,2400420,2400420,21101401330100.0,240042000488.0,650.0,KG-05,2.0,650,September Count Day,12491,426,12917,8119150,276900,8396050,14381.14874,11586,398,11984,1,0,1,0,0,0,0
MD,2018-2019,13,308,Howard,Marriotts Ridge High,2400420,2400420,21101401330100.0,240042001437.0,1419.0,09-12,4.0,1419,September Count Day,12851,384,13235,18235569,544896,18780465,14699.14874,11946,356,12302,1,0,1,0,0,0,0
MD,2018-2019,13,104,Howard,Mayfield Woods Middle,2400420,2400420,21101401330100.0,240042090477.0,725.0,06-08,3.0,725,September Count Day,14794,467,15262,10725650,338575,11064950,16726.14874,13889,439,14329,1,0,1,0,0,0,0
MD,2018-2019,13,207,Howard,Mount Hebron High,2400420,2400420,21101401330100.0,240042000743.0,1627.0,09-12,4.0,1627,September Count Day,13367,418,13785,21748109,680086,22428195,15249.14874,12462,390,12852,1,0,1,0,0,0,0
MD,2018-2019,13,304,Howard,Mount View Middle,2400420,2400420,21101401330100.0,240042000403.0,837.0,06-08,3.0,837,September Count Day,11610,364,11974,9717570,304668,10022238,13438.14874,10705,336,11041,1,0,1,0,0,0,0
MD,2018-2019,13,624,Howard,Murray Hill Middle,2400420,2400420,21101401330100.0,240042000860.0,717.0,06-08,3.0,717,September Count Day,14099,456,14555,10108983,326952,10435935,16019.14874,13194,428,13622,1,0,1,0,0,0,0
MD,2018-2019,13,208,Howard,Northfield Elementary,2400420,2400420,21101401330100.0,240042000744.0,747.0,KG-05,2.0,747,September Count Day,11416,407,11822,8527752,304029,8831034,13286.14874,10511,379,10889,1,0,1,0,0,0,0
MD,2018-2019,13,611,Howard,Oakland Mills High,2400420,2400420,21101401330100.0,240042000745.0,1216.0,09-12,4.0,1216,September Count Day,15718,566,16283,19113088,688256,19800128,17747.14874,14813,538,15350,1,0,1,0,0,0,0
MD,2018-2019,13,610,Howard,Oakland Mills Middle,2400420,2400420,21101401330100.0,240042000746.0,518.0,06-08,3.0,518,September Count Day,16385,604,16989,8487430,312872,8800302,18453.14874,15480,576,16056,1,0,1,0,0,0,0
MD,2018-2019,13,209,Howard,Patapsco Middle,2400420,2400420,21101401330100.0,240042000748.0,711.0,06-08,3.0,711,September Count Day,12157,355,12513,8643627,252405,8896743,13977.14874,11252,327,11580,1,0,1,0,0,0,0
MD,2018-2019,13,621,Howard,Patuxent Valley Middle,2400420,2400420,21101401330100.0,240042001522.0,686.0,06-08,3.0,686,September Count Day,14277,435,14711,9794022,298410,10091746,16175.14874,13372,407,13778,1,0,1,0,0,0,0
MD,2018-2019,13,612,Howard,Phelps Luck Elementary,2400420,2400420,21101401330100.0,240042000749.0,582.0,PK-05,2.0,582,September Count Day,16140,1204,17344,9393480,700728,10094208,18808.14874,15235,1176,16411,1,0,1,0,0,0,0
MD,2018-2019,13,523,Howard,Pointers Run Elementary,2400420,2400420,21101401330100.0,240042090478.0,924.0,PK-05,2.0,924,September Count Day,11951,413,12364,11042724,381612,11424336,13828.14874,11046,385,11431,1,0,1,0,0,0,0
MD,2018-2019,13,527,Howard,Reservoir High,2400420,2400420,21101401330100.0,240042001200.0,1581.0,09-12,4.0,1581,September Count Day,13883,471,14354,21949023,744651,22693674,15818.14874,12978,443,13421,1,0,1,0,0,0,0
MD,2018-2019,13,524,Howard,River Hill High,2400420,2400420,21101401330100.0,240042000816.0,1382.0,09-12,4.0,1382,September Count Day,13048,416,13464,18032336,574912,18607248,14928.14874,12143,388,12531,1,0,1,0,0,0,0
MD,2018-2019,13,105,Howard,Rockburn Elementary,2400420,2400420,21101401330100.0,240042000396.0,629.0,PK-05,2.0,629,September Count Day,14485,477,14963,9111065,300033,9411727,16427.14874,13580,449,14030,1,0,1,0,0,0,0
MD,2018-2019,13,515,Howard,Running Brook Elementary,2400420,2400420,21101401330100.0,240042000751.0,500.0,PK-05,2.0,500,September Count Day,16593,1226,17819,8296500,613000,8909500,19283.14874,15688,1198,16886,1,0,1,0,0,0,0
MD,2018-2019,13,204,Howard,St. Johns Lane Elementary,2400420,2400420,21101401330100.0,240042000753.0,726.0,KG-05,2.0,726,September Count Day,11009,382,11391,7992534,277332,8269866,12855.14874,10104,354,10458,1,0,1,0,0,0,0
MD,2018-2019,13,608,Howard,Stevens Forest Elementary,2400420,2400420,21101401330100.0,240042000754.0,415.0,PK-05,2.0,415,September Count Day,17241,1235,18476,7155015,512525,7667540,19940.14874,16336,1207,17543,1,0,1,0,0,0,0
MD,2018-2019,13,517,Howard,Swansfield Elementary,2400420,2400420,21101401330100.0,240042000755.0,601.0,PK-05,2.0,601,September Count Day,14350,1139,15489,8624350,684539,9308889,16953.14874,13445,1111,14556,1,0,1,0,0,0,0
MD,2018-2019,13,609,Howard,Talbott Springs Elementary,2400420,2400420,21101401330100.0,240042000756.0,504.0,PK-05,2.0,504,September Count Day,15838,1202,17041,7982352,605808,8588664,18505.14874,14933,1174,16108,1,0,1,0,0,0,0
MD,2018-2019,13,110,Howard,Thomas Viaduct,2400420,2400420,21101401330100.0,240042001720.0,653.0,06-08,3.0,653,September Count Day,14133,490,14623,9228849,319970,9548819,16087.14874,13228,462,13690,1,0,1,0,0,0,0
MD,2018-2019,13,605,Howard,Thunder Hill Elementary,2400420,2400420,21101401330100.0,240042000757.0,526.0,KG-05,2.0,526,September Count Day,14320,494,14815,7532320,259844,7792690,16279.14874,13415,466,13882,1,0,1,0,0,0,0
MD,2018-2019,13,306,Howard,Triadelphia Ridge Elementary,2400420,2400420,21101401330100.0,240042001026.0,563.0,KG-05,2.0,563,September Count Day,12959,457,13417,7295917,257291,7553771,14881.14874,12054,429,12484,1,0,1,0,0,0,0
MD,2018-2019,13,219,Howard,Veterans Elementary,2400420,2400420,21101401330100.0,240042001646.0,932.0,PK-05,2.0,932,September Count Day,13003,429,13431,12118796,399828,12517692,14895.14874,12098,401,12498,1,0,1,0,0,0,0
MD,2018-2019,13,604,Howard,Waterloo Elementary,2400420,2400420,21101401330100.0,240042000758.0,620.0,PK-05,2.0,620,September Count Day,15901,520,16420,9858620,322400,10180400,17884.14874,14996,492,15487,1,0,1,0,0,0,0
MD,2018-2019,13,215,Howard,Waverly Elementary,2400420,2400420,21101401330100.0,240042090449.0,901.0,PK-05,2.0,901,September Count Day,12968,404,13371,11684168,364004,12047271,14835.14874,12063,376,12438,1,0,1,0,0,0,0
MD,2018-2019,13,302,Howard,West Friendship Elementary,2400420,2400420,21101401330100.0,240042000760.0,401.0,KG-05,2.0,401,September Count Day,13543,409,13952,5430743,164009,5594752,15416.14874,12638,381,13019,1,0,1,0,0,0,0
MD,2018-2019,13,516,Howard,Wilde Lake High,2400420,2400420,21101401330100.0,240042000762.0,1291.0,09-12,4.0,1291,September Count Day,15994,530,16524,20648254,684230,21332484,17988.14874,15089,502,15591,1,0,1,0,0,0,0
MD,2018-2019,13,512,Howard,Wilde Lake Middle,2400420,2400420,21101401330100.0,240042000763.0,628.0,06-08,3.0,628,September Count Day,15486,502,15988,9725208,315256,10040464,17452.14874,14581,474,15055,1,0,1,0,0,0,0
MD,2018-2019,13,213,Howard,Worthington Elementary,2400420,2400420,21101401330100.0,240042000764.0,535.0,PK-05,2.0,535,September Count Day,13065,394,13459,6989775,210790,7200565,14923.14874,12160,366,12526,1,0,1,0,0,0,0
MD,2018-2019,14,105,Kent,Galena Elementary School,2400450,2400450,21101501430100.0,240045001695.0,344.0,PK-05,2.0,344,September Count Day,14777,1612,16388,5083288,554528,5637472,16237.54864,13371,1580,14951,1,0,1,0,0,0,0
MD,2018-2019,14,403,Kent,H. H. Garnett Elementary,2400450,2400450,21101501430100.0,240045000765.0,361.0,PK-05,2.0,361,September Count Day,15035,928,15963,5427635,335008,5762643,15812.54864,13629,896,14526,1,0,1,0,0,0,0
MD,2018-2019,14,301,Kent,Kent County High,2400450,2400450,21101501430100.0,240045000768.0,563.0,09-12,4.0,563,September Count Day,16614,1341,17956,9353682,754983,10109228,17805.54864,15208,1309,16519,1,0,1,0,0,0,0
MD,2018-2019,14,402,Kent,Kent County Middle School,2400450,2400450,21101501430100.0,240045000766.0,416.0,06-08,3.0,416,September Count Day,15502,870,16371,6448832,361920,6810336,16220.54864,14096,838,14934,1,0,1,0,0,0,0
MD,2018-2019,14,504,Kent,Rock Hall Elementary,2400450,2400450,21101501430100.0,240045000770.0,228.0,PK-05,2.0,228,September Count Day,15187,791,15978,3462636,180348,3642984,15827.54864,13781,759,14541,1,0,1,0,0,0,0
MD,2018-2019,15,787,Montgomery,A. Mario Loiederman Middle,2400480,2400480,21101601530100.0,240048001446.0,986.0,06-08,3.0,986,September Count Day,14134,510,14644,13936124,502860,14438984,15399.6531,12883,474,13357,1,0,1,0,0,0,0
MD,2018-2019,15,789,Montgomery,Albert Einstein High,2400480,2400480,21101601530100.0,240048000773.0,1746.0,09-12,4.0,1746,September Count Day,15328,705,16033,26762688,1230930,27993618,16788.6531,14077,669,14746,1,0,1,0,0,0,0
MD,2018-2019,15,239,Montgomery,Alternative Programs,2400480,2400480,21101601530100.0,240048001451.0,116.0,07-12,4.0,116,September Count Day,49422,951,50374,5732952,110316,5843384,51129.6531,48171,915,49087,1,0,1,0,0,0,0
MD,2018-2019,15,790,Montgomery,Arcola Elementary,2400480,2400480,21101601530100.0,240048001643.0,732.0,PK-05,2.0,732,September Count Day,15117,1818,16935,11065644,1330776,12396420,17690.6531,13866,1782,15648,1,0,1,0,0,0,0
MD,2018-2019,15,823,Montgomery,Argyle Middle,2400480,2400480,21101601530100.0,240048000409.0,1008.0,06-08,3.0,1008,September Count Day,13478,552,14030,13585824,556416,14142240,14785.6531,12227,516,12743,1,0,1,0,0,0,0
MD,2018-2019,15,425,Montgomery,Ashburton Elementary,2400480,2400480,21101601530100.0,240048000776.0,891.0,KG-05,2.0,891,September Count Day,11463,525,11988,10213533,467775,10681308,12743.6531,10212,489,10701,1,0,1,0,0,0,0
MD,2018-2019,15,420,Montgomery,Bannockburn Elementary,2400480,2400480,21101601530100.0,240048000779.0,440.0,KG-05,2.0,440,September Count Day,12173,311,12484,5356120,136840,5492960,13239.6531,10922,275,11197,1,0,1,0,0,0,0
MD,2018-2019,15,346,Montgomery,Bayard Rustin Elementary,2400480,2400480,21101601530100.0,240048001747.0,600.0,PK-05,2.0,600,September Count Day,14154,433,14587,8492400,259800,8752200,15342.6531,12903,397,13300,1,0,1,0,0,0,0
MD,2018-2019,15,207,Montgomery,Beall Elementary,2400480,2400480,21101601530100.0,240048000947.0,572.0,PK-05,2.0,572,September Count Day,15409,481,15890,8813948,275132,9089080,16645.6531,14158,445,14603,1,0,1,0,0,0,0
MD,2018-2019,15,780,Montgomery,Bel Pre Elementary,2400480,2400480,21101601530100.0,240048000780.0,586.0,PK-02,2.0,586,September Count Day,17579,1921,19500,10301294,1125706,11427000,20255.6531,16328,1885,18213,1,0,1,0,0,0,0
MD,2018-2019,15,607,Montgomery,Bells Mill Elementary,2400480,2400480,21101601530100.0,240048000781.0,619.0,PK-05,2.0,619,September Count Day,13108,351,13459,8113852,217269,8331121,14214.6531,11857,315,12172,1,0,1,0,0,0,0
MD,2018-2019,15,513,Montgomery,Belmont Elementary,2400480,2400480,21101601530100.0,240048000782.0,333.0,KG-05,2.0,333,September Count Day,15001,351,15352,4995333,116883,5112216,16107.6531,13750,315,14065,1,0,1,0,0,0,0
MD,2018-2019,15,333,Montgomery,Benjamin Banneker Middle,2400480,2400480,21101601530100.0,240048000783.0,856.0,06-08,3.0,856,September Count Day,14597,534,15131,12495032,457104,12952136,15886.6531,13346,498,13844,1,0,1,0,0,0,0
MD,2018-2019,15,401,Montgomery,Bethesda Elementary,2400480,2400480,21101601530100.0,240048000785.0,650.0,KG-05,2.0,650,September Count Day,13786,350,14136,8960900,227500,9188400,14891.6531,12535,314,12849,1,0,1,0,0,0,0
MD,2018-2019,15,406,Montgomery,Bethesda-Chevy Chase High,2400480,2400480,21101601530100.0,240048000784.0,2124.0,09-12,4.0,2124,September Count Day,12474,506,12980,26494776,1074744,27569520,13735.6531,11223,470,11693,1,0,1,0,0,0,0
MD,2018-2019,15,226,Montgomery,Beverly Farms Elementary,2400480,2400480,21101601530100.0,240048000786.0,585.0,KG-05,2.0,585,September Count Day,12788,333,13121,7480980,194805,7675785,13876.6531,11537,297,11834,1,0,1,0,0,0,0
MD,2018-2019,15,410,Montgomery,Bradley Hills Elementary,2400480,2400480,21101601530100.0,240048000787.0,590.0,KG-05,2.0,590,September Count Day,11932,310,12242,7039880,182900,7222780,12997.6531,10681,274,10955,1,0,1,0,0,0,0
MD,2018-2019,15,335,Montgomery,Briggs Chaney Middle,2400480,2400480,21101601530100.0,240048090450.0,896.0,06-08,3.0,896,September Count Day,15173,570,15743,13595008,510720,14105728,16498.6531,13922,534,14456,1,0,1,0,0,0,0
MD,2018-2019,15,518,Montgomery,Brooke Grove Elementary,2400480,2400480,21101601530100.0,240048090451.0,433.0,PK-05,2.0,433,September Count Day,18084,467,18551,7830372,202211,8032583,19306.6531,16833,431,17264,1,0,1,0,0,0,0
MD,2018-2019,15,807,Montgomery,Brookhaven Elementary,2400480,2400480,21101601530100.0,240048000789.0,456.0,PK-05,2.0,456,September Count Day,21931,765,22696,10000536,348840,10349376,23451.6531,20680,729,21409,1,0,1,0,0,0,0
MD,2018-2019,15,559,Montgomery,Brown Station Elementary,2400480,2400480,21101601530100.0,240048000792.0,585.0,PK-05,2.0,585,September Count Day,19030,705,19735,11132550,412425,11544975,20490.6531,17779,669,18448,1,0,1,0,0,0,0
MD,2018-2019,15,419,Montgomery,Burning Tree Elementary,2400480,2400480,21101601530100.0,240048000793.0,473.0,KG-05,2.0,473,September Count Day,15558,413,15971,7358934,195349,7554283,16726.6531,14307,377,14684,1,0,1,0,0,0,0
MD,2018-2019,15,309,Montgomery,Burnt Mills Elementary,2400480,2400480,21101601530100.0,240048090452.0,607.0,PK-05,2.0,607,September Count Day,13580,510,14089,8243060,309570,8552023,14844.6531,12329,474,12802,1,0,1,0,0,0,0
MD,2018-2019,15,302,Montgomery,Burtonsville Elementary,2400480,2400480,21101601530100.0,240048000794.0,627.0,KG-05,2.0,627,September Count Day,13786,425,14211,8643822,266475,8910297,14966.6531,12535,389,12924,1,0,1,0,0,0,0
MD,2018-2019,15,606,Montgomery,Cabin John Middle School,2400480,2400480,21101601530100.0,240048001526.0,1023.0,06-08,3.0,1023,September Count Day,14758,404,15162,15097434,413292,15510726,15917.6531,13507,368,13875,1,0,1,0,0,0,0
MD,2018-2019,15,508,Montgomery,Candlewood Elementary,2400480,2400480,21101601530100.0,240048000796.0,367.0,KG-05,2.0,367,September Count Day,16662,425,17088,6114954,155975,6271296,17843.6531,15411,389,15801,1,0,1,0,0,0,0
MD,2018-2019,15,310,Montgomery,Cannon Road Elementary,2400480,2400480,21101601530100.0,240048000797.0,412.0,PK-05,2.0,412,September Count Day,16613,518,17130,6844556,213416,7057560,17885.6531,15362,482,15843,1,0,1,0,0,0,0
MD,2018-2019,15,111,Montgomery,Captain James E. Daly Elementary,2400480,2400480,21101601530100.0,240048001523.0,585.0,PK-05,2.0,585,September Count Day,15318,2052,17370,8961030,1200420,10161450,18125.6531,14067,2016,16083,1,0,1,0,0,0,0
MD,2018-2019,15,604,Montgomery,Carderock Springs Elementary,2400480,2400480,21101601530100.0,240048000798.0,361.0,KG-05,2.0,361,September Count Day,15450,390,15840,5577450,140790,5718240,16595.6531,14199,354,14553,1,0,1,0,0,0,0
MD,2018-2019,15,215,Montgomery,Carl Sandburg Center,2400480,2400480,21101601530100.0,240048000799.0,92.0,KG-05,2.0,92,September Count Day,63524,1994,65518,5844208,183448,6027656,66273.6531,62273,1958,64231,1,0,1,0,0,0,0
MD,2018-2019,15,511,Montgomery,Cashell Elementary,2400480,2400480,21101601530100.0,240048000800.0,363.0,PK-05,2.0,363,September Count Day,17382,466,17848,6309666,169158,6478824,18603.6531,16131,430,16561,1,0,1,0,0,0,0
MD,2018-2019,15,703,Montgomery,Cedar Grove Elementary,2400480,2400480,21101601530100.0,240048000801.0,613.0,PK-05,2.0,613,September Count Day,13735,330,14065,8419555,202290,8621845,14820.6531,12484,294,12778,1,0,1,0,0,0,0
MD,2018-2019,15,403,Montgomery,Chevy Chase Elementary,2400480,2400480,21101601530100.0,240048000803.0,452.0,03-05,2.0,452,September Count Day,12549,338,12886,5672148,152776,5824472,13641.6531,11298,302,11599,1,0,1,0,0,0,0
MD,2018-2019,15,101,Montgomery,Clarksburg Elementary,2400480,2400480,21101601530100.0,240048000804.0,529.0,KG-05,2.0,529,September Count Day,12832,548,13380,6788128,289892,7078020,14135.6531,11581,512,12093,1,0,1,0,0,0,0
MD,2018-2019,15,249,Montgomery,Clarksburg High,2400480,2400480,21101601530100.0,240048001541.0,2338.0,09-12,4.0,2338,September Count Day,13414,669,14083,31361932,1564122,32926054,14838.6531,12163,633,12796,1,0,1,0,0,0,0
MD,2018-2019,15,706,Montgomery,Clearspring Elementary,2400480,2400480,21101601530100.0,240048001514.0,618.0,PK-05,2.0,618,September Count Day,15658,463,16121,9676644,286134,9962778,16876.6531,14407,427,14834,1,0,1,0,0,0,0
MD,2018-2019,15,100,Montgomery,Clopper Mill Elementary,2400480,2400480,21101601530100.0,240048001494.0,562.0,PK-05,2.0,562,September Count Day,17690,641,18331,9941780,360242,10302022,19086.6531,16439,605,17044,1,0,1,0,0,0,0
MD,2018-2019,15,308,Montgomery,Cloverly Elementary,2400480,2400480,21101601530100.0,240048001524.0,533.0,PK-05,2.0,533,September Count Day,16067,450,16517,8563711,239850,8803561,17272.6531,14816,414,15230,1,0,1,0,0,0,0
MD,2018-2019,15,818,Montgomery,Col. E. Brooke Lee Middle,2400480,2400480,21101601530100.0,240048000806.0,760.0,06-08,3.0,760,September Count Day,16270,606,16876,12365200,460560,12825760,17631.6531,15019,570,15589,1,0,1,0,0,0,0
MD,2018-2019,15,510,Montgomery,Col. Zadok Magruder High,2400480,2400480,21101601530100.0,240048000808.0,1609.0,09-12,4.0,1609,September Count Day,14906,760,15666,23983754,1222840,25206594,16421.6531,13655,724,14379,1,0,1,0,0,0,0
MD,2018-2019,15,238,Montgomery,Cold Spring Elementary,2400480,2400480,21101601530100.0,240048000809.0,330.0,KG-05,2.0,330,September Count Day,15344,370,15714,5063520,122100,5185620,16469.6531,14093,334,14427,1,0,1,0,0,0,0
MD,2018-2019,15,229,Montgomery,College Gardens Elementary,2400480,2400480,21101601530100.0,240048000810.0,695.0,PK-05,2.0,695,September Count Day,13215,374,13588,9184425,259930,9443660,14343.6531,11964,338,12301,1,0,1,0,0,0,0
MD,2018-2019,15,808,Montgomery,Cresthaven Elementary,2400480,2400480,21101601530100.0,240048000814.0,557.0,03-05,2.0,557,September Count Day,14197,1673,15870,7907729,931861,8839590,16625.6531,12946,1637,14583,1,0,1,0,0,0,0
MD,2018-2019,15,702,Montgomery,Damascus Elementary,2400480,2400480,21101601530100.0,240048000815.0,341.0,PK-05,2.0,341,September Count Day,18247,450,18697,6222227,153450,6375677,19452.6531,16996,414,17410,1,0,1,0,0,0,0
MD,2018-2019,15,701,Montgomery,Damascus High,2400480,2400480,21101601530100.0,240048001455.0,1311.0,09-12,4.0,1311,September Count Day,15216,760,15975,19948176,996360,20943225,16730.6531,13965,724,14688,1,0,1,0,0,0,0
MD,2018-2019,15,351,Montgomery,Darnestown Elementary,2400480,2400480,21101601530100.0,240048000817.0,310.0,KG-05,2.0,310,September Count Day,17875,535,18410,5541250,165850,5707100,19165.6531,16624,499,17123,1,0,1,0,0,0,0
MD,2018-2019,15,570,Montgomery,Diamond Elementary,2400480,2400480,21101601530100.0,240048000818.0,770.0,KG-05,2.0,770,September Count Day,13268,353,13621,10216360,271810,10488170,14376.6531,12017,317,12334,1,0,1,0,0,0,0
MD,2018-2019,15,747,Montgomery,Dr. Charles R. Drew Elementary,2400480,2400480,21101601530100.0,240048090480.0,469.0,PK-05,2.0,469,September Count Day,18005,558,18563,8444345,261702,8706047,19318.6531,16754,522,17276,1,0,1,0,0,0,0
MD,2018-2019,15,242,Montgomery,Dr. Sally K. Ride Elementary,2400480,2400480,21101601530100.0,240048000191.0,519.0,PK-05,2.0,519,September Count Day,19107,749,19856,9916533,388731,10305264,20611.6531,17856,713,18569,1,0,1,0,0,0,0
