state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_AK,enrollmetric,pp_stloc_raw_AK,pp_fed_raw_AK,pp_total_raw_AK,pp_site_stloc_raw_AK,pp_site_fed_raw_AK,pp_site_raw_AK,pp_centshare_stloc_raw_AK,pp_centshare_fed_raw_AK,pp_centshare_raw_AK,schoolstloc_raw_AK,schoolfed_raw_AK,schooltot_raw_AK,pp_total_norm_NERDS,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
AK,2018-2019,3,38010,Alaska Gateway,Alaska REACH Academy,200050,200050,2000000030000,20005000023,45.0,PK-12,4.0,41,ADM,14458,7978,22436,5709,5763,11472,8749,2215,10964,592778,327098,919876,26488.77722,0,0,0,0,0,0,0
AK,2018-2019,3,30010,Alaska Gateway,Dot Lake School,200050,200050,2000000030000,20005000024,11.0,PK-12,4.0,10.8,ADM,26172,13933,40105,17423,11718,29141,8749,2215,10964,282657.6,150476.4,433134,44157.77722,0,0,0,0,0,0,0
AK,2018-2019,3,30020,Alaska Gateway,Eagle Community School,200050,200050,2000000030000,20005000025,23.0,PK-12,4.0,22.85,ADM,32231,11402,43633,23482,9187,32669,8749,2215,10964,736478.35,260535.7,997014.05,47685.77722,0,0,0,0,0,0,0
AK,2018-2019,3,30030,Alaska Gateway,Mentasta Lake School,200050,200050,2000000030000,20005000026,31.0,PK-12,4.0,31,ADM,26369,11100,37469,17620,8885,26505,8749,2215,10964,817439,344100,1161539,41521.77722,0,0,0,0,0,0,0
AK,2018-2019,3,30050,Alaska Gateway,Tanacross School,200050,200050,2000000030000,20005000424,17.0,PK-08,3.0,15.25,ADM,24708,13644,38352,15959,11429,27388,8749,2215,10964,376797,208071,584868,42404.77722,0,0,0,0,0,0,0
AK,2018-2019,3,30070,Alaska Gateway,Tetlin School,200050,200050,2000000030000,20005000528,33.0,PK-12,4.0,33.5,ADM,24617,12122,36739,15868,9907,25775,8749,2215,10964,824669.5,406087,1230756.5,40791.77722,0,0,0,0,0,0,0
AK,2018-2019,3,30060,Alaska Gateway,Tok School,200050,200050,2000000030000,20005000028,182.0,PK-12,4.0,173.45,ADM,25536,10675,36211,16787,8460,25247,8749,2215,10964,4429219.19999999,1851578.74999999,6280797.94999999,40263.77722,0,0,0,0,0,0,0
AK,2018-2019,3,30040,Alaska Gateway,Walter Northway School,200050,200050,2000000030000,20005000027,53.0,PK-12,4.0,53.5,ADM,28071,11334,39405,19322,9119,28441,8749,2215,10964,1501798.5,606369,2108167.5,43457.77722,0,0,0,0,0,0,0
AK,2018-2019,4,40080,Aleutian Region,Adak School,200010,200010,2000000030100,20001000080,12.0,KG-12,4.0,12.05,ADM,84961,1980,86941,62537,1980,64517,22424,0,22424,1023780.05,23859,1047639.05,86977.05278,0,0,0,0,0,0,0
AK,2018-2019,4,40020,Aleutian Region,Yakov E. Netsvetov School,200010,200010,2000000030100,20001000005,6.0,KG-12,4.0,6,ADM,135663,3289,138952,113239,3289,116528,22424,0,22424,813978,19734,833712,138988.0528,0,0,0,0,0,0,0
AK,2018-2019,56,560030,Aleutians East,Akutan School,200007,200007,2102402430100,20000700004,19.0,PK-12,4.0,18,ADM,30976,316,31292,17008,63,17071,13968,253,14221,557568,5688,563256,31779.30723,0,0,0,0,0,0,0
AK,2018-2019,56,560050,Aleutians East,False Pass School,200007,200007,2102402430100,20000700007,8.0,PK-12,4.0,7,ADM,54932,253,55185,40964,0,40964,13968,253,14221,384524,1771,386295,55672.30723,0,0,0,0,0,0,0
AK,2018-2019,56,560010,Aleutians East,King Cove School,200007,200007,2102402430100,20000700177,93.0,PK-12,4.0,83.45,ADM,41769,583,42352,27801,330,28131,13968,253,14221,3485623.05,48651.35,3534274.4,42839.30723,0,0,0,0,0,0,0
AK,2018-2019,56,560020,Aleutians East,Sand Point School,200007,200007,2102402430100,20000700461,115.0,PK-12,4.0,104.85,ADM,40492,592,41084,26524,339,26863,13968,253,14221,4245586.2,62071.2,4307657.39999999,41571.30723,0,0,0,0,0,0,0
AK,2018-2019,5,50010,Anchorage,Abbott Loop Elementary,200180,200180,2200200130100,20018000053,308.0,PK-06,2.0,306.21,ADM,13351,2024,15375,10812,1942,12754,2539,82,2621,4088209.70999999,619769.039999999,4707978.75,15283.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50020,Anchorage,Airport Heights Elementary,200180,200180,2200200130100,20018000054,330.0,PK-06,2.0,314.8,ADM,16489,2642,19131,13950,2560,16510,2539,82,2621,5190737.2,831701.6,6022438.8,19039.27121,0,0,0,0,0,0,0
AK,2018-2019,5,57230,Anchorage,Alaska Middle College School,200180,200180,2200200130100,20018000763,239.0,11-12,4.0,235.5,ADM,11901,323,12224,9362,241,9603,2539,82,2621,2802685.5,76066.5,2878752,12132.27121,0,0,0,0,0,0,0
AK,2018-2019,5,59100,Anchorage,Alaska Native Cultural Charter School,200180,200180,2200200130100,20018000736,323.0,PK-08,3.0,306.75,ADM,12195,3484,15679,9656,3402,13058,2539,82,2621,3740816.25,1068717,4809533.25,15587.27121,0,0,0,0,0,0,0
AK,2018-2019,5,57010,Anchorage,Alaska State School for Deaf and Hard of Hearing,200180,200180,2200200130100,20018000341,27.0,PK-12,4.0,26,ADM,113611,8890,122501,111072,8808,119880,2539,82,2621,2953886,231140,3185026,122409.2712,0,0,0,0,0,0,0
AK,2018-2019,5,51000,Anchorage,Alpenglow Elementary,200180,200180,2200200130100,20018000104,476.0,PK-06,2.0,481.87,ADM,11108,743,11851,8569,661,9230,2539,82,2621,5352611.96,358029.41,5710641.37,11759.27121,0,0,0,0,0,0,0
AK,2018-2019,5,59120,Anchorage,Anchorage STrEaM Academy,200180,200180,2200200130100,20018000760,149.0,06-08,3.0,150.7,ADM,14750,399,15149,12211,317,12528,2539,82,2621,2222825,60129.2999999999,2282954.3,15057.27121,0,0,0,0,0,0,0
AK,2018-2019,5,59010,Anchorage,Aquarian Charter School,200180,200180,2200200130100,20018000172,382.0,KG-06,2.0,381.15,ADM,12773,272,13045,10234,190,10424,2539,82,2621,4868428.94999999,103672.799999999,4972101.75,12953.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50240,Anchorage,Aurora Elementary,200180,200180,2200200130100,20018000056,177.0,PK-06,2.0,175.85,ADM,14663,1256,15919,12124,1174,13298,2539,82,2621,2578488.55,220867.6,2799356.15,15827.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50980,Anchorage,AVAIL School,200180,200180,2200200130100,20018000714,90.0,06-12,4.0,86.25,ADM,12431,3522,15953,9892,3440,13332,2539,82,2621,1072173.75,303772.5,1375946.25,15861.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50050,Anchorage,Bartlett High School,200180,200180,2200200130100,20018000057,1402.0,09-12,4.0,1398.44,ADM,13304,1910,15214,10765,1828,12593,2539,82,2621,18604845.76,2671020.4,21275866.16,15122.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50060,Anchorage,Baxter Elementary,200180,200180,2200200130100,20018000058,342.0,PK-06,2.0,341.7,ADM,18241,1911,20152,15702,1829,17531,2539,82,2621,6232949.7,652988.7,6885938.39999999,20060.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50800,Anchorage,Bayshore Elementary,200180,200180,2200200130100,20018000059,463.0,PK-06,2.0,463.65,ADM,12093,851,12944,9554,769,10323,2539,82,2621,5606919.45,394566.149999999,6001485.6,12852.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50820,Anchorage,Bear Valley Elementary,200180,200180,2200200130100,20018000533,385.0,PK-06,2.0,384.05,ADM,12174,771,12945,9635,689,10324,2539,82,2621,4675424.7,296102.55,4971527.25,12853.27121,0,0,0,0,0,0,0
AK,2018-2019,5,57100,Anchorage,Benson Secondary/S.E.A.R.C.H.,200180,200180,2200200130100,20018000110,210.0,07-12,4.0,214.45,ADM,14954,3113,18067,12415,3031,15446,2539,82,2621,3206885.3,667582.85,3874468.15,17975.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50070,Anchorage,Birchwood ABC Elementary,200180,200180,2200200130100,20018000060,250.0,PK-06,2.0,251.25,ADM,14987,1073,16060,12448,991,13439,2539,82,2621,3765483.75,269591.25,4035075,15968.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50970,Anchorage,Bowman Elementary,200180,200180,2200200130100,20018000713,563.0,PK-06,2.0,550.76,ADM,17867,1703,19570,15328,1621,16949,2539,82,2621,9840428.92,937944.28,10778373.2,19478.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50080,Anchorage,Campbell STEM Elementary,200180,200180,2200200130100,20018000062,373.0,PK-06,2.0,371.85,ADM,14677,1350,16027,12138,1268,13406,2539,82,2621,5457642.45,501997.5,5959639.95,15935.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50100,Anchorage,Central Middle School of Science,200180,200180,2200200130100,20018000063,369.0,07-08,3.0,368.35,ADM,15062,1191,16253,12523,1109,13632,2539,82,2621,5548087.7,438704.85,5986792.55,16161.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50110,Anchorage,Chester Valley Elementary,200180,200180,2200200130100,20018000065,263.0,PK-06,2.0,248.9,ADM,17952,3626,21578,15413,3544,18957,2539,82,2621,4468252.8,902511.4,5370764.2,21486.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50120,Anchorage,Chinook Elementary,200180,200180,2200200130100,20018000066,486.0,PK-06,2.0,488.75,ADM,13347,2044,15391,10808,1962,12770,2539,82,2621,6523346.25,999005,7522351.25,15299.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50130,Anchorage,Chugach Optional Elementary,200180,200180,2200200130100,20018000067,271.0,PK-06,2.0,271.1,ADM,11519,673,12192,8980,591,9571,2539,82,2621,3122800.9,182450.3,3305251.2,12100.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50150,Anchorage,Chugiak Elementary,200180,200180,2200200130100,20018000068,503.0,PK-06,2.0,503,ADM,11576,779,12355,9037,697,9734,2539,82,2621,5822728,391837,6214565,12263.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50160,Anchorage,Chugiak High School,200180,200180,2200200130100,20018000069,891.0,09-12,4.0,890.24,ADM,14683,1013,15696,12144,931,13075,2539,82,2621,13071393.92,901813.12,13973207.04,15604.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50560,Anchorage,Clark Middle School,200180,200180,2200200130100,20018000064,866.0,06-08,3.0,871.63,ADM,13363,2067,15430,10824,1985,12809,2539,82,2621,11647591.69,1801659.21,13449250.9,15338.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50170,Anchorage,College Gate Elementary,200180,200180,2200200130100,20018000070,360.0,PK-06,2.0,364.35,ADM,12218,2668,14886,9679,2586,12265,2539,82,2621,4451628.3,972085.8,5423714.1,14794.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50180,Anchorage,Creekside Park Elementary,200180,200180,2200200130100,20018000071,440.0,PK-06,2.0,424.58,ADM,15407,2332,17739,12868,2250,15118,2539,82,2621,6541504.06,990120.559999999,7531624.62,17647.27121,0,0,0,0,0,0,0
AK,2018-2019,5,57190,Anchorage,Crossroads School,200180,200180,2200200130100,20018000509,10.0,07-12,4.0,11.31,ADM,21238,9295,30533,18699,9213,27912,2539,82,2621,240201.78,105126.45,345328.23,30441.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50190,Anchorage,Denali Montessori Elementary,200180,200180,2200200130100,20018000072,430.0,PK-06,2.0,412.8,ADM,15924,1197,17121,13385,1115,14500,2539,82,2621,6573427.2,494121.6,7067548.8,17029.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50200,Anchorage,Dimond High School,200180,200180,2200200130100,20018000073,1526.0,09-12,4.0,1527.39,ADM,12862,954,13816,10323,872,11195,2539,82,2621,19645290.18,1457130.06,21102420.24,13724.27121,0,0,0,0,0,0,0
AK,2018-2019,5,59080,Anchorage,Eagle Academy Charter School,200180,200180,2200200130100,20018000460,176.0,KG-06,2.0,176.45,ADM,12738,284,13022,10199,202,10401,2539,82,2621,2247620.09999999,50111.7999999999,2297731.9,12930.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50210,Anchorage,Eagle River Elementary,200180,200180,2200200130100,20018000074,420.0,PK-06,2.0,414.6,ADM,12343,1035,13378,9804,953,10757,2539,82,2621,5117407.8,429111,5546518.8,13286.27121,0,0,0,0,0,0,0
AK,2018-2019,5,51130,Anchorage,Eagle River High School,200180,200180,2200200130100,20018000458,834.0,09-12,4.0,833.1,ADM,13006,753,13759,10467,671,11138,2539,82,2621,10835298.6,627324.3,11462622.9,13667.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50220,Anchorage,East High School,200180,200180,2200200130100,20018000075,1776.0,09-12,4.0,1779.24,ADM,13587,1936,15523,11048,1854,12902,2539,82,2621,24174533.88,3444608.64,27619142.52,15431.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50300,Anchorage,Fairview Elementary,200180,200180,2200200130100,20018000076,391.0,PK-06,2.0,371.08,ADM,13874,3360,17234,11335,3278,14613,2539,82,2621,5148363.92,1246828.8,6395192.72,17142.27121,0,0,0,0,0,0,0
AK,2018-2019,5,56010,Anchorage,Family Partnership Charter School,200180,200180,2200200130100,20018000178,675.0,KG-12,4.0,681.25,ADM,9322,317,9639,6783,235,7018,2539,82,2621,6350612.5,215956.25,6566568.75,9547.271214,0,0,0,0,0,0,0
AK,2018-2019,5,50880,Anchorage,Fire Lake Elementary,200180,200180,2200200130100,20018000598,324.0,PK-06,2.0,322.55,ADM,17979,1568,19547,15440,1486,16926,2539,82,2621,5799126.45,505758.4,6304884.85,19455.27121,0,0,0,0,0,0,0
AK,2018-2019,5,59050,Anchorage,Frontier Charter School,200180,200180,2200200130100,20018000530,256.0,KG-12,4.0,267.3,ADM,10246,358,10604,7707,276,7983,2539,82,2621,2738755.8,95693.4,2834449.2,10512.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50360,Anchorage,Girdwood School,200180,200180,2200200130100,20018000077,183.0,PK-08,3.0,182.95,ADM,16840,1187,18027,14301,1105,15406,2539,82,2621,3080878,217161.65,3298039.65,17935.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50370,Anchorage,Gladys Wood Elementary,200180,200180,2200200130100,20018000078,386.0,PK-06,2.0,371.09,ADM,13167,1216,14383,10628,1134,11762,2539,82,2621,4886142.02999999,451245.439999999,5337387.47,14291.27121,0,0,0,0,0,0,0
AK,2018-2019,5,51050,Anchorage,Goldenview Middle School,200180,200180,2200200130100,20018010162,684.0,07-08,3.0,687.25,ADM,13393,901,14294,10854,819,11673,2539,82,2621,9204339.25,619212.25,9823551.5,14202.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50380,Anchorage,Government Hill Elementary,200180,200180,2200200130100,20018000504,478.0,PK-06,2.0,478.11,ADM,12176,1004,13180,9637,922,10559,2539,82,2621,5821467.36,480022.44,6301489.8,13088.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50140,Anchorage,Gruening Middle School,200180,200180,2200200130100,20018000505,598.0,06-08,3.0,597.93,ADM,13399,995,14394,10860,913,11773,2539,82,2621,8011664.06999999,594940.35,8606604.42,14302.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50870,Anchorage,Hanshew Middle School,200180,200180,2200200130100,20018000534,670.0,07-08,3.0,671.85,ADM,14108,1061,15169,11569,979,12548,2539,82,2621,9478459.8,712832.85,10191292.65,15077.27121,0,0,0,0,0,0,0
AK,2018-2019,5,59060,Anchorage,Highland Academy Charter,200180,200180,2200200130100,20018000555,153.0,06-12,4.0,154.55,ADM,14944,442,15386,12405,360,12765,2539,82,2621,2309595.2,68311.1,2377906.3,15294.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50400,Anchorage,Homestead Elementary,200180,200180,2200200130100,20018010080,322.0,PK-06,2.0,322.2,ADM,13258,987,14245,10719,905,11624,2539,82,2621,4271727.6,318011.399999999,4589739,14153.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50420,Anchorage,Huffman Elementary,200180,200180,2200200130100,20018000082,373.0,PK-06,2.0,373.01,ADM,15019,1161,16180,12480,1079,13559,2539,82,2621,5602237.18999999,433064.61,6035301.8,16088.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50430,Anchorage,Inlet View Elementary,200180,200180,2200200130100,20018000083,250.0,PK-06,2.0,249.5,ADM,12556,969,13525,10017,887,10904,2539,82,2621,3132722,241765.5,3374487.5,13433.27121,0,0,0,0,0,0,0
AK,2018-2019,5,51010,Anchorage,Kasuun Elementary,200180,200180,2200200130100,20018000147,371.0,PK-06,2.0,377.41,ADM,17420,1773,19193,14881,1691,16572,2539,82,2621,6574482.2,669147.93,7243630.13,19101.27121,0,0,0,0,0,0,0
AK,2018-2019,5,51020,Anchorage,Kincaid Elementary,200180,200180,2200200130100,20018000149,576.0,PK-06,2.0,578.65,ADM,14758,1216,15974,12219,1134,13353,2539,82,2621,8539716.7,703638.4,9243355.1,15882.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50030,Anchorage,Klatt Elementary,200180,200180,2200200130100,20018000506,394.0,PK-06,2.0,396.2,ADM,16899,1379,18278,14360,1297,15657,2539,82,2621,6695383.8,546359.799999999,7241743.6,18186.27121,0,0,0,0,0,0,0
AK,2018-2019,5,51030,Anchorage,Lake Hood Elementary,200180,200180,2200200130100,20018000151,356.0,PK-06,2.0,358.75,ADM,16382,2683,19065,13843,2601,16444,2539,82,2621,5877042.5,962526.25,6839568.75,18973.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50450,Anchorage,Lake Otis Elementary,200180,200180,2200200130100,20018000086,447.0,PK-06,2.0,431.6,ADM,14389,2734,17123,11850,2652,14502,2539,82,2621,6210292.4,1179994.4,7390286.8,17031.27121,0,0,0,0,0,0,0
AK,2018-2019,5,57110,Anchorage,Martin Luther King Jr. Technical High School,200180,200180,2200200130100,20018000401,201.0,10-12,4.0,197.86,ADM,45768,564,46332,43229,482,43711,2539,82,2621,9055656.48,111593.04,9167249.52,46240.27121,0,0,0,0,0,0,0
AK,2018-2019,5,57020,Anchorage,McLaughlin Secondary School,200180,200180,2200200130100,20018000432,83.0,06-12,4.0,180,ADM,17839,2157,19996,15300,2075,17375,2539,82,2621,3211020,388260,3599280,19904.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50940,Anchorage,Mears Middle School,200180,200180,2200200130100,20018000562,788.0,07-08,3.0,789.8,ADM,13081,925,14006,10542,843,11385,2539,82,2621,10331373.7999999,730565,11061938.7999999,13914.27121,0,0,0,0,0,0,0
AK,2018-2019,5,51060,Anchorage,Mirror Lake Middle School,200180,200180,2200200130100,20018000229,685.0,06-08,3.0,684.45,ADM,11819,799,12618,9280,717,9997,2539,82,2621,8089514.55,546875.55,8636390.1,12526.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50480,Anchorage,Mountain View Elementary,200180,200180,2200200130100,20018000089,269.0,PK-06,2.0,249.14,ADM,15565,3894,19459,13026,3812,16838,2539,82,2621,3877864.09999999,970151.159999999,4848015.26,19367.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50270,Anchorage,Mt. Spurr Elementary,200180,200180,2200200130100,20018000091,,,,244.39,ADM,12828,1059,13887,10289,977,11266,2539,82,2621,3135034.92,258809.009999999,3393843.92999999,13795.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50490,Anchorage,Muldoon Elementary,200180,200180,2200200130100,20018000092,435.0,PK-06,2.0,440.43,ADM,14629,2732,17361,12090,2650,14740,2539,82,2621,6443050.47,1203254.76,7646305.23,17269.27121,0,0,0,0,0,0,0
AK,2018-2019,5,51150,Anchorage,Nicholas J. Begich Middle School,200180,200180,2200200130100,20018000729,986.0,06-08,3.0,990.5,ADM,13750,1941,15691,11211,1859,13070,2539,82,2621,13619375,1922560.5,15541935.5,15599.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50500,Anchorage,North Star Elementary,200180,200180,2200200130100,20018000093,364.0,PK-06,2.0,345.9,ADM,16779,3269,20048,14240,3187,17427,2539,82,2621,5803856.1,1130747.09999999,6934603.19999999,19956.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50510,Anchorage,Northern Lights ABC K-8 School,200180,200180,2200200130100,20018000094,634.0,PK-08,3.0,602.25,ADM,10434,687,11121,7895,605,8500,2539,82,2621,6283876.5,413745.75,6697622.25,11029.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50520,Anchorage,Northwood ABC,200180,200180,2200200130100,20018000095,321.0,PK-06,2.0,295.68,ADM,20181,3167,23348,17642,3085,20727,2539,82,2621,5967118.08,936418.56,6903536.64,23256.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50530,Anchorage,Nunaka Valley Elementary,200180,200180,2200200130100,20018000096,258.0,PK-06,2.0,233.38,ADM,18575,3654,22229,16036,3572,19608,2539,82,2621,4335033.5,852770.52,5187804.02,22137.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50540,Anchorage,O'Malley Elementary,200180,200180,2200200130100,20018000097,296.0,PK-06,2.0,290,ADM,13156,925,14081,10617,843,11460,2539,82,2621,3815240,268250,4083490,13989.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50550,Anchorage,Ocean View Elementary,200180,200180,2200200130100,20018000098,442.0,PK-06,2.0,427.73,ADM,14150,1251,15401,11611,1169,12780,2539,82,2621,6052379.5,535090.23,6587469.73,15309.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50250,Anchorage,Orion Elementary School,200180,200180,2200200130100,20018000099,223.0,PK-06,2.0,223.35,ADM,13832,1179,15011,11293,1097,12390,2539,82,2621,3089377.19999999,263329.649999999,3352706.85,14919.27121,0,0,0,0,0,0,0
AK,2018-2019,5,59110,Anchorage,PAIDEIA Cooperative School,200180,200180,2200200130100,20018000756,155.0,KG-12,4.0,149.4,ADM,14109,525,14634,11570,443,12013,2539,82,2621,2107884.6,78435,2186319.6,14542.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50990,Anchorage,Polaris K-12 School,200180,200180,2200200130100,20018000101,483.0,KG-12,4.0,484.15,ADM,11951,699,12650,9412,617,10029,2539,82,2621,5786076.64999999,338420.85,6124497.5,12558.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50580,Anchorage,Ptarmigan Elementary,200180,200180,2200200130100,20018000102,385.0,PK-06,2.0,388.43,ADM,17752,3251,21003,15213,3169,18382,2539,82,2621,6895409.36,1262785.93,8158195.29,20911.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50590,Anchorage,Rabbit Creek Elementary,200180,200180,2200200130100,20018000103,485.0,PK-06,2.0,484.29,ADM,13634,1081,14715,11095,999,12094,2539,82,2621,6602809.86,523517.49,7126327.35,14623.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50810,Anchorage,Ravenwood Elementary,200180,200180,2200200130100,20018000532,477.0,PK-06,2.0,469.55,ADM,12855,968,13823,10316,886,11202,2539,82,2621,6036065.25,454524.4,6490589.65,13731.27121,0,0,0,0,0,0,0
AK,2018-2019,5,59090,Anchorage,Rilke Schule Charter School,200180,200180,2200200130100,20018000732,508.0,KG-08,3.0,507.5,ADM,11154,246,11400,8615,164,8779,2539,82,2621,5660655,124845,5785500,11308.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50600,Anchorage,Rogers Park Elementary,200180,200180,2200200130100,20018000105,492.0,PK-06,2.0,495,ADM,13534,903,14437,10995,821,11816,2539,82,2621,6699330,446985,7146315,14345.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50610,Anchorage,Romig Middle School,200180,200180,2200200130100,20018000106,737.0,07-08,3.0,741.28,ADM,13276,907,14183,10737,825,11562,2539,82,2621,9841233.28,672340.96,10513574.24,14091.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50620,Anchorage,Russian Jack Elementary,200180,200180,2200200130100,20018000107,356.0,PK-06,2.0,340.69,ADM,13428,3468,16896,10889,3386,14275,2539,82,2621,4574785.32,1181512.92,5756298.24,16804.27121,0,0,0,0,0,0,0
AK,2018-2019,5,57130,Anchorage,S.A.V.E. High School,200180,200180,2200200130100,20018000109,161.0,09-12,4.0,166.14,ADM,15375,1477,16852,12836,1395,14231,2539,82,2621,2554402.5,245388.779999999,2799791.28,16760.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50640,Anchorage,Sand Lake Elementary,200180,200180,2200200130100,20018000108,625.0,PK-06,2.0,625.65,ADM,11972,938,12910,9433,856,10289,2539,82,2621,7490281.8,586859.7,8077141.5,12818.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50650,Anchorage,Scenic Park Elementary,200180,200180,2200200130100,20018000112,442.0,PK-06,2.0,442.75,ADM,12449,1238,13687,9910,1156,11066,2539,82,2621,5511794.75,548124.5,6059919.25,13595.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50660,Anchorage,Service High School,200180,200180,2200200130100,20018000531,1535.0,09-12,4.0,1533.61,ADM,13448,1085,14533,10909,1003,11912,2539,82,2621,20623987.2799999,1663966.84999999,22287954.13,14441.27121,0,0,0,0,0,0,0
AK,2018-2019,5,51120,Anchorage,South Anchorage High School,200180,200180,2200200130100,20018000454,1334.0,09-12,4.0,1326.66,ADM,12597,971,13568,10058,889,10947,2539,82,2621,16711936.02,1288186.86,18000122.88,13476.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50890,Anchorage,Spring Hill Elementary,200180,200180,2200200130100,20018000561,380.0,PK-06,2.0,383.4,ADM,16581,1706,18287,14042,1624,15666,2539,82,2621,6357155.39999999,654080.399999999,7011235.8,18195.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50670,Anchorage,Steller Secondary School,200180,200180,2200200130100,20018000115,257.0,07-12,4.0,260.09,ADM,12892,369,13261,10353,287,10640,2539,82,2621,3353080.28,95973.2099999999,3449053.48999999,13169.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50680,Anchorage,Susitna Elementary,200180,200180,2200200130100,20018000116,413.0,PK-06,2.0,417,ADM,12089,1149,13238,9550,1067,10617,2539,82,2621,5041113,479133,5520246,13146.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50690,Anchorage,Taku Elementary,200180,200180,2200200130100,20018000117,319.0,PK-06,2.0,317.75,ADM,12909,2236,15145,10370,2154,12524,2539,82,2621,4101834.75,710489,4812323.75,15053.27121,0,0,0,0,0,0,0
AK,2018-2019,5,57220,Anchorage,The New Path High School,200180,200180,2200200130100,20018000399,17.0,07-12,4.0,55,ADM,17305,821,18126,14766,739,15505,2539,82,2621,951775,45155,996930,18034.27121,0,0,0,0,0,0,0
AK,2018-2019,5,51110,Anchorage,Trailside Elementary,200180,200180,2200200130100,20018000390,374.0,PK-06,2.0,375.25,ADM,13037,911,13948,10498,829,11327,2539,82,2621,4892134.25,341852.75,5233987,13856.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50700,Anchorage,Tudor Elementary,200180,200180,2200200130100,20018000087,368.0,PK-06,2.0,367,ADM,13117,1266,14383,10578,1184,11762,2539,82,2621,4813939,464622,5278561,14291.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50710,Anchorage,Turnagain Elementary,200180,200180,2200200130100,20018000088,398.0,PK-06,2.0,396.25,ADM,12950,1068,14018,10411,986,11397,2539,82,2621,5131437.5,423195,5554632.5,13926.27121,0,0,0,0,0,0,0
AK,2018-2019,5,50340,Anchorage,Ursa Major Elementary,200180,200180,2200200130100,20018000400,484.0,PK-06,2.0,486.13,ADM,10751,1032,11783,8212,950,9162,2539,82,2621,5226383.63,501686.16,5728069.79,11691.27121,0,0,0,0,0,0,0
