state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_IN,enrollmetric,pp_stloc_raw_IN,pp_fed_raw_IN,pp_total_raw_IN,schoolstloc_raw_IN,schoolfed_raw_IN,schooltot_raw_IN,pp_total_norm_NERDS,pp_instruction_site_raw_IN,pp_otherinstruct_site_raw_IN,pp_instruction_centshare_raw_IN,pp_operations_site_raw_IN,pp_operations_centshare_raw_IN,pp_instruction_raw_IN,pp_noninstruction_raw_IN,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
IN,2018-2019,3405,2801,Blue River Valley Schools,Blue River Valley Jr-Sr High Sch,1800660,1800660,15503300100000.0,180066000141.0,293.0,07-12,4.0,293,October Count Day,9681.13,309.98,9991.11,2836571.09,90824.14,2927395.23,10880.28241,7137.62,0,461.57,946.68,1445.24,7599.19,2391.92,1,0,1,1,0,0,0
IN,2018-2019,5480,5943,Bremen Public Schools,Bremen Elementary/Middle School,1800900,1800900,15505000200000.0,180090000166.0,980.0,KG-08,3.0,980,October Count Day,7305.64,494.41,7800.05,7159527.2,484521.8,7644049,8742.51276,5380.13,0,430.55,4.77,1984.6,5810.68,1989.37,1,0,1,1,0,0,0
IN,2018-2019,5480,5941,Bremen Public Schools,Bremen Senior High School,1800900,1800900,15505000200000.0,180090000168.0,509.0,09-12,4.0,509,October Count Day,8594.37,222.18,8816.55,4374534.33,113089.62,4487623.94999999,9759.01276,6377.5,0,430.55,23.9,1984.6,6808.05,2008.49999999999,1,0,1,1,0,0,0
IN,2018-2019,670,0573,Brown County School Corporation,Brown County High School,1800960,1800960,15500700100000.0,180096000169.0,619.0,09-12,4.0,619,October Count Day,10875.14,351.54,11226.68,6731711.65999999,217603.26,6949314.92,12408.49838,6362.85,0,1127.72,54.96,3681.15,7490.57,3736.10999999999,1,0,1,1,0,0,0
IN,2018-2019,670,0571,Brown County School Corporation,Brown County Intermediate School,1800960,1800960,15500700100000.0,180096002556.0,264.0,05-06,2.0,264,October Count Day,11141.51,367.78,11509.29,2941358.64,97093.92,3038452.56,12691.10838,6675.62,0,1127.72,24.8,3681.15,7803.34,3705.95,1,0,1,1,0,0,0
IN,2018-2019,670,0587,Brown County School Corporation,Brown County Junior High,1800960,1800960,15500700100000.0,180096002190.0,281.0,07-08,3.0,281,October Count Day,11051.43,631.37,11682.8,3105451.83,177414.97,3282866.8,12864.61838,6837.71,0,1127.72,36.22,3681.15,7965.43,3717.36999999999,1,0,1,1,0,0,0
IN,2018-2019,670,0581,Brown County School Corporation,Helmsburg Elementary School,1800960,1800960,15500700100000.0,180096000170.0,233.0,PK-04,2.0,233,October Count Day,10665.26,520.68,11185.94,2485005.58,121318.439999999,2606324.02,12367.75838,6326.29,0,1127.72,50.79,3681.15,7454.01,3731.93,1,0,1,1,0,0,0
IN,2018-2019,670,0585,Brown County School Corporation,Sprunica Elementary School,1800960,1800960,15500700100000.0,180096000172.0,295.0,PK-04,2.0,295,October Count Day,9521.06,494.08,10015.14,2808712.69999999,145753.6,2954466.3,11196.95838,5132.44,0,1127.72,73.84,3681.15,6260.16,3754.97999999999,1,0,1,1,0,0,0
IN,2018-2019,670,0577,Brown County School Corporation,Van Buren Elementary School,1800960,1800960,15500700100000.0,180096000173.0,212.0,PK-04,2.0,212,October Count Day,10364.1,817,11181.1,2197189.2,173204,2370393.2,12362.91838,6324.64,0,1127.72,47.6,3681.15,7452.36,3728.74,1,0,1,1,0,0,0
IN,2018-2019,3305,2706,Brownsburg Community School Corp,Brown Elementary School,1801020,1801020,15503200100000.0,180102000994.0,619.0,KG-05,2.0,619,October Count Day,7874.01,186.21,8060.23,4874012.19,115263.99,4989282.37,9249.295939,5178.57,0,1174.08,380.2,1327.37,6352.65,1707.58,1,0,1,1,0,0,0
IN,2018-2019,3305,2707,Brownsburg Community School Corp,Brownsburg Early Childhood Center,1801020,1801020,15503200100000.0,180102002562.0,248.0,PK-PK,1.0,248,October Count Day,6688.92,356.34,7045.26,1658852.16,88372.3199999999,1747224.48,8234.325939,4342.82,0,1174.08,200.99,1327.37,5516.9,1528.36,1,0,1,1,0,0,0
IN,2018-2019,3305,2720,Brownsburg Community School Corp,Brownsburg East Middle School,1801020,1801020,15503200100000.0,180102002086.0,1179.0,06-08,3.0,1179,October Count Day,7115.94,222.97,7338.91,8389693.26,262881.63,8652574.89,8527.975939,4485.8,0,1174.08,351.66,1327.37,5659.88,1679.02999999999,1,0,1,1,0,0,0
IN,2018-2019,3305,2709,Brownsburg Community School Corp,Brownsburg High School,1801020,1801020,15503200100000.0,180102000176.0,2823.0,09-12,4.0,2823,October Count Day,8135.88,303.03,8438.91,22967589.24,855453.69,23823042.93,9627.975939,5446.14,0,1174.08,491.31,1327.37,6620.22,1818.68999999999,1,0,1,1,0,0,0
IN,2018-2019,3305,2713,Brownsburg Community School Corp,Brownsburg West Middle School,1801020,1801020,15503200100000.0,180102000178.0,905.0,06-08,3.0,905,October Count Day,8018.53,227.38,8245.91,7256769.64999999,205778.9,7462548.55,9434.975939,5280.69,0,1174.08,463.77,1327.37,6454.76999999999,1791.14,1,0,1,1,0,0,0
IN,2018-2019,3305,2727,Brownsburg Community School Corp,Cardinal Elementary School,1801020,1801020,15503200100000.0,180102001570.0,581.0,KG-05,2.0,581,October Count Day,7072.38,240.32,7312.7,4109052.78,139625.919999999,4248678.7,8501.765939,4541.14,0,1174.08,270.11,1327.37,5715.22,1597.47999999999,1,0,1,1,0,0,0
IN,2018-2019,3305,2718,Brownsburg Community School Corp,Delaware Trail Elementary School,1801020,1801020,15503200100000.0,180102001567.0,613.0,KG-05,2.0,613,October Count Day,7322.5,187.34,7509.85,4488692.5,114839.42,4603538.05,8698.915939,4744.22,0,1174.08,264.18,1327.37,5918.3,1591.55,1,0,1,1,0,0,0
IN,2018-2019,3305,2711,Brownsburg Community School Corp,Eagle Elementary School,1801020,1801020,15503200100000.0,180102000045.0,654.0,KG-05,2.0,654,October Count Day,7224.78,251.01,7475.79,4725006.12,164160.54,4889166.66,8664.855939,4674.95,0,1174.08,299.39,1327.37,5849.03,1626.76,1,0,1,1,0,0,0
IN,2018-2019,3305,2744,Brownsburg Community School Corp,Lincoln Elementary School,1801020,1801020,15503200100000.0,180102002626.0,512.0,KG-05,2.0,512,October Count Day,7155.96,186.21,7342.18,3663851.52,95339.52,3759196.16,8531.245939,4584.79,0,1174.08,255.93,1327.37,5758.87,1583.31,1,0,1,1,0,0,0
IN,2018-2019,3305,2714,Brownsburg Community School Corp,Reagan Elementary School,1801020,1801020,15503200100000.0,180102002430.0,582.0,KG-05,2.0,582,October Count Day,7626.05,257.47,7883.52,4438361.1,149847.54,4588208.64,9072.585939,5124.58,0,1174.08,257.49,1327.37,6298.66,1584.86,1,0,1,1,0,0,0
IN,2018-2019,3305,2723,Brownsburg Community School Corp,White Lick Elementary School,1801020,1801020,15503200100000.0,180102001671.0,580.0,KG-05,2.0,580,October Count Day,7340.01,256.51,7596.52,4257205.8,148775.8,4405981.6,8785.585939,4766.41,0,1174.08,328.65,1327.37,5940.49,1656.03,1,0,1,1,0,0,0
IN,2018-2019,3695,3126,Brownstown Cnt Com Sch Corp,Brownstown Central High School,1801050,1801050,15503600100000.0,180105000180.0,563.0,09-12,4.0,563,October Count Day,8584.97,90.75,8675.72,4833338.10999999,51092.25,4884430.35999999,9887.608161,5684.98,0,491.59,1134.68,1364.47,6176.57,2499.14999999999,1,0,1,1,0,0,0
IN,2018-2019,3695,3107,Brownstown Cnt Com Sch Corp,Brownstown Central Middle School,1801050,1801050,15503600100000.0,180105000181.0,360.0,06-08,3.0,360,October Count Day,8283.16,90.75,8373.91,2981937.6,32670,3014607.6,9585.798161,5802.5,0,491.59,715.35,1364.47,6294.09,2079.81999999999,1,0,1,1,0,0,0
IN,2018-2019,3695,3129,Brownstown Cnt Com Sch Corp,Brownstown Elementary School,1801050,1801050,15503600100000.0,180105000182.0,670.0,PK-05,2.0,670,October Count Day,7150.06,325.2,7475.26,4790540.2,217884,5008424.2,8687.148161,5206.7,0,491.59,412.5,1364.47,5698.29,1776.97,1,0,1,1,0,0,0
IN,2018-2019,9620,1441,Burris Laboratory School,Burris Laboratory School,1800038,1800038,,180003800185.0,669.0,KG-12,4.0,669,October Count Day,8238.93,442.2,8681.14,5511844.17,295831.8,5807682.65999999,,6357.5,0,0,2323.64,0,6357.5,2323.63999999999,1,0,1,1,0,1,1
IN,2018-2019,3455,2887,C A Beard Memorial School Corp,Knightstown Elementary School,1801060,1801060,15503370100000.0,180106002290.0,315.0,PK-03,2.0,315,October Count Day,7824.12,415.57,8239.69,2464597.8,130904.55,2595502.35,8821.993583,4721.18,0,746.43,520.98,2251.1,5467.61,2772.08,1,0,1,1,0,0,0
IN,2018-2019,3455,2869,C A Beard Memorial School Corp,Knightstown High School,1801060,1801060,15503370100000.0,180106000189.0,349.0,09-12,4.0,349,October Count Day,9827.54,33.15,9860.68,3429811.46,11569.35,3441377.32,10442.98358,5399.88,583.62,746.43,879.65,2251.1,6146.31,3714.37,1,0,1,1,0,0,0
IN,2018-2019,3455,2870,C A Beard Memorial School Corp,Knightstown Intermediate School,1801060,1801060,15503370100000.0,180106002012.0,405.0,04-08,3.0,405,October Count Day,8262.38,324.38,8586.76,3346263.9,131373.9,3477637.8,9169.063583,5086.12,0,746.43,503.11,2251.1,5832.55,2754.21,1,0,1,1,0,0,0
IN,2018-2019,9725,3312,Canaan Community Academy,Canaan Community Academy,1800129,1800129,,180012902534.0,125.0,KG-06,2.0,125,October Count Day,7947.36,804.21,8751.57,993420,100526.25,1093946.25,9232.0,6850.81,0,0,1900.76,0,6850.81,1900.75999999999,1,0,1,1,0,0,0
IN,2018-2019,6340,6733,Cannelton City Schools,Cannelton Elementary & High School,1801170,1801170,15506200200000.0,180117000191.0,279.0,PK-12,4.0,279,October Count Day,7717.61,518.4,8236.01,2153213.19,144633.6,2297846.79,9501.792115,6023.37,54.4,0,2158.23,0,6023.37,2212.64,1,0,1,1,0,0,0
IN,2018-2019,9880,7567,Career Academy High School,Career Academy High School,1800101,1800101,,180010102521.0,305.0,09-12,4.0,305,October Count Day,10479.62,976.47,11456.09,3196284.1,297823.35,3494107.45,11983.60656,9247.64,0,0,2208.45,0,9247.64,2208.45,1,0,1,1,0,0,0
IN,2018-2019,9965,7563,Career Academy Middle School,Career Academy Middle School,1800164,1800164,,180016402593.0,340.0,06-08,3.0,340,October Count Day,6739.6,868.86,7608.45,2291464,295412.4,2586873,7955.882353,5830.65,0,0,1777.8,0,5830.65,1777.8,1,0,1,1,0,0,0
IN,2018-2019,3060,2509,Carmel Clay Schools,Carmel Elementary School,1801200,1801200,15502970100000.0,180120000192.0,462.0,KG-05,2.0,462,October Count Day,9938.97,336.35,10275.32,4591804.14,155393.7,4747197.84,11686.62199,7568.01,40.13,616.37,653.57,1397.23,8184.38,2090.93999999999,1,0,1,1,0,0,0
IN,2018-2019,3060,2505,Carmel Clay Schools,Carmel High School,1801200,1801200,15502970100000.0,180120000193.0,5286.0,09-12,4.0,5286,October Count Day,8770.64,228.4,8999.04,46361603.04,1207322.4,47568925.44,10410.34199,6160.61,0.16,616.37,824.68,1397.23,6776.98,2222.06,1,0,1,1,0,0,0
IN,2018-2019,3060,2511,Carmel Clay Schools,Carmel Middle School,1801200,1801200,15502970100000.0,180120000194.0,1375.0,06-08,3.0,1375,October Count Day,8913.07,258.02,9171.09,12255471.25,354777.5,12610248.75,10582.39199,6059.55,0,616.37,1097.94,1397.23,6675.92,2495.17,1,0,1,1,0,0,0
IN,2018-2019,3060,2508,Carmel Clay Schools,Cherry Tree Elementary School,1801200,1801200,15502970100000.0,180120002332.0,693.0,PK-05,2.0,693,October Count Day,8491.15,110.51,8601.65,5884366.95,76583.43,5960943.45,10012.95199,5889.81,175.36,616.37,522.88,1397.23,6506.18,2095.46999999999,1,0,1,1,0,0,0
IN,2018-2019,3060,2506,Carmel Clay Schools,Clay Middle School,1801200,1801200,15502970100000.0,180120000195.0,1372.0,06-08,3.0,1372,October Count Day,8761.86,150.65,8912.5,12021271.92,206691.8,12227950,10323.80199,6014.84,0,616.37,884.06,1397.23,6631.21,2281.29,1,0,1,1,0,0,0
IN,2018-2019,3060,2510,Carmel Clay Schools,College Wood Elementary School,1801200,1801200,15502970100000.0,180120000196.0,780.0,KG-05,2.0,780,October Count Day,7856.07,222.67,8078.75,6127734.6,173682.599999999,6301425,9490.051986,5665.43,0,616.37,399.72,1397.23,6281.8,1796.94999999999,1,0,1,1,0,0,0
IN,2018-2019,3060,2520,Carmel Clay Schools,Creekside Middle School,1801200,1801200,15502970100000.0,180120002083.0,1254.0,06-08,3.0,1254,October Count Day,8716.89,176.52,8893.42,10930980.0599999,221356.08,11152348.68,10304.72199,6298.36,0,616.37,581.46,1397.23,6914.73,1978.69,1,0,1,1,0,0,0
IN,2018-2019,3060,2518,Carmel Clay Schools,Forest Dale Elementary School,1801200,1801200,15502970100000.0,180120002101.0,657.0,PK-05,2.0,657,October Count Day,8799,373.69,9172.7,5780943,245514.33,6026463.9,10584.00199,6496.82,207.07,616.37,455.21,1397.23,7113.19,2059.51,1,0,1,1,0,0,0
IN,2018-2019,3060,2516,Carmel Clay Schools,Mohawk Trails Elementary School,1801200,1801200,15502970100000.0,180120000198.0,565.0,KG-05,2.0,565,October Count Day,8933.23,231.37,9164.6,5047274.95,130724.05,5177999,10575.90199,6680.62,0,616.37,470.38,1397.23,7296.99,1867.61,1,0,1,1,0,0,0
IN,2018-2019,3060,2513,Carmel Clay Schools,Orchard Park Elementary School,1801200,1801200,15502970100000.0,180120002267.0,696.0,PK-05,2.0,696,October Count Day,9197.86,231.58,9429.44,6401710.56,161179.68,6562890.24,10840.74199,6808.87,203.2,616.37,403.77,1397.23,7425.24,2004.2,1,0,1,1,0,0,0
IN,2018-2019,3060,2515,Carmel Clay Schools,Prairie Trace Elementary School,1801200,1801200,15502970100000.0,180120000991.0,600.0,KG-05,2.0,600,October Count Day,8456.15,236.08,8692.23,5073690,141648,5215338,10103.53199,6276.75,0,616.37,401.88,1397.23,6893.12,1799.10999999999,1,0,1,1,0,0,0
IN,2018-2019,3060,2512,Carmel Clay Schools,Smoky Row Elementary School,1801200,1801200,15502970100000.0,180120000036.0,714.0,PK-05,2.0,714,October Count Day,8344.1,110.51,8454.6,5957687.4,78904.14,6036584.4,9865.901986,5773.36,186.07,616.37,481.58,1397.23,6389.73,2064.87,1,0,1,1,0,0,0
IN,2018-2019,3060,2522,Carmel Clay Schools,Towne Meadow Elementary School,1801200,1801200,15502970100000.0,180120001405.0,645.0,KG-05,2.0,645,October Count Day,8838.01,207.37,9045.38,5700516.45,133753.65,5834270.1,10456.68199,6575.45,0,616.37,456.33,1397.23,7191.82,1853.55999999999,1,0,1,1,0,0,0
IN,2018-2019,3060,2526,Carmel Clay Schools,West Clay Elementary School,1801200,1801200,15502970100000.0,180120002185.0,788.0,KG-05,2.0,788,October Count Day,7344.63,110.51,7455.14,5787568.44,87081.88,5874650.32,8866.441986,5034.69,0,616.37,406.85,1397.23,5651.05999999999,1804.08,1,0,1,1,0,0,0
IN,2018-2019,3060,2507,Carmel Clay Schools,Woodbrook Elementary School,1801200,1801200,15502970100000.0,180120000200.0,465.0,KG-05,2.0,465,October Count Day,10638.21,110.51,10748.72,4946767.64999999,51387.15,4998154.8,12160.02199,8068.59,0,616.37,666.53,1397.23,8684.96,2063.75999999999,1,0,1,1,0,0,0
IN,2018-2019,750,0629,Carroll Consolidated School Corp,Carroll Elementary School,1801290,1801290,15500800300000.0,180129002103.0,563.0,PK-06,2.0,563,October Count Day,7463.02,238.85,7701.87,4201680.26,134472.55,4336152.81,9008.130943,4178.92,0,911.14,376.95,2234.86,5090.06,2611.80999999999,1,0,1,1,0,0,0
IN,2018-2019,750,0623,Carroll Consolidated School Corp,Carroll Junior High School,1801290,1801290,15500800300000.0,180129002573.0,184.0,07-08,3.0,184,October Count Day,7119.59,26.34,7145.94,1310004.56,4846.56,1314852.96,8452.200943,3875.86,0,911.14,124.08,2234.86,4787,2358.93999999999,1,0,1,1,0,0,0
IN,2018-2019,750,0621,Carroll Consolidated School Corp,Carroll Senior High School,1801290,1801290,15500800300000.0,180129000203.0,324.0,09-12,4.0,324,October Count Day,10581.65,26.34,10607.99,3428454.6,8534.16,3436988.76,11914.25094,6724.7,0,911.14,737.29,2234.86,7635.84,2972.14999999999,1,0,1,1,0,0,0
IN,2018-2019,2650,2157,Caston School Corporation,Caston Elementary School,1801410,1801410,15502500900000.0,180141000206.0,307.0,KG-05,2.0,307,October Count Day,7787.95,388.5,8176.45,2390900.65,119269.5,2510170.15,9339.915044,3886.45,0,1629.13,0,2660.87,5515.58,2660.87,1,0,1,1,0,0,0
IN,2018-2019,2650,2159,Caston School Corporation,Caston Jr-Sr High School,1801410,1801410,15502500900000.0,180141000207.0,377.0,06-12,4.0,377,October Count Day,9194.67,150.21,9344.88,3466390.59,56629.17,3523019.76,10508.34504,5054.87,0,1629.13,0,2660.87,6684,2660.87999999999,1,0,1,1,0,0,0
IN,2018-2019,4205,3435,Center Grove Community School Corp,Center Grove Elementary School,1801440,1801440,15504170100000.0,180144000208.0,811.0,KG-05,2.0,811,October Count Day,6979.3,211.25,7190.54,5660212.3,171323.75,5831527.94,8377.282037,4518.96,0,943.87,161.64,1566.07,5462.83,1727.71,1,0,1,1,0,0,0
IN,2018-2019,4205,3437,Center Grove Community School Corp,Center Grove High School,1801440,1801440,15504170100000.0,180144000209.0,2521.0,09-12,4.0,2521,October Count Day,8400.4,170.36,8570.76,21177408.4,429477.56,21606885.96,9757.502037,5707.65,0,943.87,353.18,1566.07,6651.51999999999,1919.24,1,0,1,1,0,0,0
IN,2018-2019,4205,3441,Center Grove Community School Corp,Center Grove Middle School Central,1801440,1801440,15504170100000.0,180144000210.0,929.0,06-08,3.0,929,October Count Day,8158.98,233.28,8392.27,7579692.42,216717.12,7796418.83,9579.012037,5423.33,0,943.87,459,1566.07,6367.2,2025.07,1,0,1,1,0,0,0
IN,2018-2019,4205,3443,Center Grove Community School Corp,Center Grove Middle School North,1801440,1801440,15504170100000.0,180144001912.0,1084.0,06-08,3.0,1084,October Count Day,8124.19,243.93,8368.12,8806621.95999999,264420.12,9071042.08,9554.862037,5511.67,0,943.87,346.52,1566.07,6455.54,1912.58,1,0,1,1,0,0,0
IN,2018-2019,4205,3439,Center Grove Community School Corp,Maple Grove Elementary School,1801440,1801440,15504170100000.0,180144002105.0,870.0,KG-05,2.0,870,October Count Day,7174.79,299.2,7473.99,6242067.3,260304,6502371.3,8660.732037,4761.44,0,943.87,202.61,1566.07,5705.30999999999,1768.68,1,0,1,1,0,0,0
IN,2018-2019,4205,8886,Center Grove Community School Corp,New School Building,1801440,1801440,15504170100000.0,,,,,0,October Count Day,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,0,1,0
IN,2018-2019,4205,3440,Center Grove Community School Corp,North Grove Elementary School,1801440,1801440,15504170100000.0,180144000211.0,717.0,KG-05,2.0,717,October Count Day,7165.29,465.69,7630.98,5137512.93,333899.73,5471412.66,8817.722037,4959.69,0,943.87,161.34,1566.07,5903.55999999999,1727.42,1,0,1,1,0,0,0
IN,2018-2019,4205,3444,Center Grove Community School Corp,Pleasant Grove Elementary School,1801440,1801440,15504170100000.0,180144002333.0,664.0,KG-05,2.0,664,October Count Day,7682.51,224.23,7906.75,5101186.64,148888.72,5250082,9093.492037,5219.65,0,943.87,177.16,1566.07,6163.51999999999,1743.23,1,0,1,1,0,0,0
IN,2018-2019,4205,3434,Center Grove Community School Corp,Sugar Grove Elementary School,1801440,1801440,15504170100000.0,180144000662.0,915.0,PK-05,2.0,915,October Count Day,7243.13,285.72,7528.85,6627463.95,261433.8,6888897.75,8715.592037,4302.67,549.03,943.87,167.22,1566.07,5246.54,2282.31,1,0,1,1,0,0,0
IN,2018-2019,4205,3438,Center Grove Community School Corp,Walnut Grove Elementary School,1801440,1801440,15504170100000.0,180144002677.0,,KG-05,2.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,1,0,1,0
IN,2018-2019,8360,8981,Centerville-Abington Com Schs,Centerville Sr High School,1801560,1801560,15508900400000.0,180156000217.0,491.0,09-12,4.0,491,October Count Day,9008.06,512.73,9520.79,4422957.46,251750.43,4674707.89,10069.23567,6151.35,0,1193.62,676.92,1498.9,7344.97,2175.82,1,0,1,1,0,0,0
IN,2018-2019,8360,8983,Centerville-Abington Com Schs,Centerville-Abington Elem School,1801560,1801560,15508900400000.0,180156000215.0,546.0,03-06,2.0,546,October Count Day,7310.46,371.25,7681.71,3991511.16,202702.5,4194213.66,8230.15567,4638.4,0,1193.62,350.79,1498.9,5832.01999999999,1849.69,1,0,1,1,0,0,0
IN,2018-2019,8360,8982,Centerville-Abington Com Schs,Centerville-Abington Jr High Sch,1801560,1801560,15508900400000.0,180156000216.0,296.0,07-08,3.0,296,October Count Day,7342.8,111.99,7454.79,2173468.8,33149.04,2206617.84,8003.23567,4441.69,0,1193.62,320.58,1498.9,5635.30999999999,1819.48,1,0,1,1,0,0,0
