state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_OK,enrollmetric,pp_stloc_raw_OK,pp_fed_raw_OK,pp_total_raw_OK,schoolstloc_raw_OK,schoolfed_raw_OK,schooltot_raw_OK,pp_total_norm_NERDS,pp_total_localonly_raw_OK,pp_total_stateonly_raw_OK,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
OK,2018-2019,41I054,705,STROUD,STROUD HS,4029070,4029070,37504102500000.0,402907001528,212.0,09-12,4,212.0,October Count Day,15081.66,1048.05,16129.71,3197311.92,222186.599999999,3419498.52,16467.52114,13876.25,1205.41,1,0,1,0,0,0,0
OK,2018-2019,41I054,505,STROUD,STROUD MS,4029070,4029070,37504102500000.0,402907001529,162.0,06-08,3,162.0,October Count Day,10035.24,167.25,10202.49,1625708.88,27094.5,1652803.38,10540.30114,9140.63,894.61,1,0,1,0,0,0,0
OK,2018-2019,32I054,105,STUART,STUART ES,4029100,4029100,37503201900000.0,402910001530,161.0,PK-08,3,161.0,October Count Day,8876.21,2041.96,10918.18,1429069.80999999,328755.56,1757826.98,11907.19034,7821.62,1054.59,1,0,1,0,0,0,0
OK,2018-2019,32I054,705,STUART,STUART HS,4029100,4029100,37503201900000.0,402910001531,103.0,09-12,4,103.0,October Count Day,8266.88,1743.55,10010.43,851488.639999999,179585.65,1031074.29,10999.44034,7600.54,666.34,1,0,1,0,0,0,0
OK,2018-2019,50I001,105,SULPHUR,SULPHUR ES,4029160,4029160,37505000900000.0,402916001533,456.0,PK-02,2,456.0,October Count Day,7097.48,697.54,7795.02,3236450.88,318078.24,3554529.12,8210.610804,6258.35,839.13,1,0,1,0,0,0,0
OK,2018-2019,50I001,705,SULPHUR,SULPHUR HS,4029160,4029160,37505000900000.0,402916001534,407.0,09-12,4,407.0,October Count Day,8842.43999999999,862.56,9705.0,3598873.07999999,351061.92,3949935.0,10120.5908,7916.98,925.46,1,0,1,0,0,0,0
OK,2018-2019,50I001,110,SULPHUR,SULPHUR INTERMEDIATE ES,4029160,4029160,37505000900000.0,402916001166,358.0,03-05,2,358.0,October Count Day,7113.34,742.68,7856.02,2546575.72,265879.44,2812455.16,8271.610804,6306.58,806.76,1,0,1,0,0,0,0
OK,2018-2019,50I001,510,SULPHUR,SULPHUR MS,4029160,4029160,37505000900000.0,402916002703,333.0,06-08,3,333.0,October Count Day,6925.16,487.01,7412.17,2306078.28,162174.33,2468252.61,7827.760804,6212.41,712.75,1,0,1,0,0,0,0
OK,2018-2019,65I015,105,SWEETWATER,SWEETWATER ES,4029310,4029310,37500501300000.0,402931001538,91.0,PK-08,3,91.0,October Count Day,21558.83,1525.85,23084.69,1961853.53,138852.35,2100706.79,23265.30008,20027.54,1531.29,1,0,1,0,0,0,0
OK,2018-2019,65I015,705,SWEETWATER,SWEETWATER HS,4029310,4029310,37500501300000.0,402931001539,29.0,09-12,4,29.0,October Count Day,36254.47,1525.54,37780.0,1051379.63,44240.6599999999,1095620.0,37960.61008,33929.21,2325.26,1,0,1,0,0,0,0
OK,2018-2019,12C021,105,SWINK,SWINK PUBLIC SCHOOL,4029340,4029340,37501202600000.0,402934001540,147.0,PK-08,3,147.0,October Count Day,9682.79,1664.62,11347.4,1423370.13,244699.139999999,1668067.8,11380.95238,8356.61,1326.18,1,0,1,0,0,0,0
OK,2018-2019,11I035,210,TAHLEQUAH,CHEROKEE ES,4029380,4029380,37501105300000.0,402938001541,438.0,KG-05,2,438.0,October Count Day,7646.58,2456.81,10103.39,3349202.04,1076082.78,4425284.81999999,10394.04505,6690.85,955.73,1,0,1,0,0,0,0
OK,2018-2019,11I035,212,TAHLEQUAH,GREENWOOD ES,4029380,4029380,37501105300000.0,402938001542,534.0,KG-05,2,534.0,October Count Day,7114.62999999999,2197.2,9311.84,3799212.41999999,1173304.79999999,4972522.56,9602.495054,6234.9,879.73,1,0,1,0,0,0,0
OK,2018-2019,11I035,225,TAHLEQUAH,HERITAGE ES,4029380,4029380,37501105300000.0,402938002727,526.0,KG-05,2,526.0,October Count Day,7186.66,1775.81,8962.47,3780183.16,934076.059999999,4714259.22,9253.125054,6329.13,857.53,1,0,1,0,0,0,0
OK,2018-2019,11I035,115,TAHLEQUAH,SEQUOYAH ES,4029380,4029380,37501105300000.0,402938001543,186.0,PK-PK,1,186.0,October Count Day,5252.29,4640.97,9893.26,976925.94,863220.42,1840146.36,10183.91505,4358.86,893.43,1,0,1,0,0,0,0
OK,2018-2019,11I035,705,TAHLEQUAH,TAHLEQUAH HS,4029380,4029380,37501105300000.0,402938001544,1238.0,09-12,4,1238.0,October Count Day,8405.69999999999,1812.63,10218.34,10406256.5999999,2244035.94,12650304.92,10508.99505,7449.78,955.92,1,0,1,0,0,0,0
OK,2018-2019,11I035,520,TAHLEQUAH,TAHLEQUAH MS,4029380,4029380,37501105300000.0,402938002401,683.0,06-08,3,683.0,October Count Day,7563.0,1802.55,9365.55,5165529.0,1231141.65,6396670.64999999,9656.205054,6828.6,734.4,1,0,1,0,0,0,0
OK,2018-2019,40I052,105,TALIHINA,TALIHINA ES,4029400,4029400,37504004400000.0,402940001546,284.0,PK-06,2,284.0,October Count Day,6772.02,2477.29,9249.31,1923253.68,703550.36,2626804.04,9800.7825,5816.3,955.72,1,0,1,0,0,0,0
OK,2018-2019,40I052,705,TALIHINA,TALIHINA HS,4029400,4029400,37504004400000.0,402940001547,179.0,09-12,4,179.0,October Count Day,9494.86999999999,1911.11,11405.98,1699581.72999999,342088.69,2041670.42,11957.4525,8132.86,1362.01,1,0,1,0,0,0,0
OK,2018-2019,40I052,610,TALIHINA,TALIHINA JHS,4029400,4029400,37504004400000.0,402940001548,73.0,07-08,3,73.0,October Count Day,11509.3599999999,3161.01,14670.36,840183.279999999,230753.73,1070936.28,15221.8325,10442.8,1066.56,1,0,1,0,0,0,0
OK,2018-2019,22I010,105,TALOGA,TALOGA ES,4029430,4029430,37502200700000.0,402943001549,66.0,PK-08,3,66.0,October Count Day,19216.2399999999,2089.66,21305.91,1268271.83999999,137917.56,1406190.06,21416.08229,17148.53,2067.71,1,0,1,0,0,0,0
OK,2018-2019,22I010,705,TALOGA,TALOGA HS,4029430,4029430,37502200700000.0,402943001550,30.0,09-12,4,30.0,October Count Day,40027.65,780.14,40807.78,1200829.5,23404.2,1224233.4,40917.95229,36638.91,3388.74,1,0,1,0,0,0,0
OK,2018-2019,61C056,105,TANNEHILL,TANNEHILL PUBLIC SCHOOL,4029520,4029520,37506105300000.0,402952001551,151.0,PK-08,3,151.0,October Count Day,9678.44,1361.19,11039.64,1461444.44,205539.69,1666985.64,11099.33775,8826.61,851.83,1,0,1,0,0,0,0
OK,2018-2019,63I092,105,TECUMSEH,BARNARD ES,4029610,4029610,37506303500000.0,402961001552,300.0,01-02,2,300.0,October Count Day,6026.04,1569.14,7595.19,1807812.0,470742.0,2278557.0,7867.589728,5309.05,716.99,1,0,1,0,0,0,0
OK,2018-2019,63I092,120,TECUMSEH,CROSS TIMBERS ES,4029610,4029610,37506303500000.0,402961029610,460.0,03-05,2,460.0,October Count Day,6057.66,1453.24,7510.9,2786523.6,668490.4,3455014.0,7783.299728,5213.92,843.74,1,0,1,0,0,0,0
OK,2018-2019,63I092,115,TECUMSEH,TECUMSEH EARLY CHILDHOOD CTR,4029610,4029610,37506303500000.0,402961001554,249.0,PK-KG,1,249.0,October Count Day,6533.53,2518.06,9051.59,1626848.97,626996.94,2253845.91,9323.989728,5541.14,992.39,1,0,1,0,0,0,0
OK,2018-2019,63I092,710,TECUMSEH,TECUMSEH HS,4029610,4029610,37506303500000.0,402961001555,628.0,09-12,4,628.0,October Count Day,8841.0,877.09,9718.09,5552148.0,550812.52,6102960.52,9990.489728,8067.75,773.25,1,0,1,0,0,0,0
OK,2018-2019,63I092,505,TECUMSEH,TECUMSEH MS,4029610,4029610,37506303500000.0,402961001556,458.0,06-08,3,458.0,October Count Day,7195.11,2298.22,9493.33,3295360.38,1052584.76,4347945.14,9765.729728,6421.94,773.17,1,0,1,0,0,0,0
OK,2018-2019,17I101,105,TEMPLE,TEMPLE ES,4029640,4029640,37501700700000.0,402964001557,133.0,PK-08,3,133.0,October Count Day,8036.37,4081.05,12117.42,1068837.21,542779.65,1611616.86,12517.44633,6972.68,1063.69,1,0,1,0,0,0,0
OK,2018-2019,17I101,715,TEMPLE,TEMPLE HS,4029640,4029640,37501700700000.0,402964029651,44.0,09-12,4,44.0,October Count Day,18741.37,999.05,19740.42,824620.279999999,43958.2,868578.48,20140.44633,16873.07,1868.3,1,0,1,0,0,0,0
OK,2018-2019,11C066,105,TENKILLER,TENKILLER PUBLIC SCHOOL,4029670,4029670,37501100900000.0,402967001559,254.0,PK-08,3,254.0,October Count Day,9817.67,3596.73,13414.41,2493688.18,913569.42,3407260.14,13523.62205,8516.14,1301.53,1,0,1,0,0,0,0
OK,2018-2019,34C003,105,TERRAL,TERRAL PUBLIC SCHOOL,4029760,4029760,37503401100000.0,402976002008,42.0,PK-08,3,42.0,October Count Day,15418.46,4163.81,19582.27,647575.32,174880.02,822455.34,19642.85714,13696.79,1721.67,1,0,1,0,0,0,0
OK,2018-2019,70I061,105,TEXHOMA,TEXHOMA ES,4029820,4029820,37507000900000.0,402982001562,190.0,PK-08,3,190.0,October Count Day,6138.7,576.7,6715.4,1166353.0,109573.0,1275926.0,6724.258701,5677.53,461.17,1,0,1,0,0,0,0
OK,2018-2019,70I061,705,TEXHOMA,TEXHOMA HS,4029820,4029820,37507000900000.0,402982001563,118.0,09-12,4,118.0,October Count Day,10536.96,1228.67,11765.64,1243361.27999999,144983.06,1388345.52,11774.4987,9610.31,926.65,1,0,1,0,0,0,0
OK,2018-2019,43I004,105,THACKERVILLE,THACKERVILLE ES,4029850,4029850,37504301000000.0,402985001564,147.0,PK-05,2,147.0,October Count Day,8200.1,1766.43,9966.53,1205414.7,259665.21,1465079.91,10632.50335,7316.98,883.12,1,0,1,0,0,0,0
OK,2018-2019,43I004,705,THACKERVILLE,THACKERVILLE HS,4029850,4029850,37504301000000.0,402985001565,75.0,09-12,4,75.0,October Count Day,9648.53999999999,2085.32,11733.86,723640.499999999,156399.0,880039.5,12399.83335,8871.31,777.23,1,0,1,0,0,0,0
OK,2018-2019,43I004,505,THACKERVILLE,THACKERVILLE MS,4029850,4029850,37504301000000.0,402985002833,62.0,06-08,3,62.0,October Count Day,9978.03999999999,743.64,10721.68,618638.48,46105.68,664744.16,11387.65335,9007.15,970.89,1,0,1,0,0,0,0
OK,2018-2019,20I007,105,THOMAS-FAY-CUSTER UNIFIED DIST,THOMAS ES,4000015,4000015,37502001200000.0,400001501630,299.0,PK-06,2,299.0,October Count Day,6916.94,1003.58,7920.51,2068165.06,300070.42,2368232.49,7985.443462,6154.81,762.13,1,0,1,0,0,0,0
OK,2018-2019,20I007,715,THOMAS-FAY-CUSTER UNIFIED DIST,THOMAS-FAY-CUSTER UNIFIED HS,4000015,4000015,37502001200000.0,400001501659,93.0,10-12,4,93.0,October Count Day,12689.94,4008.6,16698.54,1180164.42,372799.8,1552964.22,16763.47346,10989.61,1700.33,1,0,1,0,0,0,0
OK,2018-2019,20I007,615,THOMAS-FAY-CUSTER UNIFIED DIST,THOMAS-FAY-CUSTER UNIFIED JHS,4000015,4000015,37502001200000.0,400001501641,99.0,07-09,3,99.0,October Count Day,10249.47,133.57,10383.04,1014697.53,13223.4299999999,1027920.96,10447.97346,9117.27,1132.2,1,0,1,0,0,0,0
OK,2018-2019,02I093,105,TIMBERLAKE,TIMBERLAKE ES,4000013,4000013,37500220100000.0,400001301028,224.0,PK-08,3,224.0,October Count Day,11244.99,740.2,11985.18,2518877.76,165804.8,2684680.32,12086.69258,10139.7,1105.29,1,0,1,0,0,0,0
OK,2018-2019,02I093,705,TIMBERLAKE,TIMBERLAKE HS,4000013,4000013,37500220100000.0,400001301101,67.0,09-12,4,67.0,October Count Day,23792.67,2233.89,26026.56,1594108.89,149670.63,1743779.52,26128.07258,21617.9,2174.77,1,0,1,0,0,0,0
OK,2018-2019,71I008,115,TIPTON,TIPTON ES,4030030,4030030,37507101000000.0,403003001570,190.0,PK-08,3,190.0,October Count Day,6912.41,1570.62,8483.03,1313357.9,298417.8,1611775.7,8715.060709,6146.99,765.42,1,0,1,0,0,0,0
OK,2018-2019,71I008,715,TIPTON,TIPTON HS,4030030,4030030,37507101000000.0,403003029764,92.0,09-12,4,92.0,October Count Day,9998.5,1129.66,11128.17,919862.0,103928.72,1023791.64,11360.20071,9111.79,886.71,1,0,1,0,0,0,0
OK,2018-2019,35I020,105,TISHOMINGO,TISHOMINGO ES,4030060,4030060,37503501400000.0,403006001572,365.0,PK-04,2,365.0,October Count Day,5896.0,2092.89,7988.89,2152040.0,763904.85,2915944.85,8031.688565,5102.21,793.79,1,0,1,0,0,0,0
OK,2018-2019,35I020,705,TISHOMINGO,TISHOMINGO HS,4030060,4030060,37503501400000.0,403006001573,262.0,09-12,4,262.0,October Count Day,9696.66,1086.22,10782.89,2540524.92,284589.64,2825117.17999999,10825.68857,8737.46,959.2,1,0,1,0,0,0,0
OK,2018-2019,35I020,505,TISHOMINGO,TISHOMINGO MS,4030060,4030060,37503501400000.0,403006001574,279.0,05-08,3,279.0,October Count Day,6490.44,1567.49,8057.93,1810832.76,437329.71,2248162.47,8100.728565,5721.5,768.94,1,0,1,0,0,0,0
OK,2018-2019,36I087,105,TONKAWA,TONKAWA ES,4030120,4030120,37503602900000.0,403012001576,453.0,PK-05,2,453.0,October Count Day,5560.96,1178.27,6739.22,2519114.88,533756.309999999,3052866.66,7173.647039,4918.41,642.55,1,0,1,0,0,0,0
OK,2018-2019,36I087,715,TONKAWA,TONKAWA HS,4030120,4030120,37503602900000.0,403012029686,188.0,09-12,4,188.0,October Count Day,8874.99,1980.21,10855.21,1668498.11999999,372279.48,2040779.47999999,11289.63704,8099.03,775.96,1,0,1,0,0,0,0
OK,2018-2019,36I087,505,TONKAWA,TONKAWA MS,4030120,4030120,37503602900000.0,403012002236,146.0,06-08,3,146.0,October Count Day,8355.33,1839.6,10194.93,1219878.18,268581.6,1488459.78,10629.35704,7798.0,557.33,1,0,1,0,0,0,0
OK,2018-2019,72I001,103,TULSA,ACADEMY CENTRAL ES,4030240,4030240,37507201900000.0,403024029854,137.0,03-06,2,137.0,October Count Day,12649.58,2782.53,15432.11,1732992.46,381206.61,2114199.07,15742.83706,11244.81,1404.77,1,0,1,0,0,0,0
OK,2018-2019,72I001,111,TULSA,ANDERSON ES,4030240,4030240,37507201900000.0,403024001581,322.0,PK-06,2,322.0,October Count Day,10642.43,1906.52,12548.95,3426862.46,613899.44,4040761.9,12859.67706,9296.49,1345.94,1,0,1,0,0,0,0
OK,2018-2019,72I001,118,TULSA,BELL ES,4030240,4030240,37507201900000.0,403024001586,457.0,PK-06,2,457.0,October Count Day,9153.58,1425.55,10579.12,4183186.06,651476.35,4834657.84,10889.84706,8141.18,1012.4,1,0,1,0,0,0,0
OK,2018-2019,72I001,735,TULSA,BOOKER T. WASHINGTON HS,4030240,4030240,37507201900000.0,403024001583,1334.0,09-12,4,1334.0,October Count Day,8101.04,748.59,8849.64,10806787.36,998619.06,11805419.76,9160.367064,7443.9,657.14,1,0,1,0,0,0,0
OK,2018-2019,72I001,135,TULSA,BURROUGHS ES,4030240,4030240,37507201900000.0,403024029768,257.0,PK-06,2,257.0,October Count Day,11385.09,1926.62,13311.72,2925968.13,495141.339999999,3421112.04,13622.44706,10159.31,1225.78,1,0,1,0,0,0,0
OK,2018-2019,72I001,140,TULSA,CARNEGIE ES,4030240,4030240,37507201900000.0,403024029769,383.0,PK-05,2,383.0,October Count Day,8720.86999999999,1188.14,9909.0,3340093.20999999,455057.62,3795147.0,10219.72706,7735.69,985.18,1,0,1,0,0,0,0
OK,2018-2019,72I001,515,TULSA,CARVER MS,4030240,4030240,37507201900000.0,403024001594,650.0,06-08,3,650.0,October Count Day,7773.58,1011.63,8785.21,5052827.0,657559.5,5710386.49999999,9095.937064,7107.64,665.94,1,0,1,0,0,0,0
OK,2018-2019,72I001,145,TULSA,CELIA CLINTON ES,4030240,4030240,37507201900000.0,403024029770,622.0,PK-06,2,622.0,October Count Day,8091.54999999999,1323.91,9415.46,5032944.1,823472.02,5856416.11999999,9726.187064,7082.36,1009.19,1,0,1,0,0,0,0
OK,2018-2019,72I001,705,TULSA,CENTRAL HS,4030240,4030240,37507201900000.0,403024001596,483.0,09-12,4,483.0,October Count Day,9320.26,2563.43,11883.69,4501685.58,1238136.69,5739822.27,12194.41706,8378.45,941.81,1,0,1,0,0,0,0
OK,2018-2019,72I001,658,TULSA,CENTRAL JHS,4030240,4030240,37507201900000.0,403024002731,214.0,07-08,3,214.0,October Count Day,8906.89,1338.67,10245.55,1906074.46,286475.38,2192547.69999999,10556.27706,7981.17,925.72,1,0,1,0,0,0,0
OK,2018-2019,72I001,161,TULSA,CLINTON WEST ES,4030240,4030240,37507201900000.0,403024002854,435.0,PK-05,2,435.0,October Count Day,9517.41,1476.25,10993.65,4140073.35,642168.75,4782237.75,11304.37706,8403.09,1114.32,1,0,1,0,0,0,0
OK,2018-2019,72I001,158,TULSA,COOPER ES,4030240,4030240,37507201900000.0,403024029772,694.0,PK-06,2,694.0,October Count Day,8816.9,1461.12,10278.03,6118928.6,1014017.27999999,7132952.82,10588.75706,7849.8,967.1,1,0,1,0,0,0,0
OK,2018-2019,72I001,265,TULSA,COUNCIL OAK ES,4030240,4030240,37507201900000.0,403024029785,463.0,PK-05,2,463.0,October Count Day,7934.13,548.74,8482.87,3673502.19,254066.62,3927568.81,8793.597064,7070.33,863.8,1,0,1,0,0,0,0
OK,2018-2019,72I001,740,TULSA,DANIEL WEBSTER HS,4030240,4030240,37507201900000.0,403024001675,479.0,09-12,4,479.0,October Count Day,9752.11,2601.06,12353.18,4671260.69,1245907.74,5917173.22,12663.90706,8754.87,997.24,1,0,1,0,0,0,0
OK,2018-2019,72I001,530,TULSA,DANIEL WEBSTER MS,4030240,4030240,37507201900000.0,403024001601,385.0,06-08,3,385.0,October Count Day,8563.66,1133.87,9697.52,3297009.1,436539.949999999,3733545.2,10008.24706,7637.08,926.58,1,0,1,0,0,0,0
OK,2018-2019,72I001,447,TULSA,DISNEY ES,4030240,4030240,37507201900000.0,403024029799,753.0,PK-06,2,753.0,October Count Day,8572.92,1460.37,10033.29,6455408.76,1099658.60999999,7555067.37,10344.01706,7615.89,957.03,1,0,1,0,0,0,0
OK,2018-2019,72I001,156,TULSA,DOLORES HUERTA ES,4030240,4030240,37507201900000.0,403024029771,409.0,PK-06,2,409.0,October Count Day,8387.5,1111.47,9498.97,3430487.5,454591.23,3885078.72999999,9809.697064,7490.61,896.89,1,0,1,0,0,0,0
OK,2018-2019,72I001,163,TULSA,DUAL LANGUAGE ACADEMY,4030240,4030240,37507201900000.0,403024002730,286.0,PK-05,2,286.0,October Count Day,8240.2,1125.58,9365.79,2356697.2,321915.88,2678615.94,9676.517064,7177.26,1062.94,1,0,1,0,0,0,0
OK,2018-2019,72I001,710,TULSA,EAST CENTRAL HS,4030240,4030240,37507201900000.0,403024001607,1179.0,09-12,4,1179.0,October Count Day,7259.95,998.58,8258.53,8559481.04999999,1177325.82,9736806.87,8569.257064,6578.86,681.09,1,0,1,0,0,0,0
OK,2018-2019,72I001,659,TULSA,EAST CENTRAL JHS,4030240,4030240,37507201900000.0,403024001614,570.0,07-08,3,570.0,October Count Day,8569.33,1401.9,9971.23,4884518.1,799083.0,5683601.1,10281.95706,7679.57,889.76,1,0,1,0,0,0,0
OK,2018-2019,72I001,167,TULSA,ECDC BUNCHE,4030240,4030240,37507201900000.0,403024029773,691.0,PK-KG,1,691.0,October Count Day,8949.97,1283.98,10233.95,6184429.27,887230.18,7071659.45,10544.67706,8259.82,690.15,1,0,1,0,0,0,0
OK,2018-2019,72I001,537,TULSA,EDISON PREPARATORY MS,4030240,4030240,37507201900000.0,403024001609,802.0,06-08,3,802.0,October Count Day,8364.23,1529.82,9894.05,6708112.46,1226915.64,7935028.1,10204.77706,7581.49,782.74,1,0,1,0,0,0,0
OK,2018-2019,72I001,170,TULSA,EISENHOWER INTERNATIONAL ES,4030240,4030240,37507201900000.0,403024000989,647.0,PK-05,2,647.0,October Count Day,7636.19,970.49,8606.68,4940614.93,627907.03,5568521.96,8917.407064,6883.01,753.18,1,0,1,0,0,0,0
OK,2018-2019,72I001,175,TULSA,ELIOT ES,4030240,4030240,37507201900000.0,403024029774,318.0,PK-05,2,318.0,October Count Day,9409.1,793.47,10202.56,2992093.8,252323.46,3244414.07999999,10513.28706,8337.18,1071.92,1,0,1,0,0,0,0
OK,2018-2019,72I001,180,TULSA,EMERSON ES,4030240,4030240,37507201900000.0,403024029775,343.0,PK-06,2,343.0,October Count Day,9631.77999999999,1296.94,10928.72,3303700.53999999,444850.42,3748550.96,11239.44706,8629.64,1002.14,1,0,1,0,0,0,0
OK,2018-2019,72I001,185,TULSA,EUGENE FIELD ES,4030240,4030240,37507201900000.0,403024001613,374.0,PK-05,2,374.0,October Count Day,9170.7,1876.91,11047.61,3429841.8,701964.34,4131806.14,11358.33706,7982.47,1188.23,1,0,1,0,0,0,0
OK,2018-2019,72I001,198,TULSA,GILCREASE ES,4030240,4030240,37507201900000.0,403024002280,374.0,01-06,2,374.0,October Count Day,9123.44,1382.19,10505.62,3412166.56,516939.06,3929101.88,10816.34706,8114.83,1008.61,1,0,1,0,0,0,0
OK,2018-2019,72I001,194,TULSA,GREENWOOD LEADERSHIP ACADEMY,4030240,4030240,37507201900000.0,403024002870,247.0,PK-02,2,247.0,October Count Day,7725.33,526.32,8251.64,1908156.51,130001.04,2038155.07999999,8562.367064,7564.02,161.31,1,0,1,0,0,0,0
OK,2018-2019,72I001,199,TULSA,GRIMES ES,4030240,4030240,37507201900000.0,403024029776,204.0,PK-06,2,204.0,October Count Day,11246.91,2271.72,13518.63,2294369.64,463430.879999999,2757800.52,13829.35706,9827.47,1419.44,1,0,1,0,0,0,0
OK,2018-2019,72I001,449,TULSA,GRISSOM ES,4030240,4030240,37507201900000.0,403024029800,315.0,PK-06,2,315.0,October Count Day,10252.82,990.06,11242.87,3229638.3,311868.899999999,3541504.05,11553.59706,9132.97,1119.85,1,0,1,0,0,0,0
OK,2018-2019,72I001,661,TULSA,HALE JHS,4030240,4030240,37507201900000.0,403024001677,490.0,07-08,3,490.0,October Count Day,8601.99,1916.0,10517.98,4214975.1,938840.0,5153810.2,10828.70706,7632.15,969.84,1,0,1,0,0,0,0
OK,2018-2019,72I001,204,TULSA,HAMILTON ES,4030240,4030240,37507201900000.0,403024001622,459.0,PK-06,2,459.0,October Count Day,9740.97,1949.27,11690.23,4471105.23,894714.929999999,5365815.56999999,12000.95706,8596.2,1144.77,1,0,1,0,0,0,0
OK,2018-2019,72I001,200,TULSA,HAWTHORNE ES,4030240,4030240,37507201900000.0,403024029777,260.0,PK-06,2,260.0,October Count Day,10314.3,1521.43,11835.74,2681718.0,395571.8,3077292.4,12146.46706,9105.21,1209.09,1,0,1,0,0,0,0
OK,2018-2019,72I001,112,TULSA,HENRY ZARROW INTERNATIONAL SCH,4030240,4030240,37507201900000.0,403024002352,516.0,PK-05,2,516.0,October Count Day,7637.19,689.32,8326.51,3940790.03999999,355689.12,4296479.16,8637.237064,6748.44,888.75,1,0,1,0,0,0,0
OK,2018-2019,72I001,215,TULSA,HOOVER ES,4030240,4030240,37507201900000.0,403024029779,460.0,PK-06,2,460.0,October Count Day,9912.42,1516.54,11428.96,4559713.2,697608.4,5257321.6,11739.68706,8861.2,1051.22,1,0,1,0,0,0,0
OK,2018-2019,72I001,245,TULSA,JONES ES,4030240,4030240,37507201900000.0,403024002656,346.0,PK-06,2,346.0,October Count Day,8943.65,1539.41,10483.06,3094502.9,532635.86,3627138.76,10793.78706,7935.69,1007.96,1,0,1,0,0,0,0
OK,2018-2019,72I001,251,TULSA,KENDALL-WHITTIER ES,4030240,4030240,37507201900000.0,403024002249,870.0,PK-06,2,870.0,October Count Day,9668.46,1588.58,11257.03,8411560.2,1382064.59999999,9793616.1,11567.75706,8628.89,1039.57,1,0,1,0,0,0,0
OK,2018-2019,72I001,252,TULSA,KERR ES,4030240,4030240,37507201900000.0,403024029782,557.0,KG-06,2,557.0,October Count Day,8088.4,1239.16,9327.56,4505238.8,690212.12,5195450.92,9638.287064,7284.7,803.7,1,0,1,0,0,0,0
OK,2018-2019,72I001,255,TULSA,KEY ES,4030240,4030240,37507201900000.0,403024029783,354.0,PK-06,2,354.0,October Count Day,9617.79,1562.19,11179.99,3404697.66,553015.26,3957716.46,11490.71706,8606.42,1011.37,1,0,1,0,0,0,0
OK,2018-2019,72I001,260,TULSA,LANIER ES,4030240,4030240,37507201900000.0,403024029784,293.0,PK-05,2,293.0,October Count Day,10124.4,1047.84,11172.24,2966449.19999999,307017.12,3273466.32,11482.96706,9137.88,986.52,1,0,1,0,0,0,0
OK,2018-2019,72I001,269,TULSA,LEWIS AND CLARK ES,4030240,4030240,37507201900000.0,403024001636,566.0,PK-06,2,566.0,October Count Day,8982.69999999999,1702.05,10684.75,5084208.19999999,963360.299999999,6047568.5,10995.47706,7930.23,1052.47,1,0,1,0,0,0,0
OK,2018-2019,72I001,275,TULSA,LINDBERGH ES,4030240,4030240,37507201900000.0,403024029786,466.0,PK-06,2,466.0,October Count Day,8436.69,1285.91,9722.6,3931497.54,599234.06,4530731.6,10033.32706,7496.77,939.92,1,0,1,0,0,0,0
OK,2018-2019,72I001,305,TULSA,MACARTHUR ES,4030240,4030240,37507201900000.0,403024029787,308.0,PK-06,2,308.0,October Count Day,13843.11,1547.1,15390.21,4263677.88,476506.8,4740184.68,15700.93706,12650.26,1192.85,1,0,1,0,0,0,0
OK,2018-2019,72I001,425,TULSA,MARK TWAIN ES,4030240,4030240,37507201900000.0,403024001644,343.0,PK-06,2,343.0,October Count Day,10244.86,1557.06,11801.92,3513986.98,534071.58,4048058.56,12112.64706,9172.51,1072.35,1,0,1,0,0,0,0
OK,2018-2019,72I001,310,TULSA,MARSHALL ES,4030240,4030240,37507201900000.0,403024029788,323.0,PK-06,2,323.0,October Count Day,9638.73,1918.37,11557.1,3113309.79,619633.51,3732943.3,11867.82706,8626.05,1012.68,1,0,1,0,0,0,0
OK,2018-2019,72I001,315,TULSA,MAYO DEMONSTRATION ES,4030240,4030240,37507201900000.0,403024001017,396.0,PK-05,2,396.0,October Count Day,8802.11,978.94,9781.05,3485635.56,387660.24,3873295.8,10091.77706,7881.43,920.68,1,0,1,0,0,0,0
OK,2018-2019,72I001,320,TULSA,MCCLURE ES,4030240,4030240,37507201900000.0,403024029789,449.0,PK-06,2,449.0,October Count Day,9018.4,1930.99,10949.39,4049261.59999999,867014.51,4916276.10999999,11260.11706,7948.68,1069.72,1,0,1,0,0,0,0
OK,2018-2019,72I001,325,TULSA,MCKINLEY ES,4030240,4030240,37507201900000.0,403024029790,552.0,PK-06,2,552.0,October Count Day,8579.57,1568.51,10148.07,4735922.64,865817.52,5601734.64,10458.79706,7641.87,937.7,1,0,1,0,0,0,0
OK,2018-2019,72I001,720,TULSA,MCLAIN HS FOR SCIENCE AND TECH,4030240,4030240,37507201900000.0,403024001649,599.0,09-12,4,599.0,October Count Day,9040.07,2017.69,11057.76,5415001.93,1208596.31,6623598.24,11368.48706,8189.41,850.66,1,0,1,0,0,0,0
OK,2018-2019,72I001,662,TULSA,MCLAIN JHS,4030240,4030240,37507201900000.0,403024002737,242.0,07-08,3,242.0,October Count Day,11205.71,3308.59,14514.3,2711781.82,800678.78,3512460.59999999,14825.02706,9997.54,1208.17,1,0,1,0,0,0,0
